en_first_half,en_second_half,en_results,en_word_count,en_results_raw
"“I think I’m all set here,” he says, and lol of course he isn’t going","to kiss me. “But if I forgot anything, you can have Jake come pick it up.”","because he has forgotten his phone charger at home, and now he's stuck in the",31,"because he has forgotten his phone charger at home, and now he's stuck in the middle of nowhere with a dead phone and no way to call for help."
"Jake: younger brother to West (and only slightly less good-looking) and that type of college friend who knows everything about my life at UCLA but has never met my father, who lives only an hour away.","Jake introduced me to West; now Jake will be my sole remaining connection to West. The thought makes me a little sad, but then I remember I have the couch and T-virus zombies waiting for me inside.","had somehow managed to avoid meeting him, despite my repeated attempts to introduce them, and was now grilling me with questions about our family dynamics, as if he had a Ph.D. in family therapy, while",73,"had somehow managed to avoid meeting him, despite my repeated attempts to introduce them, and was now grilling me with questions about our family dynamics, as if he had a Ph.D. in family therapy, while I was stuck in a state of perpetual awkwardness, unsure of how to respond to his probing inquiries, all while trying to enjoy the beautiful California sunset behind him, which seemed to mock me with its serenity, a stark contrast to the turmoil brewing inside me."
"“You, too.” West smiles that eye-crinkling smile again, and","damn, I really wish I’d seen it more. “Bye, Anna.”","seemed to be the only response needed, as if the unspoken",19,"seemed to be the only response needed, as if the unspoken words hung in the air like a challenge, waiting to be met."
"I feel her attention move from the empty apartment to the side of my face, and when I smile","over at her, her blue eyes are round with worry. “Holy shit, Anna, I had no idea. Are you okay?”","it's a reflex, a habit I've developed over the years to mask the unease that settles in the pit of",39,"it's a reflex, a habit I've developed over the years to mask the unease that settles in the pit of my stomach whenever she's near, a reminder that our complicated history is still very much alive, and the tension between us is palpable, a living, breathing entity that threatens to consume us both at any moment."
"“That is wonderful news, sweetheart! Oh, I’m so thrilled! Why don’t you fly down to John Wayne the night","before, stay at the house, and we’ll all take the plane over together? The flight to Singapore is a bear.”","to Los Angeles and surprise him with the good news in person, and then you can all celebrate together at the",39,"to Los Angeles and surprise him with the good news in person, and then you can all celebrate together at the premiere of his new film."
"“Anna?” he says, like he’s not entirely sure, and then does a full top-to-bottom sweep of my body, which recalls the lack of pants.","When he digs his hand into his luscious head of hair, I forget to be embarrassed again, because it all comes back to me.","leaves me feeling a little self-conscious, but also a little turned on, which I quickly try to brush off as ridiculous, because",48,"leaves me feeling a little self-conscious, but also a little turned on, which I quickly try to brush off as ridiculous, because we're in the middle of a crisis, and I'm pretty sure he's not checking me out, he's just making sure I'm okay, but still, the way his eyes linger on my legs, even for a split second, is enough to make my skin prickle with awareness, and I feel a flutter in my chest, which I'm pretty sure is just anxiety, but maybe, just maybe, it's something more, and I'm not sure if I'm ready to explore that, or if I'm even ready to admit it to myself, but for now, I just nod, and try to focus on the task at hand, which is getting out of this situation alive."
The expression he makes is like the meme of that one kid who smiles and then immediately bursts into tears.,West is staring at me like he’s doomed but must pretend to be happy about it. “Anna. You look… great?”,"It's a peculiarly relatable image, one that has been immortalized in the annals of internet culture, symbolizing",40,"It's a peculiarly relatable image, one that has been immortalized in the annals of internet culture, symbolizing the universal human experience of masking our true emotions behind a façade of happiness, only to have them spill out in a torrent of sadness, a poignant reminder that even in our most seemingly carefree moments, we are all just a fragile thread away from unraveling into despair."
"Stepping aside, I let him pass, and he pulls up short at what’s on the television screen. Conan is",enthusiastically fucking a witch in a cave. We both clear our throats and look up at the ceiling instead.,"standing in front of a cityscape, his eyes fixed intently on the camera as he delivers a stern warning about",38,"standing in front of a cityscape, his eyes fixed intently on the camera as he delivers a stern warning about the dangers of a mysterious, impending storm that threatens to engulf the entire metropolis, his voice low and urgent, his words dripping with a sense of foreboding and impending doom, and for a moment, the room falls silent as everyone gathers around the TV to watch, transfixed by the image of the charismatic late-night host, his words hanging in the air like a challenge, a warning that something is coming, something big, and it's not going to be pretty."
"He adjusts his posture on the sofa, turning slightly to face me. Oh, right. He came here to","ask me for help. I sit up, too, tucking a loose strand of hair behind my ear. Focus, Anna.","talk to me about the project he's been working on, the one that's been keeping him up at night,",37,"talk to me about the project he's been working on, the one that's been keeping him up at night, and the reason behind his increasingly distant demeanor over the past few weeks, which I've been trying to brush off as mere stress, but now I'm starting to suspect might be something more."
"“I knew what Jake ordered for lunch and what kinds of stupid movies would make him laugh, and I could predict all his pickup lines","at parties, but we didn’t ever, like, sit down and do backstory. He didn’t even mention he had a brother until he suggested I marry you.”","but what I couldn't predict was the depth of his emotional pain, the scars that had been etched on his face, and the way his eyes would cloud",51,"but what I couldn't predict was the depth of his emotional pain, the scars that had been etched on his face, and the way his eyes would cloud over when he thought no one was looking, a pain that I had only caught glimpses of in the brief moments when he let his guard down, and I couldn't help but wonder what had led him to this point, what had broken him, and whether I could ever be the one to put the pieces back together again."
