Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['peter'],harry potter,0,0.47,incorrect,mr. collins,0,0.12,incorrect,mr. collins,0,0.12,incorrect
['peter'],not provided in the passage,0,0.25,incorrect,adorably,0,0.15,incorrect,adorably,0,0.15,incorrect
['daphne'],julia,0,0.18,incorrect,shintaro kago,0,0.21,incorrect,shintaro kago,0,0.21,incorrect
['peter'],brad pitt,0,0.29,incorrect,our wedding,0,0.12,incorrect,our wedding,0,0.12,incorrect
['dorner'],mr. jones,0,0.4,incorrect,mr. wilson,0,0.25,incorrect,mr. wilson,0,0.25,incorrect
['petra'],shailene woodley,0,0.1,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['peter'],unanswerable,0,0.24,incorrect,click,0,0.0,incorrect,click,0,0.0,incorrect
['daphne'],harry,0,0.18,incorrect,unknown,0,0.15,incorrect,unknown,0,0.15,incorrect
['peter'],chris benoit,0,0.24,incorrect,tom,0,0.25,incorrect,tom,0,0.25,incorrect
['peter'],monica,0,0.0,incorrect,shakespeare,0,0.38,incorrect,shakespeare,0,0.38,incorrect
['daph'],harry,0,0.22,incorrect,leaning,0,0.18,incorrect,leaning,0,0.18,incorrect
['peter'],mark,0,0.22,incorrect,mac,0,0.0,incorrect,mac,0,0.0,incorrect
['peter'],edward cullen,0,0.22,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['peter'],not provided,0,0.24,incorrect,san francisco,0,0.11,incorrect,san francisco,0,0.11,incorrect
['arham'],not enough information,0,0.15,incorrect,elon musk,0,0.14,incorrect,elon musk,0,0.14,incorrect
['fontana'],emma,0,0.18,incorrect,britney spears,0,0.29,incorrect,britney spears,0,0.29,incorrect
['renesmee'],emily,0,0.31,incorrect,john,0,0.17,incorrect,john,0,0.17,incorrect
['landon'],patron services assistant,0,0.19,incorrect,thrills,0,0.15,incorrect,thrills,0,0.15,incorrect
['peter'],unknown,0,0.0,incorrect,cart,0,0.22,incorrect,cart,0,0.22,incorrect
['peter'],malcolm,0,0.0,incorrect,unspecified,0,0.38,incorrect,unspecified,0,0.38,incorrect
"['munch', 'edvard munch', 'edvard']",edvard munch,1,1.0,correct,wes craven,0,0.27,incorrect,wes craven,0,0.27,incorrect
['peter'],miles,0,0.2,incorrect,calculus,0,0.0,incorrect,calculus,0,0.0,incorrect
['peter'],clark,0,0.2,incorrect,,0,0.0,incorrect,,0,0.0,incorrect
['peter'],tommy,0,0.2,incorrect,avocado,0,0.0,incorrect,avocado,0,0.0,incorrect
['maya'],georgia nicolson,0,0.1,incorrect,siouxsie sioux,0,0.0,incorrect,siouxsie sioux,0,0.0,incorrect
['harvey'],bob,0,0.0,incorrect,ordinarily,0,0.38,incorrect,ordinarily,0,0.38,incorrect
['petra'],britney spears,0,0.32,incorrect,librarian,0,0.29,incorrect,librarian,0,0.29,incorrect
['peterverse'],chill coast,0,0.1,incorrect,bay of bengal,0,0.09,incorrect,bay of bengal,0,0.09,incorrect
"['tom petty', 'petty', 'tom']",reggae,0,0.18,incorrect,unknown,0,0.2,incorrect,unknown,0,0.2,incorrect
['peter'],barneys,0,0.17,incorrect,kim kardashian,0,0.11,incorrect,kim kardashian,0,0.11,incorrect
['landon'],cal,0,0.22,incorrect,unanswerable,0,0.22,incorrect,unanswerable,0,0.22,incorrect
['petra'],julia,0,0.2,incorrect,unanswerable,0,0.35,incorrect,unanswerable,0,0.35,incorrect
['mulder'],my kid,0,0.33,incorrect,emily,0,0.36,incorrect,emily,0,0.36,incorrect
['mulder'],library,0,0.31,incorrect,stephen king,0,0.11,incorrect,stephen king,0,0.11,incorrect
['peter'],unspecified,0,0.38,incorrect,bill,0,0.0,incorrect,bill,0,0.0,incorrect
['batman'],lunch box,0,0.13,incorrect,charles,0,0.15,incorrect,charles,0,0.15,incorrect
