Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['jake'],him,0,0.0,incorrect,arthur,0,0.2,incorrect,arthur,0,0.2,incorrect
['jake'],west,0,0.25,incorrect,shingeki,0,0.17,incorrect,shingeki,0,0.17,incorrect
['anna'],west,0,0.0,incorrect,dimmesdale,0,0.14,incorrect,dimmesdale,0,0.14,incorrect
['anna'],jess,0,0.0,incorrect,holly,0,0.0,incorrect,holly,0,0.0,incorrect
"['john wayne', 'wayne', 'john']",penang,0,0.38,incorrect,singapore,0,0.32,incorrect,singapore,0,0.32,incorrect
['anna'],max,0,0.29,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['anna'],kanye,0,0.44,incorrect,west,0,0.0,incorrect,west,0,0.0,incorrect
['conan'],sam,0,0.25,incorrect,nick,0,0.22,incorrect,nick,0,0.22,incorrect
['anna'],max,0,0.29,incorrect,heathcliff,0,0.14,incorrect,heathcliff,0,0.14,incorrect
['jake'],max,0,0.29,incorrect,harold,0,0.2,incorrect,harold,0,0.2,incorrect
['jake'],west,0,0.25,incorrect,weston,0,0.2,incorrect,weston,0,0.2,incorrect
['conan'],game of thrones,0,0.2,incorrect,west,0,0.0,incorrect,west,0,0.0,incorrect
['jake'],he,0,0.33,incorrect,arthur,0,0.2,incorrect,arthur,0,0.2,incorrect
['anna'],alex,0,0.25,incorrect,princess,0,0.17,incorrect,princess,0,0.17,incorrect
['anna'],kermit,0,0.0,incorrect,kermit,0,0.0,incorrect,kermit,0,0.0,incorrect
['anna'],jess,0,0.0,incorrect,pearl,0,0.22,incorrect,pearl,0,0.22,incorrect
['anna'],amy,0,0.29,incorrect,harvard,0,0.36,incorrect,harvard,0,0.36,incorrect
['anna'],james,0,0.22,incorrect,carrie,0,0.2,incorrect,carrie,0,0.2,incorrect
['anna'],alex,0,0.25,incorrect,jingga,0,0.4,incorrect,jingga,0,0.4,incorrect
['anna'],luna,0,0.5,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect
['jake'],you,0,0.0,incorrect,instagram,0,0.15,incorrect,instagram,0,0.15,incorrect
"['jenny nelson', 'nelson', 'jenny']",scarlett,0,0.15,incorrect,pinocchio,0,0.27,incorrect,pinocchio,0,0.27,incorrect
['anna'],emily,0,0.0,incorrect,elizabeth,0,0.15,incorrect,elizabeth,0,0.15,incorrect
