Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['daswood', 'john', 'mr', 'john dashwood', 'dashwood', 'john daswood', 'mr john dashwood']",abel,0,0.18,incorrect,jesus,0,0.24,incorrect,elizabeth,0,0.24,incorrect,god,0,0.4,incorrect,elizabeth,0,0.24,incorrect,elizabeth,0,0.24,incorrect,teina,0,0.24,incorrect,adam,0,0.36,incorrect,elizabeth,0,0.24,incorrect,dimmesdale,0,0.35,incorrect,esther,0,0.29,incorrect,abraham,0,0.27,incorrect,edward,0,0.46,incorrect,mr. bennet,0,0.33,incorrect,emma,0,0.33,incorrect,mr. darcy,0,0.4,incorrect,john,1,1.0,correct,emily,0,0.29,incorrect,mr. dashwood,0,0.8,correct,emma,0,0.33,incorrect,jesus,0,0.24,incorrect,god,0,0.4,incorrect,elizabeth,0,0.24,incorrect,adam,0,0.36,incorrect,dimmesdale,0,0.35,incorrect,abraham,0,0.27,incorrect,mr. bennet,0,0.33,incorrect,mr. darcy,0,0.4,incorrect,emily,0,0.29,incorrect,emma,0,0.33,incorrect
"['daswood', 'john', 'mrs', 'john dashwood', 'dashwood', 'john daswood', 'mrs john dashwood']",john,1,1.0,correct,charlotte,0,0.29,incorrect,heathcliff,0,0.26,incorrect,heathcliff,0,0.26,incorrect,abraham,0,0.27,incorrect,elizabeth,0,0.24,incorrect,lucas,0,0.33,incorrect,abihail,0,0.27,incorrect,mr. casaubon,0,0.41,incorrect,dimmesdale,0,0.35,incorrect,john,1,1.0,correct,dimmesdale,0,0.35,incorrect,mr. palmer,0,0.31,incorrect,mr. palmer,0,0.31,incorrect,mr. palmer,0,0.31,incorrect,george,0,0.22,incorrect,emma,0,0.29,incorrect,elizabeth,0,0.24,incorrect,scrooge,0,0.43,incorrect,mr. darcy,0,0.38,incorrect,charlotte,0,0.29,incorrect,heathcliff,0,0.26,incorrect,elizabeth,0,0.24,incorrect,abihail,0,0.27,incorrect,dimmesdale,0,0.35,incorrect,dimmesdale,0,0.35,incorrect,mr. palmer,0,0.31,incorrect,george,0,0.22,incorrect,elizabeth,0,0.24,incorrect,mr. darcy,0,0.38,incorrect
"['henry', 'harry']",jesus,0,0.2,incorrect,monna,0,0.2,incorrect,god,0,0.0,incorrect,abraham,0,0.33,incorrect,jesus,0,0.2,incorrect,abraham,0,0.33,incorrect,paris,0,0.4,incorrect,marie,0,0.4,incorrect,mr. bingley,0,0.25,incorrect,dimmesdale,0,0.13,incorrect,john,0,0.44,incorrect,dimbisoa,0,0.15,incorrect,mr. bennet,0,0.27,incorrect,elizabeth,0,0.14,incorrect,emma,0,0.22,incorrect,george,0,0.36,incorrect,mr. darcy,0,0.43,incorrect,nguyen,0,0.36,incorrect,elizabeth,0,0.14,incorrect,elizabeth,0,0.14,incorrect,monna,0,0.2,incorrect,abraham,0,0.33,incorrect,abraham,0,0.33,incorrect,marie,0,0.4,incorrect,dimmesdale,0,0.13,incorrect,dimbisoa,0,0.15,incorrect,elizabeth,0,0.14,incorrect,george,0,0.36,incorrect,nguyen,0,0.36,incorrect,elizabeth,0,0.14,incorrect
"['daswood', 'señora', 'señora dashwood', 'mrs', 'dashwood', 'norland', 'mrs dashwood norland']",john,0,0.36,incorrect,charlotte,0,0.25,incorrect,jane,0,0.36,incorrect,elizabeth,0,0.27,incorrect,mr. reed,0,0.36,incorrect,charlotte,0,0.25,incorrect,mr. reed,0,0.36,incorrect,mr. rochester,0,0.38,incorrect,emily,0,0.25,incorrect,emily,0,0.25,incorrect,emily,0,0.25,incorrect,emily,0,0.25,incorrect,mrs. dashwood,0,0.76,correct,edward,0,0.46,incorrect,norland,1,1.0,correct,allenham,0,0.43,incorrect,mrs. dashwood,0,0.76,correct,john,0,0.36,incorrect,mrs. dashwood,0,0.76,correct,maria,0,0.5,incorrect,charlotte,0,0.25,incorrect,elizabeth,0,0.27,incorrect,charlotte,0,0.25,incorrect,mr. rochester,0,0.38,incorrect,emily,0,0.25,incorrect,emily,0,0.25,incorrect,edward,0,0.46,incorrect,allenham,0,0.43,incorrect,john,0,0.36,incorrect,maria,0,0.5,incorrect
"['elinor—', 'elinor']",elizabeth,0,0.4,incorrect,god,0,0.22,incorrect,john,0,0.2,incorrect,leonardo,0,0.43,incorrect,john,0,0.2,incorrect,jesus,0,0.18,incorrect,temoe,0,0.36,incorrect,john,0,0.2,incorrect,elizabeth,0,0.4,incorrect,emma,0,0.2,incorrect,charlotte,0,0.27,incorrect,dimmesdale,0,0.25,incorrect,elizabeth bennet,0,0.36,incorrect,mr. darcy,0,0.13,incorrect,emma,0,0.2,incorrect,john,0,0.2,incorrect,elizabeth,0,0.4,incorrect,leonardo,0,0.43,incorrect,elizabeth,0,0.4,incorrect,emma,0,0.2,incorrect,god,0,0.22,incorrect,leonardo,0,0.43,incorrect,jesus,0,0.18,incorrect,john,0,0.2,incorrect,emma,0,0.2,incorrect,dimmesdale,0,0.25,incorrect,mr. darcy,0,0.13,incorrect,john,0,0.2,incorrect,leonardo,0,0.43,incorrect,emma,0,0.2,incorrect
['elinor'],elizabeth,0,0.4,incorrect,jesus,0,0.18,incorrect,dimmesdale,0,0.25,incorrect,jesus,0,0.18,incorrect,elizabeth,0,0.4,incorrect,jesus,0,0.18,incorrect,lucas,0,0.18,incorrect,john,0,0.2,incorrect,elizabeth,0,0.4,incorrect,dimmesdale,0,0.25,incorrect,dimmesdale,0,0.25,incorrect,dimmesdale,0,0.25,incorrect,elizabeth,0,0.4,incorrect,elizabeth,0,0.4,incorrect,elizabeth,0,0.4,incorrect,scarlett,0,0.14,incorrect,elizabeth,0,0.4,incorrect,elizabeth,0,0.4,incorrect,elizabeth,0,0.4,incorrect,isa,0,0.22,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,john,0,0.2,incorrect,dimmesdale,0,0.25,incorrect,dimmesdale,0,0.25,incorrect,elizabeth,0,0.4,incorrect,scarlett,0,0.14,incorrect,elizabeth,0,0.4,incorrect,isa,0,0.22,incorrect
['edward'],god,0,0.22,incorrect,elizabeth,0,0.27,incorrect,elizabeth,0,0.27,incorrect,abigail,0,0.15,incorrect,god,0,0.22,incorrect,le,0,0.25,incorrect,john,0,0.0,incorrect,lucas,0,0.18,incorrect,emma,0,0.4,incorrect,emily,0,0.18,incorrect,god,0,0.22,incorrect,abel,0,0.2,incorrect,mr. darcy,0,0.4,incorrect,mr. darcy,0,0.4,incorrect,edward,1,1.0,correct,emily,0,0.18,incorrect,edward,1,1.0,correct,elizabeth,0,0.27,incorrect,edward,1,1.0,correct,elizabeth,0,0.27,incorrect,elizabeth,0,0.27,incorrect,abigail,0,0.15,incorrect,le,0,0.25,incorrect,lucas,0,0.18,incorrect,emily,0,0.18,incorrect,abel,0,0.2,incorrect,mr. darcy,0,0.4,incorrect,emily,0,0.18,incorrect,elizabeth,0,0.27,incorrect,elizabeth,0,0.27,incorrect
"['albay brandon', 'brandon', 'albay']",brandon,1,1.0,correct,colonel,0,0.3,incorrect,brandon,1,1.0,correct,colonel,0,0.3,incorrect,john,0,0.36,incorrect,thembi,0,0.18,incorrect,brandon,1,1.0,correct,colonel,0,0.3,incorrect,brandon,1,1.0,correct,colonel,0,0.3,incorrect,salomona,0,0.46,incorrect,salomona,0,0.46,incorrect,brandon,1,1.0,correct,colonel,0,0.3,incorrect,elizabeth,0,0.29,incorrect,elizabeth,0,0.29,incorrect,brandon,1,1.0,correct,nguyen,0,0.31,incorrect,brandon,1,1.0,correct,elizabeth,0,0.29,incorrect,colonel,0,0.3,incorrect,colonel,0,0.3,incorrect,thembi,0,0.18,incorrect,colonel,0,0.3,incorrect,colonel,0,0.3,incorrect,salomona,0,0.46,incorrect,colonel,0,0.3,incorrect,elizabeth,0,0.29,incorrect,nguyen,0,0.31,incorrect,elizabeth,0,0.29,incorrect
"['marianne', 'marianne—']",mr. fezziwig,0,0.3,incorrect,flora,0,0.31,incorrect,mark twain,0,0.56,incorrect,john,0,0.17,incorrect,dr. livingstone,0,0.43,incorrect,flora,0,0.31,incorrect,job,0,0.0,incorrect,maui,0,0.5,incorrect,miss clack,0,0.33,incorrect,flannel,0,0.53,incorrect,dr. holmes,0,0.22,incorrect,abraham,0,0.4,incorrect,scrooge,0,0.27,incorrect,mr. woodhouse,0,0.29,incorrect,bayan white,0,0.42,incorrect,dr. smith,0,0.24,incorrect,emma,0,0.33,incorrect,nguyen,0,0.29,incorrect,marlow,0,0.43,incorrect,maria,0,0.77,correct,flora,0,0.31,incorrect,john,0,0.17,incorrect,flora,0,0.31,incorrect,maui,0,0.5,incorrect,flannel,0,0.53,incorrect,abraham,0,0.4,incorrect,mr. woodhouse,0,0.29,incorrect,dr. smith,0,0.24,incorrect,nguyen,0,0.29,incorrect,maria,0,0.77,correct
['marianne'],scarlett,0,0.38,incorrect,february,0,0.25,incorrect,heathcliff,0,0.22,incorrect,abraham,0,0.4,incorrect,job,0,0.0,incorrect,botswana,0,0.25,incorrect,lucas,0,0.15,incorrect,marie,0,0.77,correct,heathcliff,0,0.22,incorrect,dimmesdale,0,0.33,incorrect,job,0,0.0,incorrect,esther,0,0.14,incorrect,willoughby,0,0.11,incorrect,mr. darcy,0,0.35,incorrect,heathcliff,0,0.22,incorrect,scarlett,0,0.38,incorrect,edward,0,0.29,incorrect,elizabeth,0,0.35,incorrect,heathcliff,0,0.22,incorrect,emily,0,0.31,incorrect,february,0,0.25,incorrect,abraham,0,0.4,incorrect,botswana,0,0.25,incorrect,marie,0,0.77,correct,dimmesdale,0,0.33,incorrect,esther,0,0.14,incorrect,mr. darcy,0,0.35,incorrect,scarlett,0,0.38,incorrect,elizabeth,0,0.35,incorrect,emily,0,0.31,incorrect
