Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['jarvis lorry', 'mauricio lorry', 'mauricio', 'jarvis', 'mr jarvis lorry', 'mr', 'jarvis lorr', 'lorr', 'lorry']",mr. lorry,0,0.71,correct,charles,0,0.46,incorrect,mr. lorry,0,0.71,correct,defarge,0,0.31,incorrect,charles,0,0.46,incorrect,charles,0,0.46,incorrect,charles,0,0.46,incorrect,charles,0,0.46,incorrect,john,0,0.27,incorrect,tomlin,0,0.29,incorrect,charles,0,0.46,incorrect,charles,0,0.46,incorrect,mr. lorry,0,0.71,correct,lucie,0,0.46,incorrect,lucie,0,0.46,incorrect,charles,0,0.46,incorrect,mr. lorry,0,0.71,correct,charles,0,0.46,incorrect,manette,0,0.27,incorrect,charles,0,0.46,incorrect,charles,0,0.46,incorrect,defarge,0,0.31,incorrect,charles,0,0.46,incorrect,charles,0,0.46,incorrect,tomlin,0,0.29,incorrect,charles,0,0.46,incorrect,lucie,0,0.46,incorrect,charles,0,0.46,incorrect,charles,0,0.46,incorrect,charles,0,0.46,incorrect
"['mr', 'lorry', 'mr lorry']",david,0,0.0,incorrect,david copperfield,0,0.24,incorrect,david,0,0.0,incorrect,deal,0,0.22,incorrect,job,0,0.25,incorrect,lebopo,0,0.36,incorrect,david copperfield,0,0.24,incorrect,abel,0,0.22,incorrect,david copperfield,0,0.24,incorrect,david,0,0.0,incorrect,david copperfield,0,0.24,incorrect,deal,0,0.22,incorrect,david copperfield,0,0.24,incorrect,dover,0,0.4,incorrect,dickens,0,0.0,incorrect,heathcliff,0,0.13,incorrect,david copperfield,0,0.24,incorrect,dover,0,0.4,incorrect,mr. lorry,0,0.94,correct,maria,0,0.57,incorrect,david copperfield,0,0.24,incorrect,deal,0,0.22,incorrect,lebopo,0,0.36,incorrect,abel,0,0.22,incorrect,david,0,0.0,incorrect,deal,0,0.22,incorrect,dover,0,0.4,incorrect,heathcliff,0,0.13,incorrect,dover,0,0.4,incorrect,maria,0,0.57,incorrect
"['miss', 'miss manette', 'manette']",mr. darcy,0,0.29,incorrect,john,0,0.18,incorrect,mr. darcy,0,0.29,incorrect,emi,0,0.57,incorrect,john,0,0.18,incorrect,john,0,0.18,incorrect,lucas,0,0.22,incorrect,abel,0,0.36,incorrect,scrooge,0,0.21,incorrect,mr. darcy,0,0.29,incorrect,john,0,0.18,incorrect,dimmesdale,0,0.36,incorrect,scrooge,0,0.21,incorrect,mr. smith,0,0.38,incorrect,mr. darcy,0,0.29,incorrect,henry,0,0.17,incorrect,phuong,0,0.15,incorrect,nguyen,0,0.31,incorrect,minerva,0,0.43,incorrect,emily,0,0.44,incorrect,john,0,0.18,incorrect,emi,0,0.57,incorrect,john,0,0.18,incorrect,abel,0,0.36,incorrect,mr. darcy,0,0.29,incorrect,dimmesdale,0,0.36,incorrect,mr. smith,0,0.38,incorrect,henry,0,0.17,incorrect,nguyen,0,0.31,incorrect,emily,0,0.44,incorrect
"['mr', 'lorry', 'mr lorry']",marley,0,0.57,incorrect,jesus,0,0.0,incorrect,odysseus,0,0.31,incorrect,abraham,0,0.22,incorrect,god,0,0.25,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,abel,0,0.22,incorrect,tom,0,0.4,incorrect,heathcliff,0,0.13,incorrect,abel,0,0.22,incorrect,abel,0,0.22,incorrect,mr. lorry,0,0.94,correct,edward,0,0.25,incorrect,mr. jaggers,0,0.42,incorrect,heathcliff,0,0.13,incorrect,emily,0,0.46,incorrect,ngoc,0,0.22,incorrect,carlos,0,0.43,incorrect,edmundo,0,0.27,incorrect,jesus,0,0.0,incorrect,abraham,0,0.22,incorrect,jesus,0,0.0,incorrect,abel,0,0.22,incorrect,heathcliff,0,0.13,incorrect,abel,0,0.22,incorrect,edward,0,0.25,incorrect,heathcliff,0,0.13,incorrect,ngoc,0,0.22,incorrect,edmundo,0,0.27,incorrect
"['mr', 'lorry', 'mr lorry']",abraham,0,0.22,incorrect,naomi,0,0.29,incorrect,heathcliff,0,0.13,incorrect,heathcliff,0,0.13,incorrect,john,0,0.22,incorrect,themba,0,0.25,incorrect,lucas,0,0.2,incorrect,abel,0,0.22,incorrect,heathcliff,0,0.13,incorrect,heathcliff,0,0.13,incorrect,dimmesdale,0,0.22,incorrect,dimby,0,0.31,incorrect,mr. jaggers,0,0.42,incorrect,banker,0,0.25,incorrect,heathcliff,0,0.13,incorrect,elizabeth,0,0.14,incorrect,ngoc,0,0.22,incorrect,elizabeth,0,0.14,incorrect,mr. fezziwig,0,0.3,incorrect,emily,0,0.46,incorrect,naomi,0,0.29,incorrect,heathcliff,0,0.13,incorrect,themba,0,0.25,incorrect,abel,0,0.22,incorrect,heathcliff,0,0.13,incorrect,dimby,0,0.31,incorrect,banker,0,0.25,incorrect,elizabeth,0,0.14,incorrect,elizabeth,0,0.14,incorrect,emily,0,0.46,incorrect
"['madame defarge', 'señora defarge', 'señora', 'madam defarge', 'madam', 'defarge', 'madame']",elizabeth,0,0.38,incorrect,emily,0,0.2,incorrect,madame raquin,0,0.63,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect,john,0,0.2,incorrect,emma,0,0.44,incorrect,hoani,0,0.36,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect,madame raquin,0,0.63,incorrect,madagascar,0,0.53,incorrect,mrs. affery,0,0.35,incorrect,madame dupont,0,0.63,incorrect,madame loisel,0,0.63,incorrect,emily,0,0.2,incorrect,madame loisel,0,0.63,incorrect,nguyen,0,0.33,incorrect,madame defarge,1,1.0,correct,emma,0,0.44,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect,john,0,0.2,incorrect,hoani,0,0.36,incorrect,emily,0,0.2,incorrect,madagascar,0,0.53,incorrect,madame dupont,0,0.63,incorrect,emily,0,0.2,incorrect,nguyen,0,0.33,incorrect,emma,0,0.44,incorrect
"['madame defarge', 'señora defarge', 'señora', 'madam defarge', 'madam', 'defarge', 'madame']",paul,0,0.22,incorrect,jesus,0,0.18,incorrect,christ,0,0.17,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,christian,0,0.27,incorrect,jesus,0,0.18,incorrect,adam,0,0.89,correct,abel,0,0.4,incorrect,miss murdstone,0,0.3,incorrect,christian,0,0.27,incorrect,bayan,0,0.4,incorrect,scarlett,0,0.4,incorrect,ngoc,0,0.4,incorrect,nghe,0,0.36,incorrect,marquesa,0,0.46,incorrect,abel,0,0.4,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,abel,0,0.4,incorrect,christian,0,0.27,incorrect,scarlett,0,0.4,incorrect,nghe,0,0.36,incorrect,abel,0,0.4,incorrect
"['monsieur', 'monsieur defarge', 'mösyö', 'defarge', 'mösyö defarge']",lot,0,0.25,incorrect,adam,0,0.36,incorrect,abraham,0,0.29,incorrect,abraham,0,0.29,incorrect,abraham,0,0.29,incorrect,matlho,0,0.36,incorrect,lot,0,0.25,incorrect,elizabeth,0,0.38,incorrect,dimmesdale,0,0.47,incorrect,dimmesdale,0,0.47,incorrect,abel,0,0.36,incorrect,abraham,0,0.29,incorrect,defarge,1,1.0,correct,mr. darcy,0,0.48,incorrect,odysseus,0,0.5,incorrect,mr. darcy,0,0.48,incorrect,john,0,0.33,incorrect,nguyen,0,0.31,incorrect,mr. pickwick,0,0.21,incorrect,marlowe,0,0.43,incorrect,adam,0,0.36,incorrect,abraham,0,0.29,incorrect,matlho,0,0.36,incorrect,elizabeth,0,0.38,incorrect,dimmesdale,0,0.47,incorrect,abraham,0,0.29,incorrect,mr. darcy,0,0.48,incorrect,mr. darcy,0,0.48,incorrect,nguyen,0,0.31,incorrect,marlowe,0,0.43,incorrect
['defarge'],john,0,0.0,incorrect,god,0,0.2,incorrect,devil,0,0.33,incorrect,god,0,0.2,incorrect,long gone demo,0,0.19,incorrect,let's,0,0.17,incorrect,lucifer,0,0.29,incorrect,lucifer,0,0.29,incorrect,lucas,0,0.17,incorrect,god,0,0.2,incorrect,lucifer,0,0.29,incorrect,god,0,0.2,incorrect,sydney carton,0,0.4,incorrect,god,0,0.2,incorrect,bayan,0,0.17,incorrect,lucifer,0,0.29,incorrect,steinbeck,0,0.25,incorrect,god,0,0.2,incorrect,monte cristo,0,0.21,incorrect,lucifer,0,0.29,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,let's,0,0.17,incorrect,lucifer,0,0.29,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,lucifer,0,0.29,incorrect,god,0,0.2,incorrect,lucifer,0,0.29,incorrect
"['mr', 'lorry', 'mr lorry']",dimmesdale,0,0.22,incorrect,abel,0,0.22,incorrect,heathcliff,0,0.13,incorrect,abraham,0,0.22,incorrect,john,0,0.22,incorrect,martha,0,0.5,incorrect,lucas,0,0.2,incorrect,lucas,0,0.2,incorrect,emily,0,0.46,incorrect,dimmesdale,0,0.22,incorrect,dimy,0,0.33,incorrect,dimmesdale,0,0.22,incorrect,arthur,0,0.36,incorrect,emily,0,0.46,incorrect,mr. darcy,0,0.59,incorrect,emily,0,0.46,incorrect,arthur,0,0.36,incorrect,scarlett,0,0.25,incorrect,don pedro,0,0.29,incorrect,emily,0,0.46,incorrect,abel,0,0.22,incorrect,abraham,0,0.22,incorrect,martha,0,0.5,incorrect,lucas,0,0.2,incorrect,dimmesdale,0,0.22,incorrect,dimmesdale,0,0.22,incorrect,emily,0,0.46,incorrect,emily,0,0.46,incorrect,scarlett,0,0.25,incorrect,emily,0,0.46,incorrect
