Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['caroline beaufort', 'caroline', 'beaufort']",john,0,0.33,incorrect,emily,0,0.15,incorrect,abraham,0,0.27,incorrect,abigail,0,0.27,incorrect,john,0,0.33,incorrect,grace,0,0.31,incorrect,emma,0,0.33,incorrect,lucy,0,0.19,incorrect,emily,0,0.15,incorrect,emily,0,0.15,incorrect,abigail,0,0.27,incorrect,abigail,0,0.27,incorrect,mary,0,0.33,incorrect,elizabeth,0,0.38,incorrect,heidi,0,0.15,incorrect,hasir kizi,0,0.33,incorrect,elizabeth,0,0.38,incorrect,ngoc,0,0.19,incorrect,elizabeth,0,0.38,incorrect,elizabeth,0,0.38,incorrect,emily,0,0.15,incorrect,abigail,0,0.27,incorrect,grace,0,0.31,incorrect,lucy,0,0.19,incorrect,emily,0,0.15,incorrect,abigail,0,0.27,incorrect,elizabeth,0,0.38,incorrect,hasir kizi,0,0.33,incorrect,ngoc,0,0.19,incorrect,elizabeth,0,0.38,incorrect
['elizabeth'],elizabeth,1,1.0,correct,victor,0,0.27,incorrect,elizabeth,1,1.0,correct,victor,0,0.27,incorrect,elizabeth,1,1.0,correct,victor,0,0.27,incorrect,victor,0,0.27,incorrect,victor,0,0.27,incorrect,elizabeth,1,1.0,correct,ingolstadt,0,0.32,incorrect,elizabeth,1,1.0,correct,victor,0,0.27,incorrect,elizabeth,1,1.0,correct,elizabeth,1,1.0,correct,elizabeth,1,1.0,correct,victor,0,0.27,incorrect,elizabeth,1,1.0,correct,victor,0,0.27,incorrect,elizabeth,1,1.0,correct,elizabeth,1,1.0,correct,victor,0,0.27,incorrect,victor,0,0.27,incorrect,victor,0,0.27,incorrect,victor,0,0.27,incorrect,ingolstadt,0,0.32,incorrect,victor,0,0.27,incorrect,elizabeth,1,1.0,correct,victor,0,0.27,incorrect,victor,0,0.27,incorrect,elizabeth,1,1.0,correct
"['señor', 'señor krempe', 'm', 'hoạ', 'krempe', 'hủy', 'thần hủy hoạ', 'thần']",lucy,0,0.57,incorrect,lucy,0,0.57,incorrect,medusa,0,0.33,incorrect,hezekiah,0,0.36,incorrect,jesus,0,0.25,incorrect,john,0,0.5,incorrect,frankenstein,0,0.35,incorrect,lucas,0,0.25,incorrect,frankenstein,0,0.35,incorrect,emily,0,0.36,incorrect,frankenstein,0,0.35,incorrect,emily,0,0.36,incorrect,mary shelley,0,0.33,incorrect,frankenstein,0,0.35,incorrect,frankenstein,0,0.35,incorrect,frankenstein,0,0.35,incorrect,victor frankenstein,0,0.39,incorrect,dracula,0,0.32,incorrect,dante,0,0.44,incorrect,frankenstein,0,0.35,incorrect,lucy,0,0.57,incorrect,hezekiah,0,0.36,incorrect,john,0,0.5,incorrect,lucas,0,0.25,incorrect,emily,0,0.36,incorrect,emily,0,0.36,incorrect,frankenstein,0,0.35,incorrect,frankenstein,0,0.35,incorrect,dracula,0,0.32,incorrect,frankenstein,0,0.35,incorrect
"['profesör', 'm', 'profesör waldman', 'waldman']",heathcliff,0,0.24,incorrect,elizabeth,0,0.25,incorrect,oliver,0,0.43,incorrect,john,0,0.2,incorrect,leser,0,0.46,incorrect,leser,0,0.46,incorrect,lucas,0,0.33,incorrect,te,0,0.2,incorrect,heathcliff,0,0.24,incorrect,dimmesdale,0,0.35,incorrect,edward,0,0.46,incorrect,emily,0,0.33,incorrect,frankenstein,0,0.3,incorrect,emma,0,0.4,incorrect,heathcliff,0,0.24,incorrect,emily,0,0.33,incorrect,henry clerval,0,0.34,incorrect,victor,0,0.29,incorrect,jonathan,0,0.4,incorrect,emily,0,0.33,incorrect,elizabeth,0,0.25,incorrect,john,0,0.2,incorrect,leser,0,0.46,incorrect,te,0,0.2,incorrect,dimmesdale,0,0.35,incorrect,emily,0,0.33,incorrect,emma,0,0.4,incorrect,emily,0,0.33,incorrect,victor,0,0.29,incorrect,emily,0,0.33,incorrect
"['krempe', 'señor krempe', 'm', 'señor']",heathcliff,0,0.13,incorrect,john,0,0.22,incorrect,heathcliff,0,0.13,incorrect,abigail,0,0.0,incorrect,emily,0,0.36,incorrect,ke,0,0.5,incorrect,lucas,0,0.2,incorrect,marie,0,0.36,incorrect,lucy,0,0.0,incorrect,emily,0,0.36,incorrect,emily,0,0.36,incorrect,emily,0,0.36,incorrect,henry,0,0.6,incorrect,mr. rochester,0,0.4,incorrect,elizabeth,0,0.27,incorrect,heathcliff,0,0.13,incorrect,heathcliff,0,0.13,incorrect,heathcliff,0,0.13,incorrect,henry,0,0.6,incorrect,lucas,0,0.2,incorrect,john,0,0.22,incorrect,abigail,0,0.0,incorrect,ke,0,0.5,incorrect,marie,0,0.36,incorrect,emily,0,0.36,incorrect,emily,0,0.36,incorrect,mr. rochester,0,0.4,incorrect,heathcliff,0,0.13,incorrect,heathcliff,0,0.13,incorrect,lucas,0,0.2,incorrect
['dante'],emily,0,0.2,incorrect,abraham,0,0.17,incorrect,edgar allan poe,0,0.4,incorrect,abraham,0,0.17,incorrect,god,0,0.25,incorrect,jesus,0,0.2,incorrect,paul,0,0.22,incorrect,abel,0,0.44,incorrect,morella,0,0.17,incorrect,emily,0,0.2,incorrect,victor frankenstein,0,0.33,incorrect,emily,0,0.2,incorrect,henry clerval,0,0.22,incorrect,victor,0,0.18,incorrect,henry,0,0.2,incorrect,elizabeth,0,0.29,incorrect,henry clerval,0,0.22,incorrect,emily,0,0.2,incorrect,henry,0,0.2,incorrect,frankenstein,0,0.47,incorrect,abraham,0,0.17,incorrect,abraham,0,0.17,incorrect,jesus,0,0.2,incorrect,abel,0,0.44,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect,victor,0,0.18,incorrect,elizabeth,0,0.29,incorrect,emily,0,0.2,incorrect,frankenstein,0,0.47,incorrect
"['frankenstein', 'clerval']",martha,0,0.31,incorrect,ke,0,0.29,incorrect,jesus,0,0.24,incorrect,olivia,0,0.46,incorrect,god,0,0.0,incorrect,mariga,0,0.31,incorrect,lucas,0,0.33,incorrect,na,0,0.22,incorrect,john,0,0.12,incorrect,dimmesdale,0,0.35,incorrect,god,0,0.0,incorrect,abel,0,0.36,incorrect,elizabeth,0,0.29,incorrect,elizabeth,0,0.29,incorrect,agatha,0,0.22,incorrect,heathcliff,0,0.35,incorrect,nelly,0,0.33,incorrect,emily,0,0.33,incorrect,elizabeth,0,0.29,incorrect,heathcliff,0,0.35,incorrect,ke,0,0.29,incorrect,olivia,0,0.46,incorrect,mariga,0,0.31,incorrect,na,0,0.22,incorrect,dimmesdale,0,0.35,incorrect,abel,0,0.36,incorrect,elizabeth,0,0.29,incorrect,heathcliff,0,0.35,incorrect,emily,0,0.33,incorrect,heathcliff,0,0.35,incorrect
['clerval'],harry,0,0.17,incorrect,jesus,0,0.17,incorrect,god,0,0.0,incorrect,heather,0,0.29,incorrect,john,0,0.0,incorrect,that's,0,0.15,incorrect,lucas,0,0.33,incorrect,nahea,0,0.33,incorrect,elizabeth,0,0.25,incorrect,estella,0,0.29,incorrect,dimbisoa,0,0.13,incorrect,esther,0,0.31,incorrect,elizabeth,0,0.25,incorrect,elizabeth,0,0.25,incorrect,elizabeth,0,0.25,incorrect,elizabeth,0,0.25,incorrect,elizabeth,0,0.25,incorrect,elizabeth,0,0.25,incorrect,edward,0,0.31,incorrect,elizabeth,0,0.25,incorrect,jesus,0,0.17,incorrect,heather,0,0.29,incorrect,that's,0,0.15,incorrect,nahea,0,0.33,incorrect,estella,0,0.29,incorrect,esther,0,0.31,incorrect,elizabeth,0,0.25,incorrect,elizabeth,0,0.25,incorrect,elizabeth,0,0.25,incorrect,elizabeth,0,0.25,incorrect
['henry'],william jones,0,0.11,incorrect,plato,0,0.0,incorrect,william jones,0,0.11,incorrect,virgil,0,0.18,incorrect,william,0,0.0,incorrect,arabia,0,0.18,incorrect,renan,0,0.4,incorrect,arabia,0,0.18,incorrect,edward,0,0.36,incorrect,edward,0,0.36,incorrect,goethe,0,0.36,incorrect,goethe,0,0.36,incorrect,henry clerval,0,0.56,incorrect,adam,0,0.0,incorrect,de quincey,0,0.4,incorrect,edward,0,0.36,incorrect,victor frankenstein,0,0.17,incorrect,nguyen,0,0.36,incorrect,henry,1,1.0,correct,byron,0,0.2,incorrect,plato,0,0.0,incorrect,virgil,0,0.18,incorrect,arabia,0,0.18,incorrect,arabia,0,0.18,incorrect,edward,0,0.36,incorrect,goethe,0,0.36,incorrect,adam,0,0.0,incorrect,edward,0,0.36,incorrect,nguyen,0,0.36,incorrect,byron,0,0.2,incorrect
"['clerval', 'querido', 'querido clerval']",geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,victor,0,0.31,incorrect,geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,henry,0,0.33,incorrect,geneva,0,0.46,incorrect,elizabeth,0,0.25,incorrect,frankenstein,0,0.21,incorrect,victor,0,0.31,incorrect,geneva,0,0.46,incorrect,frankenstein,0,0.21,incorrect,geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,victor,0,0.31,incorrect,geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,frankenstein,0,0.21,incorrect,geneva,0,0.46,incorrect,geneva,0,0.46,incorrect
