Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['jack'],autumn,0,0.2,incorrect,autumn,0,0.2,incorrect,autumn,0,0.2,incorrect
['jack'],autumn,0,0.2,incorrect,stephen king,0,0.12,incorrect,stephen king,0,0.12,incorrect
['jack'],jonah,0,0.44,incorrect,autumn,0,0.2,incorrect,autumn,0,0.2,incorrect
['jack'],jon,0,0.29,incorrect,earth,0,0.22,incorrect,earth,0,0.22,incorrect
['jack'],dean,0,0.25,incorrect,wolverine,0,0.0,incorrect,wolverine,0,0.0,incorrect
['jack'],unknown,0,0.18,incorrect,britney,0,0.0,incorrect,britney,0,0.0,incorrect
['jack'],unanswerable,0,0.12,incorrect,christopher nolan,0,0.1,incorrect,christopher nolan,0,0.1,incorrect
['jack'],john,0,0.25,incorrect,unintelligible,0,0.0,incorrect,unintelligible,0,0.0,incorrect
['jack'],autumn,0,0.2,incorrect,autumn,0,0.2,incorrect,autumn,0,0.2,incorrect
['jack'],roberto,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['jack'],autumn,0,0.2,incorrect,autumn,0,0.2,incorrect,autumn,0,0.2,incorrect
['jack'],unanswerable,0,0.12,incorrect,autumn,0,0.2,incorrect,autumn,0,0.2,incorrect
['jack'],autumn,0,0.2,incorrect,autumn,0,0.2,incorrect,autumn,0,0.2,incorrect
['jack'],autumn,0,0.2,incorrect,autumn,0,0.2,incorrect,autumn,0,0.2,incorrect
['jack'],tom,0,0.0,incorrect,tom,0,0.0,incorrect,tom,0,0.0,incorrect
['jack'],autumn,0,0.2,incorrect,harry styles,0,0.12,incorrect,harry styles,0,0.12,incorrect
['jack'],autumn,0,0.2,incorrect,autumn,0,0.2,incorrect,autumn,0,0.2,incorrect
['jack'],names,0,0.22,incorrect,brandon jennings,0,0.1,incorrect,brandon jennings,0,0.1,incorrect
['jack'],unspecified,0,0.13,incorrect,junior,0,0.2,incorrect,junior,0,0.2,incorrect
['jack'],not provided,0,0.0,incorrect,not enough information,0,0.08,incorrect,not enough information,0,0.08,incorrect
['jack'],my boyfriend,0,0.0,incorrect,tom brady,0,0.15,incorrect,tom brady,0,0.15,incorrect
['jack'],unknown,0,0.18,incorrect,girls,0,0.0,incorrect,girls,0,0.0,incorrect
['jack'],john proctor,0,0.25,incorrect,not provided,0,0.0,incorrect,not provided,0,0.0,incorrect
['jack'],andrew,0,0.2,incorrect,autumn,0,0.2,incorrect,autumn,0,0.2,incorrect
['jack'],olivia,0,0.2,incorrect,kim kardashian,0,0.11,incorrect,kim kardashian,0,0.11,incorrect
['autumn'],she,0,0.0,incorrect,she,0,0.0,incorrect,she,0,0.0,incorrect
['autumn'],avril lavigne,0,0.21,incorrect,avril lavigne,0,0.21,incorrect,avril lavigne,0,0.21,incorrect
['autumn'],emily,0,0.18,incorrect,malcolm,0,0.31,incorrect,malcolm,0,0.31,incorrect
['jack'],unknown,0,0.18,incorrect,yuki,0,0.25,incorrect,yuki,0,0.25,incorrect
['jack'],not provided,0,0.0,incorrect,i,0,0.0,incorrect,i,0,0.0,incorrect
['jack'],jack,1,1.0,correct,james,0,0.44,incorrect,james,0,0.44,incorrect
"['w', 'george w', 'george']",bush,0,0.0,incorrect,bush,0,0.0,incorrect,bush,0,0.0,incorrect
['jack'],he,0,0.0,incorrect,everything,0,0.0,incorrect,everything,0,0.0,incorrect
['syl'],unclear,0,0.2,incorrect,don't,0,0.0,incorrect,don't,0,0.0,incorrect
['syl'],tom,0,0.0,incorrect,don't be speeding,0,0.1,incorrect,don't be speeding,0,0.1,incorrect
['lexy'],britney,0,0.36,incorrect,britney,0,0.36,incorrect,britney,0,0.36,incorrect
['jack'],martha,0,0.2,incorrect,fin,0,0.0,incorrect,fin,0,0.0,incorrect
['jack'],malala,0,0.2,incorrect,unknown,0,0.18,incorrect,unknown,0,0.18,incorrect
['jack'],kevin,0,0.22,incorrect,yeonmi park,0,0.27,incorrect,yeonmi park,0,0.27,incorrect
['jack'],malcolm,0,0.36,incorrect,indifferent,0,0.0,incorrect,indifferent,0,0.0,incorrect
['sylv'],veronica,0,0.17,incorrect,burns,0,0.22,incorrect,burns,0,0.22,incorrect
['trevor'],unspecified,0,0.12,incorrect,david cross,0,0.24,incorrect,david cross,0,0.24,incorrect
['chloe'],brittany,0,0.0,incorrect,,0,0.0,incorrect,,0,0.0,incorrect
['chloe'],britney,0,0.17,incorrect,unknown,0,0.17,incorrect,unknown,0,0.17,incorrect
