Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['wotton', 'lord', 'henry', 'henry wotton', 'lord henry wotton']",dorian,0,0.4,incorrect,tokyo,0,0.36,incorrect,dorian,0,0.4,incorrect,tokyo,0,0.36,incorrect,oscar,0,0.44,incorrect,tokyo,0,0.36,incorrect,hester,0,0.55,incorrect,tokyo,0,0.36,incorrect,dorian,0,0.4,incorrect,jade,0,0.25,incorrect,dorian,0,0.4,incorrect,jade,0,0.25,incorrect,dorian,0,0.4,incorrect,persian,0,0.33,incorrect,dorian,0,0.4,incorrect,henry,1,1.0,correct,henry,1,1.0,correct,tokyo,0,0.36,incorrect,dorian,0,0.4,incorrect,tokyo,0,0.36,incorrect,tokyo,0,0.36,incorrect,tokyo,0,0.36,incorrect,tokyo,0,0.36,incorrect,tokyo,0,0.36,incorrect,jade,0,0.25,incorrect,jade,0,0.25,incorrect,persian,0,0.33,incorrect,henry,1,1.0,correct,tokyo,0,0.36,incorrect,tokyo,0,0.36,incorrect
"['basil hallwar', 'basil', 'basil hallward', 'hallward', 'hallwar']",basil,1,1.0,correct,dorian,0,0.21,incorrect,dorian,0,0.21,incorrect,michael,0,0.43,incorrect,dorian,0,0.21,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,paul,0,0.44,incorrect,basil,1,1.0,correct,david,0,0.4,incorrect,dorian,0,0.21,incorrect,david,0,0.4,incorrect,basil,1,1.0,correct,dorian,0,0.21,incorrect,basil,1,1.0,correct,dorian,0,0.21,incorrect,basil,1,1.0,correct,victor,0,0.21,incorrect,basil,1,1.0,correct,dorian,0,0.21,incorrect,dorian,0,0.21,incorrect,michael,0,0.43,incorrect,hester,0,0.31,incorrect,paul,0,0.44,incorrect,david,0,0.4,incorrect,david,0,0.4,incorrect,dorian,0,0.21,incorrect,dorian,0,0.21,incorrect,victor,0,0.21,incorrect,dorian,0,0.21,incorrect
"['henry', 'lord', 'lord henry']",dorian,0,0.4,incorrect,laurel,0,0.4,incorrect,dorian,0,0.4,incorrect,laurel,0,0.4,incorrect,hester,0,0.55,incorrect,laurel,0,0.4,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,paul,0,0.25,incorrect,laurel,0,0.4,incorrect,hester,0,0.55,incorrect,daisy,0,0.27,incorrect,dorian,0,0.4,incorrect,dorian,0,0.4,incorrect,dorian,0,0.4,incorrect,oscar,0,0.44,incorrect,henry,1,1.0,correct,nguyet,0,0.36,incorrect,dorian,0,0.4,incorrect,laura,0,0.44,incorrect,laurel,0,0.4,incorrect,laurel,0,0.4,incorrect,laurel,0,0.4,incorrect,hester,0,0.55,incorrect,laurel,0,0.4,incorrect,daisy,0,0.27,incorrect,dorian,0,0.4,incorrect,oscar,0,0.44,incorrect,nguyet,0,0.36,incorrect,laura,0,0.44,incorrect
"['henry', 'lord', 'lord henry']",hester,0,0.55,incorrect,daisy,0,0.27,incorrect,alice,0,0.27,incorrect,daisy,0,0.27,incorrect,kgosi,0,0.22,incorrect,hester,0,0.55,incorrect,alice,0,0.27,incorrect,hester,0,0.55,incorrect,alice,0,0.27,incorrect,daisy,0,0.27,incorrect,alice,0,0.27,incorrect,hester,0,0.55,incorrect,dorian,0,0.4,incorrect,gatsby,0,0.18,incorrect,alice,0,0.27,incorrect,alice,0,0.27,incorrect,henry,1,1.0,correct,huan,0,0.44,incorrect,dorian,0,0.4,incorrect,hester,0,0.55,incorrect,daisy,0,0.27,incorrect,daisy,0,0.27,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,daisy,0,0.27,incorrect,hester,0,0.55,incorrect,gatsby,0,0.18,incorrect,alice,0,0.27,incorrect,huan,0,0.44,incorrect,hester,0,0.55,incorrect
['agatha'],hester,0,0.17,incorrect,hester,0,0.17,incorrect,jane,0,0.2,incorrect,mary,0,0.2,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,tati,0,0.4,incorrect,hester,0,0.17,incorrect,emily,0,0.0,incorrect,hester,0,0.17,incorrect,emily,0,0.0,incorrect,agatha,1,1.0,correct,aunt,0,0.4,incorrect,halam,0,0.36,incorrect,halam,0,0.36,incorrect,agatha,1,1.0,correct,hoa,0,0.44,incorrect,agatha,1,1.0,correct,clara,0,0.36,incorrect,hester,0,0.17,incorrect,mary,0,0.2,incorrect,hester,0,0.17,incorrect,tati,0,0.4,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect,aunt,0,0.4,incorrect,halam,0,0.36,incorrect,hoa,0,0.44,incorrect,clara,0,0.36,incorrect
"['doria', 'dorian']",hester,0,0.18,incorrect,john,0,0.4,incorrect,david,0,0.4,incorrect,michael,0,0.33,incorrect,joseph,0,0.18,incorrect,john,0,0.4,incorrect,hiro,0,0.22,incorrect,paul,0,0.22,incorrect,philip,0,0.18,incorrect,ravi,0,0.44,incorrect,hester,0,0.18,incorrect,david,0,0.4,incorrect,dorian,1,1.0,correct,david,0,0.4,incorrect,david,0,0.4,incorrect,dorian,1,1.0,correct,dorian,1,1.0,correct,huy,0,0.0,incorrect,dorian,1,1.0,correct,diego,0,0.4,incorrect,john,0,0.4,incorrect,michael,0,0.33,incorrect,john,0,0.4,incorrect,paul,0,0.22,incorrect,ravi,0,0.44,incorrect,david,0,0.4,incorrect,david,0,0.4,incorrect,dorian,1,1.0,correct,huy,0,0.0,incorrect,diego,0,0.4,incorrect
['basil'],hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,noah,0,0.22,incorrect,hester,0,0.18,incorrect,raghav,0,0.18,incorrect,dorian,0,0.18,incorrect,hester,0,0.18,incorrect,dorian,0,0.18,incorrect,dorian,0,0.18,incorrect,lord henry,0,0.13,incorrect,dorian,0,0.18,incorrect,dorian,0,0.18,incorrect,huy,0,0.0,incorrect,dorian,0,0.18,incorrect,humberto,0,0.15,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,noah,0,0.22,incorrect,raghav,0,0.18,incorrect,hester,0,0.18,incorrect,dorian,0,0.18,incorrect,dorian,0,0.18,incorrect,huy,0,0.0,incorrect,humberto,0,0.15,incorrect
['harry'],dorian,0,0.18,incorrect,moratuwa,0,0.15,incorrect,dorian,0,0.18,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,lucien,0,0.0,incorrect,ravi,0,0.22,incorrect,basil,0,0.2,incorrect,hester,0,0.36,incorrect,lord henry,0,0.4,incorrect,dorian,0,0.18,incorrect,dorian,0,0.18,incorrect,resim,0,0.2,incorrect,dorian,0,0.18,incorrect,hector,0,0.36,incorrect,dorian,0,0.18,incorrect,pablo,0,0.2,incorrect,moratuwa,0,0.15,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,ravi,0,0.22,incorrect,hester,0,0.36,incorrect,dorian,0,0.18,incorrect,resim,0,0.2,incorrect,hector,0,0.36,incorrect,pablo,0,0.2,incorrect
"['lord henry—', 'lord', 'henry', 'lord henry', 'henry—']",hester,0,0.55,incorrect,hester,0,0.55,incorrect,dorian,0,0.4,incorrect,hester,0,0.55,incorrect,baa,0,0.0,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,oscar,0,0.44,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,lord henry,1,1.0,correct,victor,0,0.4,incorrect,dorian,0,0.4,incorrect,rumi,0,0.25,incorrect,henry,1,1.0,correct,cau,0,0.0,incorrect,dorian,0,0.4,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,victor,0,0.4,incorrect,rumi,0,0.25,incorrect,cau,0,0.0,incorrect,hester,0,0.55,incorrect
"['dorian gray', 'gray', 'dorian']",hester,0,0.2,incorrect,tyrian,0,0.67,incorrect,hester,0,0.2,incorrect,tyrian,0,0.67,incorrect,john,0,0.4,incorrect,sethunya,0,0.21,incorrect,hester,0,0.2,incorrect,noah,0,0.4,incorrect,hester,0,0.2,incorrect,tyrian,0,0.67,incorrect,hester,0,0.2,incorrect,tyro,0,0.25,incorrect,dorian,1,1.0,correct,tyrian,0,0.67,incorrect,clarissa,0,0.43,incorrect,virginia,0,0.43,incorrect,dorian,1,1.0,correct,hai,0,0.29,incorrect,dorian,1,1.0,correct,lucia,0,0.36,incorrect,tyrian,0,0.67,incorrect,tyrian,0,0.67,incorrect,sethunya,0,0.21,incorrect,noah,0,0.4,incorrect,tyrian,0,0.67,incorrect,tyro,0,0.25,incorrect,tyrian,0,0.67,incorrect,virginia,0,0.43,incorrect,hai,0,0.29,incorrect,lucia,0,0.36,incorrect
