Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['caroline', 'beaufort', 'caroline beaufort']",hester,0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect,mary,0,0.33,incorrect,hester,0,0.29,incorrect,mary,0,0.33,incorrect,hester,0,0.29,incorrect,tera,0,0.33,incorrect,hester,0,0.29,incorrect,sita,0,0.19,incorrect,hester,0,0.29,incorrect,hannah,0,0.29,incorrect,elizabeth,0,0.38,incorrect,eliza,0,0.31,incorrect,marianne,0,0.62,incorrect,hasan,0,0.31,incorrect,elizabeth,0,0.38,incorrect,co,0,0.4,incorrect,emma,0,0.33,incorrect,maria,0,0.46,incorrect,hester,0,0.29,incorrect,mary,0,0.33,incorrect,mary,0,0.33,incorrect,tera,0,0.33,incorrect,sita,0,0.19,incorrect,hannah,0,0.29,incorrect,eliza,0,0.31,incorrect,hasan,0,0.31,incorrect,co,0,0.4,incorrect,maria,0,0.46,incorrect
['elizabeth'],elizabeth,1,1.0,correct,victor,0,0.27,incorrect,elizabeth,1,1.0,correct,victor,0,0.27,incorrect,elizabeth,1,1.0,correct,ingolstadt,0,0.32,incorrect,victor,0,0.27,incorrect,ingolstadt,0,0.32,incorrect,elizabeth,1,1.0,correct,victor,0,0.27,incorrect,elizabeth,1,1.0,correct,victor,0,0.27,incorrect,elizabeth,1,1.0,correct,victor,0,0.27,incorrect,elizabeth,1,1.0,correct,victor,0,0.27,incorrect,elizabeth,1,1.0,correct,ingolstadt,0,0.32,incorrect,elizabeth,1,1.0,correct,ingolstadt,0,0.32,incorrect,victor,0,0.27,incorrect,victor,0,0.27,incorrect,ingolstadt,0,0.32,incorrect,ingolstadt,0,0.32,incorrect,victor,0,0.27,incorrect,victor,0,0.27,incorrect,victor,0,0.27,incorrect,victor,0,0.27,incorrect,ingolstadt,0,0.32,incorrect,ingolstadt,0,0.32,incorrect
"['señor krempe', 'hoạ', 'hủy', 'thần hủy hoạ', 'señor', 'krempe', 'm', 'thần']",hercules,0,0.36,incorrect,hester,0,0.55,incorrect,frankenstein,0,0.35,incorrect,mary,0,0.4,incorrect,hercules,0,0.36,incorrect,gaone,0,0.44,incorrect,victor,0,0.36,incorrect,hester,0,0.55,incorrect,frankenstein,0,0.35,incorrect,michael,0,0.4,incorrect,frankenstein,0,0.35,incorrect,victor,0,0.36,incorrect,victor,0,0.36,incorrect,frankenstein,0,0.35,incorrect,victor,0,0.36,incorrect,victor,0,0.36,incorrect,frankenstein,0,0.35,incorrect,quasimodo,0,0.29,incorrect,frankenstein,0,0.35,incorrect,frankenstein,0,0.35,incorrect,hester,0,0.55,incorrect,mary,0,0.4,incorrect,gaone,0,0.44,incorrect,hester,0,0.55,incorrect,michael,0,0.4,incorrect,victor,0,0.36,incorrect,frankenstein,0,0.35,incorrect,victor,0,0.36,incorrect,quasimodo,0,0.29,incorrect,frankenstein,0,0.35,incorrect
"['waldman', 'm', 'profesör waldman', 'profesör']",hester,0,0.43,incorrect,hester,0,0.43,incorrect,hester,0,0.43,incorrect,michael,0,0.29,incorrect,leser,0,0.46,incorrect,leser,0,0.46,incorrect,hester,0,0.43,incorrect,hina,0,0.18,incorrect,elizabeth,0,0.25,incorrect,priya,0,0.31,incorrect,hester,0,0.43,incorrect,james,0,0.33,incorrect,emma,0,0.4,incorrect,byron,0,0.31,incorrect,hester,0,0.43,incorrect,ahmet,0,0.33,incorrect,clerval,0,0.35,incorrect,frankenstein,0,0.3,incorrect,juan,0,0.36,incorrect,hester,0,0.43,incorrect,hester,0,0.43,incorrect,michael,0,0.29,incorrect,leser,0,0.46,incorrect,hina,0,0.18,incorrect,priya,0,0.31,incorrect,james,0,0.33,incorrect,byron,0,0.31,incorrect,ahmet,0,0.33,incorrect,frankenstein,0,0.3,incorrect,hester,0,0.43,incorrect
"['krempe', 'señor krempe', 'señor', 'm']",victor,0,0.36,incorrect,hester,0,0.55,incorrect,victor,0,0.36,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,keletso,0,0.46,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,victor,0,0.36,incorrect,john,0,0.22,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,victor,0,0.36,incorrect,heathcliff,0,0.13,incorrect,hester,0,0.55,incorrect,emily,0,0.36,incorrect,holmes,0,0.33,incorrect,kim,0,0.5,incorrect,roderick,0,0.31,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,keletso,0,0.46,incorrect,hester,0,0.55,incorrect,john,0,0.22,incorrect,hester,0,0.55,incorrect,heathcliff,0,0.13,incorrect,emily,0,0.36,incorrect,kim,0,0.5,incorrect,hester,0,0.55,incorrect
['dante'],hester,0,0.36,incorrect,hester,0,0.36,incorrect,pluto,0,0.2,incorrect,hester,0,0.36,incorrect,john,0,0.22,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,tera,0,0.44,incorrect,victor,0,0.18,incorrect,victor,0,0.18,incorrect,hester,0,0.36,incorrect,michael,0,0.33,incorrect,victor,0,0.18,incorrect,frankenstein,0,0.47,incorrect,victor,0,0.18,incorrect,victor,0,0.18,incorrect,victor,0,0.18,incorrect,hester,0,0.36,incorrect,victor,0,0.18,incorrect,victor,0,0.18,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,tera,0,0.44,incorrect,victor,0,0.18,incorrect,michael,0,0.33,incorrect,frankenstein,0,0.47,incorrect,victor,0,0.18,incorrect,hester,0,0.36,incorrect,victor,0,0.18,incorrect
"['clerval', 'frankenstein']",hester,0,0.44,incorrect,mary,0,0.18,incorrect,hester,0,0.44,incorrect,hester,0,0.44,incorrect,jesus,0,0.24,incorrect,mariga,0,0.31,incorrect,hester,0,0.44,incorrect,nahea,0,0.33,incorrect,darling,0,0.32,incorrect,darcy,0,0.17,incorrect,hester,0,0.44,incorrect,hester,0,0.44,incorrect,victor,0,0.31,incorrect,victor,0,0.31,incorrect,victor,0,0.31,incorrect,heathcliff,0,0.35,incorrect,elizabeth,0,0.29,incorrect,hester,0,0.44,incorrect,victor,0,0.31,incorrect,hester,0,0.44,incorrect,mary,0,0.18,incorrect,hester,0,0.44,incorrect,mariga,0,0.31,incorrect,nahea,0,0.33,incorrect,darcy,0,0.17,incorrect,hester,0,0.44,incorrect,victor,0,0.31,incorrect,heathcliff,0,0.35,incorrect,hester,0,0.44,incorrect,hester,0,0.44,incorrect
['clerval'],hester,0,0.31,incorrect,peter,0,0.33,incorrect,darling,0,0.29,incorrect,david,0,0.17,incorrect,john,0,0.0,incorrect,keletso,0,0.29,incorrect,hester,0,0.31,incorrect,nahea,0,0.33,incorrect,elizabeth,0,0.25,incorrect,ravi,0,0.36,incorrect,hester,0,0.31,incorrect,malala,0,0.46,incorrect,emma,0,0.36,incorrect,romeo,0,0.17,incorrect,elizabeth,0,0.25,incorrect,ahmet,0,0.17,incorrect,elizabeth,0,0.25,incorrect,hester,0,0.31,incorrect,fernando,0,0.4,incorrect,amor,0,0.18,incorrect,peter,0,0.33,incorrect,david,0,0.17,incorrect,keletso,0,0.29,incorrect,nahea,0,0.33,incorrect,ravi,0,0.36,incorrect,malala,0,0.46,incorrect,romeo,0,0.17,incorrect,ahmet,0,0.17,incorrect,hester,0,0.31,incorrect,amor,0,0.18,incorrect
['henry'],victor,0,0.18,incorrect,persia,0,0.36,incorrect,edward,0,0.36,incorrect,greece,0,0.18,incorrect,hester,0,0.55,incorrect,aristotle,0,0.14,incorrect,herman,0,0.55,incorrect,rome,0,0.22,incorrect,edward,0,0.36,incorrect,edward,0,0.36,incorrect,victor,0,0.18,incorrect,homer,0,0.6,incorrect,clerval,0,0.33,incorrect,rome,0,0.22,incorrect,hassan,0,0.36,incorrect,edward,0,0.36,incorrect,victor,0,0.18,incorrect,dong,0,0.22,incorrect,victor,0,0.18,incorrect,ginebra,0,0.33,incorrect,persia,0,0.36,incorrect,greece,0,0.18,incorrect,aristotle,0,0.14,incorrect,rome,0,0.22,incorrect,edward,0,0.36,incorrect,homer,0,0.6,incorrect,rome,0,0.22,incorrect,edward,0,0.36,incorrect,dong,0,0.22,incorrect,ginebra,0,0.33,incorrect
"['querido', 'clerval', 'querido clerval']",victor,0,0.31,incorrect,geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,victor,0,0.31,incorrect,geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,geneve,0,0.31,incorrect,geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,victor,0,0.31,incorrect,geneva,0,0.46,incorrect,victor,0,0.31,incorrect,cenevre,0,0.43,incorrect,clerval,1,1.0,correct,geneva,0,0.46,incorrect,victor,0,0.31,incorrect,ginebra,0,0.43,incorrect,geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,geneve,0,0.31,incorrect,geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,cenevre,0,0.43,incorrect,geneva,0,0.46,incorrect,ginebra,0,0.43,incorrect
