Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['mr', 'mr bingley', 'bingley']",hester,0,0.25,incorrect,mary,0,0.67,incorrect,elizabeth,0,0.25,incorrect,mary,0,0.67,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,esther,0,0.25,incorrect,hester,0,0.25,incorrect,elizabeth,0,0.25,incorrect,radha,0,0.29,incorrect,emma,0,0.33,incorrect,emily,0,0.53,incorrect,mr. bingley,0,0.95,correct,emma,0,0.33,incorrect,paris,0,0.29,incorrect,helen,0,0.33,incorrect,emma,0,0.33,incorrect,toi,0,0.2,incorrect,don juan,0,0.22,incorrect,hester,0,0.25,incorrect,mary,0,0.67,incorrect,mary,0,0.67,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,radha,0,0.29,incorrect,emily,0,0.53,incorrect,emma,0,0.33,incorrect,helen,0,0.33,incorrect,toi,0,0.2,incorrect,hester,0,0.25,incorrect
"['señor bennet', 'señor', 'mr bennet', 'bennet', 'mr']",emma,0,0.33,incorrect,elizabeth,0,0.4,incorrect,emma,0,0.33,incorrect,caprice,0,0.25,incorrect,john,0,0.25,incorrect,mary,0,0.67,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,emma,0,0.33,incorrect,emma,0,0.33,incorrect,emma,0,0.33,incorrect,emily,0,0.29,incorrect,mr. bennet,0,0.95,correct,emma,0,0.33,incorrect,mr. bennet,0,0.95,correct,charles,0,0.25,incorrect,elizabeth,0,0.4,incorrect,ha,0,0.0,incorrect,mr. bennet,0,0.95,correct,emma,0,0.33,incorrect,elizabeth,0,0.4,incorrect,caprice,0,0.25,incorrect,mary,0,0.67,incorrect,hester,0,0.55,incorrect,emma,0,0.33,incorrect,emily,0,0.29,incorrect,emma,0,0.33,incorrect,charles,0,0.25,incorrect,ha,0,0.0,incorrect,emma,0,0.33,incorrect
"['señora', 'long', 'señora long', 'mrs long', 'mrs']",hester,0,0.5,incorrect,john,0,0.5,incorrect,smith,0,0.25,incorrect,ore,0,0.44,incorrect,hester,0,0.5,incorrect,john,0,0.5,incorrect,hester,0,0.5,incorrect,tera,0,0.6,incorrect,smith,0,0.25,incorrect,smith,0,0.25,incorrect,smith,0,0.25,incorrect,james,0,0.5,incorrect,emma,0,0.4,incorrect,emma,0,0.4,incorrect,emma,0,0.4,incorrect,emily,0,0.31,incorrect,elizabeth,0,0.27,incorrect,hai,0,0.22,incorrect,emma,0,0.4,incorrect,darcy,0,0.25,incorrect,john,0,0.5,incorrect,ore,0,0.44,incorrect,john,0,0.5,incorrect,tera,0,0.6,incorrect,smith,0,0.25,incorrect,james,0,0.5,incorrect,emma,0,0.4,incorrect,emily,0,0.31,incorrect,hai,0,0.22,incorrect,darcy,0,0.25,incorrect
"['señora', 'mrs bennet', 'bennet', 'señora bennet', 'mrs']",emma,0,0.4,incorrect,hester,0,0.5,incorrect,sarah,0,0.55,incorrect,iyanu,0,0.22,incorrect,hester,0,0.5,incorrect,john,0,0.24,incorrect,emma,0,0.4,incorrect,hester,0,0.5,incorrect,smith,0,0.27,incorrect,sarah,0,0.55,incorrect,emma,0,0.4,incorrect,sarah,0,0.55,incorrect,jane,0,0.4,incorrect,elizabeth,0,0.45,incorrect,elizabeth,0,0.45,incorrect,ahmet,0,0.4,incorrect,ba bennet,0,0.8,correct,hang,0,0.24,incorrect,emma,0,0.4,incorrect,elena,0,0.55,incorrect,hester,0,0.5,incorrect,iyanu,0,0.22,incorrect,john,0,0.24,incorrect,hester,0,0.5,incorrect,sarah,0,0.55,incorrect,sarah,0,0.55,incorrect,elizabeth,0,0.45,incorrect,ahmet,0,0.4,incorrect,hang,0,0.24,incorrect,elena,0,0.55,incorrect
"['mr', 'bennet', 'mr bennet']",hester,0,0.33,incorrect,hester,0,0.33,incorrect,darling,0,0.25,incorrect,hester,0,0.33,incorrect,david,0,0.0,incorrect,john,0,0.2,incorrect,hester,0,0.33,incorrect,tera,0,0.33,incorrect,elizabeth,0,0.4,incorrect,priya,0,0.29,incorrect,ravelo,0,0.27,incorrect,hannah,0,0.33,incorrect,emma,0,0.33,incorrect,emma,0,0.33,incorrect,emma,0,0.33,incorrect,ahmet,0,0.43,incorrect,hester,0,0.33,incorrect,thuyet,0,0.33,incorrect,darcy,0,0.29,incorrect,maria,0,0.57,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,john,0,0.2,incorrect,tera,0,0.33,incorrect,priya,0,0.29,incorrect,hannah,0,0.33,incorrect,emma,0,0.33,incorrect,ahmet,0,0.43,incorrect,thuyet,0,0.33,incorrect,maria,0,0.57,incorrect
['lizzy'],darcy,0,0.2,incorrect,hester,0,0.0,incorrect,darcy,0,0.2,incorrect,hector,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,tera,0,0.0,incorrect,darcy,0,0.2,incorrect,hester,0,0.0,incorrect,darcy,0,0.2,incorrect,james,0,0.0,incorrect,darcy,0,0.2,incorrect,darcy,0,0.2,incorrect,darcy,0,0.2,incorrect,adam,0,0.0,incorrect,darcy,0,0.2,incorrect,anh,0,0.0,incorrect,darcy,0,0.2,incorrect,darcy,0,0.2,incorrect,hester,0,0.0,incorrect,hector,0,0.0,incorrect,hester,0,0.0,incorrect,tera,0,0.0,incorrect,hester,0,0.0,incorrect,james,0,0.0,incorrect,darcy,0,0.2,incorrect,adam,0,0.0,incorrect,anh,0,0.0,incorrect,darcy,0,0.2,incorrect
"['lucas–', 'miss lucas', 'miss', 'lucas']",hester,0,0.2,incorrect,hester,0,0.2,incorrect,darcy,0,0.2,incorrect,pride,0,0.22,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,darcy,0,0.2,incorrect,ramesh,0,0.4,incorrect,darcy,0,0.2,incorrect,james,0,0.44,incorrect,elizabeth,0,0.29,incorrect,darcy,0,0.2,incorrect,darcy,0,0.2,incorrect,adam,0,0.25,incorrect,elizabeth,0,0.29,incorrect,hanh,0,0.22,incorrect,elizabeth,0,0.29,incorrect,darcy,0,0.2,incorrect,hester,0,0.2,incorrect,pride,0,0.22,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,ramesh,0,0.4,incorrect,james,0,0.44,incorrect,darcy,0,0.2,incorrect,adam,0,0.25,incorrect,hanh,0,0.22,incorrect,darcy,0,0.2,incorrect
['mary'],darcy,0,0.67,incorrect,hester,0,0.2,incorrect,darcy,0,0.67,incorrect,solomon,0,0.18,incorrect,john,0,0.0,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,darcy,0,0.67,incorrect,ravi,0,0.25,incorrect,darcy,0,0.67,incorrect,hobbes,0,0.0,incorrect,mary,1,1.0,correct,vanity,0,0.4,incorrect,darcy,0,0.67,incorrect,oscar,0,0.44,incorrect,elizabeth,0,0.15,incorrect,em,0,0.33,incorrect,mary,1,1.0,correct,darcy,0,0.67,incorrect,hester,0,0.2,incorrect,solomon,0,0.18,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,ravi,0,0.25,incorrect,hobbes,0,0.0,incorrect,vanity,0,0.4,incorrect,oscar,0,0.44,incorrect,em,0,0.33,incorrect,darcy,0,0.67,incorrect
"['miss', 'eliza', 'miss eliza', 'eliz']",darcy,0,0.2,incorrect,john,0,0.0,incorrect,tayo,0,0.22,incorrect,tayo,0,0.22,incorrect,hester,0,0.25,incorrect,john,0,0.0,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,kitty,0,0.22,incorrect,victor,0,0.2,incorrect,darcy,0,0.2,incorrect,james,0,0.44,incorrect,elizabeth,0,0.71,correct,darcy,0,0.2,incorrect,darcy,0,0.2,incorrect,byron,0,0.0,incorrect,anna,0,0.22,incorrect,vu,0,0.0,incorrect,bennet,0,0.2,incorrect,darcy,0,0.2,incorrect,john,0,0.0,incorrect,tayo,0,0.22,incorrect,john,0,0.0,incorrect,hester,0,0.25,incorrect,victor,0,0.2,incorrect,james,0,0.44,incorrect,darcy,0,0.2,incorrect,byron,0,0.0,incorrect,vu,0,0.0,incorrect,darcy,0,0.2,incorrect
"['bennet––', 'mrs', 'bennet', 'mrs bennet']",hester,0,0.33,incorrect,hester,0,0.33,incorrect,paul,0,0.0,incorrect,s.,0,0.4,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hina,0,0.2,incorrect,hawthorne,0,0.32,incorrect,hester,0,0.33,incorrect,smith,0,0.27,incorrect,david,0,0.0,incorrect,bennet,1,1.0,correct,emma,0,0.29,incorrect,mary,0,0.57,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,elizabeth,0,0.4,incorrect,emma,0,0.29,incorrect,hester,0,0.33,incorrect,s.,0,0.4,incorrect,hester,0,0.33,incorrect,hina,0,0.2,incorrect,hester,0,0.33,incorrect,david,0,0.0,incorrect,emma,0,0.29,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,emma,0,0.29,incorrect
