Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['nancy bobofit', 'nancy', 'bobofit']",tom,0,0.2,incorrect,peter,0,0.17,incorrect,hester,0,0.15,incorrect,nike,0,0.24,incorrect,jesus,0,0.0,incorrect,john,0,0.22,incorrect,hester,0,0.15,incorrect,tahaa,0,0.2,incorrect,hester,0,0.15,incorrect,stella,0,0.18,incorrect,hester,0,0.15,incorrect,james,0,0.2,incorrect,annabeth,0,0.38,incorrect,steve,0,0.17,incorrect,magnus,0,0.36,incorrect,en,0,0.29,incorrect,ha,0,0.29,incorrect,tran,0,0.44,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,peter,0,0.17,incorrect,nike,0,0.24,incorrect,john,0,0.22,incorrect,tahaa,0,0.2,incorrect,stella,0,0.18,incorrect,james,0,0.2,incorrect,steve,0,0.17,incorrect,en,0,0.29,incorrect,tran,0,0.44,incorrect,hester,0,0.15,incorrect
"['bay brunner', 'brunner', 'bay']",percy,0,0.33,incorrect,romeo,0,0.33,incorrect,percy,0,0.33,incorrect,chalk,0,0.25,incorrect,alexander,0,0.4,incorrect,alexander,0,0.4,incorrect,hercules,0,0.4,incorrect,rome,0,0.36,incorrect,chiron,0,0.31,incorrect,caesar,0,0.35,incorrect,caesar,0,0.35,incorrect,romulus,0,0.29,incorrect,chiron,0,0.31,incorrect,hercules,0,0.4,incorrect,chiron,0,0.31,incorrect,perseus,0,0.29,incorrect,thay,0,0.57,incorrect,laertes,0,0.33,incorrect,quiron,0,0.31,incorrect,hercules,0,0.4,incorrect,romeo,0,0.33,incorrect,chalk,0,0.25,incorrect,alexander,0,0.4,incorrect,rome,0,0.36,incorrect,caesar,0,0.35,incorrect,romulus,0,0.29,incorrect,hercules,0,0.4,incorrect,perseus,0,0.29,incorrect,laertes,0,0.33,incorrect,hercules,0,0.4,incorrect
"['bay brunner', 'murmuré', 'brunner', 'bay']",hester,0,0.31,incorrect,emily,0,0.25,incorrect,hester,0,0.31,incorrect,michael,0,0.29,incorrect,hester,0,0.31,incorrect,morwadi,0,0.29,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,emily,0,0.25,incorrect,hester,0,0.31,incorrect,sarah,0,0.25,incorrect,john,0,0.18,incorrect,edward,0,0.31,incorrect,ele,0,0.2,incorrect,elif,0,0.18,incorrect,nguyen,0,0.31,incorrect,lan,0,0.33,incorrect,heathcliff,0,0.15,incorrect,estela,0,0.22,incorrect,emily,0,0.25,incorrect,michael,0,0.29,incorrect,morwadi,0,0.29,incorrect,hester,0,0.31,incorrect,emily,0,0.25,incorrect,sarah,0,0.25,incorrect,edward,0,0.31,incorrect,elif,0,0.18,incorrect,lan,0,0.33,incorrect,estela,0,0.22,incorrect
"['bay brunner', 'brunner', 'bay']",hester,0,0.31,incorrect,michael,0,0.22,incorrect,hester,0,0.31,incorrect,john,0,0.18,incorrect,john,0,0.18,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,vincent,0,0.29,incorrect,hester,0,0.31,incorrect,james,0,0.25,incorrect,stephen,0,0.14,incorrect,stephen,0,0.14,incorrect,stephen,0,0.14,incorrect,leonardo,0,0.27,incorrect,langdon,0,0.33,incorrect,thay,0,0.57,incorrect,houdini,0,0.29,incorrect,dali,0,0.29,incorrect,michael,0,0.22,incorrect,john,0,0.18,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,vincent,0,0.29,incorrect,james,0,0.25,incorrect,stephen,0,0.14,incorrect,leonardo,0,0.27,incorrect,thay,0,0.57,incorrect,dali,0,0.29,incorrect
"['bayan', 'señora dodds', 'señora', 'bayan dodds', 'dodds']",sauron,0,0.36,incorrect,sanders,0,0.46,incorrect,dante,0,0.4,incorrect,hester,0,0.5,incorrect,sodom,0,0.47,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,sanderson,0,0.4,incorrect,john,0,0.22,incorrect,houdini,0,0.33,incorrect,hades,0,0.4,incorrect,sanderson,0,0.4,incorrect,sauron,0,0.36,incorrect,mephistopheles,0,0.23,incorrect,sauron,0,0.36,incorrect,ly,0,0.29,incorrect,nguoi,0,0.36,incorrect,mephistopheles,0,0.23,incorrect,fausto,0,0.33,incorrect,sanders,0,0.46,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,john,0,0.22,incorrect,hades,0,0.4,incorrect,sauron,0,0.36,incorrect,sauron,0,0.36,incorrect,nguoi,0,0.36,incorrect,fausto,0,0.33,incorrect
"['señor jackson', 'bay', 'señor', 'jackson', 'bay jackson']",hester,0,0.55,incorrect,hester,0,0.55,incorrect,john,0,0.55,incorrect,john,0,0.55,incorrect,tsweetswee,0,0.27,incorrect,tsweetswee,0,0.27,incorrect,hester,0,0.55,incorrect,penitara,0,0.46,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,john,0,0.55,incorrect,john,0,0.55,incorrect,john,0,0.55,incorrect,penelope,0,0.46,incorrect,ahmet,0,0.25,incorrect,ahmet,0,0.25,incorrect,nam,0,0.33,incorrect,thay,0,0.57,incorrect,juan,0,0.55,incorrect,maria,0,0.25,incorrect,hester,0,0.55,incorrect,john,0,0.55,incorrect,tsweetswee,0,0.27,incorrect,penitara,0,0.46,incorrect,hester,0,0.55,incorrect,john,0,0.55,incorrect,penelope,0,0.46,incorrect,ahmet,0,0.25,incorrect,thay,0,0.57,incorrect,maria,0,0.25,incorrect
"['bayan dodds', 'dodds', 'bayan']",freud,0,0.2,incorrect,isaac,0,0.4,incorrect,smith,0,0.2,incorrect,samuel,0,0.18,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,freud,0,0.2,incorrect,john,0,0.22,incorrect,sam,0,0.25,incorrect,isaky,0,0.4,incorrect,freud,0,0.2,incorrect,freud,0,0.2,incorrect,sherlock,0,0.15,incorrect,hamlet,0,0.18,incorrect,hester,0,0.18,incorrect,thinh,0,0.2,incorrect,emma,0,0.22,incorrect,hannibal,0,0.31,incorrect,isaac,0,0.4,incorrect,samuel,0,0.18,incorrect,john,0,0.22,incorrect,hester,0,0.18,incorrect,john,0,0.22,incorrect,isaky,0,0.4,incorrect,freud,0,0.2,incorrect,hamlet,0,0.18,incorrect,thinh,0,0.2,incorrect,hannibal,0,0.31,incorrect
"['bayan', 'señora dodds', 'señora', 'bayan dodds', 'dodds']",dracula,0,0.33,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,michael,0,0.17,incorrect,dracula,0,0.33,incorrect,hester,0,0.5,incorrect,angels,0,0.36,incorrect,hester,0,0.5,incorrect,smith,0,0.2,incorrect,ramesh,0,0.33,incorrect,lucifer,0,0.31,incorrect,james,0,0.25,incorrect,dracula,0,0.33,incorrect,dracula,0,0.33,incorrect,dracula,0,0.33,incorrect,lucifer,0,0.31,incorrect,lien,0,0.4,incorrect,dracula,0,0.33,incorrect,lilith,0,0.0,incorrect,lucia,0,0.2,incorrect,hester,0,0.5,incorrect,michael,0,0.17,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,ramesh,0,0.33,incorrect,james,0,0.25,incorrect,dracula,0,0.33,incorrect,lucifer,0,0.31,incorrect,dracula,0,0.33,incorrect,lucia,0,0.2,incorrect
"['nancy bobofit', 'nancy', 'bobofit']",hester,0,0.15,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,femi,0,0.36,incorrect,daniel,0,0.36,incorrect,john,0,0.22,incorrect,hester,0,0.15,incorrect,ds,0,0.0,incorrect,ravi,0,0.24,incorrect,fs,0,0.22,incorrect,john,0,0.22,incorrect,david,0,0.22,incorrect,jessica,0,0.17,incorrect,emily,0,0.2,incorrect,ahmet,0,0.22,incorrect,ahmet,0,0.22,incorrect,nam,0,0.5,incorrect,tu,0,0.22,incorrect,maria,0,0.22,incorrect,mis,0,0.2,incorrect,hester,0,0.15,incorrect,femi,0,0.36,incorrect,john,0,0.22,incorrect,ds,0,0.0,incorrect,fs,0,0.22,incorrect,david,0,0.22,incorrect,emily,0,0.2,incorrect,ahmet,0,0.22,incorrect,tu,0,0.22,incorrect,mis,0,0.2,incorrect
"['bay brunner', 'brunner', 'bay']",hester,0,0.31,incorrect,latin,0,0.25,incorrect,hester,0,0.31,incorrect,latin,0,0.25,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,latino,0,0.24,incorrect,virgil,0,0.15,incorrect,marcus,0,0.35,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,mr. bueller,0,0.45,incorrect,latin,0,0.25,incorrect,virgil,0,0.15,incorrect,virgil,0,0.15,incorrect,thinh,0,0.17,incorrect,thay,0,0.57,incorrect,juan,0,0.36,incorrect,hester,0,0.31,incorrect,latin,0,0.25,incorrect,latin,0,0.25,incorrect,hester,0,0.31,incorrect,latino,0,0.24,incorrect,marcus,0,0.35,incorrect,hester,0,0.31,incorrect,latin,0,0.25,incorrect,virgil,0,0.15,incorrect,thay,0,0.57,incorrect,hester,0,0.31,incorrect
