Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['john dashwood', 'john', 'dashwood', 'daswood', 'mr', 'john daswood', 'mr john dashwood']",hester,0,0.25,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,abraham,0,0.27,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,ramesh,0,0.43,incorrect,ramesh,0,0.43,incorrect,hester,0,0.25,incorrect,james,0,0.35,incorrect,john,1,1.0,correct,edward,0,0.46,incorrect,elinor,0,0.25,incorrect,ahmet,0,0.31,incorrect,hester,0,0.25,incorrect,hung,0,0.5,incorrect,edmundo,0,0.35,incorrect,isa,0,0.2,incorrect,hester,0,0.25,incorrect,abraham,0,0.27,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,ramesh,0,0.43,incorrect,james,0,0.35,incorrect,edward,0,0.46,incorrect,ahmet,0,0.31,incorrect,hung,0,0.5,incorrect,isa,0,0.2,incorrect
"['john dashwood', 'mrs john dashwood', 'john', 'dashwood', 'daswood', 'john daswood', 'mrs']",hester,0,0.22,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,john,1,1.0,correct,hester,0,0.22,incorrect,ahiri,0,0.31,incorrect,smith,0,0.31,incorrect,edward,0,0.46,incorrect,smith,0,0.31,incorrect,ernest,0,0.44,incorrect,john,1,1.0,correct,edward,0,0.46,incorrect,emma,0,0.29,incorrect,emma,0,0.29,incorrect,hester,0,0.22,incorrect,lan,0,0.29,incorrect,edward,0,0.46,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,john,1,1.0,correct,ahiri,0,0.31,incorrect,edward,0,0.46,incorrect,ernest,0,0.44,incorrect,edward,0,0.46,incorrect,emma,0,0.29,incorrect,lan,0,0.29,incorrect,hester,0,0.22,incorrect
"['henry', 'harry']",hester,0,0.55,incorrect,john,0,0.44,incorrect,job,0,0.0,incorrect,olu,0,0.0,incorrect,john,0,0.44,incorrect,john,0,0.44,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,scrooge,0,0.17,incorrect,ramesh,0,0.18,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,mr. darcy,0,0.43,incorrect,emma,0,0.22,incorrect,tom,0,0.0,incorrect,ahmet,0,0.4,incorrect,scrooge,0,0.17,incorrect,gia,0,0.25,incorrect,emma,0,0.22,incorrect,darcy,0,0.6,incorrect,john,0,0.44,incorrect,olu,0,0.0,incorrect,john,0,0.44,incorrect,hester,0,0.55,incorrect,ramesh,0,0.18,incorrect,hester,0,0.55,incorrect,emma,0,0.22,incorrect,ahmet,0,0.4,incorrect,gia,0,0.25,incorrect,darcy,0,0.6,incorrect
"['señora', 'dashwood', 'daswood', 'mrs', 'señora dashwood', 'mrs dashwood norland', 'norland']",marianne,0,0.4,incorrect,norland,1,1.0,correct,marianne,0,0.4,incorrect,norland,1,1.0,correct,marianne,0,0.4,incorrect,norland,1,1.0,correct,marianne,0,0.4,incorrect,norland,1,1.0,correct,dashwood,1,1.0,correct,norland,1,1.0,correct,marianne,0,0.4,incorrect,norland,1,1.0,correct,mrs. dashwood,0,0.76,correct,marianne,0,0.4,incorrect,marianne,0,0.4,incorrect,norland,1,1.0,correct,elinor,0,0.67,incorrect,norland,1,1.0,correct,dashwood,1,1.0,correct,norland,1,1.0,correct,norland,1,1.0,correct,norland,1,1.0,correct,norland,1,1.0,correct,norland,1,1.0,correct,norland,1,1.0,correct,norland,1,1.0,correct,marianne,0,0.4,incorrect,norland,1,1.0,correct,norland,1,1.0,correct,norland,1,1.0,correct
"['elinor', 'elinor—']",emma,0,0.2,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,elizabeth,0,0.4,incorrect,hester,0,0.33,incorrect,elizabeth,0,0.4,incorrect,ramesh,0,0.17,incorrect,emma,0,0.2,incorrect,emily,0,0.36,incorrect,elizabeth,0,0.4,incorrect,darcy,0,0.18,incorrect,emma,0,0.2,incorrect,oscar,0,0.36,incorrect,emma,0,0.2,incorrect,hoa,0,0.22,incorrect,edward,0,0.33,incorrect,leonardo,0,0.43,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,ramesh,0,0.17,incorrect,emily,0,0.36,incorrect,darcy,0,0.18,incorrect,oscar,0,0.36,incorrect,hoa,0,0.22,incorrect,leonardo,0,0.43,incorrect
['elinor'],hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,michael,0,0.31,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,james,0,0.18,incorrect,elizabeth,0,0.4,incorrect,elizabeth,0,0.4,incorrect,elizabeth,0,0.4,incorrect,ahmet,0,0.18,incorrect,elizabeth,0,0.4,incorrect,chi,0,0.22,incorrect,emma,0,0.2,incorrect,isa,0,0.22,incorrect,hester,0,0.33,incorrect,michael,0,0.31,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,james,0,0.18,incorrect,elizabeth,0,0.4,incorrect,ahmet,0,0.18,incorrect,chi,0,0.22,incorrect,isa,0,0.22,incorrect
['edward'],hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,michael,0,0.15,incorrect,hester,0,0.33,incorrect,le,0,0.25,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,raman,0,0.18,incorrect,hester,0,0.33,incorrect,james,0,0.18,incorrect,darcy,0,0.55,incorrect,emma,0,0.4,incorrect,basil,0,0.18,incorrect,ahmet,0,0.18,incorrect,edward,1,1.0,correct,hanh,0,0.2,incorrect,edward,1,1.0,correct,hector,0,0.33,incorrect,hester,0,0.33,incorrect,michael,0,0.15,incorrect,le,0,0.25,incorrect,hester,0,0.33,incorrect,raman,0,0.18,incorrect,james,0,0.18,incorrect,emma,0,0.4,incorrect,ahmet,0,0.18,incorrect,hanh,0,0.2,incorrect,hector,0,0.33,incorrect
"['albay brandon', 'brandon', 'albay']",colonel brandon,0,0.64,incorrect,colonel,0,0.3,incorrect,brandon,1,1.0,correct,colonel,0,0.3,incorrect,hester,0,0.15,incorrect,mma,0,0.25,incorrect,brandon,1,1.0,correct,colonel,0,0.3,incorrect,brandon,1,1.0,correct,colonel,0,0.3,incorrect,solomon,0,0.3,incorrect,salomona,0,0.46,incorrect,brandon,1,1.0,correct,colonel,0,0.3,incorrect,emma,0,0.22,incorrect,anne,0,0.55,incorrect,brandon,1,1.0,correct,dai,0,0.25,incorrect,brandon,1,1.0,correct,coronel,0,0.43,incorrect,colonel,0,0.3,incorrect,colonel,0,0.3,incorrect,mma,0,0.25,incorrect,colonel,0,0.3,incorrect,colonel,0,0.3,incorrect,salomona,0,0.46,incorrect,colonel,0,0.3,incorrect,anne,0,0.55,incorrect,dai,0,0.25,incorrect,coronel,0,0.43,incorrect
"['marianne—', 'marianne']",hester,0,0.14,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,john,0,0.17,incorrect,hester,0,0.14,incorrect,john,0,0.17,incorrect,hester,0,0.14,incorrect,tera,0,0.33,incorrect,hester,0,0.14,incorrect,flannel,0,0.53,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,emma,0,0.33,incorrect,harris,0,0.43,incorrect,watson,0,0.29,incorrect,ahmet,0,0.31,incorrect,emma,0,0.33,incorrect,hai,0,0.36,incorrect,jerome,0,0.29,incorrect,francisco,0,0.35,incorrect,hester,0,0.14,incorrect,john,0,0.17,incorrect,john,0,0.17,incorrect,tera,0,0.33,incorrect,flannel,0,0.53,incorrect,hester,0,0.14,incorrect,harris,0,0.43,incorrect,ahmet,0,0.31,incorrect,hai,0,0.36,incorrect,francisco,0,0.35,incorrect
['marianne'],hester,0,0.14,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,fola,0,0.17,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,ahiri,0,0.46,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,james,0,0.31,incorrect,emma,0,0.33,incorrect,heathcliff,0,0.22,incorrect,rochester,0,0.24,incorrect,helen,0,0.15,incorrect,emma,0,0.33,incorrect,huy,0,0.0,incorrect,roderick,0,0.25,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,fola,0,0.17,incorrect,hester,0,0.14,incorrect,ahiri,0,0.46,incorrect,hester,0,0.14,incorrect,james,0,0.31,incorrect,heathcliff,0,0.22,incorrect,helen,0,0.15,incorrect,huy,0,0.0,incorrect,hester,0,0.14,incorrect
