,en,es,tr,vi,st,yo,tn,ty,mai,mg,en_shuffled,es_shuffled,tr_shuffled,vi_shuffled,st_shuffled,yo_shuffled,tn_shuffled,ty_shuffled,mai_shuffled,mg_shuffled
1984,93.22033898305084,91.52542372881356,86.4406779661017,69.49152542372882,25.423728813559322,49.152542372881356,13.559322033898304,8.47457627118644,22.033898305084744,71.1864406779661,67.79661016949152,77.96610169491525,84.7457627118644,61.016949152542374,13.559322033898304,30.508474576271187,6.779661016949152,3.389830508474576,5.084745762711865,35.59322033898305
A Tale of Two Cities,57.99999999999999,17.0,15.0,22.0,8.0,10.0,3.0,11.0,0.0,13.0,16.0,0.0,3.0,6.0,1.0,4.0,0.0,0.0,0.0,1.0
A thousand splendid suns,27.659574468085108,6.382978723404255,2.127659574468085,19.148936170212767,0.0,2.127659574468085,0.0,2.127659574468085,2.127659574468085,0.0,2.127659574468085,0.0,2.127659574468085,8.51063829787234,0.0,0.0,0.0,0.0,0.0,0.0
Adventures of Huckleberry Finn,64.0,13.0,22.0,15.0,7.000000000000001,5.0,4.0,5.0,2.0,3.0,39.0,10.0,8.0,9.0,5.0,6.0,1.0,5.0,0.0,3.0
Adventures of Sherlock Holmes,4.0,1.0,30.0,20.0,9.0,1.0,5.0,8.0,0.0,12.0,5.0,2.0,11.0,34.0,11.0,2.0,4.0,10.0,0.0,23.0
Alice in Wonderland,100.0,89.13043478260869,97.82608695652173,84.78260869565217,73.91304347826086,89.13043478260869,34.78260869565217,91.30434782608695,60.86956521739131,97.82608695652173,97.82608695652173,95.65217391304348,97.82608695652173,86.95652173913044,78.26086956521739,93.47826086956522,36.95652173913043,86.95652173913044,36.95652173913043,91.30434782608695
Dracula,87.64044943820225,71.91011235955057,59.55056179775281,31.46067415730337,22.47191011235955,22.47191011235955,16.853932584269664,22.47191011235955,2.247191011235955,26.96629213483146,34.831460674157306,34.831460674157306,29.213483146067414,21.34831460674157,12.359550561797752,15.730337078651685,7.865168539325842,12.359550561797752,1.1235955056179776,13.48314606741573
Dune,75.0,40.0,32.0,19.0,1.0,4.0,2.0,4.0,0.0,6.0,28.000000000000004,7.000000000000001,17.0,2.0,4.0,1.0,0.0,5.0,0.0,1.0
Fahrenheit 451,30.58823529411765,34.11764705882353,3.5294117647058822,5.88235294117647,0.0,1.1764705882352942,0.0,1.1764705882352942,0.0,0.0,8.235294117647058,3.5294117647058822,7.0588235294117645,1.1764705882352942,0.0,0.0,0.0,0.0,0.0,0.0
Frankenstein,86.27450980392157,47.05882352941176,31.372549019607842,37.254901960784316,7.8431372549019605,9.803921568627452,3.9215686274509802,9.803921568627452,0.0,9.803921568627452,50.98039215686274,19.607843137254903,13.725490196078432,11.76470588235294,5.88235294117647,7.8431372549019605,3.9215686274509802,5.88235294117647,0.0,7.8431372549019605
Harry Potter and the Deathly Hallows,49.0,5.0,20.0,17.0,8.0,2.0,4.0,9.0,0.0,10.0,20.0,2.0,11.0,9.0,5.0,3.0,1.0,11.0,0.0,12.0
Of Mice and Men,91.66666666666666,27.083333333333332,12.5,14.583333333333334,4.166666666666666,6.25,2.083333333333333,8.333333333333332,0.0,12.5,47.91666666666667,6.25,14.583333333333334,12.5,0.0,4.166666666666666,4.166666666666666,12.5,0.0,10.416666666666668
Percy Jackson The Lightning Thief,18.556701030927837,3.0927835051546393,2.0618556701030926,1.0309278350515463,10.309278350515463,16.49484536082474,5.154639175257731,5.154639175257731,0.0,9.278350515463918,21.649484536082475,0.0,0.0,0.0,6.185567010309279,7.216494845360824,5.154639175257731,5.154639175257731,0.0,7.216494845360824
Pride and Prejudice,96.0,95.0,12.0,57.99999999999999,38.0,22.0,23.0,27.0,14.000000000000002,35.0,95.0,75.0,79.0,52.0,26.0,16.0,14.000000000000002,27.0,3.0,39.0
Sense and sensibility,77.0,42.0,1.0,10.0,5.0,12.0,1.0,5.0,0.0,3.0,36.0,24.0,1.0,6.0,3.0,15.0,1.0,2.0,0.0,2.0
The Boy in the Striped Pyjamas,51.0,8.0,26.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
The Great Gatsby,88.88888888888889,48.148148148148145,59.25925925925925,55.55555555555556,20.37037037037037,33.33333333333333,22.22222222222222,25.925925925925924,0.0,35.18518518518518,50.0,42.592592592592595,51.85185185185185,46.2962962962963,20.37037037037037,27.77777777777778,18.51851851851852,18.51851851851852,0.0,25.925925925925924
The Handmaid s Tale,66.0,26.0,15.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
The Picture of Dorian Gray,82.1917808219178,68.4931506849315,68.4931506849315,39.726027397260275,13.698630136986301,19.17808219178082,9.58904109589041,23.28767123287671,2.73972602739726,16.43835616438356,38.35616438356164,26.027397260273972,36.986301369863014,26.027397260273972,1.36986301369863,5.47945205479452,0.0,1.36986301369863,0.0,1.36986301369863
