,en,es,tr,vi,st,yo,tn,ty,mai,mg,en_shuffled,es_shuffled,tr_shuffled,vi_shuffled,st_shuffled,yo_shuffled,tn_shuffled,ty_shuffled,mai_shuffled,mg_shuffled
1984,40.0,11.666666666666666,0.0,8.333333333333332,3.3333333333333335,8.333333333333332,0.0,1.6666666666666667,0.0,8.333333333333332,23.333333333333332,18.333333333333332,1.6666666666666667,6.666666666666667,1.6666666666666667,3.3333333333333335,0.0,0.0,0.0,1.6666666666666667
A Tale of Two Cities,15.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,6.0,1.0,5.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,4.0,2.0
A thousand splendid suns,2.127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adventures of Huckleberry Finn,34.0,3.0,1.0,4.0,9.0,3.0,1.0,2.0,0.0,2.0,20.0,1.0,0.0,1.0,6.0,8.0,1.0,1.0,0.0,1.0
Adventures of Sherlock Holmes,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alice in Wonderland,73.91304347826086,13.043478260869565,2.1739130434782608,0.0,8.695652173913043,6.521739130434782,0.0,4.3478260869565215,0.0,2.1739130434782608,34.78260869565217,2.1739130434782608,2.1739130434782608,0.0,2.1739130434782608,2.1739130434782608,0.0,0.0,0.0,0.0
Dracula,23.333333333333332,6.666666666666667,1.1111111111111112,4.444444444444445,5.555555555555555,3.3333333333333335,2.2222222222222223,3.3333333333333335,0.0,2.2222222222222223,8.88888888888889,4.444444444444445,1.1111111111111112,2.2222222222222223,2.2222222222222223,2.2222222222222223,1.1111111111111112,2.2222222222222223,0.0,3.3333333333333335
Dune,27.0,16.0,6.0,11.0,5.0,7.000000000000001,3.0,6.0,0.0,7.000000000000001,14.000000000000002,7.000000000000001,8.0,5.0,5.0,5.0,2.0,5.0,0.0,4.0
Fahrenheit 451,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frankenstein,31.25,6.25,2.083333333333333,6.25,0.0,8.333333333333332,2.083333333333333,2.083333333333333,0.0,2.083333333333333,22.916666666666664,8.333333333333332,4.166666666666666,4.166666666666666,0.0,2.083333333333333,0.0,0.0,0.0,0.0
Harry Potter and the Deathly Hallows,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Of Mice and Men,39.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paper Towns,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,
Percy Jackson The Lightning Thief,1.0526315789473684,1.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pride and Prejudice,66.66666666666666,23.232323232323232,8.080808080808081,12.121212121212121,7.07070707070707,5.05050505050505,6.0606060606060606,7.07070707070707,0.0,6.0606060606060606,91.91919191919192,20.2020202020202,10.1010101010101,8.080808080808081,6.0606060606060606,7.07070707070707,5.05050505050505,5.05050505050505,0.0,4.040404040404041
Sense and sensibility,4.0,3.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0
The Boy in the Striped Pyjamas,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
The Great Gatsby,46.2962962962963,7.4074074074074066,5.555555555555555,9.25925925925926,11.11111111111111,9.25925925925926,1.8518518518518516,3.7037037037037033,0.0,5.555555555555555,29.629629629629626,3.7037037037037033,14.814814814814813,12.962962962962962,12.962962962962962,7.4074074074074066,16.666666666666664,0.0,0.0,0.0
The Handmaid s Tale,24.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Picture of Dorian Gray,30.136986301369863,1.36986301369863,4.10958904109589,4.10958904109589,1.36986301369863,1.36986301369863,1.36986301369863,0.0,0.0,0.0,5.47945205479452,0.0,5.47945205479452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
