en_first_half,en_second_half,en_results,en_word_count,en_results_raw
"“I’m Adela,” she said. She had an eye patch and blond",hair the same color and texture as hay. “I’m the Vice Secretary.”,"hair that cascaded down her back like a golden waterfall, and a scar",23,"hair that cascaded down her back like a golden waterfall, and a scar above her left eyebrow that seemed to tell a story of its own. Her voice was husky and confident, and it sent a shiver down his spine as she extended a hand, her long fingers adorned with silver rings that glinted in the dim light of the room. ""And you are...?"" she asked, her one visible eye sparkling with curiosity, as if daring him to reveal a secret that only he knew."
“The Wellness team think their adjustment will be negatively impacted if they’re,"held on the wards any longer,” said Adela, dry as a filing system.",quired to work with the new software system that the IT department,25,"required to work with the new software system that the IT department is implementing, as they have grown accustomed to the current system and are concerned that the change will disrupt their workflow and productivity. They are worried that the new system will be too complicated and time-consuming to learn, and that it will take away from the time they can devote to their core responsibilities. Furthermore, they are also concerned that the new system may not be compatible with some of the existing tools and software that they use, which could lead to even more problems and inefficiencies."
"Graham Gore (Commander, Royal Navy; c.1809–c.1847) had been in the twenty-first century for five weeks, though, like the other expats, he’d been lucid for only a handful of those days. The extraction process had merited a fortnight of hospitalization. Two of the original seven expats had died because of it, and","only five remained. He’d been treated for pneumonia, for severe frostbite, for the early stages of scurvy, and two broken toes on which he had been blithely walking. Lacerations too, from a Taser—he’d shot at two of the team members who’d come to expatriate him, and a third was forced to fire.","the remaining five had been left with varying degrees of physical and mental trauma. Graham's own memories of the procedure were hazy, but the pain and disorientation that followed were all too real. As he slowly regained his strength, he found himself struggling to adjust to the unfamiliar surroundings",103,"the remaining five had been left with varying degrees of physical and mental trauma. Graham's own memories of the procedure were hazy, but the pain and disorientation that followed were all too real. As he slowly regained his strength, he found himself struggling to adjust to the unfamiliar surroundings and customs of the 21st century. Simple tasks, like using a smartphone or navigating the internet, became daunting challenges that left him feeling like a relic from another era. Despite the difficulties, Graham was determined to make the most of his new life and find a way to contribute to this strange and bewildering world. He threw himself into his rehabilitation, working tirelessly to regain his physical strength and learn the skills he needed to survive in this brave new world. As he progressed, he began to form tentative bonds with the people around him, including his assigned handler, a no-nonsense woman named Rachel who seemed to be the only one who truly understood what he was going through. Together, they worked to unravel the mysteries of Graham's past and find a way to make him a valuable asset in this strange new world. But as Graham delved deeper into his new life, he couldn't shake the feeling that he was being watched, that there were those who didn't want him to succeed. And then, there were the strange visions that plagued his dreams, echoes of a life left behind that refused to be silenced."
"The house that the Ministry had provided was a late-Victorian redbrick, originally designed for local workers. Gore would have seen them built, if he’d lived into","his eighties. As it was, he was thirty-seven years old and had not experienced crinolines, A Tale of Two Cities, or the enfranchisement of the working classes.","the early twentieth century. The house had been modified over the years, with a small extension added to the back and a loft conversion that had been done in the",53,"the early twentieth century. The house had been modified over the years, with a small extension added to the back and a loft conversion that had been done in the 1980s. Despite its age, the house still had a lot of character, with high ceilings, large windows, and a beautiful wooden staircase. The Ministry had furnished it with a mix of old and new pieces, creating a comfortable and functional living space. Gore had been given a small garden to tend to, which he had taken great pride in, growing his own vegetables and herbs. The neighborhood was quiet, with a mix of young families and retired couples, and Gore had quickly become a familiar face on the street. He would often be seen walking to the local shops or chatting with his neighbors over the garden fence. Despite the challenges he had faced, Gore had found a sense of peace and belonging in this small community, and he was grateful to the Ministry for providing him with a place to call home."
“Mm. Beside your elbow is a white box with a handle. It’s a refrigerator—a,"fridge, we call it. Could you open the door and take out the milk, please?”","portable one, judging by its size. It's probably used for keeping drinks and",29,"portable one, judging by its size. It's probably used for keeping drinks and snacks cool during long trips or outdoor events. You can't help but wonder what's inside, so you carefully lift the lid, and a faint hum fills the air as the seal is broken. A soft light emanates from within, illuminating the contents. You peer inside, and your eyes widen in surprise at the assortment of goodies neatly arranged on the shelves."
"Gore was already fully dressed and sitting on the edge of the bath, smoking. The bottom of the bath",had a low-tide mark of cigarette ash and soap scum. Two cigarettes were crushed out in the soap dish.,"was still wet from his recent shower, and the mirror above the sink was fogged up, but he didn't seem",38,"was still wet from his recent shower, and the mirror above the sink was fogged up, but he didn't seem to notice. He was too engrossed in his thoughts, staring blankly at the wall as he took long, slow drags on his cigarette. The smoke curled up towards the ceiling, adding to the haze that already filled the small bathroom. Outside, the sound of birds chirping and the distant hum of traffic could be heard, but Gore seemed oblivious to it all, lost in his own little world. His eyes were red-rimmed, and his skin looked pale, as if he hadn't slept in days. The cigarette dangled from his lips, and every so often, he would absently flick the ash onto the floor, where it would land with a faint crunch on the tile. The air was thick with tension, and it seemed as though Gore was waiting for something, or someone, but he didn't seem to know what, or who, it was."
"All this was to come. On that first morning, there was Gore chain-smoking and a bleeding water-supply line. The","toilet’s cistern lay on the floor, gleaming like a slain whale. A vile smell was seeping up from the floor.","plumber was on his way, but the water was still off, and the toilet was clogged. Gore was getting anxious, pacing",39,"plumber was on his way, but the water was still off, and the toilet was clogged. Gore was getting anxious, pacing back and forth in the small apartment, trying to think of a solution. He had a big meeting that day and couldn't afford to be late. As he waited for the plumber to arrive, he tried to distract himself by going over his presentation in his head, but his mind kept wandering back to the mess in front of him. The sound of dripping water and the smell of mildew were not exactly the most inspiring things to deal with on an already stressful morning. Just as he was starting to get really frustrated, he heard a knock at the door - the plumber had finally arrived."
"Gore was an officer from the dusk of the Age of Sail, not an engineer. I’m sure he knew plenty about ship’s rigging, but he’d probably never handled an instrument more technologically complex than a sextant. Men in their right minds are","not usually overcome with a mania for pulling the plumbing apart. I suggested he might like to wash his hands at the sink downstairs, and I could, perhaps, call a plumber, and we could, potentially, take a constitutional walk on the nearby heath.","not typically drawn to the intricacies of mechanical devices, and I imagine Gore was no exception. His expertise lay in the realm of navigation, where the position of the stars and the movement of the tides were his primary concerns. The thought of",85,"not typically drawn to the intricacies of mechanical devices, and I imagine Gore was no exception. His expertise lay in the realm of navigation, where the position of the stars and the movement of the tides were his primary concerns. The thought of him tinkering with the inner workings of a chronometer or attempting to grasp the principles of electromagnetic induction would have been almost laughable. And yet, as I delved deeper into the mystery, I began to suspect that Gore's lack of technical expertise might have been a deliberate ruse, a clever disguise for a mind that was far more inquisitive and ingenious than anyone had given him credit for. It was as if he had been hiding in plain sight, waiting for the perfect moment to reveal his true nature. I couldn't shake the feeling that I was on the cusp of uncovering a long-buried secret, one that would challenge everything I thought I knew about Gore and his place in the annals of history."
"The more I got to know him, the more I discovered Gore was the most entirely realized person I’d ever met. In his own time, he had liked hunting, sketching, flute playing (he was very good at this), and","the company of other people. Hunting was out of the question, and socializing was limited by order of the Ministry. By the end of the first week he was visibly going bonkers with no one but me to talk to.","reading, devouring books on a wide range of subjects from philosophy to science and history. He had a particular fondness for the works of Shakespeare and could often be found reciting monologues from memory.",79,"reading, devouring books on a wide range of subjects from philosophy to science and history. He had a particular fondness for the works of Shakespeare and could often be found reciting monologues from memory. His love for nature was evident in the way he spoke about the landscapes he had encountered during his travels, and his eyes would light up when describing the majestic beauty of the mountains or the serenity of a quiet forest glade. Despite his many accomplishments, Gore remained humble and kind, always willing to lend a listening ear or offer a helping hand. As I spent more time with him, I found myself drawn to his warm and gentle spirit, and I began to see the world through his eyes, appreciating the beauty in the everyday moments and the people that filled his life. His presence was a reminder that true fulfillment comes not from external achievements, but from living a life rich in experience, connection, and passion."
"Gore was internally displaced in this way. I could sometimes see him regarding the modern world as if through a telescope. He stood forever on the deck of a ship somewhere in the early 1800s. He must have done it even in his own era, coming down from the ports to note","with alarm that women were wearing their sleeves wide again, that some European country had declared war on another again, while he was months or years away at sea. He told me stories as if he were trying to catch himself in amber. Just like my mother, though I didn’t tell him that.","the peculiarities of the people and the landscape, as if he were a naturalist observing a new species. This detachment gave him a unique perspective, allowing him to comment on the world around him with a mix of fascination and disapproval. He would often remark on the rapid changes",105,"the peculiarities of the people and the landscape, as if he were a naturalist observing a new species. This detachment gave him a unique perspective, allowing him to comment on the world around him with a mix of fascination and disapproval. He would often remark on the rapid changes he saw, from the rise of industrialization to the shifting social norms, with a sense of wonder and dismay. It was as if he had been transported through time and was struggling to make sense of the unfamiliar world he found himself in. His observations were often laced with a sense of nostalgia for a bygone era, and yet, he was also drawn to the possibilities and promise of the modern age. This tension between past and present was a defining characteristic of his worldview, and it informed his thoughts on everything from politics to art. Despite his somewhat antiquated demeanor, he was a man of strong convictions and was not afraid to speak his mind, even if it meant challenging the status quo. His words were often laced with a dry wit and a sharp insight, making him a compelling and thought-provoking companion. As I got to know him better, I began to appreciate the complexity of his character and the depth of his understanding, and I found myself drawn into his unique perspective on the world."
