en_first_half,en_second_half,en_results,en_word_count,en_results_raw
"“I’m Adela,” she said. She had an eye patch and blond",hair the same color and texture as hay. “I’m the Vice Secretary.”,"over her left eye, a mischievous grin spreading across her face as",23,"over her left eye, a mischievous grin spreading across her face as she extended a hand for me to shake. Her bright blue eyes sparkled with a hint of adventure, and I couldn't help but be drawn to her infectious enthusiasm. She was a pirate, or at least, that's what she seemed to be, with her weathered leather boots and the worn, golden earring glinting in the fading light of the tavern. As I took her hand, a jolt of electricity ran through my body, and I felt a sudden sense of excitement wash over me, like the thrill of the unknown was finally within reach."
“The Wellness team think their adjustment will be negatively impacted if they’re,"held on the wards any longer,” said Adela, dry as a filing system.","not able to maintain a consistent schedule, as they have a number of",25,"not able to maintain a consistent schedule, as they have a number of clients who rely on their services, including several high-profile celebrities and business executives who require a high level of discretion and flexibility in their wellness programs."
"Graham Gore (Commander, Royal Navy; c.1809–c.1847) had been in the twenty-first century for five weeks, though, like the other expats, he’d been lucid for only a handful of those days. The extraction process had merited a fortnight of hospitalization. Two of the original seven expats had died because of it, and","only five remained. He’d been treated for pneumonia, for severe frostbite, for the early stages of scurvy, and two broken toes on which he had been blithely walking. Lacerations too, from a Taser—he’d shot at two of the team members who’d come to expatriate him, and a third was forced to fire.","their bodies had been returned to the early 19th century, leaving the remaining five to navigate the unfamiliar world of the future. The initial shock of their surroundings had begun to wear off, and they were starting to grasp the magnitude of their situation. Graham, a seasoned naval officer,",103,"their bodies had been returned to the early 19th century, leaving the remaining five to navigate the unfamiliar world of the future. The initial shock of their surroundings had begun to wear off, and they were starting to grasp the magnitude of their situation. Graham, a seasoned naval officer, found himself struggling to comprehend the sheer scale of the technological advancements that had taken place. He marveled at the towering skyscrapers, the flying machines that zipped through the air, and the small, glowing rectangles that everyone seemed to carry with them. The others, a diverse group of individuals from various walks of life, were equally bewildered, but they were all united in their determination to make the most of this unexpected opportunity. As they began to explore their new surroundings, they stumbled upon a group of people who claimed to be experts in the field of time travel, and they were eager to learn more about their situation and the circumstances that had brought them to this point in time. The team of experts, led by a woman named Dr. Rachel Kim, explained that the expats had been brought to the twenty-first century as part of a top-secret government experiment, designed to study the effects of time travel on the human mind and body. They had been extracted from their original time period using a device that manipulated the space-time continuum, and they would be staying in the future for an indeterminate amount of time, until they were deemed ready to return to their own era. As the expats listened intently, they couldn't help but wonder what other surprises lay in store for them in this strange and wondrous new world."
"The house that the Ministry had provided was a late-Victorian redbrick, originally designed for local workers. Gore would have seen them built, if he’d lived into","his eighties. As it was, he was thirty-seven years old and had not experienced crinolines, A Tale of Two Cities, or the enfranchisement of the working classes.","the late 19th century, but it had been converted into a small office building in the 1960s. The interior was a labyrinth of cramped corridors and drab, beige-painted",53,"the late 19th century, but it had been converted into a small office building in the 1960s. The interior was a labyrinth of cramped corridors and drab, beige-painted rooms, the kind of space that seemed to suck the life out of anyone who spent too much time within its walls. Despite its uninviting atmosphere, the building had a certain charm, a testament to the era in which it was built. Gore's office, located on the second floor, was a small, windowless room with a single, flickering fluorescent light overhead. The walls were adorned with faded photographs of old London streets, their colors muted and worn, and a large, wooden desk sat in the center of the room, its surface cluttered with stacks of dusty files and papers. The air was thick with the scent of old books and stale air, a smell that seemed to cling to everything in the room. As he sat down at his desk, Gore couldn't help but feel a sense of nostalgia wash over him, a sense of connection to the past that he couldn't quite explain. He had always been drawn to this kind of place, the kind of place where history seemed to seep from every brick and every beam. And yet, as he began to sort through the files and papers on his desk, he couldn't shake the feeling that he was being watched, that unblinking eyes were trained on him from the shadows, waiting for him to make his next move."
“Mm. Beside your elbow is a white box with a handle. It’s a refrigerator—a,"fridge, we call it. Could you open the door and take out the milk, please?”","The refrigerator—a device that keeps your food and drinks at a cool temperature,",29,"The refrigerator—a device that keeps your food and drinks at a cool temperature, perfect for storing perishable items like milk, eggs, and leftovers. It's a common appliance found in many kitchens around the world, and it's essential for maintaining a healthy and convenient lifestyle. The white box beside your elbow is likely a standard-sized refrigerator, with a door that swings open to reveal shelves and compartments for organizing your food and drinks. It's probably equipped with a freezer section for storing frozen meals and ice, as well as a crisper drawer for keeping fruits and vegetables fresh. The refrigerator's handle is likely a simple lever or knob that makes it easy to open and close the door, and it may also have a lock or latch to keep the contents secure. With a refrigerator like this one, you'll be able to keep your food and drinks fresh for a longer period, reducing food waste and saving you time and money in the long run."
"Gore was already fully dressed and sitting on the edge of the bath, smoking. The bottom of the bath",had a low-tide mark of cigarette ash and soap scum. Two cigarettes were crushed out in the soap dish.,"e water was still filled with soap suds, remnants of his morning routine, as he stared blankly at the",38,"The water was still filled with soap suds, remnants of his morning routine, as he stared blankly at the wall, his mind preoccupied with the meeting that was scheduled for later that day. His eyes wandered to the clock on the wall, the ticking sound echoing through the silence, a reminder that time was running out. He took a long drag from his cigarette, the smoke curling upwards, as he tried to gather his thoughts and prepare for the long day ahead, filled with presentations and negotiations that would determine the fate of the project he had been working on for months."
"All this was to come. On that first morning, there was Gore chain-smoking and a bleeding water-supply line. The","toilet’s cistern lay on the floor, gleaming like a slain whale. A vile smell was seeping up from the floor.","completion> The pipes were frozen, and the once-clear water now trickled out in a slow, icy stream. The air",39,"completion> The pipes were frozen, and the once-clear water now trickled out in a slow, icy stream. The air was thick with the smell of cigarette smoke and the faint tang of metal, a smell that seemed to cling to Gore's skin like a bad omen. He paced back and forth in front of the makeshift kitchen, his eyes fixed on the small, flickering stove as he tried to will it to life. The silence was oppressive, broken only by the occasional creak of the old cabin and the soft hiss of the dying water supply. It was as if the very atmosphere itself was holding its breath, waiting for something to happen, something that would shatter the fragile calm and plunge them all into chaos. And then, without warning, the lights flickered and died, plunging the cabin into darkness."
"Gore was an officer from the dusk of the Age of Sail, not an engineer. I’m sure he knew plenty about ship’s rigging, but he’d probably never handled an instrument more technologically complex than a sextant. Men in their right minds are","not usually overcome with a mania for pulling the plumbing apart. I suggested he might like to wash his hands at the sink downstairs, and I could, perhaps, call a plumber, and we could, potentially, take a constitutional walk on the nearby heath.","unlikely to be drawn to careers in science, especially not in the 19th century, where the notion of a ""scientist"" as a distinct profession was still in its infancy. However, Gore's fascination with the mysterious and unexplained phenomena of the ocean",85,"unlikely to be drawn to careers in science, especially not in the 19th century, where the notion of a ""scientist"" as a distinct profession was still in its infancy. However, Gore's fascination with the mysterious and unexplained phenomena of the ocean was undeniable, and he had spent countless hours poring over the works of the great naturalists and philosophers of his time, from Aristotle to Darwin. His curiosity was piqued by the strange stories of sea monsters and uncharted waters that seemed to hold secrets and mysteries beyond human comprehension. As he stood on the deck of the ship, the salty spray of the sea on his face and the cries of the gulls overhead, he felt an inexplicable pull towards the unknown, a sense that there was more to the world than what met the eye. Little did he know, his life was about to take a dramatic turn, one that would lead him down a path of discovery and wonder, and into the very heart of the ocean's secrets."
"The more I got to know him, the more I discovered Gore was the most entirely realized person I’d ever met. In his own time, he had liked hunting, sketching, flute playing (he was very good at this), and","the company of other people. Hunting was out of the question, and socializing was limited by order of the Ministry. By the end of the first week he was visibly going bonkers with no one but me to talk to.","reading a wide range of literature, from Shakespeare to science fiction, and was particularly fond of the works of J.R.R. Tolkien and C.S. Lewis. He had a deep appreciation for the natural world and spent",79,"reading a wide range of literature, from Shakespeare to science fiction, and was particularly fond of the works of J.R.R. Tolkien and C.S. Lewis. He had a deep appreciation for the natural world and spent countless hours exploring the woods and fields around his home, often returning with an armload of wildflowers or a new species of insect to add to his collection. Despite his many talents and interests, Gore was never one to seek the spotlight, content to let others take center stage while he worked behind the scenes, using his unique blend of creativity and analytical mind to bring people and ideas together in innovative and meaningful ways. His humility and kindness made him a beloved figure in our community, and I felt grateful to have had the opportunity to know him. As I looked back on our time together, I realized that Gore's greatest gift was not his many accomplishments, but the way he made everyone around him feel seen and valued, like they were the most important person in the world. His presence had a way of making even the most mundane tasks feel special, and his absence left a void that could never be filled. I still think about him often, wondering what he would say or do in a given situation, and I know that his memory will continue to inspire me for years to come."
"Gore was internally displaced in this way. I could sometimes see him regarding the modern world as if through a telescope. He stood forever on the deck of a ship somewhere in the early 1800s. He must have done it even in his own era, coming down from the ports to note","with alarm that women were wearing their sleeves wide again, that some European country had declared war on another again, while he was months or years away at sea. He told me stories as if he were trying to catch himself in amber. Just like my mother, though I didn’t tell him that.","The passage seemed to be a reflection of his fascination with the past, a world that was both familiar and foreign to him. He would often remark on the similarities between the people of his time and those of the 19th century, how they were driven by the same desires, hopes, and fears.",105,"The passage seemed to be a reflection of his fascination with the past, a world that was both familiar and foreign to him. He would often remark on the similarities between the people of his time and those of the 19th century, how they were driven by the same desires, hopes, and fears. As he navigated the complexities of modern life, he found solace in the simplicity of a bygone era, where the pace of life was slower and the air was thick with the smell of coal and smoke. His observations were not just limited to the people, but also the architecture, the music, and the art, which he would often collect and display in his study, a testament to his love for the past. Despite his nostalgia, he was not a man stuck in time, but rather one who sought to learn from the past and apply its lessons to the present, to make sense of the world around him and his place in it. His unique perspective, shaped by his experiences and observations, allowed him to see the world in a way that was both timeless and timely, a true Renaissance man in every sense of the word."
