,en,es,tr,vi,st,yo,tn,ty,mai,mg,en_shuffled,es_shuffled,tr_shuffled,vi_shuffled,st_shuffled,yo_shuffled,tn_shuffled,ty_shuffled,mai_shuffled,mg_shuffled
1984,65.0,33.33333333333333,25.0,5.0,1.6666666666666667,0.0,0.0,1.6666666666666667,11.666666666666666,5.0,21.666666666666668,8.333333333333332,21.666666666666668,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,6.666666666666667,0.0
A Tale of Two Cities,22.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A thousand splendid suns,4.25531914893617,4.25531914893617,2.127659574468085,2.127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adventures of Huckleberry Finn,66.0,1.0,5.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,18.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
Adventures of Sherlock Holmes,5.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alice in Wonderland,80.43478260869566,34.78260869565217,21.73913043478261,23.91304347826087,21.73913043478261,0.0,0.0,2.1739130434782608,10.869565217391305,6.521739130434782,34.78260869565217,6.521739130434782,10.869565217391305,0.0,8.695652173913043,0.0,0.0,2.1739130434782608,4.3478260869565215,2.1739130434782608
Dracula,57.77777777777777,26.666666666666668,6.666666666666667,1.1111111111111112,3.3333333333333335,2.2222222222222223,1.1111111111111112,2.2222222222222223,0.0,2.2222222222222223,6.666666666666667,3.3333333333333335,3.3333333333333335,3.3333333333333335,1.1111111111111112,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.0,1.1111111111111112
Dune,45.0,17.0,15.0,5.0,4.0,0.0,1.0,3.0,0.0,4.0,14.000000000000002,5.0,10.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0
Fahrenheit 451,20.0,1.6666666666666667,1.6666666666666667,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333332,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frankenstein,72.91666666666666,37.5,14.583333333333334,18.75,2.083333333333333,2.083333333333333,0.0,4.166666666666666,0.0,2.083333333333333,39.58333333333333,4.166666666666666,2.083333333333333,2.083333333333333,2.083333333333333,0.0,0.0,2.083333333333333,0.0,0.0
Harry Potter and the Deathly Hallows,34.0,2.0,4.0,6.0,2.0,1.0,0.0,1.0,0.0,4.0,9.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0
Of Mice and Men,45.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paper Towns,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,
Percy Jackson The Lightning Thief,5.263157894736842,0.0,0.0,0.0,1.0526315789473684,0.0,0.0,0.0,0.0,0.0,4.2105263157894735,0.0,0.0,0.0,0.0,0.0,1.0526315789473684,0.0,0.0,1.0526315789473684
Pride and Prejudice,88.88888888888889,38.38383838383838,21.21212121212121,11.11111111111111,5.05050505050505,0.0,4.040404040404041,4.040404040404041,1.0101010101010102,3.0303030303030303,77.77777777777779,8.080808080808081,11.11111111111111,5.05050505050505,3.0303030303030303,1.0101010101010102,4.040404040404041,2.0202020202020203,0.0,4.040404040404041
Sense and sensibility,14.000000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Boy in the Striped Pyjamas,7.000000000000001,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Great Gatsby,64.81481481481481,12.962962962962962,9.25925925925926,14.814814814814813,0.0,1.8518518518518516,0.0,0.0,0.0,0.0,9.25925925925926,1.8518518518518516,3.7037037037037033,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0
The Handmaid s Tale,63.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Picture of Dorian Gray,39.726027397260275,9.58904109589041,10.95890410958904,8.21917808219178,0.0,0.0,0.0,0.0,0.0,0.0,6.8493150684931505,0.0,4.10958904109589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
