Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['jack'],winter,0,0.0,incorrect,wuthering,0,0.0,incorrect,wuthering,0,0.0,incorrect
['jack'],emily,0,0.0,incorrect,halloween,0,0.15,incorrect,halloween,0,0.15,incorrect
['jack'],winter,0,0.0,incorrect,winter,0,0.0,incorrect,winter,0,0.0,incorrect
['jack'],jamie,0,0.44,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['jack'],jon,0,0.29,incorrect,grinch,0,0.2,incorrect,grinch,0,0.2,incorrect
['jack'],mike,0,0.25,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['jack'],john,0,0.25,incorrect,netflix,0,0.0,incorrect,netflix,0,0.0,incorrect
['jack'],home,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['jack'],autumn,0,0.2,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['jack'],autumn,0,0.2,incorrect,mr.,0,0.0,incorrect,mr.,0,0.0,incorrect
['jack'],my brother,0,0.0,incorrect,autumn,0,0.2,incorrect,autumn,0,0.2,incorrect
['jack'],autumn,0,0.2,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['jack'],my dad,0,0.2,incorrect,harper,0,0.2,incorrect,harper,0,0.2,incorrect
['jack'],max,0,0.29,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['jack'],mike,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['jack'],autumn,0,0.2,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['jack'],jason,0,0.44,incorrect,david,0,0.22,incorrect,david,0,0.22,incorrect
['jack'],emily,0,0.0,incorrect,varsity,0,0.18,incorrect,varsity,0,0.18,incorrect
['jack'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['jack'],school,0,0.2,incorrect,friday,0,0.2,incorrect,friday,0,0.2,incorrect
['jack'],coach,0,0.44,incorrect,joe,0,0.29,incorrect,joe,0,0.29,incorrect
['jack'],jen,0,0.29,incorrect,jane,0,0.5,incorrect,jane,0,0.5,incorrect
['jack'],jess,0,0.25,incorrect,lucy,0,0.25,incorrect,lucy,0,0.25,incorrect
['jack'],autumn,0,0.2,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect
['jack'],the truth,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['autumn'],lily,0,0.0,incorrect,mother,0,0.17,incorrect,mother,0,0.17,incorrect
['autumn'],jess,0,0.0,incorrect,harry,0,0.18,incorrect,harry,0,0.18,incorrect
['autumn'],jess,0,0.0,incorrect,jane,0,0.4,incorrect,jane,0,0.4,incorrect
['jack'],jane,0,0.5,incorrect,jane,0,0.5,incorrect,jane,0,0.5,incorrect
['jack'],him,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['jack'],winter,0,0.0,incorrect,jack,1,1.0,correct,jack,1,1.0,correct
"['w', 'george w', 'george']",barack obama,0,0.2,incorrect,champagne,0,0.27,incorrect,champagne,0,0.27,incorrect
['jack'],god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['syl'],god,0,0.0,incorrect,interstate,0,0.15,incorrect,interstate,0,0.15,incorrect
['syl'],jess,0,0.29,incorrect,mother,0,0.0,incorrect,mother,0,0.0,incorrect
['lexy'],sarah,0,0.0,incorrect,elizabeth,0,0.31,incorrect,elizabeth,0,0.31,incorrect
['jack'],laura,0,0.22,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['jack'],funeral,0,0.18,incorrect,you,0,0.0,incorrect,you,0,0.0,incorrect
