en_first_half,en_second_half,en_results,en_word_count,en_results_raw
"Peter said this felt like an invitation. Laughed, almost self-deprecatingly,","as he added, “I’d never believed in fate before that.”","he quickly added, ""but I know better than to assume anything",20,"he quickly added, ""but I know better than to assume anything without confirmation."" His words carried a hint of past experiences, suggesting a cautious optimism that he rarely allowed himself to express. "
"My hat landed atop a pile of discarded lo mein, the lip of the can smashed into","my rib cage, and I did a wheezing pratfall into the grass. Peter described this as “adorably clumsy.”","my hand as I reached for it, the noodles oozing out from underneath, creating a slippery mess on the grimy",35,"my hand as I reached for it, the noodles oozing out from underneath, creating a slippery mess on the grimy floor of the alley. I sighed, realizing the day had taken another turn for the worse, and my hat, once a symbol of my modest success, now seemed to mock my current state of affairs. With no other option, I carefully picked up the hat, trying not to disturb the lo mein further, and tucked it under my arm, the damp fabric sticking unpleasantly against my skin. I needed a plan, a way out of this city that had chewed me up and spat me out countless times before. But first, I had to find someplace to clean up, to regain a semblance of dignity before facing whatever challenges lay ahead."
“I fell in love with Daphne the moment I looked up from,"her hat,” he’d say, no mention of the trash-noodles in my hair.",gazing into her eyes during our high school graduation ceremony;,24,"gazing into her eyes during our high school graduation ceremony; her smile was like the sun breaking through the clouds on a rainy day, illuminating my world with warmth and hope."
"Over the last three years, Peter dusted off Our Story every chance he got.",I was sure he’d work it into both our vows and his wedding reception speech.,"His fascination with the old family album never waned, each page revealing new",29,"His fascination with the old family album never waned, each page revealing new memories and faces long forgotten, sparking a deep yearning to preserve the past for future generations."
“Could you just turn it down?” I say. “All the plates are rattling,in the cabinets and Mr. Dorner’s trying to bust down the living room wall.”,"and the windows are shaking,"" I add, hoping they'll understand the disturbance",27,"and the windows are shaking,"" I add, hoping they'll understand the disturbance it's causing. ""It's making it hard to concentrate,"" I explain further, trying to convey the seriousness of the situation without coming off as too demanding. ""Maybe you could find a way to reduce the volume?"" I suggest, offering a solution that might help maintain the peace. ""I'm sure it's just a small adjustment needed,"" I add, aiming for a friendly resolution to the issue. "
"Petra is also a stoner without a college degree, but I guess it’s different when you’re a perfect",ten with a picturesque family and well-padded bank account. Then you’re not a stoner; you’re a free spirit.,"example of coolness and independence. She lives life on her own terms, not letting society's expectations dictate",36,"example of coolness and independence. She lives life on her own terms, not letting society's expectations dictate her choices. Her friends admire her for that, seeing her as a free spirit who doesn't conform to the norm. Despite her unconventional lifestyle, she's happy and content, which is more than what can be said for many who have followed the traditional path."""
"When I jolted awake at the click of the front door, it was full","bright in the living room, so I could see Peter’s surprise at finding me there.","to midnight, the clock on the bedside table showing a time that seemed impossible.",29,"to midnight, the clock on the bedside table showing a time that seemed impossible. My heart raced, pounding against my ribs as I lay there, frozen, listening intently for any sign of movement. The house was silent except for the soft ticking of the clock, each second stretching into an eternity. I willed myself to stay still, to not breathe too loudly, fearing that any mistake could alert whoever was inside. My mind raced, trying to piece together how I had ended up in this situation. The last thing I remembered was falling asleep on the couch, the TV playing softly in the background. Now, in the dark, I was gripped by a sense of dread, unsure of what awaited me if the intruder discovered I was awake. My hand instinctively found the phone beside the bed, my thumb hovering over the emergency contact button, ready to dial 911 at the slightest sound. I had to stay calm, had to think. There must be a way out of this, a plan to ensure my safety. The minutes dragged on, each one louder than the last in the oppressive silence of the house. I knew I couldn't stay like this forever; eventually, I'd have to make a move. But when, and how, were questions that remained unanswered as I lay there, alert and terrified, in the dark."
"“No!” he said. “I mean, it wasn’t like that. We’re . . . She told me she’s in","love with me, Daphne. And I realized I am too. In love. With her. Fuck, I’m so sorry.”","love with someone else,"" he confessed, his voice trembling with a mix of relief and heartache.",36,"love with someone else,"" he confessed, his voice trembling with a mix of relief and heartache. ""I thought she was the one, but it turns out I was just a placeholder while she figured out her real feelings."" His confession hung in the air, a raw and honest admission that left his friend speechless, contemplating the complexities of love and the pain of unrequited feelings. "
"“Are you fucking kidding me, Peter?” I jumped up. I didn’t",feel hurt then. That would come later. First it was all rage.,realize what I had just said until I saw the shocked expression,23,"realize what I had just said until I saw the shocked expression on his face. My mouth hung open, and I scrambled to find words that could possibly undo the outburst, but nothing came to mind. Peter stood there, frozen, his eyes wide with disbelief, and I knew I had just blown any chance of a peaceful resolution to our argument."
"“Of course she fucking meant for this to happen, Peter! She had twenty-five",years to tell you she was in love with you and chose last night!”,"years to plan this, and she manipulated everyone around her to get",27,"years to plan this, and she manipulated everyone around her to get what she wanted. She's cunning, cold, and she doesn't care about anyone but herself. She's the puppet master, and we're all just dancing to her tune."""
