en_first_half,en_second_half,en_results,en_word_count,en_results_raw,vi_first_half,vi_second_half,vi_results,vi_word_count,vi_results_raw,es_first_half,es_second_half,es_results,es_word_count,es_results_raw,tr_first_half,tr_second_half,tr_results,tr_word_count,tr_results_raw
"Finally, Nancy Bobofit snickered something about the naked guy on the","stele, and I turned around and said, “Will you shut up?”","dance floor, which caused a ripple of laughter to spread",22,"dance floor, which caused a ripple of laughter to spread through the crowd.","Giọt nước tràn ly đúng lúc Nancy cười khúc khích, nói câu gì đó về hình chạm người thanh","niên trần truồng trên cột đá. Không chịu nổi, tôi quay xuống: - Có câm mồm không thì bảo?","ân vật này đang thấy, như một bức tranh đẹp về sự gắn bó và tình cảm. Mặt Nancy đang đun sôi,",38,"nhân vật này đang thấy, như một bức tranh đẹp về sự gắn bó và tình cảm. Mặt Nancy đang đun sôi, cô ấy hồn nhiên và mãnh liệt, như một người ca sĩ đang trình diễn trước một khán giả thích thú. Cô ấy hào hứng khi nhắc đến hình ảnh đó, những chút tình cảm đầy đủ và đầy đủ đang tràn ly trong không gian đêm đang diễn ra. Cô ấy không nói trực tiếp, nhưng cô ấy đã gửi thông điệp đầy đủ thông qua cách mà cô ấy hài lòng và cảm thấy, như một tiếng nói không thể nghe qua âm thanh mà vẫn rõ ràng. Đó là một hình ảnh sắc sảo, một giọt nước mắt tràn ly, một cú hôn không mở, nhưng rất đầy đủ và đáng để nhớ.","Al final, Nancy Bobofit se burló de una figura desnuda",cincelada en la estela y yo le espeté: —¿Te quieres callar?,"que parecía estar bailando en el aire, dejando a todos asombrados",21,"que parecía estar bailando en el aire, dejando a todos asombrados ante su agilidad y confianza inigualables.",En nihayetinde Nancy Bobofit kıs kıs gülerek stele'deki çıplak adamla ilgili,"bir şeyler söyledi ben de dayanamadım, dönüp ""Çeneni kapar mısın?"" dedim.",gölgelerde bulunurken fotoğraf çekilir.,22,gölgelerde bulunurken fotoğraf çekilir.
"I mean, sure, it was kind of cool on tournament days, when he dressed up in a suit of Roman armor and shouted: “What ho!’” and challenged us, sword-point against chalk, to run to the board and name every Greek and Roman person who had ever lived, and their mother, and what god they worshipped. But Mr. Brunner expected","me to be as good as everybody else, despite the fact that I have dyslexia and attention deficit disorder and I had never made above a C- in my life. No-he didn’t expect me to be as good; he expected me to be better. And I just couldn’t learn all those names and facts, much less spell them correctly.",output>completion,118,<output>completion,"Phải công nhận những ngày thi môn học của thầy vui cực kỳ. Khi đó, thầy Brunner mặc áo giáp của người La Mã cổ và thét vang: “Nhìn đây”. Tay cầm kiếm chỉ hộp phấn, thầy thách các trò chạy lên bảng, viết tên bất kỳ nhân vật huyền thoại nào của Hy Lạp và La Mã cổ từng được học, kể tên cha mẹ họ và vị thần mà họ thờ phượng. Nhưng khổ nỗi thầy kỳ","vọng tôi phải học hành bằng bạn bằng bè, dù biết tôi mắc bệnh khó đọc và chứng mất tập trung. Cả đời tôi chỉ nhận toàn điểm C trở xuống. Không – thầy không chỉ kỳ vọng tôi phải học hành bằng bạn bằng bè. Thầy muốn tôi phải giỏi hơn nữa cơ. Nhớ cả đống tên người và thông tin về họ đã khó, huống hồ thầy còn đòi tôi phải đánh vần cho đúng từng cái tên.",output>,159,<output>,"Verás, quiero decir que sí, que molaban los días de competición, esos en que se disfrazaba con una armadura romana y gritaba «¡Adelante!», y nos desafiaba, espada contra tiza, a que corriéramos a la pizarra y nombráramos a todas las personas griegas y romanas que vivieron alguna vez, a sus madres y a los dioses que adoraban. Pero Brunner esperaba","que yo lo hiciera tan bien como los demás, a pesar de que soy disléxico y poseo un trastorno por déficit de atención y jamás he pasado de un aprobado... No; no esperaba que fuera tan bueno como los demás: esperaba que fuera mejor. Y yo simplemente no podía aprenderme todos aquellos nombres y hechos, y mucho menos deletrearlos correctamente.",output>,120,<output>,"Sınav günleri Romalı zırhı kuşanır ve bağırırdı: ""Hey hooo!"" Sonra bize meydan okur, kılıcının ucuyla iterek tahtaya koşturtur ve yaşamış tüm Yunanlıların ve Romalıların adlarını, hatta annelerininadlarını ve hangi tanrılara taptıklarını tek tek sorardı. Bay Brunner benim herkes kadar iyi bilmemi bekliyordu ama gelin","görün ki bende disleksi vardı. Yani yazıları doğru dürüst okuyamıyordum. Üstüne üstlük dikkat bozukluğum da olduğundan, hayatımda C'nin üstünde not almamıştım. Hayır, benim onlarkadar iyi olmamı beklemiyordu; daha iyi olmamı bekliyordu. Oysa ben bırakın onca adı ve bilgiyi öğrenmeyi, bunları doğru dürüst telaffuz bile edemiyordum.","yle bir sınav günü, Romalılar arasında hiçbir şey normal değildi. Herkes, bu özel günün önemine dikkat etmek zorunda kaldı. Brunner, sınav sırasında kendi içindeki tutkuyu ve bilgisini canlandırmak için herkesin ona dair bilgileri topladı. ""Bunu yapmam gerekiyorsa, yine de size yardımcı olmaktan mutluluk duyarım,"" diye söyledi. Sınav",89,"Öyle bir sınav günü, Romalılar arasında hiçbir şey normal değildi. Herkes, bu özel günün önemine dikkat etmek zorunda kaldı. Brunner, sınav sırasında kendi içindeki tutkuyu ve bilgisini canlandırmak için herkesin ona dair bilgileri topladı. ""Bunu yapmam gerekiyorsa, yine de size yardımcı olmaktan mutluluk duyarım,"" diye söyledi. Sınav bölümünde, onunla konuşan herkesin gözleri, hayalleri ve son hafızadaki bilgileri ele alarak, derinliklerde bir bağ kurdu. Ancak, bu tür bir soru sınavı, hem Romalılar hem de Yunanlılar için oldukça karmaşık ve zorlayıcıydı. Brunner, bu deneyimden büyük bir kayıt yaptı; bir bilgi bankası olarak hizmet etmek ve herkesin ihtiyaçlarına cevap verebilecekleri bir ortam yaratmaya devam etti."
"I mumbled something about trying harder, while Mr. Brunner took one long","sad look at the stele, like he’d been at this girl’s funeral.",glance at my report card before turning back to me with a stern,24,"glance at my report card before turning back to me with a stern expression. ""Trying harder,"" he repeated, ""means more than just saying it. You need to show it with your actions and your grades."" His words echoed in my mind as I left his office, feeling a mix of embarrassment and determination to prove him wrong. From that day on, I made a conscious effort to improve, not just for Mr. Brunner's approval, but for my own sense of accomplishment. I started to set realistic goals, sought help when I struggled, and celebrated my small victories along the way. Slowly but surely, my grades began to reflect the changes in my attitude and effort. By the end of the semester, Mr. Brunner's stern expression had transformed into a rare smile, acknowledging my hard work and progress. That moment taught me the value of perseverance and the importance of backing up words with actions. ",Tôi lí nhí hứa sẽ cố gắng nhiều hơn nữa. Nhưng thầy Brunner chỉ buồn,bã nhìn mãi bia đá như thể thầy đang dự đám tang người con gái nọ.,"thay đổi điều này. Anh ta đã làm tốt việc, nhưng không phải ai cũng",31,"thay đổi điều này. Anh ta đã làm tốt việc, nhưng không phải ai cũng có thể làm được điều tương tự khi mình không cảm thấy hứng thú và quyết tâm.",Murmuré algo acerca de esforzarme más mientras él dedicaba una triste mirada,"a la estela, como si hubiera estado en el funeral de la chica.","a mí, como si estuviera intentando penetrar mi consciencia y convencerme",25," a mí, como si estuviera intentando penetrar mi consciencia y convencerme de que realmente necesitaba su ayuda. Sin embargo, sabía que esa era una broma cruel que él mismo estaba perpetrando, sabiendo perfectamente que era yo quien necesitaba la fuerza para superar las adversidades que me agredían. Así, mientras sus palabras intentaban alcanzarme, mi determinación se fortalecía, dispuesta a luchar contra las corrientes que me intentaban arrastrar hacia la desesperación. ",Daha çok çalışırım gibi bir şeyler geveledim ağzımda. Bay Brunner ise,"sanki o kızın cenazesinde bulunmuş gibi stele'ye uzun uzun, üzgün üzgün baktı.",kendisi de bir süper lig maçı takip etmek için bir takım gösterdi ve ben de onunla,23,Bay Brunner ise kendisi de bir süper lig maçı takip etmek için bir takım gösterdi ve ben de onunla oynadım.
"Mr. Brunner, who’d been out in front of the museum a minute before, wheeled","his chair into the doorway of the gallery, holding a pen in his hand.","around, his eyes wide with shock and disbelief. His heart raced as he",28,"around, his eyes wide with shock and disbelief. His heart raced as he tried to comprehend what he had just seen. The museum, which had stood for centuries as a bastion of cultural heritage, now lay in ruins, its once-pristine facade shattered and twisted. The sky above was a tumultuous canvas of dark clouds, as if nature itself mourned the loss. Mr. Brunner's mind raced, trying to piece together the events that led to this catastrophe. Was it an act of terrorism, a natural disaster, or something far more sinister? As he frantically searched for his phone to call for help, the weight of responsibility for the museum's patrons and artifacts pressed heavily on his shoulders. He knew he had to act swiftly, to ensure the safety of everyone inside and to begin the daunting task of assessing the damage and planning for the future. The silence that followed the explosion was deafening, a stark contrast to the chaos that had just unfolded. Mr. Brunner's hands trembled slightly as he pushed his glasses up the bridge of his nose, a gesture of composure he desperately needed to maintain. He took a deep breath, steadying himself for the challenges ahead, knowing that the first step was always the hardest.",Thầy Brunner một phút trước đó còn ngoài cổng viện bảo tàng giờ đã xuất hiện ngay,"cửa phòng trưng bày, tay giơ cao cây viết. Vừa tung bút lên cao, thầy vừa hô to:","trong nhà lưu trữ, đứng trước một chiếc ghế đựng một bộ văn phòng cũ. Ngoại hình",35,"trong nhà lưu trữ, đứng trước một chiếc ghế đựng một bộ văn phòng cũ. Ngoại hình của ông hình thành một dáng kính nhìn, nhưng không may mắn gì nào từ những mắt đen của mình. Ông đang nhìn vào một cái túi đen, chậm chạp vào đồ đạc của mình. Ông không nói gì, nhưng cảm giác của anh ta rất căng thẳng. Ông Brunner dường như đang cố gắng nhớ một điều cực kỳ quan trọng, nhưng vẫn chưa biết nó là gì.","Y de pronto las cosas se tornaron aún más extrañas: el señor Brunner, que un","minuto antes estaba fuera del museo, apareció en la galería y me lanzó un bolígrafo.","avanzaba con paso firme por el pasillo, sin darme cuenta de que mi vista había cambiado.",30,"avanzaba con paso firme por el pasillo, sin darme cuenta de que mi vista había cambiado. Miré hacia abajo y me topé con un objeto desconocido, algo que no debía estar allí. Mi corazón se aceleró, y una sensación de miedo inesperado me envolvió. ¿Qué era ese objeto? ¿De qué estaba hecho? Las preguntas fluían por mi mente mientras intentaba respirar con calma. Decidí que debía investigar más, quizás encontrara una explicación razonable para estas extrañas circunstancias. Sin embargo, un sentido de peligro creciente me impidió avanzar solo. Debes saber algo, algo que pueda ayudarme a comprender lo que está sucediendo. Por favor, habla conmigo. ¿Puedes ayudarme a desentrañar esta misteriosa situación?","Bir dakika önce müzenin önünde olan Bay Brunner, tekerlekli","sandalyesini sürerek, elinde bir kalemle galerinin kapısından içeri giriyordu şimdi.",Bir dakika sonra oyun başladı ve müzenin sahilindeki kırsal çiçeklerle dolu meydan ağırlamaları,19,Bir dakika sonra oyun başladı ve müzenin sahilindeki kırsal çiçeklerle dolu meydan ağırlamaları canlandı.
"Mrs. Dodds was a sand castle in a power fan. She exploded into yellow powder, vaporized on the spot, leaving nothing but the smell","of sulfur and a dying screech and a chill of evil in the air, as if those two glowing red eyes were still watching me.","of sunscreen, a faint reminder of her once solid form. The beach was silent, save for the gentle lapping of the waves against",49,"of sunscreen, a faint reminder of her once solid form. The beach was silent, save for the gentle lapping of the waves against the shore, as if nature itself paused to reflect on the fleeting nature of human constructs. Children, previously engaged in their creative endeavors, now stood in awe, their laughter replaced by whispers of wonder and a touch of fear. The sun continued its relentless climb, indifferent to the sudden shift in the atmosphere, casting long shadows that danced upon the now deserted sands. A seagull, disturbed by the silence, let out a cry, breaking the spell and prompting a few brave souls to slowly resume their activities, though none with the same vigor as before. Mrs. Dodds' disappearance served as a poignant reminder of the impermanence of life, a lesson etched into the hearts of those who witnessed it, leaving an indelible mark on their memories of that day at the beach.","Cô Dodds như lâu đài cát đặt ngay trước quạt công suất cực mạnh. Người cô nổ tung, biến thành bột màu vàng nghệ rồi tan biến ngay trước khi kịp rơi xuống. Dấu","vết chẳng còn gì ngoài mùi trứng thối, tiếng kêu giãy chết và âm khí lạnh buốt. Tôi cảm tưởng cặp mắt vằn đỏ vẫn còn đâu đó trên cao đang trừng trừng nhìn tôi.","Cô Dodds như lâu đài cát đặt ngay trước quạt công suất cực mạnh. Người cô nhảy lên, nhảy lên, như một thiên thần không cần thiết gì đến đường đến dưới. Màn hình",69,"Cô Dodds như lâu đài cát đặt ngay trước quạt công suất cực mạnh. Người cô nhảy lên, nhảy lên, như một thiên thần không cần thiết gì đến đường đến dưới. Màn hình quạt đang đeo mắt hết lực, chỉ còn những dấu chân cắt nhỏ nhưng rất xác thực trên màn. Một lúc sau, màn hình bỗng chuyển động, chỉ để lại một lời đề nghị: ""Chạy nhanh hơn"". Cô Dodds không còn dừng lại, bước nhanh lên, theo hướng mà màn hình chỉ trên một giây trước chưa thay đổi.","La señora Dodds explotó en una nube de polvo amarillo y se volatilizó en el acto, sin dejar nada aparte","de un intenso olor a azufre, un alarido moribundo y un frío malvado alrededor, como si sus ojos encendidos siguieran observándome.","desapareciendo sin dejar rastro, dejando a todos presentes en shock y confusión. Los ojos de los presentes se abrieron ampliamente,",41,"desapareciendo sin dejar rastro, dejando a todos presentes en shock y confusión. Los ojos de los presentes se abrieron ampliamente, buscando ver si alguna parte de ella quedaba, pero todo era vacío. La silencia que se instaló fue profunda, solo roto por el sonido de los respiraciones agitadas y el eco de los pasos que se acercaban lentamente hacia el lugar donde se había producido la explosión. Los policías llegaron rápidamente, estableciendo una zona de seguridad mientras investigaban la extraña desaparición. Las preguntas se lanzaron como fuegos artificiales, cada una intentando capturar la realidad de lo que había sucedido. Sin embargo, la respuesta permaneció oculta, dejando a todos en una especie de estado de shock mental, incapaces de comprender cómo una mujer tan presente y viviente pudiera desvanecerse sin dejar rastro alguno.","Bayan Dodds sanki devasa bir pervaneye tutulmuş kumdan bir kaleye döndü. Sarı bir toz dağıtarak patladı, oracıkta buharlaştı ama bir süre kükürt kokusu,","bir ölüm çığlığı ve kötülüğün saçtığı buz gibi bir hava etrafı sardı, sanki o alev alev, kor kırmızı iki göz hâlâ beni izliyordu.","bir karanfilin parıldasıyla kapalı. Dodds, kaleyi zorla kapattı ve içine çekti. Kale, derin bir silah koleksiyonu barındırdı. Kendi",46,"bir karanfilin parıldasıyla kapalı. Dodds, kaleyi zorla kapattı ve içine çekti. Kale, derin bir silah koleksiyonu barındırdı. Kendi silahlarıyla kaleyi savundu ve kapıyı kapattı. Dikkatli bir şekilde çevirdi, çevresindeki herhangi bir rahatsızlığa karşı dikkatli olmuş ve kendini güvenli bir şekilde kayboldu."
"He looked up, a little distracted. “Ah, that would be my","pen. Please bring your own writing utensil in the future, Mr. Jackson.”","phone, I seem to have misplaced it again,"" he sighed, running a hand through",23,"phone, I seem to have misplaced it again,"" he sighed, running a hand through his disheveled hair, indicative of a day not quite going according to plan.","Thấy tôi đến bên, thầy ngơ ngác nhìn lên: - À, có phải cây bút của","thầy không? Jackson này, lần sau đi học nhớ mang theo dụng cụ học tập nhé.",thế giới này không phải một món quà bạn có thể mượn không? Cây bút đó chính,32,thế giới này không phải một món quà bạn có thể mượn không? Cây bút đó chính là khả năng sáng tạo của bạn,"Levantó la mirada, algo distraído. —Ah, mi bolígrafo. Le agradecería, señor","Jackson, que en el futuro trajera su propio utensilio de escritura.",pero parece que alguien lo ha tomado. ¿Quién podría estar aquí sin que,22,pero parece que alguien lo ha tomado. ¿Quién podría estar aquí sin que yo lo notara? Debería estar más atento.,"Başını kaldırdı, dikkati dağılmış gibiydi. ""Ah, işte bu benim kalemim",sanırım. Lütfen bundan sonra kendi yazım araçlarınızı kendiniz getirin Bay Jackson.,"yle bir şeyi yapmam gerekiyordu, ama şimdi bu kalemim hâlâ bir şey yapamıyorsun.""",21,"Öyle bir şeyi yapmam gerekiyordu, ama şimdi bu kalemim hâlâ bir şey yapamıyorsun."""
"Every so often I would spring a Mrs. Dodds reference on somebody, just to see","if I could trip them up, but they would stare at me like I was psycho.","their reaction. Most people had no idea who she was, but those who did",31,"their reaction. Most people had no idea who she was, but those who did would light up with recognition and a hint of nostalgia. It was a fun little game of cultural trivia, a shared moment that bridged the gap between strangers and friends alike.","Thỉnh thoảng, vì muốn bắt quả tang bạn bè nói dối, tôi vờ vô tình hỏi",về cô Dodds nhưng họ chỉ trố mắt nhìn lại như thể tôi bị lẩn thẩn vậy.,"trong một cuộc giao tiếp không quan trọng, liệu bạn có muốn thử một chuyến",33,"trong một cuộc giao tiếp không quan trọng, liệu bạn có muốn thử một chuyến đi thú vị vào buổi chiều không? Điều này có thể là một cách tốt để giải quyết tình huống đó.","De vez en cuando yo sacaba a colación a la señora Dodds,","buscando pillarlos en falso, pero se quedaban mirándome como si fuera un psicópata.","recorriendo la mansión con una sonrisa en el rostro, sabiendo que cada paso me acercaba",25,"recorriendo la mansión con una sonrisa en el rostro, sabiendo que cada paso me acercaba más a mi pequeño secreto de felicidad: leer libros en un mundo donde el tiempo no existía.",Onları tuzağa düşürüp düşüremeyeceğimi görmek için sık sık,Bayan Dodds'tan bahsediyordum ama bana deliymişim gibi bakıyorlardı.,hayal ederim. Bunu gerçekleştireceğimden eminim.,16,hayal ederim. Bunu gerçekleştireceğimden eminim.
"I didn’t have much time to think about it during the days, but at night, visions",of Mrs. Dodds with talons and leathery wings would wake me up in a cold sweat.,"flashed through my mind, haunting me with their urgency. I tossed and turned, each",32,"flashed through my mind, haunting me with their urgency. I tossed and turned, each minute feeling like an hour, as I grappled with the weight of my decisions and the fear of the unknown future that awaited me if I chose to pursue this path. The voices of doubt whispered in my ear, questioning my resolve and the sanity of my ambitions, yet amidst the turmoil, a flicker of determination persisted, a small but unyielding flame that refused to be extinguished. It was this flame that whispered back, urging me to trust in my instincts and to believe in the potential for change and growth that lay ahead, even if the road was fraught with challenges and uncertainties.","Ban ngày, tôi không có nhiều thời gian nghĩ đến chuyện ấy. Nhưng ban đêm, lắm lúc tôi giật mình toát mồ",hôi lạnh choàng tỉnh từ giấc mơ có hình ảnh cô Dodds với móng vuốt sắc nhọn và cánh dơi to tướng.,"thấy tình cảm trầm trọng lại đòi tôi nhớ. Tôi nhớ những lời hứa, những cái hình ảnh đẹp, những giọt",44,"thấy tình cảm trầm trọng lại đòi tôi nhớ. Tôi nhớ những lời hứa, những cái hình ảnh đẹp, những giọt nước mắt. Tình yêu thật đáng yêu, nhưng tình bản thân tôi lại làm tệ. Tôi cảm thấy bản thân tôi đã thất bại người khác.","No tenía demasiado tiempo para pensar en ello durante el día, pero por la noche las",terribles visiones de la señora Dodds con garras y alas coriáceas me despertaban entre sudores fríos.,"noche, mientras intentaba dormir, las ideas fluían sin parar, convirtiéndose en un caos mental",32,"noche, mientras intentaba dormir, las ideas fluían sin parar, convirtiéndose en un caos mental",Gün içerisinde bu konuyu düşünecek çok vaktim olmuyordu ama geceleri,"rüyamda pençeleriyle, deriden kanatlarıyla Bayan Dodds'u görüyor, soğuk terler dökerek uyanıyordum.",günün sonunda bir konuşmayı planlıyordum ancak yorgunlukla yorgunyordum.,21,günün sonunda bir konuşmayı planlıyordum ancak yorgunlukla yorgunyordum.
I started feeling cranky and irritable most of the time. My grades slipped from Ds to Fs. I got,into more fights with Nancy Bobofit and her friends. I was sent out into the hallway in almost every class.,"awake at night and had trouble concentrating during the day. My friends stopped inviting me to hang out, and",39,"awake at night and had trouble concentrating during the day. My friends stopped inviting me to hang out, and I felt isolated. I realized something was wrong and decided to talk to my parents about how I was feeling. They suggested I see a doctor, and after some tests, I was diagnosed with depression. It was a relief to finally understand what was happening to me, and with the right treatment and support, I started to feel better. It was a long road, but I learned to manage my symptoms and gradually improved my grades and social life. I also discovered that talking about my experiences helped others who were going through similar challenges, and I became more involved in mental health advocacy.","Từ đó bắt đầu quãng thời gian tôi luôn vô cớ cáu kỉnh và khó chịu, đồng thời lực học đuối dần, điểm D dần thay thế bằng",điểm F. Tôi đánh nhau với Nancy và đám bạn nó thường hơn và hầu như tiết nào tôi cũng bị thầy cô tống ra ngoài hành lang.,"point A. Mỗi ngày, tôi đặt mục tiêu học tập làm rõ và đều đặn mọi thứ để không để trừ khi thực hiện. Tôi tập trung vào bài",56,"point A. Mỗi ngày, tôi đặt mục tiêu học tập làm rõ và đều đặn mọi thứ để không để trừ khi thực hiện. Tôi tập trung vào bài tập và những chi tiết cần phải làm rõ, không để bản thân bị lừa đảo bởi những việc nhỏ. Điều này giúp tôi cải thiện kỹ năng học tập một cách hiệu quả, và tôi cảm thấy mình đang phát triển mạnh mẽ. Mỗi thành tích nhỏ đó lại là cơ hội để tôi cảm thấy tự hào và có niềm tin vào bản thân. Tuy nhiên, không phải lúc nào cũng tôi đều hoàn thành mọi việc một cách hoàn hảo; có lúc tôi phải đối mặt với những khó khăn và cảm giác thất bại. Tuy nhiên, tôi luôn nhớ rằng mỗi sai lầm là cơ hội để học hỏi và phát triển, và đó là nguyên tắc mà tôi tin vào trong quãng đường học tập của mình.",Empecé a sentirme malhumorado e irritable la mayor parte del tiempo. Mis notas bajaron de insuficiente a muy deficiente.,"Me peleé más con Nancy Bobofit y sus amigas, y en casi todas las clases acababa castigado en el pasillo.",Me sentí abrumado por la presión y la falta de descanso. No pude concentrarme en mis tareas y mi rendimiento,39,Me sentí abrumado por la presión y la falta de descanso. No pude concentrarme en mis tareas y mi rendimiento académico continuó disminuyendo. Las interacciones sociales se tornaron tensas y a menudo desagradables. Sentí que estaba perdido y necesitaba ayuda inmediata.,"Artık her şeye çabuk almıyor, çoğu zaman huysuzluk ediyordum. Notlarım D'den F'ye düştü. Nancy Bobofit","ve arkadaşlarıyla daha sık kavga etmeye başladım. Neredeyse her dersten atılıyor, koridorda beklemek zorunda kalıyordum.","Yeni bir hayat başlatmaya karar verdim, buna rağmen her gün biraz daha güçleniyordum. Kendimi özgürleştirmek ve yeni bir",30,"Yeni bir hayat başlatmaya karar verdim, buna rağmen her gün biraz daha güçleniyordum. Kendimi özgürleştirmek ve yeni bir hayat sürdürmeyi hedefledim. Düşünce ve duygularım, yeterli bir şekilde kendimi yeniden tanımlamaya yardımcı oldu. Nancy Bobofit'in hayatı, beni motivasyon veren bir örnek haline geldi."
"As exam week got closer, Latin was the only test I studied for. I hadn’t forgotten what Mr. Brunner","had told me about this subject being life-and-death for me. I wasn’t sure why, but I’d started to believe him.","had taught us. His lessons were repetitive, focusing on verb conjugations and noun declensions, which I found monotonous",39,"had taught us. His lessons were repetitive, focusing on verb conjugations and noun declensions, which I found monotonous but effective. I spent hours pouring over my textbook, memorizing vocabulary lists, and practicing translations. The classroom smelled of old books and chalk dust, a familiar scent that helped me concentrate. My classmates, on the other hand, seemed to be neglecting their studies, chatting about weekend plans and sports games. I couldn't help but feel a sense of superiority as I watched them procrastinate, knowing that I had prepared thoroughly. The night before the exam, I went to bed early, my mind already running through the different verb tenses and declensions. When I woke up, I felt well-rested and ready to tackle the challenges of the Latin exam.","Đến thời điểm ôn thi cuối cấp, tôi chỉ dồn sức học môn Latinh. Tôi chưa quên hôm ở viện bảo tàng, thầy Brunner có","bảo môn thầy dạy có tầm quan trọng sống còn với tôi. Dù không hiểu nguyên do, nhưng tôi bắt đầu tin thầy nói đúng.",thể hiện sự phấn khích khi tôi đã giải quyết một vấn đề phức tạp liên quan đến cấu trúc từ ngữ trong bài toán. Thầy,50,"thể hiện sự phấn khích khi tôi đã giải quyết một vấn đề phức tạp liên quan đến cấu trúc từ ngữ trong bài toán. Thầy đó đã nhắc tôi đến việc hiểu rõ ràng các từ ngữ phân từ và cách chúng được sử dụng trong các trường hợp khác nhau, điều này đã giúp tôi cải thiện năng lực đọc hiểu và viết trong ngôn ngữ Latinh. Điều này cũng đã tạo ra một sự khác biệt rõ rệt trong học tập của tôi so với các bạn học khác, vì tôi đã nắm bắt được cách phân tích và sử dụng ngữ pháp một cách chính xác hơn.","Se acercaba la semana de exámenes, y sólo estudié para su asignatura. No había olvidado lo que Brunner me había dicho sobre que aquella","asignatura era para mí una cuestión de vida o muerte. No sabía muy bien por qué, pero el caso es que empecé a creerlo.","semana era crucial y que debía enfocarme en las áreas clave. Además, recordó que no debía dejarse abrumar por la cantidad",48," semana era crucial y que debía enfocarme en las áreas clave. Además, recordó que no debía dejarse abrumar por la cantidad de material, sino centrarse en conceptos fundamentales. Así, comenzó a organizar sus notas, priorizando las lecciones más difíciles y revisando conceptos que consideraba menos importantes hasta ahora. A medida que avanzaba, comenzó a sentirse más seguro de su preparación, recordando que la paciencia y el esfuerzo constante eran claves para superar los exámenes. Además, decidió que, después de cada sesión de estudio, tomaría un breve descanso para recuperarse y mantener una rutina saludable, lo que le permitiría mantenerse concentrado y eficiente durante todo el día de estudio. Así, con una combinación de estrategia y determinación, estaba listo para enfrentar la semana de exámenes con confianza, sabiendo que había trabajado duro para prepararse.","Sınav haftası yaklaşırken çalıştığım tek ders Latince'ydi. Bay Brunner'ın, bana ölüm kalım",meselesiyle ilgili söylediği şeyleri unutmamıştım. Neden olduğunu bilmesem de ona inanmaya başlamıştım.,"bir hikaye anlatmaya başladı. Bir köyde yaşayan bir genç adamın, kendi annesini kurtarmak için zorluklarla",24," bir hikaye anlatmaya başladı. Bir köyde yaşayan bir genç adamın, kendi annesini kurtarmak için zorluklarla karşılaştığı bir hikaye. Latince dersimdeki bilgim, hikayenin diyaloglarını anlamanıza yardımcı oldu."
