en_first_half,en_second_half,en_word_count,en_results_raw,vi_first_half,vi_second_half,vi_word_count,vi_results_raw,es_first_half,es_second_half,es_word_count,es_results_raw,tr_first_half,tr_second_half,tr_word_count,tr_results_raw
"“At the home of one of the Order,” said Snape. “The place, according to the source, has been given every protection that the Order and Ministry together could provide. I think that there is little chance of","taking him once he is there, my Lord, unless, of course, the Ministry has fallen before next Saturday, which might give us the opportunity to discover and undo enough of the enchantments to break through the rest.”",74,"breaking in there without leaving traces. However, the Dark Lord is relentless in his pursuit of the prophecy, and he has been known to employ methods that are both unorthodox and dangerous. It is likely that he will attempt to use dark magic or send one of his more trusted Death Eaters to infiltrate the place. The challenge will be to anticipate these moves and to have defenses ready. The Order must remain vigilant and prepared to counteract any such attempts, possibly by using counter-curses or by setting traps that only a Death Eater might trigger. Furthermore, the members of the Order need to be cautious about who they trust, as the Dark Lord might attempt to use deception to gain entry. It is a high-stakes game of cat and mouse, with the safety of the wizarding world hanging in the balance.","“Ở nhà của một trong những Hội viên,” Snape nói. “Theo nguồn tin, nơi đó được Hội Phượng Hoàng và Bộ Pháp Thuật bố trí mọi sự bảo vệ mà họ có thể làm được. Tôi nghĩ một khi nó đã ở đó rồi thì chúng ta rất ít","có cơ hội tóm được nó, trừ khi, dĩ nhiên thôi, thưa Chúa Tể, là Bộ Pháp Thuật sập trước thứ bảy tới, điều đó giúp cho chúng ta cơ hội phát hiện và giải trừ một số bùa ếm đủ để phá hủy những bùa phép còn lại.”",98,,"—En casa de un miembro de la Orden —contestó Snape—. Según nuestra fuente, le han dado a ese lugar toda la protección que la Orden y el ministerio pueden proporcionar. Creo que una vez que lo","lleven allí habrá pocas probabilidades de atraparlo, mi señor; a menos, por supuesto, que el ministerio haya caído antes del próximo sábado, lo cual nos permitiría descubrir y deshacer suficientes sortilegios para burlar las protecciones que resten.",73,"entreguemos a Dumbledore, podremos evaluar mejor las circunstancias. No podemos ignorar la amenaza que representan los Death Eaters, especialmente después de los eventos recientes en Hogwarts. Además, es crucial mantener a la familia Black segura, ya que Sirius Black sigue siendo un hombre en peligro. Podría ser necesario establecer una red de seguridad más sólida y monitorear constantemente las entradas y salidas del hogar. Además, debemos investigar más sobre la fuente que nos ha proporcionado esta información, para confirmar su veracidad y ver si hay más detalles que podrían ser relevantes para nuestra lucha contra Voldemort. La seguridad de todos aquellos que luchan contra la oscuridad es nuestra prioridad absoluta.","""Yoldaşlık üyelerinden birinin evinde,"" dedi Snape. ""Kaynağa göre bu yer Yoldaşlık ve Bakanlık‘ın birlikte temin edebileceği her korumaya sahip. Oraya vardıktan sonra onu alabilme şansının","çok az olduğunu düşünüyorum, Lordum, tabi Bakanlık bir sonraki cumartesinden önce düşmediği sürece; çünkü bu bize geri kalanını kırabilmek için yeterince büyüyü keşfedip kaldırma fırsatı verir.",51,"günümüze geldiğini düşündüm. Ancak bu yerde durmak zorunda kalabiliyormuş, birbirimize şüphelenmeye başladı ve sık sık gizemli görünüme dikkat etmeye başladık. Snape, sadece bir zamankar emin değilse, aynı zamanda bu tür bir riski ile ilgili bir planı da barındırdı mu yoksa? Yoldaşlık üyelerinin birisi, bu evin korunmasına özel bir strateji geliştirmeye çalışıyor mu? Bu sorulara cevap bulamam, ancak Snape'nin bu ifadesi sonuna kadar sıfırlandırdığı anlaşılıyordu."
"“He will not do either,” said Snape. “The Order is eschewing any form of transport",that is controlled or regulated by the Ministry; they mistrust everything to do with the place.”,31,"that might draw attention to them. They are relying on the fact that the Death Eaters are currently preoccupied with the Ministry's fall to strike when they least expect it. This strategy, while risky, is deemed necessary given the circumstances and the need to protect those who are most vulnerable in this time of chaos and conflict.""","“Nó sẽ không sử dụng hai cách đó,” Snape nói. “Hội đang loại ra bất cứ hình thức di chuyển","nào do Bộ Pháp thuật kiểm soát hay điều hành, họ không tin mọi thứ có dính dáng tới Bộ.”",40," mà không phải một con vật hay người có thể dễ dàng tránh.” Bản anh hùng của người sư phạm đã đặt hàng ngang trước những người ngồi phía trước, những mặt dày đặc của họ phản xạ sự tồn tại của họ trong bối cảnh này. ""Chúng ta sẽ phải tìm cách thay thế những điều này,"" Snape tiếp tục, nhấn mạnh, ""và một cách tinh tế. Hãy nhớ rằng, trong cuộc chiến này, sự kỹ thuật và sự nhận thức về lợi thế sẽ quyết định chiến thắng."" Màn hình trên phát hiện ra những biểu tượng đồ dùng quan trọng trong văn phòng, như băng dính và các loại thuốc quý, nhưng Snape không quan tâm đến chúng. Anh ấy đang suy nghĩ về cách tiếp cận mới mà anh ta có thể áp dụng trong lớp học quan trọng này, nhằm tránh được những tình huống nguy hiểm mà đối phương có thể tạo ra. ""Chúng ta sẽ học cách chuyển đổi, mà không bao giờ để bị phán xét hoặc bị bỏ lại,"" Snape nói, cảm thấy tự hào về khả năng của họ trong việc phát triển sự phát triển của mình trong môi trường đối thoại kỳ thị này. ""Đó là hành động của một môn quý giá,"" anh ta kết thúc, nhờn mạnh tay vào bàn làm việc của mình, nhưng đôi mắt nhìn nhận rất chân thành. ""Hãy bắt đầu từ hôm nay."" Các học trò của anh ấy nhìn nhận Snape với một cảm xúc mới, biết rằng họ đang học từ một người mà không ai khác có thể làm được.  ",—No hará ninguna de esas cosas —terció Snape—. La Orden evita cualquier forma de transporte controlada,o re-gulada por el ministerio; desconfían de todo lo que tenga que ver con la institución.,32,"para evitar la vigilancia de aquellos que podrían estar observando. La magia de portarse instantáneamente solo es permitida entre miembros altamente confidenciales de la Orden, asegurando que cualquier movimiento sospechoso pueda ser rápidamente identificado y neutralizado.","""İkisini de yapmayacak,"" dedi Snape. ""Yoldaşlık, Bakanlık tarafından düzenlenen veya kontrol",edilen her tür ulaşım yolundan sakınıyor; o yerle ilgili hiçbir şeye güvenmiyorlar.,23,"örnekleri arasında olabilir,"" diye bitirdi."
"Lucius Malfoy looked up. His skin appeared yellowish and waxy in the firelight,","and his eyes were sunken and shadowed. When he spoke, his voice was hoarse.",27,his eyes glinting with a mixture of fear and cunning as he realized the danger he was in.,"Lucius Malfoy ngước lên. Trong ánh lửa, da hắn trông vàng ệch, bóng như","sáp, và mắt hắn sâu hóm quầng thâm. Khi hắn nói giọng hắn khàn khàn.",29,"chuyện kinh hoàng đang diễn ra trước mắt mình. Bàn tay cầm súng của anh lại quay nhanh hơn, nhưng không có điều gì mà anh có thể làm. Mặt đất phía sau đã bị mây xâm bao quanh, làm cho việc nhìn qua nó khó khăn to đến mức độ không thể kể. Anh cảm thấy cơn bóng đen phản chiếu trên bề mặt đất, nhưng không thể nhận ra chính xác hình dáng của người đối diện. Dòng máu trong đầu chảy nhanh hơn, nhưng không đủ. Trong bối cảnh độc ác này, việc cố gắng nhìn thấy rõ hơn là một sự thật. Anh phải đưa sự thật đến những người còn lại, dù chúng có thể không thể cảm nhận được chút gì trong bối cảnh này. ""Đi về!"" - Câu nói của Lucius Malfoy thổi ra như một sấm sóng, đồng thời cũng là lời nhắc nhở cuối cùng. ""Đây là lần cuối cùng"", anh nói với lều lề của mình, nhưng không có tiếng nói nào ra khỏi bóng đặc ác này.","Lucius Malfoy levantó la cabeza. Tenía los ojos hundidos y con ojeras, y el resplandor de la","chimenea daba un tono amarillento y aspecto céreo a su cutis. Cuando habló, lo hizo con voz ronca:",35,"luz dorada que provenía de la cúpula de la iglesia para enfatizar su sorpresa y desdén. Su expresión era tan fría como el hierro, contrastando fuertemente con la calidez del día. A su lado, Draco, con una mirada igualmente desaprobadora, observaba la escena con una mezcla de disgusto y resentimiento. ""¿Qué es esto? ¿Un espectáculo de pobreza?"", murmuró Draco, su voz cargada de desdén. Lucius, aunque asustado, no respondió. Su mente estaba llena de preguntas sin respuesta, preocupación por lo que esto significaba para su familia y su estatus. Mientras la multitud comenzaba a desaparecer, dejando solo a los Malfoys frente al desolador panorama, Lucius se dio cuenta de que el mundo que conocían estaba cambiando, y que estos cambios podrían ser más perjudiciales que nunca.",Lucius Malfoy başını kaldırdı. Cildi ateşin ışığında sarımsı ve,"cilalı görünümdeydi, gözleri de gölgeli ve çökmüştü. Konuştuğunda, sesi boğuktu.",19,gölgeyle dolu bir şekilde renklendirildi. Her adımda onun ağzı sarı renkli suyla dolanmaya devam etti.
"“I have given you your liberty, Lucius, is that not enough for you? But I have noticed that you and your","family seem less than happy of late … What is it about my presence in your home that displaces you, Lucius?”",42,"freed slaves have been plotting against me, seeking to overthrow my rule and take what is rightfully mine. I cannot allow this insurrection to go unchecked; I must maintain control over my domain and ensure the safety of my reign. Therefore, I have decided to take preemptive measures to quash this rebellion before it can gather enough strength to challenge my authority. I will not be deposed by those I have liberated from bondage. My reign will continue unchallenged, and those who dare to conspire against me will face the full might of my empire's forces.","“Ta đã cho mi tự do, Lucius, chẳng lẽ chưa đủ cho mi sao? Nhưng ta nhận thấy mi và gia đình mi","có vẻ kém vui hơn sau... Sự hiện diện của ta trong nhà mi có điều chi khiến mi không hài lòng hả, Lucius?”",47,"đã trải qua nhiều khó khăn, nhưng vẫn cố gắng vững vàng trong cuộc sống. Bạn đã giúp mi phát hiện khả năng tự lập và tự chịu trách nhiệm, điều này không thể nào mà tôi có thể quên. Tôi rất biết ơn bạn.","Te he regalado la libertad, Lucius. ¿Acaso no tienes suficiente con eso? Sí... es cierto, me he fijado en","que últimamente ni tú ni tu familia parecéis felices... ¿Tal vez os desagrada mi presencia en vuestra casa, Lucius?",38,"tu mirada. Has estado observándome de cerca, quizás te guste mi compañía. No te preocupes, puedo ser tu aliado en este nuevo mundo donde has sido liberado.","""Sana özgürlüğünü verdim, Lucius, bu senin için yeterli değil mi? Ama fark ettim ki sen",ve ailen bundan çok da memnun görünmüyorsunuz... Evindeki varlığımın nesi seni bu kadar mutsuz ediyor Lucius?,31,"ama bunun yerine bir şeyler yapmaya çalışıyorsun. Özgürlüğün, senin hayatınızda önemli bir parçası olabilir, ancak gerçek özgürlüğün, bireyin kendi kararlarını ve seçimlerini yapabilme yetisiyle ilgilidir. Senin için yeterli mı o, bu soruya cevap vermek zor. Ancak, özgürlüğün peşinde koşmak, yaşamınızda mutluluk ve anlam kazanmanın bir yoludur."
"“Why do the Malfoys look so unhappy with their lot? Is my return, my","rise to power, not the very thing they professed to desire for so many years?”",29,"presence, a source of discomfort for them? Surely, they should be relieved that I, Draco, have returned home, where I belong, and can now help restore the family's former glory. Perhaps their unhappiness stems from the realization that they cannot control my actions or my allegiance, which has shifted from their dark ways to a path of redemption and alliance with those who seek to bring about a better future for all. Or maybe, they fear the consequences of my return, knowing that I carry knowledge and secrets that could unravel their schemes and expose their misdeeds to the light of truth.","“Tại sao gia đình Malfoy trông không được vui với số phận của họ nhỉ? Chẳng phải sự trở về của ta,",sự hồi phục quyền lực của ta là chính cái điều họ đã tỏ ra khao khát trong bao nhiêu năm qua sao?”,45,"đã làm cho họ trở nên ngạc nhiên và không hiểu được tầm quan trọng của việc mình đang dẫn đầu một cuộc hành trình quyết định của họ. Mọi người đều có sự kiện quan trọng mà họ phải đối mặt, và sự thay đổi không thường xuyên thường là một phần quan trọng của quá trình mở rộng và phát triển. Điều quan trọng nhất là để hiểu và yêu thương, không chỉ gia đình Malfoy mà cả tất cả những người xung quanh chúng. Tình cảm và sự hiểu biết giữa con người với con người thường là cơ sở để tạo ra một môi trường ấm cúng và hòa đồng, không chỉ trong gia đình mà cả trong cộng đồng lớn. Điều này không chỉ giúp giải quyết các tranh chấp, mà còn tạo ra một không gian thích hợp để mọi người có thể phát triển toàn diện và tự hào. Tóm lại, sự thay đổi không chỉ đơn giản là một sự thay đổi trong tình hình mà còn là một quy luật của cuộc sống, giúp mọi người đạt được những điều tốt hơn và trở thành người bạn hơn.",—¿Por qué será que los Malfoy se muestran tan descon-tentos con su suerte? ¿Acaso,"durante años no presumieron, precisamente, de desear mi regreso y mi ascenso al poder?",28,"no esperan que alguien los salva o se preocupe por ellos? Es posible que, al ser descendientes de una familia poderosa y privada, no se acostumbran a depender de otros para resolver sus problemas, preferiéndose a solucionarlos por su propia cuenta, incluso si eso significa ser menos cooperativos con aquellos que intentan ayudarlos.","""Neden Malfoy'lar hallerinden bu kadar mutsuz görünüyorlar? Dönüşüm, benim güce erişmem,",onların pek çok yıllar boyu yürekten istediklerini iddia ettikleri şey değil miydi?,23," olsun, onlardan ziyade sadece bizim gücümle mücadele edebiliriz. Ancak, bu durum bizim için tehlikeli olabilir, çünkü onlar da sadece bir grup insan olmaları sebebiyle güçlü olabilirler."
"The hilarity mounted; Draco Malfoy looked in terror at his father, who was staring down into his own lap, then","caught his mother’s eye. She shook her head almost imperceptibly, then resumed her own deadpan stare at the opposite wall.",40,"his face turning a shade of pink that was almost as pale as his hair. The Great Hall fell silent, every eye fixed upon the Malfoys, as if the entire wizarding world held its breath, waiting for the elder Malfoy to react to the unexpected display of vulnerability from his usually unflappable son. Draco's mother, Narcissa, sat rigidly beside her husband, her expression unreadable, her elegant fingers tapping a staccato rhythm on the table that seemed to echo the rapid beating of everyone's hearts. The tension was palpable, a thick curtain of silence that seemed to choke the very air from the room, until finally, with a start, Lucius Malfoy raised his head, his eyes sharp and cold as he surveyed the crowd. His lips curved into a thin, disdainful smile, and in a voice that cut through the silence like a knife, he said, ""It seems we have all been entertained for the evening. Let us return to our seats and continue with the festivities."" His words were a dismissal, a signal for the Hall to resume its usual chatter and laughter, but the air remained heavy, the echoes of his words hanging like a cloud over the Malfoy family, a reminder that even the most composed of wizards could be undone by the unexpected actions of their kin.","Trò vui nhộn càng được bơm lên cao; Draco Malfoy nhìn cha khiếp đảm, cha nó cúi gằm nhìn xuống đùi mình, rồi nó bắt được ánh","mắt của má nó. Bà ta lắc đầu, khẽ khàng đến mức gần như không nhận thấy được, rồi tiếp tục ngây nhìn bức tường đối diện.",54,"tráng của một con chim. Draco nghĩ rằng anh ta đã tìm ra một cách tốt để gây ra ánh sáng đáng kinh ngạc trong buổi trò chơi này, và cảm giác hài hước của mọi người khiến anh ta cảm thấy hài lòng vô cùng.","La hilaridad iba en aumento. Aterrado, Draco Malfoy miró a su padre, que tenía la mirada clavada en el regazo, y luego buscó",la de su madre. Ella negó con la cabeza de manera casi imperceptible y siguió contemplando de forma inexpresiva la pared que tenía enfrente.,47,"una manera de expresar su inquietud. Su mano se llenó con nerviosismo, y aunque sabía que debía actuar, la situación le parecía imposible de manejar. La sala estaba húmeda de tensión, mientras sus amigos, Harry Potter y Ron Weasley, observaban silenciosamente, esperando su reacción. Draco sabía que tenía que decir algo, algo que reflejaría su confusión y preocupación, pero las palabras se apresuraban y se entrecortaban en su mente. Finalmente, con una voz más baja que lo habitual, dijo: ""Papá, ¿qué pasa? ¿Está bien?""","Rezalet daha da büyüdü; Draco Malfoy kendi kucağına öylece bakan babasına dehşetle baktı, sonra da annesinin","gözünü yakaladı. Başını neredeyse belli belirsiz iki yana salladı, sonra karşı duvara donuk donuk bakmaya devam etti.",33,"göğsünde saklandığı karanlık kavramı görmüş ve korktu. Ancak, onun korkusunun altında, o, kendi gücüyle kendini onlara ayıran bir kardeş olarak hissetti."
"It was stupid, pointless, irritating beyond belief that he still had four days left of being unable to perform magic…but he had to admit to himself that this jagged cut in his finger would have defeated him. He had never learned how to repair wounds, and now he came to think of it – particularly in","light of his immediate plans – this seemed a serious flaw in his magical education. Making a mental note to ask Hermione how it was done, he used a large wad of toilet paper to mop up as much of the tea as he could before returning to his bedroom and slamming the door behind him.",112,,"Thiệt là ngu ngốc, nhảm nhí, dễ khùng quá sức tưởng tượng khi mà chỉ còn bốn ngày nữa là nó có thể làm phép thuật… nhưng nó phải tự thừa nhận là vết cắt sâu nham nhở này không khéo sẽ đánh quỵ nó. Nó chưa bao giờ học cách chữa những vết thương, và bây giờ nó phải nghĩ tới chuyện đó - đặc","biệt cho những kế hoạch trước mắt - điều này dường như là một thiếu sót nghiêm trọng của nền giáo dục pháp thuật. Ghi nhẩm trong đầu là sẽ hỏi Hermione cách làm, nó dùng một nùi bự giấy vệ sinh để chùi nước trà được bao nhiêu hay bấy nhiêu trước khi trở lại phòng ngủ và đóng sầm cánh cửa lại sau lưng.",132,,"Era estúpido, absurdo y sumamente irritante que todavía faltaran cuatro días para que se le permitiera practicar magia. Pero tenía que admitir que no habría sabido qué hacer con aquel corte irregular en el dedo. Todavía no había aprendido a curar heridas y, pensándolo bien —sobre todo a la","luz de sus planes inmediatos—, eso era un grave fallo de su educación mágica. Se dijo que debía pedirle a Hermione que le enseñara y a continuación, con un gran puñado de papel higiénico, limpió el té derramado antes de volver a su dormitorio y cerrar de un portazo.",98,,"Hala sihir yapamayacağı dört günün olması aptalca, mantıksız, inanılmaz derecede sinir bozucuydu... Ama kendisine itiraf etmeliydi ki, yine de parmağındaki bu derin kesik onu bozguna uğratırdı. Yaraları iyileştirmeyi hiçbir zaman öğrenmemişti ve şimdi farkına varıyordu ki -özellikle","yakın zaman sonrası için yaptığı planlarından önce- sihir eğitiminde bu ciddi bir eksiklikti. Nasıl yapılacağını Hermione‘ye sormayı aklının bir köşesine yazarken, büyük bir tomar tuvalet kâğıdıyla silebildiği kadar çayı silerek odasına döndü ve kapıyı arkasından çarparak kapattı.",74,"her yere karanlık parmağa karışıyorlardı. Kendisine güvenmeyen ve kendini korktuğu bir atmosfer var. Kendisi, parmağın derinliklerindeki şeyleri anlamamızı engelleyen bir enerjiyle karşı karşıya kıyıp, bu durumun nedenini anlamamı istiyordu. Ancak derin kesik, kişinin kendisinin zorluklarına rağmen çaresizliğine rağmen onu tekrar uğratmaya devam etti."
"Harry reached the bottom of the article, but continued to stare blankly at the page. Revulsion and fury rose in him like vomit; he balled","up the newspaper and threw it, with all his force, at the wall, where it joined the rest of the rubbish heaped around his overflowing bin.",51,"to crush the magazine in his hands, his knuckles turning white. He threw it across the room, where it landed with a thud against the wall, its pages fluttering like the wings of a thousand angry birds. He paced back and forth, his mind racing, unable to shake the images and words that had just assaulted his senses. The injustice of it all, the cruelty, the ignorance – it was all too much. He needed to do something, anything, to make a difference, to right the wrongs that had been so vividly described. He grabbed his phone, his fingers flying over the keys as he dialed the local news station, demanding to speak to a reporter about the article's contents. He was determined to spread awareness, to fight against the ignorance that had led to such a hateful piece of writing. He knew it wouldn't be easy, but he also knew he couldn't stand idly by while hate speech poisoned the minds of the public.","Harry đã đọc hết dòng cuối của bài báo, nhưng mắt vẫn ngây ra ngó chằm chằm trang báo không dứt được. Sự ghê tởm và phẫn nộ trào lên trong người nó","như muốn ói, nó vo tròn tờ báo và quăng mạnh vô tường bằng tất cả sức lực, cục báo nhập vô đám rác chất đống quanh cái thùng rác đã đầy tràn.",66,"ngày hôm nay. Một tình huống đáng tiếc đã xảy ra vào lúc điểm trí tuệ của anh bị gây ra. Harry nhớ lại hồi đó, khi anh cùng bạn bè đi chơi bóng, một cái tay không chính định đã gây ra tai nạn, khiến một trong bạn bè bị thương nghiêm trọng. Bức tranh đau thương và sự tiếc nuối của đó đã cản cách mạng suy nghĩ của anh, khiến mỗi lần nhìn lại trang báo này, Harry cảm thấy lại tình cảm đó. Những ngày sau đó, anh cố gắng vượt qua, nhưng vẫn còn những vết thương sâu sắc trên cơ thể và tâm trí. Harry tự hào mình đã vượt qua khó khăn, nhưng cũng hiểu rằng, sự kiện đó sẽ không thể quên dần, và anh cần phải học cách can đảm mình trong tương lai.",Harry llegó al final del artículo y se quedó contemplando la página como embobado. La rabia y el asco surgían en su interior como vómito; arrugó,"el periódico y lo lanzó con todas sus fuerzas contra la pared, donde se unió al resto de la basura amontonada alrededor de la rebosante papelera.",52,"of his clenched fists, his knuckles turning white. He felt a surge of indignation, a burning need to correct the blatant misinformation that had been spread. Yet, he also sensed a profound helplessness, knowing that the damage was already done, and the truth he held so dear was now buried under layers of deceit. Harry's heart ached with the weight of this realization, and he wondered how he could ever hope to fight against such a tide of falsehoods.","Harry makalenin sonuna ulaştı, ama sayfaya boş boş bakmaya devam etti. Tiksinti ve öfke, içinde",kusmuk gibi yükseldi; tüm gücüyle gazeteyi buruşturup taşmış çöp tenekesinden yükselmiş çöpün birleştiği duvara attı,30,"gözleri zorla hareket ettikçe bir sırada durdu. Kendisi, o anki durumunun ne anlama geldiğini fark etmediği için kendi içindeki heyecanı sarsan bir durumda buldu."
"“Lies!” Harry bellowed, and through the window he saw the next-door","neighbor, who had paused to restart his lawn mower, look up nervously.",23,"neighbor's garden, where a suspiciously large pumpkin was growing, glowing faintly in the moonlight.","“Láo!” Harry gào lên, và qua khung cửa sổ nó thấy ông hàng xóm nhà kế bên,",vừa ngừng lại để khởi động cái máy cắt cỏ của ông ta ngó lên lo lắng.,34,"trông mặt với một cảm giác ngạc nhiên và một chút lo lắng. Ông đang đang dùng một chiếc bình dịch, đang nhắc nhở mình như thế nào để đi đúng hướng. Harry nhìn lại theo chiều dài chỗ mà ông ấy đang tới và cảm thấy một chút lo lắng về việc liệu anh ta có thể phát hiện anh ta hay không. Ông hàng xóm có thể đang đến với mục đích xem thăm hay có thể là để đưa cho nhà văn một bài viết gì. Harry cố gắng nhớ lại hết thông tin về mọi chuyến đi của ông hàng xóm trong tuần qua, những người mà anh ta gặp và những gì anh ta nói với họ, để có thể tránh được bất kỳ tình huống nguy hiểm nào có thể xảy ra.","—¡Mentiras! —gritó Harry, y por la ventana vio al vecino de al lado que,","mirándolo con nerviosismo, se había detenido para volver a poner en marcha el cortacésped.",28,"con una expresión de malicia, observaba a través de la puerta de la casa de Vernon Dursley.","""Yalanlar!"" diye böğürdü Harry ve pencereden çim makinesini başlatmak",için duraklamış olan yan komşusunun endişeyle yukarı baktığını gördü.,18,girdi.
"He had imagined it, there was no other explanation; imagined it, because he had been thinking of his dead","headmaster. If anything was certain, it was that the bright blue eyes of Albus Dumbledore would never pierce him again.",39,"parents and the recent anniversary of their passing. The vivid dream had been so real, the emotions so raw, that he found himself questioning the boundaries between reality and imagination. Now, as he sat alone in the dimly lit room, the lines blurred further, leaving him to grapple with the unsettling truth that perhaps, in his grief-stricken mind, he had conjured up their final moments. The images refused to fade, haunting him with every passing second, as if his subconscious sought to keep them alive, refusing to let go of the last connection to those he had lost. The more he tried to convince himself it was just a dream, the more the dream seemed to solidify, becoming an indelible part of his reality. It was a cruel trick his mind had played, blurring the lines between memory and nightmare, leaving him to wonder if the grief that consumed him was a natural response to loss or a manifestation of his own tortured psyche.","Nó đã tưởng tượng, chứ không có cách giải thích nào khác; đã tưởng tượng ra điều đó, bởi vì nó đang nghĩ đến thầy hiệu trưởng đã mất.","Nếu có điều gì đó chắc chắn, thì điều đó là đôi mắt sáng xanh lơ của cụ Albus Dumbledore sẽ không bao giờ nhìn thấu lòng nó nữa.",58,"Nó không thể ngồi ngay lập tức; cô ấy phải đứng dậy, một chút lâu để nhận được sự thật. Mặc dù cô ấy đã dự đoán được những giây phút đáng tiếc này, cô vẫn không thể tin được. Thầy hiệu trưởng, người đã dẫn dắt cô ấy qua những ngày khó khăn và giúp cô ấy hiểu rõ hơn về môn học này, đã rất quý giá. Cô ấy nhớ lại những lần thầy hiệu trưởng đã giúp cô ấy giải quyết vấn đề, đề cao cảm hứng, và cảm thấy mình không thể thiếu đi nó. Thầy đã không chỉ là một giáo viên, mà còn là một người bạn quý báu và một người thầy biết ơn. Cô ấy càng nghiêm túc nhìn màn hình, mong muốn thấy thông báo gì đó có thể không chính xác. Thế nhưng, màn hình không chuyển dịch. Cô ấy như đã nghe tiếng nói của mình, nhưng không thể nhận ra được cái gì đó cụ thể. Cô ấy càng phải lòng, cảm thấy bối rối và tự hủy hoại. ""Làm sao thế?"", cô ấy hỏi mình, cảm thấy không thể tự nhận ra điều gì đó đáng tin cậy. Cô ấy nhớ lại cuộc họp giữa thầy hiệu trưởng và cả khóa học, khi thầy đã nói rằng: ""Hãy tin vào bản thân mình và học càng nhiều thứ gì đó mới biết hơn"". Cô ấy như đang nhớ lại từng lần thầy hiệu trưởng đã khuyến khích cô ấy phải cố gắng hơn, phải kiên trì. Nhưng bây giờ, thầy đã mất. Cô ấy cảm thấy mình đã bỏ lỡ cơ hội quan trọng để ghi nhớ thầy. ""Nó có thể chỉ là một lỗi lầm nhỏ, nhưng tôi không thể chấp nhận điều đó"", cô ấy nghĩ, cảm thấy mình cần phải làm gì đó để ghi nhớ thầy hiệu trưởng một cách đáng kể. Cô ấy càng nghiêm túc nhìn màn hình, mong muốn nhận được thông tin gì đó đáng tin cậy. Tuy nhiên, màn hình không chuyển dịch. Cô ấy cảm thấy bối rối và tự hủy hoại, nhưng cô ấy cũng biết rằng cô ấy phải làm gì đó để ghi nhớ thầy hiệu trưởng một cách đáng kể. Cô ấy nhớ lại những lời khuyên của thầy, những lần thầy đã giúp cô ấy vượt qua khó khăn, và cảm giác tự hào về những thành quả cô ấy đạt được. Cô ấy biết rằng mình phải giữ gìn những giây phút đó, không chỉ để nhớ thầy mà còn để cảm nhận và học được những điều quý giá từ thầy. Cô ấy càng nghi","Se lo había imaginado, era evidente; se lo había imaginado porque estaba pensando en el difunto director del colegio. Si",de algo estaba seguro era de que los ojos azules de Albus Dumbledore jamás volverían a clavarse en los suyos.,40,"me hubiera gustado que hubiera sido yo quien lo suplicaba, alguien que realmente lo respetara y lo valorara. Pero no, la elección fue ir a un desconocido, alguien que tal vez nunca hubiera conocido al director, menos aún si ya no estaba vivo. Esa decisión me pareció extraña y poco comprensible, considerando la importancia de recibir las últimas bendiciones del director. Sin embargo, me dije que debía aceptarla, que tal vez tenía razones que yo no comprendiera. Así que, con un corazón ligeramente herido por la decepción, acepté el desenlace y me dirigi a la ceremonia de adiós, donde la realidad de la pérdida comenzó a asentarse en mi mente.","Hayal görmüştü, başka bir açıklaması yoktu; hayal görmüştü, çünkü ölmüş müdürünü düşünüyordu. Kesin olan bir","şey varsa, o da Albus Dumbledore‘un parlak mavi gözleri onu bir daha hiç delip geçmeyecekti.",30,"kesinlikle olayın gerçekliğini fark ettiğini, ancak hayalinin onun hayatını değiştireceğini düşündü."
