en_first_half,en_second_half,en_word_count,en_results_raw
"“I think I’m all set here,” he says, and lol of course he isn’t going","to kiss me. “But if I forgot anything, you can have Jake come pick it up.”",31,"to leave; his indecisiveness is as clear as the morning fog; he fidgets with his hands, glancing around the room, avoiding eye contact with anyone who might be watching"
"Jake: younger brother to West (and only slightly less good-looking) and that type of college friend who knows everything about my life at UCLA but has never met my father, who lives only an hour away.","Jake introduced me to West; now Jake will be my sole remaining connection to West. The thought makes me a little sad, but then I remember I have the couch and T-virus zombies waiting for me inside.",73,"completion Jake often found it amusing how his brother, West, seemed to have this invisible connection to their family despite living across the country. West, with his charming personality and keen interest in everything Jake, had become an integral part of his life at UCLA. It was as if he had a twin who knew all his secrets, yet remained a stranger to his most personal relationships. This peculiar dynamic was a source of endless banter between the brothers, who communicated almost daily through a flurry of texts, videos, and late-night phone calls. Jake's friends often marveled at the bond he shared with his brother, especially considering the geographical divide. They would tease him about needing to introduce West to his father, a man who, despite living just an hour away, remained an enigma to West. Jake always laughed it off, knowing full well that introducing his brother to his father was a task easier said than done. His father, a man of few words and even fewer interests outside of his work, had always been guarded about his personal life. Jake's friends, however, were insistent, seeing it as the perfect opportunity for Jake to bridge the gap between his two worlds. They envisioned a heartwarming family reunion, where West's charm would finally break down the barriers his father had built over the years. Jake, though hesitant, couldn't deny the appeal of such a scenario. It would be a chance to finally bring his two worlds together, to share his life with the one person he hadn't yet introduced to the most important man in his life. Yet, deep down, he harbored doubts about whether his father would welcome this change, whether he was ready to open up to a new chapter in his life. Despite these reservations, Jake knew that the idea of bringing his brother into his world, of finally sharing his most private life with someone so close, was an enticing prospect. It was a chance to grow, to learn, and to strengthen the bonds that held his family together, no matter the distance. So, despite the uncertainty, Jake remained hopeful, envisioning a future where his brother and father would meet, and perhaps, just perhaps, his father would see West not just as an extension of his son but as a new friend, a new family member. This dream of unity and understanding kept Jake motivated, pushing him to find the right moment to make it happen. After all, family is about more than just blood; it's about the connections we choose to make and the effort we put into maintaining them."
"“You, too.” West smiles that eye-crinkling smile again, and","damn, I really wish I’d seen it more. “Bye, Anna.”",19,"turning to leave, his tall frame casting a long shadow across the floor as he exits the room, leaving behind a lingering sense of warmth and camaraderie."
"I feel her attention move from the empty apartment to the side of my face, and when I smile","over at her, her blue eyes are round with worry. “Holy shit, Anna, I had no idea. Are you okay?”",39,"she returns the gesture, her eyes softening, a silent acknowledgment of the bond we share despite the chaos around us. Our connection, forged in moments of vulnerability and strength, remains unbroken, a testament to our resilience and the enduring power of human connection."
"“That is wonderful news, sweetheart! Oh, I’m so thrilled! Why don’t you fly down to John Wayne the night","before, stay at the house, and we’ll all take the plane over together? The flight to Singapore is a bear.”",39,"airport tomorrow morning and surprise him with your arrival?” Her heart fluttered with excitement at the thought of seeing him again so soon. “I think that’s a fantastic idea!” she exclaimed, her voice filled with joy. “I’ll pack right away and make sure I have everything I need for the trip. I want to make sure I look my best when I see him.” She imagined the look of surprise and happiness on his face as she walked into their home, carrying the promise of their renewed love. “I’ll call you first thing in the morning to let you know I’m on my way,” she promised, her mind already racing with plans for the visit. “Oh, and maybe we can have a little picnic on the lawn afterward, just the two of us,” she added, her voice soft with affection. “That sounds perfect,” her mother replied, her own eyes shining with happiness for her daughter’s happiness. “I’ll start preparing some of his favorite foods. It’s going to be a wonderful day.”"
"“Anna?” he says, like he’s not entirely sure, and then does a full top-to-bottom sweep of my body, which recalls the lack of pants.","When he digs his hand into his luscious head of hair, I forget to be embarrassed again, because it all comes back to me.",48,"His eyes widen in realization, and he quickly turns away, a deep flush spreading across his cheeks. ""I'm so sorry,"" he mutters, his voice barely above a whisper, as he stumbles over his words, trying to find a way to fix the awkwardness of the situation. ""I didn't realize... I mean, I thought..."" He trails off, clearly embarrassed, and I can't help but feel a mix of amusement and sympathy for his predicament. ""It's okay,"" I say, trying to ease the tension, ""accidents happen."" I give him a small, reassuring smile, hoping to defuse the awkwardness, and he slowly turns back, his eyes meeting mine with a sheepish expression. ""I'll leave you to get dressed,"" he says, his voice still a bit strained, as he backs towards the door, giving me a polite nod before exiting the room, leaving me alone with my thoughts and the pile of clothes on the floor. The door closes softly behind him, and I let out a breath I didn't realize I'd been holding, shaking my head with a soft chuckle at the absurdity of the situation. It's moments like these that life becomes a series of unexpected turns, each more amusing than the last. Now, to find my pants and pretend this never happened. "
The expression he makes is like the meme of that one kid who smiles and then immediately bursts into tears.,West is staring at me like he’s doomed but must pretend to be happy about it. “Anna. You look… great?”,40,"He always manages to leave everyone around him utterly confused and emotionally exhausted, much like the enigmatic and unpredictable nature of the meme itself."
"Stepping aside, I let him pass, and he pulls up short at what’s on the television screen. Conan is",enthusiastically fucking a witch in a cave. We both clear our throats and look up at the ceiling instead.,38,"standing there, looking bewildered, as the camera zooms in on his shocked expression. The audience erupts into laughter, realizing that he had been tricked into wearing a ridiculous costume, a giant chicken suit, complete with a fake beak and feathers. Conan, ever the good sport, plays along, strutting around the stage, clucking and dancing to the music, much to the delight of the studio audience and viewers at home. His ability to laugh at himself and turn a potentially embarrassing moment into a humorous one showcases his charisma and charm, endearing him even more to his fans. The segment becomes an instant classic, shared widely on social media, highlighting the unexpected and unpredictable nature of live television."
"He adjusts his posture on the sofa, turning slightly to face me. Oh, right. He came here to","ask me for help. I sit up, too, tucking a loose strand of hair behind my ear. Focus, Anna.",37,"discuss the matter of the missing artifact. His expression is serious, a stark contrast to the casual way he lounged moments before. ""I need your help,"" he says, his voice low and urgent, ""it's about something dangerous that's resurfaced."" His eyes, earnest and pleading, lock onto mine, demanding my trust and cooperation. ""We have to find it before it's too late."" The gravity of his words sends a chill down my spine, realizing the potential consequences of this mysterious artifact's reappearance. The room seems to close in, the air thick with the unspoken tension of the impending quest. ""Time is of the essence,"" he emphasizes, his hand gripping the armrest of the sofa tightly, knuckles whitening. ""We can't afford any delays."" His gaze holds mine, searching for a sign of agreement, a hint of the resolve he knows we'll need to face whatever dangers lie ahead. The weight of his plea hangs heavy, compelling me to consider the implications of this unexpected visit and the potential peril it signifies. Despite the uncertainty and the looming threat, there's a sense of inevitability, a pull towards the adventure that awaits beyond the confines of this living room. The decision to embark on this journey, fraught with unknowns and risks, looms large, yet the promise of discovery and the chance to make a difference in the face of danger ignites a spark of determination within me. ""Tell me everything,"" I say, my voice steady, ready to step into the fray alongside him, whatever it may hold. The adventure begins, not with a bang, but with a quiet, resolute commitment to face the darkness head-on, side by side. "
"“I knew what Jake ordered for lunch and what kinds of stupid movies would make him laugh, and I could predict all his pickup lines","at parties, but we didn’t ever, like, sit down and do backstory. He didn’t even mention he had a brother until he suggested I marry you.”",51,"because he was as predictable as the sunrise, always showing up when the night ended and the first light of dawn crept over the horizon. His routines were his chains, and I knew them all too well. Whether it was his favorite burger with extra cheese and crispy fries or a cheesy comedy about aliens trying to conquer Earth, I had seen it all before. His attempts at flirting were as rehearsed as a bad sitcom script, yet there was something endearing about his predictability. Every time he'd say, ""Do you believe in love at first sight, or do I need to walk by again?"" I would roll my eyes but secretly smile, knowing that despite his lack of originality, Jake was a constant in a world full of variables."
