Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['celil', 'yalil', 'jalil']",hester,0,0.18,incorrect,ke,0,0.29,incorrect,adehun,0,0.18,incorrect,adehun,0,0.18,incorrect,joseph,0,0.18,incorrect,ka,0,0.29,incorrect,joseph,0,0.18,incorrect,tera,0,0.22,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,joseph,0,0.18,incorrect,james,0,0.4,incorrect,faust,0,0.2,incorrect,adam,0,0.22,incorrect,rousseau,0,0.15,incorrect,hester,0,0.18,incorrect,chua,0,0.22,incorrect,adam,0,0.22,incorrect,hester,0,0.18,incorrect,este,0,0.22,incorrect,ke,0,0.29,incorrect,adehun,0,0.18,incorrect,ka,0,0.29,incorrect,tera,0,0.22,incorrect,hester,0,0.18,incorrect,james,0,0.4,incorrect,adam,0,0.22,incorrect,hester,0,0.18,incorrect,adam,0,0.22,incorrect,este,0,0.22,incorrect
"['mariam', 'mariam jo', 'co', 'meryem', 'jo', 'meryem co']",hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,joseph,0,0.5,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,john,0,0.67,incorrect,hester,0,0.33,incorrect,joseph,0,0.5,incorrect,you,0,0.4,incorrect,jane,0,0.33,incorrect,zehrin,0,0.33,incorrect,taner,0,0.36,incorrect,hong,0,0.33,incorrect,hester,0,0.33,incorrect,hijo,0,0.67,incorrect,maria,0,0.91,correct,hester,0,0.33,incorrect,hester,0,0.33,incorrect,joseph,0,0.5,incorrect,hester,0,0.33,incorrect,john,0,0.67,incorrect,joseph,0,0.5,incorrect,jane,0,0.33,incorrect,taner,0,0.36,incorrect,hester,0,0.33,incorrect,maria,0,0.91,correct
"['faizulá', 'faizu', 'mullah', 'faizullah', 'feyzullah', 'molla', 'mullah faizullah', 'molla feyzullah']",hester,0,0.17,incorrect,hester,0,0.17,incorrect,hassan,0,0.31,incorrect,turban,0,0.33,incorrect,hester,0,0.17,incorrect,john,0,0.22,incorrect,hester,0,0.17,incorrect,tera,0,0.31,incorrect,hester,0,0.17,incorrect,ramesh,0,0.33,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,aziz,0,0.67,incorrect,watson,0,0.18,incorrect,ali,0,0.5,incorrect,hester,0,0.17,incorrect,dimmesdale,0,0.27,incorrect,giao,0,0.36,incorrect,hafiz,0,0.6,incorrect,hassan,0,0.31,incorrect,hester,0,0.17,incorrect,turban,0,0.33,incorrect,john,0,0.22,incorrect,tera,0,0.31,incorrect,ramesh,0,0.33,incorrect,hester,0,0.17,incorrect,watson,0,0.18,incorrect,hester,0,0.17,incorrect,giao,0,0.36,incorrect,hassan,0,0.31,incorrect
"['mil', 'celil', 'yalil', 'jalil']",hester,0,0.18,incorrect,carver,0,0.36,incorrect,cinderella,0,0.53,incorrect,mary,0,0.29,incorrect,mary,0,0.29,incorrect,mary,0,0.29,incorrect,esther,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,rita,0,0.29,incorrect,pygmalion,0,0.57,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,anna,0,0.22,incorrect,anna,0,0.22,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,cenicienta,0,0.4,incorrect,maria,0,0.5,incorrect,carver,0,0.36,incorrect,mary,0,0.29,incorrect,mary,0,0.29,incorrect,hester,0,0.18,incorrect,rita,0,0.29,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,anna,0,0.22,incorrect,hester,0,0.18,incorrect,maria,0,0.5,incorrect
"['lili', 'lili mi', 'mi', 'lili lili']",minnow,0,0.5,incorrect,minnow,0,0.5,incorrect,minnow,0,0.5,incorrect,minnow,0,0.5,incorrect,minow,0,0.57,incorrect,minow,0,0.57,incorrect,minnow,0,0.5,incorrect,minnow,0,0.5,incorrect,minno,0,0.57,incorrect,minno,0,0.57,incorrect,minnow,0,0.5,incorrect,minnow,0,0.5,incorrect,minnow,0,0.5,incorrect,minnow,0,0.5,incorrect,mirnav,0,0.5,incorrect,mirnav,0,0.5,incorrect,thuy,0,0.0,incorrect,ha,0,0.0,incorrect,minnow,0,0.5,incorrect,minnow,0,0.5,incorrect,minnow,0,0.5,incorrect,minnow,0,0.5,incorrect,minow,0,0.57,incorrect,minnow,0,0.5,incorrect,minno,0,0.57,incorrect,minnow,0,0.5,incorrect,minnow,0,0.5,incorrect,mirnav,0,0.5,incorrect,ha,0,0.0,incorrect,minnow,0,0.5,incorrect
"['mariam', 'mariam jo', 'co', 'meryem', 'jo', 'meryem co']",hester,0,0.33,incorrect,hester,0,0.33,incorrect,michael,0,0.46,incorrect,hester,0,0.33,incorrect,mopodi,0,0.33,incorrect,mopodi,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,david,0,0.36,incorrect,hester,0,0.33,incorrect,marina,0,0.83,correct,charlie,0,0.46,incorrect,mary,0,0.6,incorrect,ahmet,0,0.36,incorrect,hester,0,0.33,incorrect,con,0,0.8,correct,am,0,0.5,incorrect,mario,0,0.73,correct,maria,0,0.91,correct,hester,0,0.33,incorrect,hester,0,0.33,incorrect,mopodi,0,0.33,incorrect,hester,0,0.33,incorrect,david,0,0.36,incorrect,marina,0,0.83,correct,mary,0,0.6,incorrect,hester,0,0.33,incorrect,am,0,0.5,incorrect,maria,0,0.91,correct
"['gari', 'mariam', 'meryem', 'meryem gari']",hester,0,0.35,incorrect,hassan,0,0.33,incorrect,hester,0,0.35,incorrect,hassan,0,0.33,incorrect,gadget,0,0.4,incorrect,hassan,0,0.33,incorrect,hester,0,0.35,incorrect,falcon,0,0.2,incorrect,unknown,0,0.0,incorrect,ramesh,0,0.5,incorrect,hester,0,0.35,incorrect,thegari,0,0.73,correct,hassan,0,0.33,incorrect,ali,0,0.57,incorrect,ali,0,0.57,incorrect,meryem,1,1.0,correct,aziz,0,0.5,incorrect,ha,0,0.33,incorrect,aziz,0,0.5,incorrect,ali,0,0.57,incorrect,hassan,0,0.33,incorrect,hassan,0,0.33,incorrect,hassan,0,0.33,incorrect,falcon,0,0.2,incorrect,ramesh,0,0.5,incorrect,thegari,0,0.73,correct,ali,0,0.57,incorrect,meryem,1,1.0,correct,ha,0,0.33,incorrect,ali,0,0.57,incorrect
"['khan', 'jan', 'yalil jan', 'chính', 'jalil khan', 'celil', 'jalil', 'han', 'celil han', 'chính jalil khan', 'yalil']",hester,0,0.22,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,wo,0,0.0,incorrect,ntebeng,0,0.25,incorrect,jaanong,0,0.6,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,ramesh,0,0.27,incorrect,john,0,0.57,incorrect,john,0,0.57,incorrect,john,0,0.57,incorrect,john,0,0.57,incorrect,tanri,0,0.5,incorrect,ahmet,0,0.27,incorrect,jalil,1,1.0,correct,jalil,1,1.0,correct,hester,0,0.22,incorrect,juan,0,0.86,correct,hester,0,0.22,incorrect,wo,0,0.0,incorrect,jaanong,0,0.6,incorrect,hester,0,0.22,incorrect,ramesh,0,0.27,incorrect,john,0,0.57,incorrect,john,0,0.57,incorrect,ahmet,0,0.27,incorrect,jalil,1,1.0,correct,juan,0,0.86,correct
['nana'],hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,oju,0,0.0,incorrect,hester,0,0.0,incorrect,john,0,0.25,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,mary,0,0.25,incorrect,hester,0,0.0,incorrect,sarah,0,0.44,incorrect,mother,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,ayse,0,0.25,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,maria,0,0.44,incorrect,maria,0,0.44,incorrect,hester,0,0.0,incorrect,oju,0,0.0,incorrect,john,0,0.25,incorrect,hester,0,0.0,incorrect,mary,0,0.25,incorrect,sarah,0,0.44,incorrect,hester,0,0.0,incorrect,ayse,0,0.25,incorrect,hester,0,0.0,incorrect,maria,0,0.44,incorrect
"['mariam', 'mariam jo', 'co', 'meryem', 'jo', 'meryem co']",hester,0,0.33,incorrect,mary,0,0.6,incorrect,john,0,0.67,incorrect,john,0,0.67,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,ramesh,0,0.5,incorrect,john,0,0.67,incorrect,james,0,0.36,incorrect,john,0,0.67,incorrect,john,0,0.67,incorrect,hester,0,0.33,incorrect,emily,0,0.36,incorrect,scarlett,0,0.29,incorrect,hung,0,0.0,incorrect,rochester,0,0.27,incorrect,hector,0,0.5,incorrect,mary,0,0.6,incorrect,john,0,0.67,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,ramesh,0,0.5,incorrect,james,0,0.36,incorrect,john,0,0.67,incorrect,emily,0,0.36,incorrect,hung,0,0.0,incorrect,hector,0,0.5,incorrect
