en_first_half,en_second_half,en_results,en_word_count,en_results_raw,vi_first_half,vi_second_half,vi_results,vi_word_count,vi_results_raw,es_first_half,es_second_half,es_results,es_word_count,es_results_raw,tr_first_half,tr_second_half,tr_results,tr_word_count,tr_results_raw
"From the corner of the divan of Persian saddle-bags on which he was lying, smoking, as was his custom, innumerable cigarettes, Lord Henry Wotton could just catch the gleam of the honey-sweet and honey-coloured blossoms of a laburnum, whose tremulous branches seemed hardly able to bear the burden of a beauty so flamelike as theirs; and now and then the fantastic shadows of birds in flight flitted across the long tussore-silk curtains that were stretched in front of the huge window, producing a kind","of momentary Japanese effect, and making him think of those pallid, jade-faced painters of Tokyo who, through the medium of an art that is necessarily immobile, seek to convey the sense of swiftness and motion. The sullen murmur of the bees shouldering their way through the long unmown grass, or circling with monotonous insistence round the dusty gilt horns of the straggling woodbine, seemed to make the stillness more oppressive. The dim roar of London was like the bourdon note of a distant organ.",completion,168,completion,"Từ góc chiếc đi-văng bọc thảm giả túi yên lạc đà Ba Tư mà trên đó y nằm hút, theo thói quen, vô số điếu thuốc, huân tước Henry Wotton chỉ có thể loáng thoáng thấy được những bông hoa ngọt-mật và màu-mật của một cây kim tước mà những cái cành run rẩy của nó dường như khó khăn lắm mới có thể mang nổi gánh nặng một vẻ đẹp rừng rực nhường ấy; và thỉnh thoảng, những chiếc bóng dị thường của lũ chim đang bay lượn lại vụt qua các tấm màn lụa tuýt-so dài căng trước ô cửa rộng, gây nên cảm giác gì đó từa tựa như một ấn tượng Nhật Bản nhất thời,","và khiến y nghĩ về những họa sỹ mặt xanh nanh vàng ở Tokyo, những kẻ, nhờ vào sự trung gian của một nghệ thuật vốn dĩ tất yếu là bất động, đã cố gắng chuyển tải ý thức về sự mau lẹ và sự chuyển động. Tiếng rì rầm rầu rĩ của lũ ong đang len lỏi qua bãi cỏ dài chưa cắt, hoặc xoay tròn với sự cố chấp đơn điệu quanh các cái sừng thiếp vàng phủ bụi phấn của cây kim ngân bò lan um tùm, dường như khiến cho cảnh tĩnh mịch ấy lại còn ngột ngạt hơn. Tiếng gầm âm ỉ của thành London hệt như nốt buộc-đông của cây đàn ống xa xôi.",completion,239,completion,"Lord Henry Wotton, que había consumido ya, según su costumbre, innumerables cigarrillos, vislumbraba, desde el extremo del sofá donde estaba tumbado —tapizado al estilo de las alfombras persas—, el resplandor de las floraciones de un codeso, de dulzura y color de miel, cuyas ramas estremecidas apenas parecían capaces de soportar el peso de una belleza tan deslumbrante como la suya; y, de cuando en cuando, las sombras fantásticas de pájaros en vuelo se deslizaban sobre las largas cortinas de seda india colgadas delante de las inmensas ventanas, produciendo algo así","como un efecto japonés, lo que le hacía pensar en los pintores de Tokyo, de rostros tan pálidos como el jade, que, por medio de un arte necesariamente inmóvil, tratan de transmitir la sensación de velocidad y de movimiento. El zumbido obstinado de las abejas, abriéndose camino entre el alto césped sin segar, o dando vueltas con monótona insistencia en torno a los polvorientos cuernos dorados de las desordenadas madreselvas, parecían hacer más opresiva la quietud, mientras los ruidos confusos de Londres eran como las notas graves de un órgano lejano.",completion,181,completion,"İran heybeleriyle döşenmiş divanın köşesinde uzanmış, huyu olduğu üzere sayısız sigara tüttüren Lord Henry Wotton, bulunduğu yerden sarı salkım ağacının balrengi, bal tatlısı çiçeklerini seçebiliyordu. Ağacın titrek dalları, böylesi aleve benzer bir güzelliğin yükünü taşımakta güçlük çeker gibiydi. Kocaman pencerenin önünde gerili duran uzun, ipekli perdelerin üzerine arada düş gibi kuş gölgeleri vuruyordu. İlk bakışta bir Japon havası çağrıştıran bu perdeler","Lord Henry’ye, Tokyo’nun solgun, zümrüt benizli ressamlarını anımsatıyordu; zorunluluk gereği durağan olan bir sanat aracılığıyla hareket ve hız aktarmaya çalışan ressamlar. Yüksek, biçilmemiş otlar arasında kendilerine yol açmaya çalışan ya da sere serpe frenkasmalarının tozlu, yaldızlı boynuzlarının çevresinde tekdüze bir ısrarla dönüp duran arıların donuk mırıltısı, ortalığın dinginliğini büsbütün sıkıcı kılar gibiydi. Londra’nın hafif uğultusu uzaktaki bir org melodisinin pes sedasını andırıyordu.",completion,123,completion
"In the centre of the room, clamped to an upright easel, stood the full-length portrait of a young man of extraordinary personal beauty, and in front of it, some little","distance away, was sitting the artist himself, Basil Hallward, whose sudden disappearance some years ago caused, at the time, such public excitement and gave rise to so many strange conjectures.",completion,60,completion,"Ở giữa phòng, kẹp chặt vào một giá vẽ đứng thẳng, đặt bức chân dung toàn thân của một thanh niên có vẻ đẹp cá nhân khác thường, và ngồi trước mặt nó, hơi xa hơn đôi chút, là chính","nghệ sỹ sáng tác, Basil Hallward, người mà sự biến mất đột ngột vài năm trước của y đã gây nên, vào thời ấy, sự náo động quá đỗi trong công chúng, và tạo ra cơ man phỏng đoán lạ lùng.",completion,81,completion,"En el centro de la pieza, sobre un caballete recto, descansaba el retrato de cuerpo entero de un joven de extraordinaria belleza; y, delante, a cierta distancia,","estaba sentado el artista en persona, el Basil Hallward cuya repentina desaparición, hace algunos años, tanto conmoviera a la sociedad y diera origen a tan extrañas suposiciones.",completion,54,completion,"Odanın en ortasında, ayaklı bir kanvasta, olağanüstü güzellikteki bir genç erkeğin boy resmi duruyordu. Önünde, biraz ötede de portrenin ressamı","oturmaktaydı: birkaç yıl önce, ansızın ortadan yitmesiyle bir süre büyük heyecan yaratan ve bir sürü garip tahminlere yol açan Basil Hallward.",completion,41,completion
"“Being natural is simply a pose, and the most irritating pose I know,” cried Lord Henry, laughing; and the two young men went out into the garden together and ensconced","themselves on a long bamboo seat that stood in the shade of a tall laurel bush. The sunlight slipped over the polished leaves. In the grass, white daisies were tremulous.",completion,60,completion,"“Sống thuận tự nhiên cũng chỉ để làm màu thôi, và là kiểu làm màu khó chịu nhất mà tôi từng biết,” huân tước Henry la lớn, bật cười; và hai người đàn ông trẻ trung","ấy cùng đi vào vườn, rồi yên vị trên chiếc ghế tre dài đặt dưới bóng mát bụi nguyệt quế cao. Ánh nắng trượt qua những chiếc lá bóng loáng. Trên cỏ, bạch cúc rung rinh.",completion,72,completion,"—La naturalidad también es afectación, y la más irritante que conozco —exclamó lord Henry, echándose a reír. Los dos jóvenes salieron juntos al jardín, acomodándose en",un amplio banco de bambú colocado a la sombra de un laurel. La luz del sol resbalaba sobre las hojas enceradas. Sobre la hierba temblaban margaritas blancas.,completion>,53,completion>,"Lord Henry, “Doğal olmak da yapmacıklıktan başka bir şey değildir, hem de yapmacıklıkların en sinir bozucusu, bence,” diyerek güldü. İki genç erkek","birlikte bahçeye çıktılar, yüksek bir taflanın gölgesindeki uzun bambu sıraya oturdular. Güneş, cilalı yapraklardan aşağı kayıyordu. Otların arasındaki beyaz papatyalar titreşimler içindeydi.",completion,44,completion
"Lord Henry smiled, and leaning down, plucked a pink-petalled daisy from the grass and examined it. “I am quite sure I shall understand it,”","he replied, gazing intently at the little golden, white-feathered disk, “and as for believing things, I can believe anything, provided that it is quite incredible.”",completion,49,completion,"Huân tước Henry cười và cúi xuống bứt một bông cúc cánh hồng khỏi cỏ, ngắm nghía nó. “Tôi chắc chắn là tôi có thể hiểu nó,” y đáp lại, nhìn chăm","chú vào cái nhụy vàng nhỏ phủ đầy lông tơ trắng, “và về phần những điều đáng tin, tôi có thể tin mọi điều, miễn là nó hoàn toàn không thể tin nổi.”",completion,65,completion,"Lord Henry sonrió y, agachándose, arrancó de entre el césped una margarita de pétalos rosados y se puso a examinarla. —Estoy seguro de que lo entenderé","—replicó, contemplando fijamente el pequeño disco dorado con plumas blancas—; y en cuanto a creer cosas, me puedo creer cualquiera con tal de que sea totalmente increíble.",completion,53,completion,"Lord Henry gülümseyerek eğildi, çimenlerin arasından pembe bir papatya kopardı, incelemeye girişti. Elindeki bu altın gözlü küçük yuvarlağa dikkatle","bakarak, “Anlayacağımdan hiç kuşkum yok,” dedi. “İnanmaya gelince; ben her şeye inanabilirim, yeter ki tümden inanılmaz bir şey olsun.",completion,38,completion
"“Oh, I will make your peace with my aunt. She is quite devoted to you. And I don’t think it really matters about your not","being there. The audience probably thought it was a duet. When Aunt Agatha sits down to the piano, she makes quite enough noise for two people.”",completion>,51,completion>,"“Ồ, tôi sẽ dàn hòa cho anh với dì tôi. Bà ấy rất hết lòng vì anh. Và tôi không nghĩ rằng lại có vấn đề gì thật sự nghiêm trọng với chuyện",anh không đến đấy. Thính giả chắc có lẽ nghĩ đó là bản song tấu. Mỗi khi dì Agatha ngồi xuống dương cầm thì bà ấy thường gây ồn đủ cho hai người.”,completion,66,completion,—Yo me encargo de reconciliarlo con ella. Siente verdadera devoción por usted. Y no creo que importara que no fuese.,El público pensó probablemente que era un dúo. Cuando tía Agatha se sienta al piano hace ruido suficiente por dos personas.,completion,41,completion,“Ben sizin aranızı bulurum. Halam sizi çok seviyor. Sizin kulübe gitmeyişinizin de bir şey değiştirmiş olacağını hiç,sanmıyorum. Orada bulunanlar söylenenin düet olduğunu sanmışlardır zaten. Agatha Halam piyano başına geçti mi iki kişilik şamata yapar.,"completion: sanmıyorum. Çünkü o, sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin",35,"completion: sanmıyorum. Çünkü o, sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor. Sizinle ilgili her şeyi biliyor ve sizin için en iyisini istiyor."
"“Just turn your head a little more to the right, Dorian, like a good boy,” said the painter, deep in",his work and conscious only that a look had come into the lad’s face that he had never seen there before.,completion,41,completion,"“Phiền cậu quay đầu một chút về bên phải, Dorian, làm ơn,” họa sỹ nói, đắm chìm vào công việc, và chỉ",nhận thấy rằng một nét nào đó mà y chưa từng thấy trước đây vừa hiện lên trên gương mặt chàng trai.,completion,44,completion,"—Vuelve la cabeza un poquito más hacia la derecha, Dorian, como un buen chico —dijo el pintor, enfrascado","en su trabajo, sólo consciente de que en el rostro del muchacho había aparecido una expresión completamente nueva.",completion,36,completion,"Ressam, “Dorian, başını birazcık daha sağa çevir, bir zahmet,” dedi. Çalışmasına iyice dalmıştı,",yine de delikanlının yüzünde bundan önce görmemiş olduğu bir ifadenin belirdiğini fark ediyordu.,"Dorian'ın başını sağa çevirmesi, resmin üzerinde çalıştığı tabloda bir portreye daha yakından bakmasını",26,"Dorian'ın başını sağa çevirmesi, resmin üzerinde çalıştığı tabloda bir portreye daha yakından bakmasını sağladı. Bu portre, Dorian'ın kendi yansıması gibiydi ve ressamın gözlemlediği her ayrıntıyı kusursuz bir şekilde yansıtıyordu. Ressam, Dorian'ın bu portresine bakarken, onun güzelliğinin ve gençliğinin zamanla nasıl değişeceğini düşünüyordu. Bu düşünce, ressamın aklında bir soru işareti uyandırdı: Dorian'ın güzelliği ve gençliği, gerçekten de zamanla yok olacak mıydı?"
"For nearly ten minutes he stood there, motionless, with parted lips and eyes strangely bright. He was dimly conscious that entirely fresh influences were at work within him. Yet they seemed to him to have come really from himself. The few","words that Basil’s friend had said to him—words spoken by chance, no doubt, and with wilful paradox in them—had touched some secret chord that had never been touched before, but that he felt was now vibrating and throbbing to curious pulses.",completion,82,completion,"Suốt gần mười phút, cậu đứng đó, bất động, với đôi môi hé mở và cặp mắt sáng lạ lùng. Cậu đã lờ mờ nhận ra rằng những ảnh hưởng hoàn toàn mới mẻ đang khuấy động trong mình. Song cậu thấy dường như chúng thật sự đến từ bên trong cậu. Vài lời mà anh bạn của Basil vừa","nói với cậu — những lời được nói tình cờ, không có gì phải nghi ngờ, cùng sự nghịch biện cố ý bên trong chúng — đã chạm vào sợi dây bí mật nào đó chưa từng được chạm đến trước đây, nhưng mà lúc này cậu cảm thấy như đang rung lên và đập theo những nhịp hiếu kỳ.",completion,120,completion,"Durante cerca de diez minutos siguió allí, inmóvil, los labios abiertos y un brillo extraño en la mirada. Era vagamente consciente de que influencias completamente nuevas actuaban en su interior, aunque, le parecía a él, procedían en realidad de","sí mismo. Las pocas palabras que el amigo de Basil le había dicho, palabras lanzadas al azar, sin duda, y caprichosamente paradójicas, habían tocado alguna cuerda secreta, nunca pulsada anteriormente, pero que sentía ahora vibrar y palpitar con peculiares estremecimientos.",completion,79,completion,"Hemen hemen on dakika orada hareketsiz durdu, dudakları aralık, gözlerinde tuhaf bir parlaklık. İçindeki yepyeni kıpırtıları hayal meyal sezinliyordu, gene de bunlar kendi içinden gelmiş gibiydi. Basil’in arkadaşının söylemiş olduğu şu birkaç","söz –rastgele söylenmiş sözler, hiç kuşkusuz, kasıtlı çelişkilerle dolu– genç adamın içinde gizli bir tele dokunmuştu. Şimdiye değin el değmemiş olan bu telin şimdi garip bir nabız vuruşuyla titreşimler yaparak attığını duyumsuyordu Dorian.",completion,65,completion
"“My dear fellow, I am so sorry. When I am painting, I can’t think of anything else. But you never sat better. You were perfectly still. And I have caught the effect I wanted—the half-parted lips and the bright look","in the eyes. I don’t know what Harry has been saying to you, but he has certainly made you have the most wonderful expression. I suppose he has been paying you compliments. You mustn’t believe a word that he says.”",completion,80,completion,"“Bạn yêu ơi, tôi xin lỗi. Khi tôi vẽ, tôi không thể nghĩ về chuyện gì khác. Nhưng cậu chưa bao giờ ngồi làm mẫu tốt hơn. Cậu bất động một cách hoàn hảo. Và tôi đã tóm được cái ấn tượng mà tôi muốn — đôi môi hé mở, nét","rạng ngời trong mắt. Tôi không biết Harry đã nói gì với cậu, nhưng anh ấy chắc chắn đã làm cho cậu có được sự diễn cảm tuyệt vời nhất. Tôi cho là anh ấy đã khen ngợi cậu. Cậu không nên tin dẫu chỉ một lời mà anh ấy nói.”",completion,102,completion,"—Tendrás que perdonarme. Cuando pinto me olvido de todo lo demás. Pero nunca habías posado mejor. Has estado completamente inmóvil. Y he captado el efecto que quería: los labios entreabiertos, y el",brillo en los ojos. No sé qué te habrá dicho Harry para conseguir esta expresión maravillosa. Imagino que te halagaba la vanidad. No debes creer una sola palabra de lo que diga.,completion>,64,completion>,"“Sevgili yavrum, çok üzgünüm. Resim yaparken başka hiçbir şey düşünemiyorum da. Ama hiç böyle güzel poz vermemiştin bana. Hiç kıpırdamadan durdun. Tam da istediğim ifadeyi yakaladım:","Yarı aralık dudaklarla parlayan gözler. Harry sana neler söyledi, bilmiyorum ama, doğrusu yüzüne nefis bir ifade vermesini bildi. Sana iltifatlar etmiş olsa gerek. Sözlerinin hiçbirine inanma.",completion,52,completion
"“Yes,” continued Lord Henry, “that is one of the great secrets of life—to cure the soul by means of the senses, and the senses by means","of the soul. You are a wonderful creation. You know more than you think you know, just as you know less than you want to know.”",completion>,52,completion>,"“Vâng,” huân tước Henry nói tiếp, “đó là một trong những bí mật lớn nhất của cuộc sống — chữa lành linh hồn bằng cách dùng các giác quan, và chữa lành các","giác quan bằng cách dùng linh hồn. Cậu là một tạo vật tuyệt vời. Cậu biết nhiều hơn là cậu nghĩ cậu biết, đúng như cậu biết ít hơn là cậu muốn biết.",completion>,66,completion>,"—Sí —prosiguió lord Henry—; ése es uno de los grandes secretos de la vida: curar el alma por medio de los sentidos, y","los sentidos con el alma. Usted es una criatura asombrosa. Sabe más de lo que cree saber, pero menos de lo que quiere.",completion,46,completion,"Lord Henry, “Evet,” diye konuşmasını sürdürdü. “Yaşamın en büyük gizlerinden biridir: ruhu duyular yoluyla, duyuları da ruh yoluyla",şifaya kavuşturmak. Siz harika bir yapıtsınız. Sandığınızdan daha çok bilginiz var; öte yandan bilmek istediğinizden daha azını biliyorsunuz.,completion,36,completion
"Dorian Gray listened, open-eyed and wondering. The spray of lilac fell from his hand upon the gravel. A furry bee came and buzzed round it for a moment. Then it began to scramble all over the oval stellated globe of the tiny blossoms. He watched it with that strange interest in trivial things that we try to develop when things of high import make us","afraid, or when we are stirred by some new emotion for which we cannot find expression, or when some thought that terrifies us lays sudden siege to the brain and calls on us to yield. After a time the bee flew away. He saw it creeping into the stained trumpet of a Tyrian convolvulus. The flower seemed to quiver, and then swayed gently to and fro.",completion,131,completion,"Dorian Gray lắng nghe, mắt mở to kinh ngạc. Cành tử đinh hương rơi từ tay cậu lên cỏ. Một con ong lù xù bay đến và vo ve vòng quanh một lát. Sau đó nó bắt đầu bò khắp quả bầu dục lấm chấm đầy sao hoa tí hon. Cậu ngắm nhìn nó với sự thích thú kỳ lạ ấy với những thứ tầm thường mà ta vẫn cố bày tỏ mỗi khi những thứ quan trọng khiến ta sợ hãi,","hoặc khi ta bị xao lòng bởi xúc cảm nào đó mới mẻ mà ta không thể tìm được cách diễn đạt, hoặc khi ý tưởng nào đó làm ta kinh hãi bỗng dưng vây hãm não ta và kêu gọi ta đầu hàng. Một lát sau con ong bay đi. Cậu nhìn nó bò vào trong chiếc kèn trôm-pét hoen ố của một cây bìm bìm màu tím hoàng gia. Đóa hoa dường như run rẩy, rồi nhè nhẹ lắc lư.",completion,164,completion,"Dorian Gray escuchaba, los ojos muy abiertos, asombrado. El ramillete de lilas se le cayó al suelo. Una sedosa abeja zumbó a su alrededor por un instante. Luego empezó a trepar con dificultad por los globos estrellados de cada flor. Dorian Gray la observó con el extraño interés por las cosas triviales que tratamos de fomentar cuando las más importantes nos asustan,","o cuando nos embarga alguna nueva emoción que no sabemos expresar, o cuando alguna idea que nos aterra pone repentino sitio a la mente y exige nuestra rendición. Al cabo de algún tiempo la abeja alzó el vuelo. Dorian Gray la vio introducirse en la campanilla de una enredadera. La flor pareció estremecerse y luego se balanceó suavemente hacia adelante y hacia atrás.",completion,125,completion,"Dorian gözlerini açmış şaşkın, dalgın dinliyordu. Elindeki leylak yerdeki çakıl taşlarının üstüne düştü. Tüylü bir arı geldi, bir an leylağın üzerinde vızıldadı. Sonra minik çiçeklerden oluşmuş yıldız tutamının üzerine tırmandı. Dorian arıyı, önemli şeylerin bizi korkuttuğu, adını koyamadığımız yepyeni bir duygunun içimizde kıpırdadığı ya","da bize dehşet veren bir düşüncenin ansızın beynimizi kuşatarak bize teslim ol çağrısı yaptığı zamanlarda önemsiz şeylere karşı duymaya çalıştığımız o tuhaf ilgiyle seyrediyordu. Arının mor bir kahkahaçiçeğinin parlak renkli borazanının içine sokulduğunu gördü. Çiçek şöyle bir titredi sanki, sonra usulca öne arkaya sallanmaya başladı.",completion,89,completion
