en_first_half,en_second_half,en_results,en_word_count,en_results_raw,vi_first_half,vi_second_half,vi_results,vi_word_count,vi_results_raw,es_first_half,es_second_half,es_results,es_word_count,es_results_raw,tr_first_half,tr_second_half,tr_results,tr_word_count,tr_results_raw
"Pretty soon I wanted to smoke, and asked the widow to let me. But she wouldn’t. She said it was a mean practice and wasn’t clean, and I must try to not do it any more. That is just the way with some people. They get down on a thing when they don’t know nothing about","it. Here she was a-bothering about Moses, which was no kin to her, and no use to anybody, being gone, you see, yet finding a power of fault with me for doing a thing that had some good in it. And she took snuff, too; of course that was all right, because she done it herself.",completion,112,completion,"Lát sau tôi muốn hút thuốc, tôi mới bảo bà goá cho phép tôi được hút. Bà ta nhất định không cho. Bà ta nói rằng đó là một tật xấu mà cũng chẳng sạch sẽ gì rồi ra sức khuyên tôi phải cố mà bỏ đi đừng có hút nữa. Đấy, có những người như thế đấy, họ cứ dính đến những cái mà họ chẳng biết gì về những cái đó cả. Cũng như bà ta cứ","đi lo lắng về chuyện Moses chẳng bà con họ hàng gì với bà và cũng chẳng ích lợi gì cho ai cả, vì Moses đã chết từ tám đời rồi. ấy thế nhưng bà ta còn cứ cố bắt tôi phải lấy đó mà học và bà cho rằng như thế là tốt lắm. Còn chính bản thân bà thì bà cũng hút, cố nhiên mụ cho thế là tốt, vì đó là mụ tự hút cơ mà.",completion,158,completion,En seguida me daban ganas de fumar y le pedía permiso a la viuda. Pero no me lo daba. Decía que era una costumbre fea y sucia y que tenía que tratar de dejarlo. Eso es lo que le pasa a algunos. Le tienen manía a cosas de las que no saben nada. Lo que es ella,"bien que se interesaba por Moisés, que no era ni siquiera pariente suyo, y que maldito lo que le valía a nadie porque ya se había muerto, ¿no?, pero le parecía muy mal que yo hiciera algo que me gustaba. Y además ella tomaba rapé; claro que eso le parecía bien porque era ella quien se lo tomaba.",completion,115,completion,"Bir süre sonra canım tütün çekti ve dul bayandan müsaade istedim. Nuh dedi peygamber demedi. Yok efendim kötü bir alışkanlıkmış, yok etraf pislenirmiş, yok artık içmemek için çaba harcamalıymışım. Bazı insanlar böyledir işte. Bilmedikleri şeye çamur atarlar. Oturmuş Musa’yla","uğraşıyordu, oysa adam akrabası filan değildi, kimseye faydası yoktu, göçüp gitmişti işte; yine de biraz hayırlı bir işle uğraşıyorum diye bende ne biçim kusur buluyordu. Üstelik kendisi de enfiye çekiyordu, ama bu iyi bir şeydi elbette, çünkü kendisi yapıyordu.",completion,78,completion
"Now she had got a start, and she went on and told me all about the good place. She said all a body would have to do there was to go around all day long with a harp and sing, forever and ever. So","I didn’t think much of it. But I never said so. I asked her if she reckoned Tom Sawyer would go there, and she said not by a considerable sight. I was glad about that, because I wanted him and me to be together.",completion,88,completion,"Cô ấy bảo đi đến chỗ đó thì người ta suốt ngày chỉ có việc đi nhởn nhơ đàn hát thôi. Tôi cũng chẳng thiết cái đó nữa, nhưng hơi đâu mà nói ra. Tôi hỏi cô ấy rằng xem chừng thằng Tom","Sawyer nó có thể đi đến chỗ tốt đẹp ấy được không, cô ấy bảo xét kỹ ra thì không được. Nghe nói vậy tôi thích quá, vì tôi, cứ muốn rằng hai đứa cùng sống với nhau, đừng đứa nào đi đâu cả.",completion,87,completion,"Entonces ella se lanzaba a contarme todo lo del sitio bueno. Decía que lo único que se hacía allí era pasarse el día cantando con un arpa, siempre lo mismo. Así que no me","pareció gran cosa. Pero no dije nada. Le pregunté si creía que Tom Sawyer iría allí y dijo que ni muchísimo menos, y yo me alegré, porque quería estar en el mismo sitio que él.",completion,69,completion,"Artık çenesi açılmıştı, iyi yer hakkında ne varsa anlatmaya koyuldu. Dediğine göre orada insanın yapması gereken tek şey bütün gün etrafta dolanıp harp çalarak şarkı söylemekmiş, sonsuza kadar hem de, hiç durmamacasına.","Bu yüzden pek de gidilesi bir yere benzetemedim. Ama bunu kesinlikle dile getirmedim. Tom Sawyer’in da oraya gidip gidemeyeceğini sordum, görünüşe bakılırsa kesinlikle gidemeyeceğini söyledi. Buna sevinmiştim, çünkü onunla hiç ayrılmayalım istiyordum.",completion,64,completion
"Miss Watson she kept pecking at me, and it got tiresome and lonesome. By-and-by they fetched the niggers in and had prayers, and then everybody was off to bed. I went up to my room with a piece of candle, and put it on the table. Then I set down in a chair by the window and tried to think of something cheerful, but it warn’t no use. I felt so lonesome I most wished I was dead. The stars were shining, and the leaves rustled in the woods ever so mournful; and I heard an owl, away off, who-whooing about somebody that was dead, and a whippowill and a dog crying about somebody that was going to die; and the wind was trying to whisper something to me, and I couldn’t make out what it was, and so it made the cold shivers run over me. Then away out in the woods I heard that kind of a sound that a ghost makes when it wants to tell about something that’s on its mind and can’t","make itself understood, and so can’t rest easy in its grave, and has to go about that way every night grieving. I got so down-hearted and scared I did wish I had some company. Pretty soon a spider went crawling up my shoulder, and I flipped it off and it lit in the candle; and before I could budge it was all shriveled up. I didn’t need anybody to tell me that that was an awful bad sign and would fetch me some bad luck, so I was scared and most shook the clothes off of me. I got up and turned around in my tracks three times and crossed my breast every time; and then I tied up a little lock of my hair with a thread to keep witches away. But I hadn’t no confidence. You do that when you’ve lost a horseshoe that you’ve found, instead of nailing it up over the door, but I hadn’t ever heard anybody say it was any way to keep off bad luck when you’d killed a spider.",completion,354,completion,"Cô Watson cứ bắt tôi mãi như vậy, thật là khó chịu quá, nhưng ngay sau đó, họ gọi những người hầu da đen vào, và ai nấy cầu kinh rồi về chỗ ngủ. Tôi cũng trở về buồng riêng, mang theo một ngọn nến đặt trên bàn. Tôi ngồi phịch xuống chiếc ghế bên cửa sổ, cố nghĩ đến một cài gì vui vui, nhưng không sao nghĩ được. Lúc ấy tôi cảm thấy mình quá cô đơn và lại mong rằng giá mình chết đi thì hay nhỉ. Trên bầu trời, sao lấp lánh. Tiếng lá xào xạc trong rừng nghe vô cùng buồn thảm. Tôi nghe thấy tiếng cú rúc xa xa như đang hú gọi người nào đã qua đời, rồi tiếng một con chim rừng hay một con chó đang gào hét về một người nào sắp chết, gió thì như muốn thủ thỉ điều gì với tôi mà tôi không thể đoán ra được nó định nói gì. Nghĩ thế, đâm ra tôi rùng mình lạnh toát cả người. Rồi một lát, ở phía rừng xa lại nghe thấy một thứ tiếng gì như ma quỷ lúc nó định nói ra những điều nó đang băn khoăn nhưng không làm thế nào cho ai hiểu được; hình như nó không thể nằm yên nghỉ dưới mộ","được mà đêm nào cũng phải đi lang thang ai oán như thế ấy. Tôi nghĩ vậy lại càng hoảng hốt, sợ hãi quá chừng, và lúc đó muốn có một người nào ngồi bên cạnh tôi. Bỗng một con nhện ở đâu nhảy đến, lồm cồm bò trên vai áo, tôi vội lấy tay búng nó đi, nó bắn ngay vào ngọn nến đang cháy, tôi chưa kíp kéo nó ra thì nó đã chết queo. Lúc đó, chẳng cần phải có ai bảo tôi rằng đó là một điều xấu và rồi tôi sẽ gặp phải rủi ro, tôi cũng đã hoảng sợ lắm rồi và cuồng quýt rũ mạnh quần áo trên người. Tôi chồm dậy, quay đi quay lại một chỗ đến ba bốn vòng, rồi lại làm dấu trước ngực rất nhiều lần. Rồi tôi lại lấy sợi dây buộc chặt mớ tóc trên đầu để làm cái bùa đuổi yêu quái đi. Nhưng rồi tôi lại cũng không tin. Đây là cái tục lệ khi người nào đánh mất một cái?, sau tìm thấy thì lẽ ra phải đêm đóng nơ ở trước cửa ra vào; nhưng tôi thật cũng chưa nghe thấy ai nói rằng làm như thế để tránh khỏi gặp phải điều chẳng may sau khi đã làm chết một con nhện bao giờ.",completion,445,completion,"Un día la señorita Watson no paraba de meterse conmigo, y yo empecé a cansarme y a sentirme solo. Después llamaron a los negros para decir las oraciones y todo el mundo se fue a la cama. Yo me fui a mi habitación con un trozo de vela y lo puse en la mesa. Después me senté en una silla junto a la ventana y traté de pensar en algo animado, pero era inútil. Me sentía tan solo que casi me daban ganas de morirme. Las estrellas brillaban y las hojas de los árboles se rozaban con un ruido muy triste; allá lejos se oía un búho que ululaba porque se había muerto alguien y un chotacabras y un perro que gritaban que se iba a morir alguien más, y el viento trataba de decirme algo y yo no entendía lo que era, de forma que me daban calofríos. Después, allá en el bosque, oí ese ruido que hacen los fantasmas cuando quieren decir algo que están pensando y no pueden hacerse entender, de forma que no","pueden descansar en la tumba y tienen que pasarse toda la noche velando. Me sentí tan desanimado y con tanto miedo que tuve ganas de compañía. Luego se me subió una araña por el hombro y me la quité de encima y se cayó en la vela, y antes de que pudiera yo alargar la mano, ya estaba toda quemada. No hacía falta que me dijera nadie que aquello era de muy mal fario y que me iba a traer mala suerte, así que tuve miedo y casi me quité la ropa de golpe. Me levanté y di tres vueltas santiguándome a cada vez, y después me até un rizo del pelo con un hilo para que no se me acercaran las brujas. Pero no estaba nada seguro. Eso es lo que se hace cuando ha perdido uno una herradura que se ha encontrado, en vez de clavarla encima de la puerta, pero nunca le había oído decir a nadie que fuese la forma de que no llegara la mala suerte cuando se había matado a una araña.",completion,355,completion,"Bayan Watson nasihatlerini ve azarlarını peş peşe sıralarken kendimi giderek daha bitkin ve yalnız hissettim. Az sonra zenci köleleri içeri aldılar ve duaya başladılar, ardından da herkes yatağına çekildi. Bir mum alıp odama gittim ve mumu masanın üstüne koydum. Pencerenin önündeki bir sandalyeye oturup şenlendirici bir şeyler düşünmeye çalıştım, ama hiç işe yaramadı. Kendimi öyle yapayalnız hissettim ki keşke ölsem dedim. Yıldızlar ışıl ışıldı ve ormandaki yapraklar hazin hazin hışırdıyordu, uzaklarda bir baykuşun öttüğünü duydum; ölen birisinin ardından puuu-huuu diyordu; ayrıca bir çobanaldatan ile bir köpek, birinin yakında öleceğini haber vermek için feryatlar koparıyorlardı; rüzgâr da bana bir şeyler fısıldamaya çalışıyordu, ama ne olduğunu bir türlü anlayamıyordum, bu yüzden sırtımda buz gibi bir ürperti dolaştı. Ardından, ormanın derinliklerinden, bir şeyler söylemeye çalışıp da derdini bir türlü anlatamayan,","kahrından mezarını terk edip her akşam etrafta dolanarak çile dolduran hayaletlerin çıkardığı türden bir ses duydum. O kadar moralim bozulmuş ve o kadar korkmuştum ki keşke yanımda biri olsaydı dedim. Kısa süre sonra bir örümcek omzumdan yukarı tırmanmaya başladı, ona bir fiske vurunca gidip mumun üstüne düştü; ben daha kılımı kıpırdatamadan kavrulup gitti. Bunun korkunç kötü bir işaret olduğunu ve bana kötü şans getireceğini başkasının söylemesine gerek yoktu, korkudan yaprak gibi titremeye başlamıştım. Ayağa kalktım ve üç kez kendi etrafımda döndüm, her seferinde de haç çıkardım; ardından cadıları uzak tutmak için saçımın bir tutamına ip bağladım. Ama içim hiç rahatlamamıştı. Hani nal bulursun da daha kapının üstüne çakamadan kaybedersin ya, işte o zaman yapılır bu, fakat örümcek öldürdüğünde kötü şansı uzak tutmak için yapılabileceğini kimseden duymuşluğum yoktu.",completion,254,completion
"I set down again, a-shaking all over, and got out my pipe for a smoke; for the house was all as still as death now, and so the widow wouldn’t know. Well, after a long time I heard the clock away off in the town go boom—boom—boom—twelve licks; and all still again—stiller than ever. Pretty soon I heard a twig snap down in the dark amongst the trees—something was","a stirring. I set still and listened. Directly I could just barely hear a “me-yow! me-yow!” down there. That was good! Says I, “me-yow! me-yow!” as soft as I could, and then I put out the light and scrambled out of the window on to the shed. Then I slipped down to the ground and crawled in among the trees, and, sure enough, there was Tom Sawyer waiting for me.",completion,139,completion,"Tôi lại ngồi xuống ghế, trong người bối rối không yên. Tôi lấy điếu ra hút, vì lúc này trong nhà đã im lặng như chết cả rồi còn bà goá thì cũng chẳng biết đấy là đâu. Rồi một lúc sau nữa, khá lâu, rồi nghe tiếng chuông đồng hồ xa xa ngoài tỉnh boong - boong - boong dần điểm mười hai tiếng, rồi đâu đấy lại yên lặng hơn lúc nào hết. Được một lát, tôi bỗng nghe thấy tiếng","cành cây khô gãy ở phía lùm cây tối đến - lại hình như có vật gì động đậy. Tôi ngồi im lặng nghe lập tức thấy rõ ràng có tiếng meo meo từ phía đó vang tới. Hay quá! Tôi cũng khe khẽ đáp lại meo meo rồi tắt phụt ngọn nến tôi trèo qua cửa sổ ra ngoài, hướng về phía bóng tối, tụt nhanh xuống đất rồi luồn vào đám cây. Đúng là thằng Tom Sawyer đang chờ tôi ở đó.",completion,167,completion,"Volví a sentarme, todo tiritando, y saqué la pipa para fumar, porque la casa estaba ya más silenciosa que una tumba, así que la viuda no se iba a enterar. Bueno, al cabo de mucho tiempo oí que el reloj del pueblo empezaba a sonar: bum... bum... bum... doce golpes y todo seguía igual de tranquilo, más en silencio que nunca. Poco después oí que una rama","se partía en la oscuridad entre los árboles: algo se movía. Me enderecé y escuché. En seguida escuché apenas un «¡miau! ¡miau!» allá abajo. ¡Estupendo!, yvoyy digo «¡miau! ¡miau!» lo más bajo que pude y después apagué la luz y me bajé por la ventana al cobertizo. Entonces me dejé caer al suelo y me fui arrastrando entre los árboles, y claro, allí estaba Tom Sawyer esperándome.",completion,134,completion,"Zangır zangır titreyerek tekrar oturdum ve içmek için pipomu çıkardım; çünkü artık evde bir ölüm sessizliği vardı ve tütün içtiğimi dul bayanın ruhu bile duymazdı. Neyse, uzun zaman sonra kasaba saatinin tonk-tonk-tonk diye on iki kere vurduğunu duydum, ardından tekrar sessizlik çöktü, etraf öncekinden de sessizdi artık. Kısa süre sonra ağaçların arasında,","karanlıkta bir dalın kırıldığını duydum – bir şeyler kımıldanıyordu. Sessizce oturarak kulak kabarttım. Aşağıdan belli belirsiz bir “Miyav! Miyav!” sesi duyuldu. İşte bu güzeldi! Ben de olabildiğince usulca “Miyav! Miyav!” dedim, ardından mumu söndürüp pencereden verandaya çıktım. Verandadan aşağıya kayıp, ağaçların arasında sürünmeye başladım ve elbette orada Tom Sawyer’i beni beklerken buldum.",completion,104,completion
"We went to a clump of bushes, and Tom made everybody swear to keep the secret, and then showed them a hole in the hill, right in the thickest part of the bushes. Then we lit the candles, and crawled in on our hands and knees. We went about two hundred yards, and","then the cave opened up. Tom poked about amongst the passages, and pretty soon ducked under a wall where you wouldn’t a noticed that there was a hole. We went along a narrow place and got into a kind of room, all damp and sweaty and cold, and there we stopped. Tom says:",completion,106,completion,"Bọn chúng tôi đi đến một bụi rậm cây cối chi chít, thằng Tom bắt cả bọn phải thề giữ bí mật. Rồi nó chỉ một cái hốc ở trên đồi, ngay chỗ bui cây rậm rạp nhất. Chúng tôi thắp nến lên, rồi lại lom khom bò đi. Được gần hai trăm thước thì đến cửa hang. Thằng Tom","loay hoay tìm lối, rồi thoắt một cái nó đã chui xuống dưới chân một bức tường mà chả ai ngờ rằng ở chỗ đó có cái lỗ. Chúng tôi lách người theo một lối đi rất hẹp và đi đến một nơi trông như căn phòng, vừa ẩm ướt, vừa lạnh. Rồi tất cả dừng lại đó. Thằng Tom nói:",completion,121,completion,"Fuimos a una mata de arbustos y Tom hizo que todo el mundo jurase mantener el secreto, y después les enseñó un agujero en el cerro, justo en medio de la parte más espesa de los arbustos. Después, encendimos las velas y entramos a cuatro patas. Recorrimos unas doscientas yardas y después","la cueva se abrió. Tom estudió los pasadizos y en seguida se metió debajo de una pared donde no se notaba que había un agujero. Pasamos por un sitio muy estrecho y salimos a una especie de sala, toda húmeda, sudorosa y fría, y allí nos paramos. Entonces va Tom y dice:",completion,104,completion,Bir çalı kümesinin oraya gittik ve Tom herkese sır tutması için yemin ettirdikten sonra onlara çalıların en sık olduğu yerde tepenin içine giren deliği gösterdi. Mumları yaktık ve emekleyerek içeri girdik. İki yüz metre kadar ilerledikten sonra,"mağara genişledi. Tom bazı geçitleri kontrol ettikten sonra, altında bir delik olduğu dışarıdan anlaşılamayan bir duvarın altına girip gözden kayboldu. Biz de daracık bir geçitten geçerek çok nemli, havasız, serin bir odacığa çıktık ve durduk. Tom söze başladı:",completion,75,completion
"Everybody was willing. So Tom got out a sheet of paper that he had wrote the oath on, and read it. It swore every boy to stick to the band, and never tell any of the secrets; and if anybody done anything to any boy in the band, whichever boy was ordered to kill that person and his family must do it, and he mustn’t eat and he mustn’t sleep till he had killed them and hacked a cross in their breasts, which was the sign of the","band. And nobody that didn’t belong to the band could use that mark, and if he did he must be sued; and if he done it again he must be killed. And if anybody that belonged to the band told the secrets, he must have his throat cut, and then have his carcass burnt up and the ashes scattered all around, and his name blotted off of the list with blood and never mentioned again by the gang, but have a curse put on it and be forgot forever.",completion>,177,completion>,"Đứa nào nghe thấy cũng thích. Thằng Tom rút ra một mảnh giấy trong đó nó đã viết sẵn lời thế và đem đọc lên. Lời thế nói rằng tất cả những đứa nào đã vào bọn thì phải trung thành, không được tiết lộ bất cứ một bí mật nào; và nếu như có kẻ xâm phạm bất cứ bằng cách gì đến một đứa trong bọn thì đứa ấy sẽ được lệnh đi giết kẻ kia cùng cả nhà nó và phải thi hành lệnh ấy; mà không đựơc ăn được ngủ cho đến khi nào đã giết được chúng và vạch vào ngực chúng một cái dấu","chữ thập tức là dấu hiệu riêng của bọn mới mà thôi. Tất cả những ai không thuộc người trong bọn thì không được dùng dấu hiệu đó. Mà nếu kẻ khác làm như vậy sẽ bị đem ra truy tố, nếu còn tái phạm sẽ bị xử tử. Còn nếu ai thuộc trong bọn mà tiết lộ bí mật thì sẽ bị chặt đầu, xác sẽ bị đem thiêu để tro tàn bay tứ tung tên tuổi sẽ bị lấy máu xoá nhoè trong danh sách và không bao giờ còn ai nhắc nhở đến nữa, người đó sẽ bị nguyền rủa và mãi mãi sẽ bị bỏ quên.",completion,220,completion,"Todos querían. Entonces Tom sacó una hoja de papel en la que había escrito el juramento y lo leyó. Cada uno de los chicos juraba ser fiel a la banda y no contar nunca ninguno de sus secretos, y si alguien le hacía algo a algún chico de la banda, el chico al que se le ordenara matar a esa persona y su familia tenía que hacerlo, y no podía comer ni dormir hasta haberlos matado a todos y marcarles con el cuchillo una cruz en el pecho, que","era la señal de la banda. Nadie que no perteneciese a la banda podía utilizar esa señal, y si lo hacía había que denunciarlo, y si volvía a hacerlo, había que matarlo. Y si alguien que pertenecía a la banda contaba los secretos, había que cortarle el cuello y después quemar su cadáver, tirar las cenizas por todas partes y borrar su nombre de la lista con sangre, y nadie de la banda podía volver a mencionar su nombre, sino que quedaba maldito y había que olvidarlo para siempre.",completion,178,completion,"Herkes dünden razıydı zaten. Tom andı yazmış olduğu kâğıdı çıkardı ve okumaya başladı. Yazılanlara göre her çocuk çeteye bağlı kalacak ve sırlarını hiç kimseye anlatmayacaktı; çetedeki çocuklardan birine zarar veren olursa, emir verilen çocuk zarar veren kişiyi ve ailesini öldürmek zorundaydı, hepsini öldürüp çetenin işareti olan haç işaretini göğüslerine kazımadan bir şey yemesi ya","da uyuması yasaktı. Çeteye ait olmayan hiç kimse bu haç işaretini kullanamazdı, şayet kullanırsa dava edilirdi, tekrar kullanırsa da öldürülmeliydi. Çeteden herhangi bir kişi sırları açıklarsa boğazı kesilecekti, cesedi yakılacak ve külleri dört bir yana saçıldıktan sonra listedeki adı kanla kapatılacaktı. Bir daha çeteden hiç kimse onun adını anmayacak, lanetlenecek ve sonsuza dek unutulacaktı.",completion,108,completion
"Everybody said it was a real beautiful oath, and asked Tom if he got it out of his own head. He","said, some of it, but the rest was out of pirate-books and robber-books, and every gang that was high-toned had it.",completion,42,completion,"Cả bọn, đứa nào cũng nói rằng lời thề như thế thật là hay và hỏi rằng có phải là tự thằng Tom nó nghĩ ra được như thế không. Nó","nói là một phần do nó nghĩ ra, còn thì rút ở trong những cuốn sách nói về trộm cướp, và bọn cướp nào nổi tiếng cũng đều làm như vậy cả.",completion,63,completion,Todo el mundo dijo que era un juramento estupendo y le preguntó a Tom si se lo había sacado de la cabeza. Dijo que sólo una,"parte, pero que el resto lo había sacado de libros de piratas y de ladrones y que todas las bandas de buen tono tenían un juramento.",completion,52,completion,Herkes andın gerçekten çok güzel olduğunu söyledi ve Tom’un kendi kafasından uydurup uydurmadığını soranlar oldu. Bir kısmını,"uydurmuştu, ama geri kalanı korsanlar ve haydutlar hakkındaki kitaplardan geliyordu ve her seçkin çetenin böyle bir andı vardı.",completion,35,completion
"“Stuff! stealing cattle and such things ain’t robbery; it’s burglary,” says Tom Sawyer. “We ain’t burglars. That ain’t no sort of style. We","are highwaymen. We stop stages and carriages on the road, with masks on, and kill the people and take their watches and money.”",completion,46,completion,"Thằng Tom Sawyer ngắt lời: - Lấy trâu bò với những cái như thế đâu có phải là cướp, đấy chỉ là trộm vặt. Chúng mình không phải là những tên ăn trộm. Đó không phải","là cái kiểu làm của chúng mình. Đây, chúng mình là những tay cường đạo; giữa đường cái lớn, ta chận xe cộ lại, đeo mặt nạ, giết người rồi cướp đồng hồ, tiền của hành khách.",completion,73,completion,—¡Bah! Robar ganado y esas cosas no es robar de ver dad; ésos son cuatreros —va y dice Tom Sawyer—. No somos cuatreros. Eso no resulta elegante. Somos,"salteadores de caminos. Paramos las diligencias y los coches en la carretera, con las máscaras puestas, y matamos a la gente y les quitamos los relojes y el dinero.",completion,57,completion,"Sığır ve benzeri şeyler çalmak soygunculuk değil, hırsızlıktır;” dedi Tom Sawyer. “Biz hırsız değiliz. Hırsızlık racona ters.","Bizler yol keseriz. Maskelerimizi takıp posta ve at arabalarını durdururuz, insanları öldürür ve saatleri ile paralarını alırız.",completion,34,completion
"Little Tommy Barnes was asleep now, and when they waked him up he was scared, and cried, and","said he wanted to go home to his ma, and didn’t want to be a robber any more.",completion,36,completion,"Thằng Tommy Barnes còn bé, từ nãy đã ngủ khì, lúc cả bọn đánh thức nó dậy thì thằng bé","sợ oà lên khóc, đòi về nhà với mẹ, và nó bảo thôi, nó không muốn đi làm cướp nữa.",completion,40,completion,"El pequeño Tommy Barnes ya se había dormido, y cuando lo despertaron tenía miedo, se echó a llorar",y dijo que quería volver a su casa con su mamá y que ya no quería ser bandido.,completion,36,completion,"Minik Tommy Barnes uyuyakalmıştı, uyandırdıklarında korktu, ağlamaya başladı,","evini ve annesini özlediğini, artık soyguncu olmak istemediğini söyledi.",",",17,"Minik Tommy Barnes uyuyakalmıştı, uyandırdıklarında korktu, ağlamaya başladı,"
"So they all made fun of him, and called him cry-baby, and that made him mad, and he said he would go straight and tell all the","secrets. But Tom give him five cents to keep quiet, and said we would all go home and meet next week, and rob somebody and kill some people.",completion,55,completion,"Cả bọn thấy thế càng trêu nó, gọi nó là thằng nhè, làm nó tức điên lên và bảo nó rằng sẽ bỏ ngay lập tức rồi đi nói toang tất cả bí mật ra.","Nhưng thằng Tom cho nó năm xu để nó im đi, rồi bảo tất cả bọn hãy về nhà để đến tuần sau lại gặp nhau, sẽ đi cướp hoặc giết một người nào đó.",completion,70,completion,"Así que todos se rieron mucho de él, y cuando lo llamaron llorón él se enfadó y dijo que iba a contar todos los secretos. Pero Tom fue y le",dio cinco centavos para que se callase y dijo que todos nos íbamos a casa y nos reuniríamos la semana que viene para robar a alguien y matar a alguna gente.,completion,61,completion,"Herkes onunla dalga geçti, ağlak bebe, dedi. Bunun üzerine çok kızdı ve hemen gidip bütün sırları açıklayacağını söyledi. Ama Tom sessiz kalması","için ona beş sent verdi ve artık hepimizin eve gideceğini, önümüzdeki hafta birilerini soymak ve birkaç kişi öldürmek için tekrar buluşacağımızı söyledi.",completion,44,completion
