en_first_half,en_second_half,en_word_count,en_results_raw,vi_first_half,vi_second_half,vi_word_count,vi_results_raw,es_first_half,es_second_half,es_word_count,es_results_raw,tr_first_half,tr_second_half,tr_word_count,tr_results_raw
"“Indeed, I should have thought a little more. Just a trifle more, I fancy, Watson. And","in practice again, I observe. You did not tell me that you intended to go into harness.”",33,completion,"“Ồ, đáng ra tôi nên nghĩ kĩ hơn. Anh phải tăng nhiều hơn thế, Watson ạ. Và tôi nhận",thấy anh đã hành nghề trở lại. Anh không hề cho tôi biết anh có ý định đó đấy nhé.”,39,completion,"""De hecho, debería haber pensado que un poco más. Sólo un poco más, creo, Watson. Y en","la práctica de nuevo, observo. Usted no me dijo que tenía la intención de volver al trabajo"".",34,completion>,Bence biraz daha fazladır. Biraz daha fazla olduğunu sanıyorum Watson. Gördüğüm,kadarıyla yine pratisyenliğe dönmüşsün. Tekrar çalışmaya başlama niyetinin olduğunu bana söylememiştin.,22,"completion: Bence biraz daha fazladır. Biraz daha fazla olduğunu sanıyorum Watson. Gördüğüm şeyler, bu gizemli olayın ardında daha derin bir anlam olduğunu gösteriyor. Bu, yalnızca bir hırsızlık veya soygun değil, daha karmaşık bir durum olabilir."
As he spoke there was the sharp sound of horses’ hoofs and grating,"wheels against the curb, followed by a sharp pull at the bell. Holmes whistled.",27,completion,"Như để minh chứng cho lời anh, tiếng vó ngựa lọc cọc, tiếng bánh","xe nghiến trên đường, tiếng chuông lanh canh lần lượt vang lên. Holmes huýt sáo.",29,completion,Mientras hablaba se oyó el sonido agudo de los cascos de los caballos y el rechinar,"de las ruedas contra el bordillo, seguido de un fuerte tirón de la campana. Holmes silbó.",32,completion,Sözünü henüz bitirmişti ki sokaktaki kaldırıma sürtünen tekerlek gürültüsüyle at nalı,"sesi duyuldu, hemen ardından da zil aniden çaldı. Holmes ıslık çaldı.",22,"completion: Hester'ın göğsünü o kadar derinden yaktı ki, belki de modern şüphemizin kabul etmeye meyilli olmadığı söylentide daha fazla gerçeklik vardı."
"“A pair, by the sound,” said he. “Yes,” he continued, glancing out of the window. “A nice little brougham and","a pair of beauties. A hundred and fifty guineas apiece. There’s money in this case, Watson, if there is nothing else.”",41,completion,"“Xe song mã, nếu xét theo tiếng động”, anh nói. “Đúng thế”, anh nhìn ra ngoài cửa sổ rồi nói tiếp. “Một cỗ xe xinh xắn và một đôi","ngựa đẹp. Phải tới một trăm năm mươi guinea mỗi con. Nếu không gặp trở ngại nào thì vụ này sẽ kiếm được khá tiền đây, Watson thân mến ạ.”",59,completion,"""Un par, por el sonido"", dijo. ""Sí"", continuó, mirando por la ventana. ""Un pequeño y bonito brougham y un","par de bellezas. Ciento cincuenta guineas cada uno. Hay dinero en este caso, Watson, si no hay nada más"".",38,completion>,"""Seslere bakılırsa bir fayton bu,"" dedi. ""Evet,"" diye devam etti, pencereden dışarı bakarak, ""küçük şirin bir fayton. Güzel bir","çift at tarafından çekilmekte. Her biri üç bin şilin eder. Bu işte para var, Watson; bakalım işin içinden neler çıkacak!",39,completion
"“You may address me as the Count Von Kramm, a Bohemian nobleman. I understand that this gentleman, your friend, is a man of honour","and discretion, whom I may trust with a matter of the most extreme importance. If not, I should much prefer to communicate with you alone.”",49,completion,"“Ông cứ gọi tôi là bá tước von Kramm, quý tộc xứ Bohemia. Tôi hiểu rằng, vị này, bạn ông là một người đáng trọng, người tôi có",thể tin cậy để nói ra một vấn đề cực kì trọng đại. Nếu không đúng như thế thì tôi muốn nói chuyện với một mình ông thôi.”,56,completion,"""Puede dirigirse a mí como el Conde Von Kramm, un noble bohemio. Tengo entendido que este caballero, su amigo, es un hombre","de honor y discreción, al que puedo confiar un asunto de extrema importancia. Si no es así, preferiría comunicarme con usted a solas"".",45,completion,"""Bana Kont Von Kramm diye hitap edebilirsiniz; Bohemya'lı asillerdenim. Size çok önemli bir meseleyi açacağım için, şu beyefendinin,",yani dostunuzun sır tutmasını bilen güvenilir ve namuslu bir kişi olduğunu umuyorum; aksi takdirde sizinle yalnız görüşmeyi tercih ederim.,37,"Kont Von Kramm'ın, sizinle paylaştığım bu sırrı saklamanız konusunda güvenebileceğim tek kişi olduğunuza inanıyorum. Bu sır, Bohemya'nın geleceğini etkileyecek kadar önemlidir ve sizinle bu konuda konuşmak istedim. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum. Bu sırrı saklamanız konusunda bana güvenebileceğinizi düşünüyorum."
"I rose to go, but Holmes caught me by the wrist and pushed me back into my chair. “It","is both, or none,” said he. “You may say before this gentleman anything which you may say to me.”",38,completion,Tôi nhổm dậy định đi ra nhưng Holmes đã nắm lấy cổ tay tôi và đẩy tôi trở lại ghế. “Nói chuyện với,"cả hai, hoặc là không”, anh nói. “Ông có thể nói trước mặt người này bất cứ điều gì ông muốn nói với tôi.”",47,"completion: Nói chuyện với anh ta, tôi đã giải thích về các thông tin mà tôi biết về đứng bên cạnh của anh ta trong việc giải pháp vấn đề của Hester. Nhưng anh ta không được giải pháp, vì anh ta đã được đóng mắt bởi một người khó gian. Tôi đã giải pháp vấn đề của Hester, nhưng anh ta không được giải pháp, vì anh ta đã được đóng mắt bởi một người khó gian.","Me levanté para irme, pero Holmes me agarró por la muñeca y me empujó hacia mi silla.","""O ambos, o ninguno"", dijo. ""Puede usted decir ante este caballero todo lo que pueda decirme a mí"".",35,completion,"Gitmek üzere kalkmıştım ki, Holmes beni bileğimden yakalayarak koltuğa geri itti. ""Ya her ikimizle","konuşursunuz, ya da hiçbirimizle,"" dedi Holmes. ""Bana söyleyeceğiniz her şeyi bu beyefendinin önünde de söyleyebilirsiniz.",29,"completion: Ya her ikimizle birlikte bu gizemli olayı çözmeye çalışacağız. Bu, yalnızca bir başlangıçtı ve daha birçok gizemli olayın peşinden gitmemiz gerekecekti. Bu yolculukta, Holmes'un zekası ve benimseverlik duygumun birleşimi, bizi daha da güçlü kılacaktı. Ve belki de, bu yolculukta, modern şüphemizin kabul etmeye meyilli olmadığı söylentide daha fazla gerçeklik vardı."
"“Oh, then we have three days yet,” said Holmes with a yawn. “That is very fortunate, as I have one or","two matters of importance to look into just at present. Your Majesty will, of course, stay in London for the present?”",42,completion,"“Ồ, vậy chúng ta còn ba ngày”, Holmes vừa nói vừa ngáp. “Thật là may mắn vì lúc này",tôi còn phải xem xét một vài vấn đề quan trọng nữa. Hẳn bệ hạ vẫn lưu lại London chứ?”,39,completion,"""Oh, entonces tenemos todavía tres días"", dijo Holmes con un bostezo. ""Eso es muy afortunado, ya que tengo uno o","dos asuntos de importancia que examinar en este momento. ¿Su Majestad se quedará, por supuesto, en Londres por el momento?""",40,completion>,"""Daha üç günümüz var demek,"" dedi Holmes esneyerek. ""Bu da gayet iyi, çünkü",şu an ilgilenmem gereken birkaç önemli işim var. Majesteleri bir süre Londra'da kalacaklardır tabii?,27,"completion: Bu da gayet iyi, çünkü bu süre zarfında, Hester'ın göğsünü o kadar derinden yaktı ki, belki de modern şüphemizin kabul etmeye meyilli olmadığı söylentide daha fazla gerçeklik vardı. Bu, Hester'ın geçmişini ve şimdiki durumunu anlamak için önemli bir ipucu olabilir. Bu süre zarfında, Holmes ve Watson, Hester'ın geçmişini araştırmaya ve onunla ilgili söylentileri doğrulamaya çalışacaklar. Bu süreçte, Hester'ın geçmişini ve şimdiki durumunu anlamak için önemli ipuçları bulacaklar. Bu süre zarfında, Holmes ve Watson, Hester'ın geçmişini araştırmaya ve onunla ilgili söylentileri doğrulamaya çalışacaklar. Bu süreçte, Hester'ın geçmişini ve şimdiki durumunu anlamak için önemli ipuçları bulacaklar. Bu süre zarfında, Holmes ve Watson, Hester'ın geçmişini araştırmaya ve onunla ilgili söylentileri doğrulamaya çalışacaklar. Bu süreçte, Hester'ın geçmişini ve şimdiki durumunu anlamak için önemli ipuçları bulacaklar. Bu süre zarfında, Holmes ve Watson, Hester'ın geçmişini araştırmaya ve onunla ilgili söylentileri doğrulamaya çalışacaklar. Bu süreçte, Hester'ın geçmişini ve şimdiki durumunu anlamak için önemli ipuçları bulacaklar. Bu süre zarfında, Holmes ve Watson, Hester'ın geçmişini araştırmaya ve onunla ilgili söylentileri doğrulamaya çalışacaklar. Bu süreçte, Hester'ın geçmişini ve şimdiki durumunu anlamak için önemli ipuçları bulacaklar. Bu süre zarfında, Holmes ve Watson, Hester'ın geçmişini araştırmaya ve onunla ilgili söylentileri doğrulamaya çalışacaklar. Bu süreçte, Hester'ın geçmişini ve şimdiki durumunu anlamak için önemli ipuçları bulacaklar. Bu süre zarfında, Holmes ve Watson, Hester'ın geçmişini araştırmaya ve onunla ilgili söylentileri doğrulamaya çalışacaklar. Bu süreçte, Hester'ın geçmişini ve şimdiki durumunu anlamak için önemli ipuçları bulacaklar. Bu süre zarfında, Holmes ve Watson, Hester'ın geçmişini araştırmaya ve onunla ilgili söylentileri doğrulamaya çalışacaklar. Bu süreçte, Hester'ın geçmişini ve şimdiki durumunu anlamak için önemli ipuçları bulacaklar. Bu süre zarfında, Holmes ve Watson, Hester'ın geçmişini araştırmaya ve onunla ilgili söylentileri doğrulamaya çalışacaklar. Bu süreçte, Hester'ın geçmişini ve şimdiki durumunu anlamak için önemli ipuçları bulacaklar. Bu süre zarfında, Holmes ve Watson, Hester'ın geçmişini araştırmaya ve onunla ilgili söylentileri doğrulamaya çalışacaklar. Bu süreçte, Hester'ın geçmişini ve şimdiki durumunu anlamak için önemli ipuçları bulacaklar. Bu süre zarfında, Holmes ve Watson, Hester'ın geçmişini araştırmaya ve onunla ilgili söylentileri doğrulamaya çalışacaklar. Bu süreçte, Hester'ın geçmişini ve şimdiki durumunu anlamak için önemli ipuçları bulacaklar. Bu süre zarfında, Holmes ve Watson, Hester'ın geçmişini araştırmaya ve onunla ilgili söylentileri doğrulamaya çalışacaklar. Bu süreçte, Hester'ın geçmişini ve şimdiki durumunu anlamak için önemli ipuçları bulacaklar. Bu süre zarfında, Holmes ve Watson, Hester'ın geçmişini araştırmaya ve onunla ilgili söylentileri doğrulamaya çalışacaklar. Bu süreçte, Hester'ın geçmişini ve şimdiki durumunu anlamak için önemli ipuçları bulacaklar. Bu süre zarfında, Holmes ve Watson, Hester'ın geçmişini araştırmaya ve onunla ilgili söylentileri doğrulamaya çalışacaklar. Bu süreçte, Hester'ın geçmişini ve şimdiki durumunu anlamak için önemli ipuçları bulacaklar. Bu süre zarfında, Holmes ve Watson, Hester'ın geçmişini araştırmaya ve onunla ilgili söylentileri doğrulamaya çalışacaklar. Bu süreçte, Hester'ın geçmişini ve şimdiki durumunu anlamak için önemli ipuçları bulacaklar. Bu"
"“I then lounged down the street and found, as I expected, that there was a mews in a lane which runs down by one wall of the garden. I lent the ostlers a hand in rubbing down their horses, and received in exchange twopence, a glass of","half-and-half, two fills of shag tobacco, and as much information as I could desire about Miss Adler, to say nothing of half a dozen other people in the neighbourhood in whom I was not in the least interested, but whose biographies I was compelled to listen to.”",94,completion>,"Sau đó, tôi lang thang xuôi xuống phố và tìm thấy, đúng như tôi dự tính, một trại ngựa trong con hẻm kề sát tường bao của khu vườn. Tôi giúp mấy anh chàng trong đó chải lông cho bầy ngựa và được trả hai xu, một li","rượu pha đến phân nửa nước, hai mồi thuốc lá sợi to cùng rất nhiều thông tin tôi muốn biết về cô Adler. Đó là chưa kể đến đống tin tức về mấy người hàng xóm sống quanh đó mà tôi chẳng chút quan tâm, nhưng buộc phải nghe.",97,completion,"""Luego bajé a la calle y descubrí, como esperaba, que había una callejuela que bajaba por una de las paredes del jardín. Les eché una mano a los mozos de cuadra para que frotaran sus caballos, y recibí a cambio dos peniques, un vaso cerveza mitad rubia","y mitad oscura, dos cargas de tabaco de lana, y toda la información que pude desear sobre la señorita Adler, por no hablar de otra media docena de personas de la vecindad por las que no tenía el menor interés, pero cuyas biografías me vi obligado a escuchar.""",95,completion,"""Sonra sokaktan aşağı yürürken, beklediğim şeyi buldum. Bahçe duvarı boyunca uzanan çıkmaz bir sokağın sonunda bir ahır vardı. Atları kaşağılayan seyislere yardım ettim; bunun karşılığında iki peni, bir şişe","içki, iki sarımlık sert tütün ve Bayan Adler hakkında istediğim tüm bilgileri edindim. Tabii bu arada, çevrede oturan ve hiç ilgimi çekmeyen diğer insanların hayat hikâyelerini de dinlemek zorunda kaldım.",59,completion>
"“This was quite too good to lose, Watson. I was just balancing whether I should run for it, or whether I should perch behind her landau when a cab came through the street. The driver looked twice at such a shabby fare, but","I jumped in before he could object. ‘The Church of St. Monica,’ said I, ‘and half a sovereign if you reach it in twenty minutes.’ It was twenty-five minutes to twelve, and of course it was clear enough what was in the wind.",86,completion,"Đấy là một cơ hội không thể để lỡ, Watson ạ. Khi tôi còn đang phân vân không biết nên chạy theo hay bám vào sau xe thì một cỗ xe khác chạy qua. Người xà ích cứ nhìn đi nhìn lại ông khách ăn mặc xoàng xĩnh này, nhưng","tôi đã nhảy lên xe trước khi anh ta kịp phản đối. ‘Nhà thờ St. Monica,’ tôi nói, ‘và sẽ thưởng cho anh nửa sovereign nếu anh kịp đến đó trong hai mươi phút.’ Lúc đó là 12 giờ kém 20 và tôi cũng đoán được chuyện gì sắp đến.",100,completion,"""Esto era demasiado bueno para perderlo, Watson. Estaba sopesando si debía correr a por ella o si debía colocarme detrás de su landó cuando llegó un taxi a la calle. El conductor me miró dos veces ante una tarifa tan baja,","pero me subí antes de que pudiera objetar. La iglesia de Santa Mónica -dije-, y medio soberano si llega a ella en veinte minutos"". Eran las doce menos veinticinco minutos, y por supuesto estaba bastante claro lo que estaba en el aire.",83,completion>,"""Benim için fırsat doğmuştu, Watson. Faytonun arkasına mı sıçrasam yoksa peşinden mi koşsam diye düşünürken başka bir fayton geldi. Arabacı paspal görünümlü müşterisine şöyle bir baktı, fakat ben itiraz etmesine","fırsat vermeden faytona atladım. ‘St. Monica Kilisesi'ne,' dedim, ‘ve yirmi dakikada gidersen bir altın alırsın.' Saat on ikiye yirmi beş vardı ve ufukta beni nelerin beklediği az çok belli olmuştu.",60,completion>
"“My cabby drove fast. I don’t think I ever drove faster, but the others were there before us. The cab and the landau with their steaming horses were in front of the door when I arrived. I paid the man and hurried into the church. There was not a soul there save the two whom I had followed and a surpliced","clergyman, who seemed to be expostulating with them. They were all three standing in a knot in front of the altar. I lounged up the side aisle like any other idler who has dropped into a church. Suddenly, to my surprise, the three at the altar faced round to me, and Godfrey Norton came running as hard as he could towards me.",123,completion,"Người xà ích đánh xe như bay. Tôi không nghĩ là mình từng đi nhanh như thế, nhưng hai chiếc xe kia vẫn đến trước. Khi tôi đến nơi, hai chiếc xe ngựa cùng mấy con ngựa đang thở phì phì đã ở trước cửa. Tôi trả tiền cho người xà ích và vội vào nhà thờ. Bên trong chẳng có bóng ai ngoại trừ hai người kia và",một tu sĩ mặc áo tế hình như đang trách móc họ. Cả ba đều đang đứng trước bàn thờ. Tôi đi thơ thẩn theo lối giữa các hàng ghế nguyện hệt như bất cứ gã nhàn rỗi nào tình cờ bước vào nhà thờ. Tôi ngạc nhiên khi đột nhiên cả ba người kia đều quay lại nhìn mình. Sau đó Godfrey Norton ba chân bốn cẳng chạy tới.,139,completion,"""Mi taxista conducía rápido. No creo que haya conducido nunca más rápido, pero los demás llegaron antes que nosotros. El taxi y el landó con sus caballos humeantes estaban frente a la puerta cuando llegué. Pagué al hombre y me apresuré a entrar en la iglesia. No había ni un alma, salvo los dos a los que había seguido y un clérigo","con sobrepelliz, que parecía estar discutiendo con ellos. Los tres estaban formando un grupo frente al altar. Yo me movía por el pasillo lateral como cualquier otro ocioso que se ha dejado caer por una iglesia. De repente, para mi sorpresa, los tres que estaban en el altar se volvieron hacia mí, y Godfrey Norton vino corriendo tan fuerte como pudo hacia mí.",125,completion>,"""Fayton adeta uçuyordu; hiç bu kadar hızlı gittiğimi hatırlamıyorum. Ama öbürküler bizden daha hızlılılar. Kiliseye vardığımda onların faytonlarının kapının önünde olduğunu gördüm; atları burunlarından soluyordu. Arabacıya parasını ödeyip kiliseye daldım. İçerisi bomboştu, sadece takip ettiğim iki kişi ve bir","de onlarla ağız kavgasına başlayan beyaz cüppeli bir papaz vardı. Üçü de mihrabın önünde duruyordu. Kiliseye gelmiş herhangi biri gibi yan koridorda bir sıraya oturdum. Birden mihraptakiler yüzlerini bana doğru çevirdiler. Godfrey Norton, tüm hızıyla bana doğru koşmaya başladı.",78,completion>
"Holmes had sat up upon the couch, and I saw him motion like a man who is in need of air. A maid rushed across and threw open the window. At the same instant I saw him raise his hand and at the signal I tossed my rocket into the room with a cry of “Fire!” The word was no sooner out of my mouth than the whole crowd of spectators, well dressed and ill—gentlemen, ostlers, and servant maids—joined in a general shriek of “Fire!” Thick clouds of smoke curled through the room","and out at the open window. I caught a glimpse of rushing figures, and a moment later the voice of Holmes from within assuring them that it was a false alarm. Slipping through the shouting crowd I made my way to the corner of the street, and in ten minutes was rejoiced to find my friend’s arm in mine, and to get away from the scene of uproar. He walked swiftly and in silence for some few minutes until we had turned down one of the quiet streets which lead towards the Edgeware Road.",187,completion,"Holmes đã ngồi dậy trên trường kỉ và tôi thấy anh đang làm bộ bị ngộp. Một cô hầu gái vội chạy đi mở cửa sổ. Ngay lúc đó, tôi thấy anh giơ bàn tay lên cao và theo hiệu lệnh, tôi ném thỏi pháo khói vào phòng rồi la lớn: “Cháy! Cháy!” Chẳng mấy chốc, tiếng hô hoán đã lan từ miệng tôi sang toàn bộ đám đông đứng xem, từ nhóm người ăn mặc lịch sự đến những kẻ áo quần lôi thôi, từ mấy chàng trông ngựa tới tới dăm cô hầu gái. Tất cả đồng thanh la inh ỏi:","“Cháy! Cháy!” Đám khói dày đặc mù mịt khắp phòng và tuôn ra ngoài qua cửa sổ để mở. Tôi thoáng thấy những bóng người vội vàng chạy tới và một giây sau, tiếng Holmes từ bên trong vang lên trấn an mọi người rằng đó chỉ là báo động nhầm. Len qua đám đông đang hò hét, tôi ra góc đường và mười phút sau, Holmes khoác tay tôi và chúng tôi cùng thoát ra khỏi cảnh huyên náo. Anh yên lặng rảo bước trong vài phút, cho đến khi chúng tôi quẹo xuống một con phố yên tĩnh dẫn tới đường Edgeware.",207,completion,"Holmes se había sentado en el sofá y le vi moverse como un hombre que necesita respirar. Una criada se apresuró a abrir la ventana. En el mismo instante le vi levantar la mano y a la señal lancé mi cohete a la habitación con un grito de ""¡Fuego!"". La palabra no había salido de mi boca cuando toda la multitud de espectadores, tanto los bien vestidos como los mal vestidos, caballeros, posaderos y sirvientas, se unieron en un grito general de ""¡Fuego!"". Gruesas nubes de humo se extendieron por la habitación","y salieron por la ventana abierta. Alcancé a ver unas figuras que se apresuraban, y un momento después la voz de Holmes desde el interior asegurando que era una falsa alarma. Deslizándome entre la multitud que gritaba, me dirigí a la esquina de la calle, y en diez minutos me alegré de encontrar el brazo de mi amigo entre los míos, y de alejarme de la escena del alboroto. Caminó con rapidez y en silencio durante algunos minutos hasta que doblamos por una de las tranquilas calles que conducen a Edgeware Road.",184,completion,"Holmes yerinden doğruldu ve sanki nefessiz kalmış gibi hareketler yapmaya başladı. Bir hizmetçi kız, hızla fırlayarak pencereyi açtı. O anda dostumun elini havaya kaldırdığını gördüm. Hemen fişeği odaya fırlatarak ""Yangın!"" diye bağırmaya başladım. Ben bağırmaya başlar başlamaz çevredeki izleyici kalabalığı da hep bir ağızdan ""Yangın!"" diye haykırmaya başladı. Odadan yükselen yoğun duman, pencereden dışarı çıkmaya","başlamıştı. Oraya buraya koşuşturan insanları görmekte güçlük çekiyordum. Bir an için Holmes'ün sesini duydum. Kalabalığı yatıştırmaya çalışıyor, bunun yanlış alarm olduğunu söyleyip duruyordu. Bağrışan kalabalığın içinden sıyrılarak sokağın köşesine gittim. On dakika sonra dostumun beni kolumdan tutup çektiğini hissettim ve birlikte o kargaşadan uzaklaştık. Edgeware Yolu'nun sessiz sokaklarından birine girene kadar hızla adımlarla sessizce yürüdük.",110,completion
