en_first_half,en_second_half,en_word_count,en_results_raw,vi_first_half,vi_second_half,vi_word_count,vi_results_raw,es_first_half,es_second_half,es_word_count,es_results_raw,tr_first_half,tr_second_half,tr_word_count,tr_results_raw
George unslung his bindle and dropped it gently on the bank.,"“I ain’t sure it’s good water,” he said. “Looks kinda scummy.”",22,completion,"George gỡ ba lô, khẽ đặt xuống đất:",- Tao không chắc. Nước có vẻ dơ lắm.,17,"completion: Và điều này đã giúp chúng ta hiểu rõ rõ rằng để giữ vững vào những điều quan trọng nhất, chúng ta cần đưa ra một sự kiện đặc trưng và đặc biệt để giúp chúng ta được những điều quan trọng nhất của chúng ta.",George desató su hatillo y lo posó suavemente en la orilla.,—No estoy seguro de que esté buena –dijo—. Parece un poco sucia.,23,"completó su tarea con diligencia, asegurándose de que cada detalle estuviera en su lugar, y luego se dirigió hacia el horizonte, dejando atrás la tranquilidad del lugar donde había descansado.","George sırtından dengini indirip usulca yere koydu. ""Pek","temize benzemiyor bu su,"" dedi. ""Köpükleri var baksana.",16,"George sırtından dengini indirip usulca yere koydu. Pek yakında, bu sessiz ve sakin ortamda, George'un içindeki gizli bir sırrı ortaya çıkaracak ve hayatını sonsuza dek değiştirecek bir keşif yapacaktı."
"“Oh, sure, George. I remember that now.” His hands went quickly into his side coat pockets. He said","gently, “George … I ain’t got mine. I musta lost it.” He looked down at the ground in despair.",37,completion,"- Ờ! Bây giờ tôi nhớ ra rồi. Nó vội thọc tay vào túi áo. Nó nói, giọng","run sợ: - Thôi chết rồi, anh George ơi, tôi đánh mất rồi. Nó nhìn xuống đất thất vọng.",37,completion,"—Ah, claro, George. Ahora me acuerdo. Introdujo rápidamente las manos en los bolsillos de su chaquetón y",agregó suavemente: —George... No tengo mi tarjeta. Debo de haberla perdido. Miró al suelo lleno de desesperación.,34,completion,"""Tabii George, tabii hatırladım şimdi. Birdenbire ellerini ceketinin cebine daldırdı. Usulca mırıldandı:","""George... benim kartım yok. Kaybettim galiba. Büyük bir üzüntü içinde gözlerini yerden kaldırmıyordu.",25,"Bana bir şey söyleyeceksin, değil mi?"
"“I … I,” Lennie thought. His face grew tight with",thought. “I … ain’t gonna say nothin’. Jus’ gonna stan’ there.”,21,completion,Lennie ấp úng. Mặt dài ra vì có vẻ nghĩ lung : -,Ta... Tôi... Tôi không được nói gì hết. Tôi sẽ đứng im đấy.,26,completion,—Yo... yo —empezó Lennie pensativo. Su rostro quedó tenso de tanto pensar—.,"Yo... no voy a decir nada. Me quedo allí quieto, sin decir nada.",25,"completó George, con una voz firme y decidida, mientras miraba a Lennie con una expresión de preocupación en su rostro. La tensión en el aire era palpable, y George sabía que tenía que actuar con rapidez para evitar que Lennie se dejara llevar por sus impulsos. Con un gesto tranquilizador, George se acercó a Lennie y le puso una mano en el hombro, intentando calmarlo y recordarle la importancia de mantenerse en control.","""Ben... ben..."" Lennie, düşünüyordu. Düşünmekten yüzünün çizgileri","geriliyordu. ""Ben bir şey söylemeyeceğim. Hiç ağzımı açmayacağım.",15,"completion: ""Ben... ben..."" Lennie, düşünüyordu. Düşünmekten yüzünün çizgileri derinleşti ve gözleri uzaklara kaydı. Bir an için, George'un onu terk edip etmeyeceğini merak etti. Bu düşünce, içinde bir korku uyandırdı. Sonra, George'un sesini duydu ve rahatladı. ""Lennie, ne düşünüyorsun?"" George, ona gülümsedi ve Lennie'nin gözlerinin içine baktı. Lennie, George'un gülümsemesine karşılık verdi ve ""Hiçbir şey, George,"" dedi. ""Sadece... sadece bir şeyler düşünüyorum."" George, Lennie'nin omzuna hafifçe dokundu ve ""Her şey yolunda, Lennie,"" dedi. ""Sadece seninle birlikte olmak istiyorum."" Lennie, George'un omzuna sarıldı ve ""Evet, George,"" dedi. ""Sadece seninle olmak istiyorum."""
"Lennie droned to himself softly, “I ain’t gonna say nothin’ …",I ain’t gonna say nothin’ … I ain’t gonna say nothin’.”,22,completion,Lennie lí nhí: - Không được nói gì hết...,Không được nói gì hết... Không được nói gì cả.,19,completion,Lennie canturreó suavemente: —No voy a decir nada... No,voy a decir nada... No voy a decir nada.,18,completion,"Lennie, kendi kendine mırıldandı. ""Bir şey",söylemeyeceğim... bir şey söylemeyeceğim... bir şey söylemeyeceğim...,13,"bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir şey var, bir"
"“Run us out, hell,” said George disgustedly. “We run.","They was lookin’ for us, but they didn’t catch us.”",19,completion,George đầy vẻ chán chường: - Trời! Tống cổ! Đấy là may mình trốn,"thoát nước. Tụi nó lùng riết lắm mà không thấy đấy thôi, con ạ",28,completion,"—No nos echaron, qué diablos —dijo George con rabia—. Nosotros","fuimos los que corrimos. Nos buscaban, pero no nos encontraron.",20,completion,"George, tiksinti ile: ""Ne kovdular, ulan saloz,""","dedi. ""Biz yağladık tabanları. Bizi aradılar ama, bulamadılar.",15,"George, tiksinti ile: ""Ne kovdular, ulan saloz,"""
George still stared morosely at the fire. “When I think of the swell,"time I could have without you, I go nuts. I never get no peace.”",27,completion,"George vẫn càu nhàu, nhìn vào bếp lửa: - Thật là điên đầu khi tao nghĩ là tao có",thể thỏa thuê như thế nào nếu không vướng mày. Tao có được một phút nào yên đâu !,38,completion,George seguía mirando empecinadamente el fuego. —Cuando pienso lo bien que lo,"pasaría sin ti, me vuelvo loco. No me dejas en paz nunca.",24,completion,"George, hep o asık suratla ateşe bakıyordu. ""Başımda sen olmasan ne",eğlenirdim. Düşündükçe aklımı oynatacağım geliyor. Bir dakika bile rahatım yok senin yüzünden.,23,"completion: George, hep o asık suratla ateşe bakıyordu. ""Başımda sen olmasan ne olurdu, bilemiyorum. Bu kadar yalnız kalmak istemiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum, seninle birlikte olmak istiyorum. Seninle birlikte olmak istiyorum,"
"Lennie avoided the bait. He had sensed his advantage. “If you don’t want me, you only jus’ got to say so, and I’ll",go off in those hills right there—right up in those hills and live by myself. An’ I won’t get no mice stole from me.”,47,completion,"Lennie không muốn chui vào tròng. Nó cảm thấy nó đang được lợi thế. - Anh mà chán tôi, anh cứ việc nói ra,","tôi sẽ đi vào rừng, tít trên đỉnh đồi kia rồi tôi sống một mình. Và chẳng ai vứt chuột của tôi đi được nữa.",49,completion,"Lennie eludió el cebo. Había intuido que tenía ventaja. —Si no quieres estar conmigo, no tienes más que decirlo y en seguida","me marcho a las montañas, a esas de allá... Subo a las montañas y vivo solo. Y nadie me robará los ratones.",44,completion,"Lennie, yutmadı. Ağır bastığını hissetmişti. ""Eğer beni istemiyorsan, açık açık söyle, nah şu","dağlara... Şu yukarıki dağlara çıkarım, tek başıma yaşarım. Parelerimi de kimse çalmaz benden.",26,completion>
George went on. “With us it ain’t like that. We got a future. We got somebody to talk to that gives a damn about us. We don’t have to sit in no bar,room blowin’ in our jack jus’ because we got no place else to go. If them other guys gets in jail they can rot for all anybody gives a damn. But not us.”,66,completion,"Geroge tiếp: - Riêng hai đứa mình thì lại khác. Tương lai mình đã vạch sẵn rồi, chúng ta có thể tâm sự than thở với nhau và giúp đỡ lẫn nhau. Việc gì phải ra quán",ngồi phung phí hết số tiền kiếm được vì không còn chỗ nào để lui tới. Bọn họ mà không may thì có thể ở tù rục xương vì chẳng ai để ý tới. Mình thì khác.,74,completion,"George prosiguió: —Con nosotros no pasa así. Tenemos un porvenir. Tenemos alguien con quien hablar, alguien que piensa en nosotros. No tenemos que sentarnos en un café malgastando","el dinero sólo porque no hay otro lugar adonde ir. Si esos otros tipos caen en la cárcel, pueden pudrirse allí porque a nadie le importa. Pero nosotros, no.",57,completion,"George devam etti: ""Bize gelince iş değişir. Bizim umduğumuz var. Bizim konuşacak, bize ilgi gösterecek bir kimsemiz var. Gidecek başka yeri olmadığı için,","bir meyhanede oturup bütün parasını harcayanlar gibi değiliz biz. Ötekiler kodese girecek olsalar, geberip gitseler de kimsenin umurunda olmaz. Ama biz öyle değiliz.",46,completion
"“’Course you did. Well, look. Lennie—if you jus’ happen to get in trouble like you","always done before, I want you to come right here an’ hide in the brush.”",30,completion,- Tốt lắm! Nghe tao hao nữa đây! Lennie... nếu chẳng may mày có gây chuyện,"lôi thôi như lần trước, mày lập tức tìm chỗ này và nấp vào trong bụi rậm.",33,completion,"—Claro que sí. Bueno, oye, Lennie... Si llegas a verte en aprietos, como siempre","te ocurre, quiero que vengas a este lugar y te escondas en el matorral.",28,completion,"""Tabii. Peki öyleyse, dinle, Lennie... Geçen seferki gibi başını yine","belaya sokacak olursan, hemen koşup buraya gelir, çalıların arasında saklanırsın.",20,"completed the task as instructed, ensuring the continuation is more than 20 words long and does not include any part of the original passage. The continuation is as follows:"
George stepped over and threw his blankets down on the burlap sack of straw that was a mattress. He,looked into his box shelf and then picked a small yellow can from it. “Say. What the hell’s this?”,38,completion,George bước lại gần và ném bó chăn lên chiếc nệm rơm. Nó nhìn cái hòm,"và với lấy một cái hộp sắt màu vàng. - Này cụ, gì đây hả trời?",32,completion,George se acercó a un camastro y arrojó sus mantas en el saco de arpillera lleno de paja que formaba,el colchón. Miró el cajón de sus estantes y sacó de dentro una latita amarilla. —¡Eh! ¿Qué diablos es esto?,40,completion,George yaklaştı ve şilte vazifesini gören saman çuvalının üstüne battaniyesini attı. Raflık,"sandığına baktı ve içinden sarı bir teneke kutu aldı: ""Hey, bu da nesi?",25,George yaklaştı ve şilte vazifesini gören saman çuvalının üstüne battaniyesini attı. Raflık
