,en,es,tr,vi,st,yo,tn,ty,mai,mg,en_shuffled,es_shuffled,tr_shuffled,vi_shuffled,st_shuffled,yo_shuffled,tn_shuffled,ty_shuffled,mai_shuffled,mg_shuffled
1984,78.33333333333333,58.333333333333336,35.0,10.0,8.333333333333332,13.333333333333334,6.666666666666667,1.6666666666666667,25.0,18.333333333333332,41.66666666666667,25.0,6.666666666666667,6.666666666666667,3.3333333333333335,0.0,1.6666666666666667,0.0,5.0,1.6666666666666667
A Tale of Two Cities,37.0,4.0,0.0,3.0,2.0,5.0,1.0,4.0,5.0,8.0,10.0,3.0,3.0,3.0,2.0,4.0,1.0,3.0,1.0,4.0
A thousand splendid suns,8.51063829787234,2.127659574468085,4.25531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25531914893617,4.25531914893617,2.127659574468085,4.25531914893617,0.0,0.0,0.0,0.0,0.0,0.0
Adventures of Huckleberry Finn,63.0,7.000000000000001,3.0,2.0,12.0,11.0,3.0,0.0,7.000000000000001,3.0,48.0,0.0,3.0,2.0,4.0,1.0,2.0,0.0,1.0,0.0
Adventures of Sherlock Holmes,10.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alice in Wonderland,84.78260869565217,41.30434782608695,28.26086956521739,41.30434782608695,26.08695652173913,10.869565217391305,6.521739130434782,4.3478260869565215,26.08695652173913,21.73913043478261,69.56521739130434,13.043478260869565,2.1739130434782608,2.1739130434782608,6.521739130434782,6.521739130434782,0.0,0.0,4.3478260869565215,0.0
Dracula,71.11111111111111,33.33333333333333,16.666666666666664,0.0,11.11111111111111,8.88888888888889,3.3333333333333335,4.444444444444445,5.555555555555555,6.666666666666667,11.11111111111111,7.777777777777778,7.777777777777778,5.555555555555555,4.444444444444445,3.3333333333333335,3.3333333333333335,1.1111111111111112,4.444444444444445,3.3333333333333335
Dune,60.0,33.0,27.0,15.0,12.0,8.0,5.0,6.0,4.0,12.0,30.0,12.0,16.0,10.0,8.0,9.0,5.0,6.0,1.0,12.0
Fahrenheit 451,26.666666666666668,6.666666666666667,10.0,3.3333333333333335,1.6666666666666667,1.6666666666666667,0.0,0.0,3.3333333333333335,1.6666666666666667,10.0,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0
Frankenstein,81.25,50.0,29.166666666666668,29.166666666666668,12.5,12.5,8.333333333333332,6.25,6.25,12.5,52.083333333333336,18.75,12.5,10.416666666666668,8.333333333333332,4.166666666666666,4.166666666666666,6.25,2.083333333333333,4.166666666666666
Harry Potter and the Deathly Hallows,31.0,2.0,4.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,4.0
Of Mice and Men,62.5,4.166666666666666,0.0,2.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percy Jackson The Lightning Thief,14.736842105263156,0.0,0.0,0.0,4.2105263157894735,2.1052631578947367,1.0526315789473684,1.0526315789473684,4.2105263157894735,1.0526315789473684,9.473684210526317,0.0,1.0526315789473684,1.0526315789473684,0.0,0.0,0.0,0.0,2.1052631578947367,0.0
Pride and Prejudice,85.85858585858585,49.494949494949495,24.242424242424242,7.07070707070707,9.090909090909092,5.05050505050505,8.080808080808081,7.07070707070707,17.17171717171717,7.07070707070707,92.92929292929293,11.11111111111111,10.1010101010101,8.080808080808081,7.07070707070707,7.07070707070707,5.05050505050505,7.07070707070707,5.05050505050505,7.07070707070707
Sense and sensibility,20.0,4.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,6.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0
The Boy in the Striped Pyjamas,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Great Gatsby,75.92592592592592,22.22222222222222,11.11111111111111,7.4074074074074066,0.0,3.7037037037037033,1.8518518518518516,5.555555555555555,5.555555555555555,5.555555555555555,12.962962962962962,1.8518518518518516,5.555555555555555,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0
The Handmaid s Tale,68.0,10.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Picture of Dorian Gray,57.534246575342465,19.17808219178082,9.58904109589041,8.21917808219178,1.36986301369863,0.0,0.0,0.0,4.10958904109589,2.73972602739726,9.58904109589041,0.0,5.47945205479452,0.0,0.0,0.0,1.36986301369863,0.0,1.36986301369863,0.0
