en_first_half,en_second_half,en_word_count,en_results_raw
"“I’m Adela,” she said. She had an eye patch and blond",hair the same color and texture as hay. “I’m the Vice Secretary.”,23,"She introduced herself with a smile, her free hand resting on the hilt of a small dagger sheathed at her waist, a relic from her days as a pirate."
“The Wellness team think their adjustment will be negatively impacted if they’re,"held on the wards any longer,” said Adela, dry as a filing system.",25,The Wellness team think their adjustment will be negatively impacted if they’re not given the resources and support they need to succeed. It’s crucial to address these concerns proactively to ensure a positive outcome for everyone involved. Communication is key in understanding each team member’s challenges and providing tailored solutions that foster a healthy work environment.
"Graham Gore (Commander, Royal Navy; c.1809–c.1847) had been in the twenty-first century for five weeks, though, like the other expats, he’d been lucid for only a handful of those days. The extraction process had merited a fortnight of hospitalization. Two of the original seven expats had died because of it, and","only five remained. He’d been treated for pneumonia, for severe frostbite, for the early stages of scurvy, and two broken toes on which he had been blithely walking. Lacerations too, from a Taser—he’d shot at two of the team members who’d come to expatriate him, and a third was forced to fire.",103,"Graham found himself grappling with the overwhelming sense of disorientation that came with returning to the nineteenth century. The world around him seemed to move at a different pace, and the people he encountered were strangers in a way he couldn’t quite comprehend. He missed the simplicity of the twenty-first century, where technology and communication had made the world feel smaller. Yet, he also felt a deep sense of responsibility to help those who had been left behind, to ensure that their experiences were not forgotten. The other expats, though few in number, had formed a tight-knit community, and Graham knew that he had to find a way to bridge the gap between their worlds. As he walked through the streets of London, he couldn’t help but wonder what the future held for them all. Would they ever find a way to return home, or would they be forever stranded in this unfamiliar time? The questions weighed heavily on his mind, and he knew that the answers would not come easily."
"The house that the Ministry had provided was a late-Victorian redbrick, originally designed for local workers. Gore would have seen them built, if he’d lived into","his eighties. As it was, he was thirty-seven years old and had not experienced crinolines, A Tale of Two Cities, or the enfranchisement of the working classes.",53,"The house that the Ministry had provided was a late-Victorian redbrick, originally designed for local workers. Gore would have seen them built, if he’d lived into the early 20th century. The neighborhood had changed much since then, with newer developments surrounding the modest structure. Despite its age, the house retained much of its original charm, though the paint was peeling and the windows needed replacing. The garden, once a source of pride for its previous occupants, was now overgrown, a testament to the passage of time and the lack of care it had received. Yet, despite its imperfections, the house stood as a quiet sentinel, a relic of a bygone era, waiting for its next chapter."
“Mm. Beside your elbow is a white box with a handle. It’s a refrigerator—a,"fridge, we call it. Could you open the door and take out the milk, please?”",29,"It's a small portable one used for keeping drinks cold while you're on the go. Make sure not to overfill it; otherwise, it might not close properly. It's quite handy for picnics or tailgating at sports events."
"Gore was already fully dressed and sitting on the edge of the bath, smoking. The bottom of the bath",had a low-tide mark of cigarette ash and soap scum. Two cigarettes were crushed out in the soap dish.,38,"Gore was already fully dressed and sitting on the edge of the bath, smoking. The bottom of the bath was chipped, and water dripped quietly onto the tiles. He took a long drag on his cigarette, lost in thought, not noticing the small leak until the floor began to flood. With a sigh, he stood up, shaking his head at the inconvenience, and reached for a towel to dry off before addressing the mess."
"All this was to come. On that first morning, there was Gore chain-smoking and a bleeding water-supply line. The","toilet’s cistern lay on the floor, gleaming like a slain whale. A vile smell was seeping up from the floor.",39,"On that first morning, there was Gore chain-smoking and a bleeding water-supply line. The house seemed to hum with the sound of his relentless pacing, each cigarette adding to the growing cloud of smoke. Despite the chaos, a sense of impending change was palpable, as if the very fabric of their routine was about to unravel. The repair crew arrived, but their efforts only seemed to delay the inevitable, leaving everyone wondering what forces were at play, pulling the threads of their lives so tightly."
"Gore was an officer from the dusk of the Age of Sail, not an engineer. I’m sure he knew plenty about ship’s rigging, but he’d probably never handled an instrument more technologically complex than a sextant. Men in their right minds are","not usually overcome with a mania for pulling the plumbing apart. I suggested he might like to wash his hands at the sink downstairs, and I could, perhaps, call a plumber, and we could, potentially, take a constitutional walk on the nearby heath.",85,"Gore was an officer from the dusk of the Age of Sail, not an engineer. I’m sure he knew plenty about ship’s rigging, but he’d probably never handled an instrument more technologically complex than a sextant. Men in their right minds are wary of change, and the transition from sail to steam was a radical shift. Gore, however, was a seasoned sailor who had seen the world in a way few others could. His knowledge of the sea was unparalleled, and he could navigate by the stars with ease. Yet, as the world moved forward, he found himself in a position where he had to adapt. The challenges of the new era were daunting, but Gore remained steadfast, believing that the old ways had their place. He was a man of his time, but also a man ahead of his time, always seeking to understand the world around him. In the end, Gore’s legacy was one of adaptability and respect for the past, even as the future beckoned with its promises and perils."
"The more I got to know him, the more I discovered Gore was the most entirely realized person I’d ever met. In his own time, he had liked hunting, sketching, flute playing (he was very good at this), and","the company of other people. Hunting was out of the question, and socializing was limited by order of the Ministry. By the end of the first week he was visibly going bonkers with no one but me to talk to.",79,"The more I got to know him, the more I discovered Gore was the most entirely realized person I’d ever met. In his own time, he had liked hunting, sketching, flute playing (he was very good at this), and he also had a deep passion for literature, often spending hours reading and writing poetry. His home was a veritable library, filled with rare editions and manuscripts that he had collected over the years. Gore’s friends spoke of him with admiration, noting his sharp wit and ability to engage in deep conversations on a wide range of topics. It was clear that he had lived a life rich in experiences and intellectual pursuits, leaving a lasting impression on all who knew him."
"Gore was internally displaced in this way. I could sometimes see him regarding the modern world as if through a telescope. He stood forever on the deck of a ship somewhere in the early 1800s. He must have done it even in his own era, coming down from the ports to note","with alarm that women were wearing their sleeves wide again, that some European country had declared war on another again, while he was months or years away at sea. He told me stories as if he were trying to catch himself in amber. Just like my mother, though I didn’t tell him that.",105,"Gore's eyes would scan the bustling streets with a sense of disconnection, as if he were observing a foreign land. His thoughts often wandered to the simpler times when life was less complex, and the world moved at a slower pace. He would reminisce about the days when the air was cleaner, and the horizon was filled with the promise of a new dawn. Despite the technological advancements, Gore found himself longing for the past, where the essence of humanity was more tangible. He would sometimes wonder if the modern world had lost its soul in the pursuit of progress. His reflections were not mere nostalgia but a deep-seated yearning for a balance that seemed to have been lost. In his mind, he saw the world as a ship sailing through uncharted waters, and he was the lone passenger who had brought the map of the past with him. This map, however, was not enough to guide him through the present, and he found himself adrift, searching for a sense of belonging in a world that seemed to have forgotten its roots."
"I should say that my face does a good impression of whiteness, late-entering or not. I didn’t know how to tell Gore that I’d been tricking him, feature by feature. I wasn’t sure I was ready to. He’d made, as people do, an assumption about me that left me room to maneuver. Later, when he found out the truth—as","people do—he’d be unbalanced by his own mistake. Another person’s unguardedness in that moment can be very useful, interpersonally, as long as you don’t soften. There is language I could use about this if I were the melodramatic type: behind enemy lines, for example, or double agent. My sister might use these terms, or she might call me a fraud.",119,"Icy silence filled the room as the truth dawned on him. His eyes widened in disbelief, and for a moment, I thought he might collapse. ""You've been lying to me?"" he whispered, his voice barely audible. I nodded, unable to speak. ""All this time, I thought I knew you,"" he said, his voice trembling. ""I trusted you."" The weight of his disappointment pressed down on me, and I felt the need to explain, to justify my actions. ""I didn't want to hurt you,"" I began, my voice cracking. ""I was scared, okay? I didn't know how to handle it."" His expression softened slightly, but the hurt was still there. ""You could have told me,"" he said softly. ""We could have worked through this together."" I sighed, feeling the exhaustion of the moment. ""I know. I'm sorry."" The silence stretched on, and I could feel the tension in the air. It was clear that things would never be the same between us. As he walked out of the room, I felt a pang of regret. I had lost a friend, and I wasn't sure if I could ever regain his trust. The weight of my actions settled heavily on my shoulders, and I knew I had to find a way to make things right, even if it was too late."
Gore lifts his hand. He’s left a smear on the table the color of tamarind flesh.,"There is a sour, steady pain in his palm that he briefly misunderstands as a taste.",32,"Gore pauses, his eyes scanning the room as if seeking an answer. The silence stretches, thick and heavy, until finally, he speaks, his voice low and deliberate. ""This is not what it seems,"" he says, his tone leaving no room for argument. The others exchange uneasy glances, unsure of how to respond to such an enigmatic statement."
"Gore considers the weight of the sack he’d carried, which had felt so meaningful. “Three partridges,”","he says, “and a boatswain gull too far off to hit. Nothing else. Not even tracks.”",32,"Gore realized with a start that the weight was not just from the birds but from the burden of the day. He had been walking through a forest, his mind occupied with thoughts of survival and the hunt. The sun was beginning to set, casting long shadows that danced around him. He felt a pang of homesickness, wondering if his family was worrying about him. The sack, now lighter, seemed to hold a different kind of weight, one that was more emotional than physical."
"At this, Stanley leans in. He is a fussy, short-tempered, handsome man who does not enjoy his job. “I must impress upon",the meeting that the debility that wracks those in the sick bay will doubtless find ample footholds should we reduce the men’s rations.”,45,"At this, Stanley leans in. He is a fussy, short-tempered, handsome man who does not enjoy his job. “I must impress upon you the importance of our mission,” he says, his voice laced with urgency. “Every detail counts, and we cannot afford any mistakes. This isn’t just about us; it’s about the future. We need to work together, despite our differences, to achieve our goals. Trust me, and let’s make this happen.” Stanley’s eyes lock with his colleague’s, hoping to convey the gravity of the situation. The room falls silent as everyone processes his words, the weight of the task ahead becoming more apparent with each passing second."
"Gore is looking at his left palm. The sour pain is still there, seeping","through the bandages. So is the blood, but it seems melodramatic to observe this.",28,"Gore's eyes well up with unshed tears as he contemplates the injury, realizing this pain might be a constant companion, a silent reminder of the accident that changed everything."
The ice outside shifts—the Arctic stammering its jaws as a cat does when it sees a bird. The ship’s cat died in convulsions during,"their second winter. Gore had liked that cat. He’d become quite attached to it, especially as his dog had died in the first spring.",48,"The ice outside shifts—the Arctic stammering its jaws as a cat does when it sees a bird. The ship’s cat died in convulsions during a storm that seemed to come from nowhere, its eyes wide with terror. The crew, huddled in the dim light of the lanterns, could do nothing but watch as the poor creature writhed in pain. Days later, the ship encountered another storm, this one more violent than the first, and they all knew it was only a matter of time before they too would face the same fate."
"Once we arrived at the Ministry, an escort of subtly armed suits took Gore to meet the other expats. I was expecting he’d","go through a group therapy session, but Gore was in a sunny mood, so he must have been envisaging something closer to a salon.",47,"I was expecting he’d be greeted with a warm handshake and perhaps a shared story over coffee, but instead, the atmosphere was tense. Gore entered the room, his demeanor serious, and the conversation that followed was filled with guarded remarks and veiled references to recent events. It was clear that despite the friendly facade, there were underlying issues that had yet to be resolved among the expatriates."
"“Complex,” said Adela. “Thanks for your input. Given their histories, mental trauma is to be anticipated. I remind you that we are interested in the actual",feasibility of taking a human body through time. Our concern is if the process of time-travel has major implications for the expat or the expat’s surroundings.”,52,"completion>mental health of the individuals involved, not in assigning blame or making judgments. Our primary goal is to understand the circumstances fully and provide the support necessary for healing. It's crucial to approach this situation with empathy and a commitment to uncovering the truth without prejudice. We must ensure that our actions are guided by a desire to help rather than to judge or condemn. This is a delicate matter, and we must proceed with care and respect for all parties."
"“We can’t risk the temporal repercussions,” said Adela. “They are supposed to be dead. As long as they’re here, it’s functionally as if they are dead in","their own time. Again, I must emphasize, you are focused on the long-term prognoses of the expats in our era. Your remits really could not be clearer.”",54,"our world. This reality bends under the weight of their presence, and any hint of their survival could unravel decades of carefully constructed secrecy. We must maintain the illusion, no matter the cost. Every whisper, every unexplained event, could be a sign that our cover is slipping. It’s a delicate balance, one that we’ve managed to uphold thus far, but the longer they remain, the greater the risk. We need a plan, a way to ensure their continued absence without raising suspicion. It’s a challenge, but we’ve faced worse. We’ll find a solution, one that preserves our world’s stability and keeps the truth hidden from prying eyes."
