en_first_half,en_second_half,en_word_count,en_results_raw,vi_first_half,vi_second_half,vi_word_count,vi_results_raw,es_first_half,es_second_half,es_word_count,es_results_raw,tr_first_half,tr_second_half,tr_word_count,tr_results_raw
Bruno ran downstairs and even passed her out on the staircase so that he was waiting in the dining room when she arrived. He looked at her without saying anything for a moment and thought to himself,"that she couldn’t have applied her make-up correctly that morning because the rims of her eyes were more red than usual, like his own after he’d been causing chaos and got into trouble and ended up crying.",74,"Bruno ran downstairs and even passed her out on the staircase so that he was waiting in the dining room when she arrived. He looked at her without saying anything for a moment and thought to himself about how much he had missed her. His heart ached at the sight of her, and he wondered if she felt the same way. The silence between them felt heavy, but Bruno knew that words would not come easily. He had so much to say, yet fear held him back. Finally, she broke the silence, her voice trembling as she asked how he had been. Bruno took a deep breath and began to speak, his words pouring out in a rush, filled with emotion and longing. They talked late into the night, catching up on everything they had missed during their separation. As the night wore on, Bruno realized that no matter how much time had passed, his feelings for her remained as strong as ever.",Bruno chạy ào xuống lầu và thậm chí còn vụt qua mặt mẹ cậu trên cầu thang nên khi vào đến phòng ăn thì cậu đã đợi ở đó. Cậu im lặng nhìn bà một lát bụng thầm nghĩ,"sáng nay bà hẳn đã không trang điểm đúng cách bởi vì viền mắt bà đỏ hơn thường lệ, y hệt như viền mắt cậu mỗi khi gây lộn xộn rồi gặp rắc rối và cuối cùng là khóc lóc.",79,"Bruno im lặng nhìn bà một lát, bụng thầm nghĩ rằng bà có vẻ lo lắng hơn bình thường. Bà ấy không nói gì, chỉ nhìn cậu bằng ánh mắt đầy lo lắng. Cậu không hiểu tại sao, nhưng trong lòng cậu có một cảm giác không tốt. Cuối cùng, bà ấy mới lên tiếng, giọng run rẩy: ""Bruno, có chuyện gì đó không ổn, mẹ cảm thấy có điều gì đó không ổn xảy ra."" Cậu ngập ngừng một chút, rồi quyết định chia sẻ những gì cậu đã nghe được từ bạn bè về một người lạ đã xuất hiện gần nhà. Bà ấy nghe xong, sắc mặt tái nhợt, và bảo cậu phải cẩn thận, không được ra ngoài một mình.","Bruno se volvió y bajó la escalera a toda prisa, adelantando a su madre, de modo que ya la esperaba en el comedor cuando ella llegó. La observó un momento en silencio y pensó que aquella mañana","se había aplicado mal el maquillaje, porque tenía los bordes de los párpados más rojos de lo habitual, igual que se le ponían a él cuando se portaba mal, se metía en un aprieto y acababa llorando.",74,"Bruno se volvió y bajó la escalera a toda prisa, adelantando a su madre, de modo que ya la esperaba en el comedor cuando ella llegó. La observó un momento en silencio y pensó que aquella mañana algo extraño había sucedido. Su madre parecía distinta, más tensa de lo habitual, y sus ojos tenían un brillo inusual. Bruno no podía recordar cuándo había visto esa expresión en su madre, y eso lo inquietó profundamente. Decidió no presionarla en ese momento, pero prometió a sí mismo que, una vez que su madre estuviera más tranquila, tendría una conversación seria con ella. Mientras esperaba, notó que el comedor olía extrañamente a algo que no podía identificar, lo que añadió a su confusión. Finalmente, su madre se sentó y, después de un breve silencio, comenzó a hablar sobre un tema que Bruno no esperaba.","Bruno aşağıya koştu, anneden önce yemek odasında olmak için, onu geçti. Hiçbir şey söylemeden bir an anneye baktı. Bu sabah","makyajını düzgün yapamamış, diye düşündü; çünkü gözlerinin çevresi her zamankinden daha kırmızıydı. Tıpkı başı belaya girip ağladığında kendi gözlerinin olduğu gibi...",41,"Bu sabah annenin gözlerinde belki de daha fazla endişe ve umutsuzluk vardı. Bruno, yemek masasının başında bekleyen kardeşine bir göz attı ve hemen masaya oturdu. Yemek başlamadan önce, annenin elini tuttu ve sadece ""Biraz bekleyin"" dedi. Bu sırada, annenin gözleriyle karşılaştı ve onun içine baktığında, her şeyin yolunda olduğunu hissetti."
"‘No, not just you,’ she said, looking as if she might smile for a moment but thinking","better of it. ‘We all are. Your father and I, Gretel and you. All four of us.’",34,"'of something bigger,' she thought, her eyes darting around the room as if searching for an escape, yet knowing full well there was none. ""Not just you,"" she repeated softly, her voice barely above a whisper, ""but everyone."" The weight of those words hung heavily in the air, a silent acknowledgment of a truth too painful to voice aloud.","“Không, không chỉ mình con,” bà bảo, trông như thể suýt nữa đã mỉm cười nhưng rồi lại nghĩ","lại. “Tất cả chúng ta sẽ đi. Cha con và mẹ, Gretel và con. Cả bốn người chúng ta.”",38,"“có lẽ điều này đã được sắp đặt từ trước. Nhưng con đừng lo, chúng ta sẽ tìm ra cách giải quyết. Những khó khăn này chỉ là thử thách mà thôi,” bà nói với giọng an ủi, ánh mắt vẫn dõi theo từng bước chân xa dần của cô.","—No, no te vas sólo tú —repuso ella, y por un instante pareció","que quería sonreír—. Nos vamos todos. Tú, Gretel, tu padre y yo. Los cuatro.",27,"—No, no te vas sólo tú —repuso ella, y por un instante pareció que el mundo se detenía, como si el tiempo mismo se hubiera congelado para presenciar la triste despedida. Lloraban ambos, sin palabras, abrazados en un último gesto de amor antes de que ella cruzara la puerta, sabiendo que ese momento sería recordado para siempre.","“Hayır, sadece sen değil,” Bir an gülümsemeyi düşünüp sonra","vazgeçti. “Hepimiz gidiyoruz. Baban, ben, Gretel ve sen. Dördümüz birlikte.",19,"Bir an sustum, ama sonra içimden kendi kendime soruyordum: Size ne yapabilirim ben?"
Bruno’s eyes opened wide and his mouth made the shape of an O. He felt his arms stretching out at his sides like,"they did whenever something surprised him. ‘You don’t mean we’re leaving Berlin?’ he asked, gasping for air as he got the words out.",46,"Bruno’s eyes opened wide and his mouth made the shape of an O. He felt his arms stretching out at his sides like they were being pulled by invisible strings, his body arching slightly as if in response to some unseen force. His mind raced, trying to comprehend what was happening, his heart pounding in his chest. The world around him seemed to slow down, each breath he took felt heavier, and the silence was deafening. He had always been one to question, to seek answers, but this... this was beyond anything he had ever imagined.",Mắt Bruno mở to và miệng cậu há thành hình chữ O. Cậu cảm thấy cánh tay mình dang ra hai bên hệt như mỗi lần có,"gì đó làm cậu ngạc nhiên. “Mẹ không định bảo là chúng ta sẽ rời Berlin đấy chứ ạ?” cậu hỏi, hổn hển thốt ra những lời đó.",55,"Mắt Bruno mở to và miệng cậu há thành hình chữ O. Cậu cảm thấy cánh tay mình dang ra hai bên hệt như mỗi lần có điều bất ngờ xảy ra. Lòng cậu dấy lên cảm giác hồi hộp khó tả, giống như lần đầu tiên cậu bước vào một cuộc thi thể thao. Bruno không thể tin vào mắt mình khi nhìn thấy cảnh tượng trước mặt. Những người bạn cùng lớp của cậu đang trao đổi với nhau một cách khẽ khàng, nhưngBruno cảm giác như không khí xung quanh đang căng thẳng đến mức có thể cắt được. Cậu bắt đầu suy nghĩ về khả năng mình có phải là người duy nhất nhận ra điều gì đó không ổn hay không. Những suy nghĩ này làm Bruno cảm thấy lo lắng và bất an, nhưng cậu cũng không thể rời mắt khỏi cảnh tượng trước mặt.","Bruno abrió mucho los ojos y sus labios formaron una O. Notó que los brazos se le extendían hacia los lados, como solía ocurrirle","cuando algo le sorprendía. —No querrás decir que nos vamos de Berlín, ¿verdad? —repuso, intentando tomar aire al mismo tiempo que pronunciaba aquellas palabras.",48,"Bruno sintió una fuerza invisible que lo empujaba, como si estuviera atravesando una especie de portal invisible. Intentó resistirse, pero sus piernas y brazos parecían no responder. Entonces, todo alrededor comenzó a girar y desvanecerse, dejándolo sumido en una oscuridad profunda y abrumadora. Cuando volvió en sí, se encontró en un lugar desconocido, rodeado de luces tenues y formas indistintas que parecían observarlo. No sabía cómo había llegado allí ni qué significaba ese lugar, pero algo en su interior le decía que no era un simple sueño.","Bruno’nun gözleri fal taşı gibi açıldı ve ağzı O şeklini aldı. Bir şeye şaşırdığında hep olduğu gibi,","kollarının uzadığını hissetti. “Berlin’den ayrılacağız demek istemedin, değil mi?” diye sordu, sözcükler ağzından çıkarken nefes almaya çalıştı.",34,"Bruno'nun gözleri fal taşı gibi açıldı ve ağzı O şeklini aldı. Bir şeye şaşırdığında hep olduğu gibi, sanki dünyada her şey sadece onun görüşüne bağlı olduğunu unutmuş gibiydi. Bruno, çevresindeki insanların yüzlerini dikkatle inceledi, ancak her birinin ifadesi anlamsız ve uzak görünüyor gibiydi. Bu durum, onu daha da şaşırttı ve şüpheye düştü. Ne oluyordu bu? Her şeyin altında bir gizem olmalıydı, diye düşündü Bruno. Ancak bu gizem ne olabilirdi? Bruno, kendisine verilen zaman içinde bu soruyu kendisine cevaplamaya çalışıyordu."
"When he first saw their new house Bruno’s eyes opened wide, his mouth made the shape of an O and his arms stretched out at his sides",once again. Everything about it seemed to be the exact opposite of their old home and he couldn’t believe that they were really going to live there.,54,"When he first saw their new house, Bruno’s eyes opened wide, his mouth made the shape of an O, and his arms stretched out at his sides in sheer amazement. The sprawling two-story structure with its gleaming white facade and large windows took his breath away. He had never imagined a house could be so grand. As he stepped inside, the warmth of the wooden floors and the inviting scent of fresh paint filled his senses. Bruno couldn’t help but feel a surge of excitement and pride, knowing that this was now his home. He wandered through each room, marveling at the spacious living area, the cozy kitchen, and the large windows that offered a breathtaking view of the surrounding landscape. It was clear that this house would be the perfect place to start a new chapter in his life.","Khi lần đầu nhìn thấy ngôi nhà mới mắt Bruno mở to, miệng cậu hà thành hình chữ O và một lần nữa cánh tay cậu lại dang ra hai",bên. Mọi thứ trong ngôi nhà này dường như hoàn toàn đối lập với ngôi nhà cũ nên cậu không thể tin nổi cả nhà mình sẽ sống ở đây thật.,61,"Khi lần đầu nhìn thấy ngôi nhà mới, mắt Bruno mở to, miệng cậu hà thành hình chữ O và một lần nữa cánh tay cậu lại dang ra hai bên. Cậu bé không thể tin vào mắt mình trước vẻ đẹp của ngôi nhà với những ô cửa sổ lớn, mái ngói đỏ tươi và hàng rào xanh tươi. Bruno bước vào trong, ngỡ ngàng trước không gian rộng lớn và đầy đủ tiện nghi. Cậu tưởng tượng về những buổi tối ngồi quây quần bên lò sưởi, cùng với gia đình thưởng thức bữa tối ấm cúng. Những giấc mơ về cuộc sống mới bắt đầu hình thành trong tâm trí cậu, hứa hẹn một tương lai đầy hứa hẹn và kỳ vọng.","Cuando vio su casa nueva por primera vez, Bruno abrió los ojos desmesuradamente, sus labios formaron una O y los brazos se le",extendieron hacia los lados. Era todo lo contrario de su antigua casa y no podía creer que de verdad fueran a vivir allí.,46,"Cuando vio su casa nueva por primera vez, Bruno abrió los ojos desmesuradamente, sus labios formaron una O y los brazos se le quedaron inmóviles en un gesto de asombro. La arquitectura moderna y los detalles exquisitos de cada rincón lo dejaron boquiabierto. Nunca había imaginado que una vivienda pudiera ser tan espaciosa y llena de detalles que invitaban a quedarse horas explorando cada esquina. Desde ese momento, Bruno sintió una conexión especial con aquel lugar, como si fuera un reflejo de su propia alma en busca de un hogar.",Yeni evlerini ilk gördüğünde Bruno’nun gözleri fal taşı gibi açıldı. Ağzı O şeklini aldı ve kolları,yine yanlarında uzadı. Her şeyi ile eski evlerinin tam tersi gibiydi ve gerçekten burada yaşayacaklarına inanamıyordu.,32,"Bruno'nun elleri de titriyordu. Yeni evlerin büyüklüğü ve inşaat kalitesi onu şaşırtmıştı. Ama en önemlisi, evlerin çevresindeki park alanı ve uzun yollara dair planları, onu çok mutlu ediyordu. Bruno, yeni evlerin yakınında yeni arkadaşlar yapmayı umut ediyordu ve bu evlerin içinde mutlu ve rahat bir hayat süreceğine inanıyordu."
"Bruno didn’t know what she meant by that so he pretended that she’d never said it at all. ‘I think this was a bad idea,’ he repeated. ‘I think the best thing to do would","be to forget all about this and just go back home. We can chalk it up to experience,’ he added, a phrase he had learned recently and was determined to use as often as possible.",70,"Bruno sighed, his frustration mounting. ""Look, if you're not going to take this seriously, then maybe we should just call it quits,"" he said, his voice tinged with exasperation. She stared at him, her eyes wide with surprise, as if she hadn't expected such a direct confrontation. ""Call it quits? Are you serious?"" she asked, her voice barely above a whisper. ""I don't want to fight, but I can't keep doing this if you're not willing to put in the effort,"" he replied, his tone firm yet laced with sadness. The room fell silent, the tension palpable as they both wrestled with their emotions. Bruno knew he had to tread carefully, but he also knew that avoiding the issue wouldn't solve anything. ""Let's just take a step back and figure this out,"" he suggested, hoping to salvage what was left of their relationship.","Bruno không hiểu mẹ có ý gì khi nói vậy nên cậu vờ như mẹ chưa hề nói gì. “Con nghĩ đây thật là một ý tưởng tồi,” cậu nhắc lại. “Con nghĩ việc tốt nhất mà chúng ta nên làm là quên","hết mấy thứ này đi và quay về nhà. Chúng ta có thể coi như đây kaf một trải nghiệm mà thôi,” cậu nói thêm, một cụm từ mà cậu mới học đượ gần đây và quyết định sẽ dùng khi nào có thể.",87,"Bruno không nói tiếp vì cậu không muốn mẹ thấy cậu đang lo lắng. Thay vào đó, cậu quay sang nhìn ra ngoài cửa sổ, cố gắng che giấu nỗi lo lắng trong lòng. ""Con sẽ cố gắng quên đi,"" cậu nói một cách nhẹ nhàng, nhưng trong giọng nói có thể nghe ra sự miễn cưỡng. ""Con sẽ không làm phiền mẹ nữa."" Cậu biết rằng mẹ có lý do của riêng mình, nhưng cậu vẫn không thể không cảm thấy rằng điều gì đó không ổn. Bruno không muốn mẹ buồn, nhưng cậu cũng không muốn mình bị cuốn vào một kế hoạch mà cậu không hiểu rõ.","Como no sabía qué significaba aquello, Bruno fingió no haberla oído. —Me parece que nos hemos equivocado —repitió—. Creo que lo mejor será olvidar todo esto y","volver a casa. La experiencia es la madre de la ciencia —añadió, una frase que había aprendido hacía poco y que le gustaba utilizar siempre que era posible.",55,"continuó Bruno, intentando cambiar de tema. ""¿Qué tal si hablamos de algo más agradable? Tal vez podríamos ir a tomar un café y desconectar un rato. Lo que pasó no es algo que deba preocuparnos."" Ella lo miró pensativa, sin saber si creerle o no. Finalmente, suspiró y asintió, aunque no estaba del todo convencida. ""Está bien, pero prométeme que no volveremos a mencionarlo."" Bruno sonrió débilmente y le prometió, aunque en su interior algo seguía preocupándolo.","Bruno, annenin bununla neyi kastettiğini anlamadı. Bu yüzden de hiç söylemediğini varsaydı. “Bence bu kötü bir fikirdi,” diye tekrarladı. “Bence yapılacak en",iyi şey tüm bunları unutup eve dönmek. Bunu deneyimler hanesine yazabiliriz.” diye ekledi. Bu sözü yeni öğrenmişti ve her fırsatta kullanmaya kararlıydı.,44,"Büyüklüğünden dolayı bu konuda annesiyle konuşmaya bile gerek görmedi. Bu yüzden de, bu olaydan sonra annesine daha fazla soru sormadı. Bu tür konuların ne kadar zor olduğu, Bruno'ya hala anlatılamadı. Ancak, zamanla bu konuların daha açıkça konuşulabileceğini düşünüyor. Bu konularda daha fazla bilgi edinmek isteyen herkes için, açık ve dürüst bir şekilde konuşmanın önemini anlatan kitaplar da bulunmaktadır."
"‘This isn’t home and it never will be,’ he muttered under his breath as he went through his own door to find all his clothes",scattered on the bed and the boxes of toys and books not even unpacked yet. It was obvious that Maria did not have her priorities right.,51,"He stood there, disoriented, realizing that the familiarity of his own space was now foreign. Every item on his dresser seemed out of place, as if someone else had moved in while he was away. The scent of his favorite cologne lingered, but it couldn't mask the overwhelming sense of displacement. He wandered into the kitchen, where the silence was deafening. No sounds of the usual morning routine greeted him—no coffee pot brewing, no dishes clinking in the sink. It was as if the house itself had forgotten how to live without him. He sank onto the couch, overwhelmed by a wave of nostalgia and dread, wondering if he would ever feel truly at home again.","“Đây không phải nhà mình và sẽ không bao giờ là nhà mình hết,” cậu lầm bầm trong họng khi bước qua cánh cửa phòng mình và thấy tất cả quần áo của",cậu vứt ngổn ngang trên giường còn những cái hộp đựng đồ chơi sách vở thì thậm chí còn chưa được dỡ ra. Rõ ràng Maria chẳng biết cái gì là quan trọng cả.,67,"“Đây không phải nhà mình và sẽ không bao giờ là nhà mình hết,” cậu lầm bầm trong họng khi bước qua cánh cửa phòng mình và thấy tất cả quần áo của cô ấy vẫn còn nguyên như ngày đầu tiên. Cậu không thể không nhớ lại những kỷ niệm đã qua, những khoảnh khắc hạnh phúc và cũng không ít lần xảy ra xung đột. Dù biết rằng đây không phải là nơi thuộc về mình, cậu vẫn không thể không cảm thấy một nỗi buồn sâu thẳm khi nhìn xung quanh. Mỗi món đồ, mỗi góc nhỏ đều nhắc nhở cậu về cô ấy, về những điều đã từng có và không thể quay lại. Cậu biết rằng đây chỉ là tạm thời, nhưng trong lòng vẫn không thể không cảm thấy một nỗi nhớ da diết.",—Este no es mi hogar y nunca lo será —masculló al entrar en su habitación y encontrar toda su ropa esparcida,por la cama y las cajas de juguetes y libros todavía por vaciar. Era evidente que María no tenía claras sus prioridades—.,43,"—Este no es mi hogar y nunca lo será —masculló al entrar en su habitación y encontrar toda su ropa esparcida. Sentía una profunda soledad, como si cada objeto en el cuarto recordara un momento compartido que ya no volvería. Cada prenda, cada zapato, parecía estar esperando a alguien que no regresaría. Se sentó en la cama, abrumada por la tristeza, preguntándose si alguna vez encontraría un lugar que realmente le perteneciera.","“Burası evim değil ve asla olmayacak!” dedi. İki nefes arasında söylenerek odasına girdiğinde, giysilerinin yatağın","üzerine dağılmış, oyuncak ve kitap kutularının daha açılmamış olduğunu gördü. Maria’nın, onun önceliklerinin farkında olmadığı belliydi.",31,"Gökyüzüne doğru fırladı. Giysileriyle yatak arasında dolaşırken, neredeyse kendi vücudunu da unutmuş gibi hissediyordu. Sonunda, ellerini yatağın ucuna koydu ve kendini orada durdurdu. Bu yer, her zaman ev olmamalıydı."
"‘Mother sent me to help,’ he said quietly, and Maria nodded and pointed",towards a big bag that contained all his socks and vests and underpants.,26,"to the door where a small boy stood waiting, his hands clutching the hem of his shirt nervously. ""I'll go,"" Maria offered, her voice steady despite the tension in the room.","“Mẹ bảo tôi lên giúp chị,” cậu khẽ nói, Maria gật đầu và chỉ về",phía cái túi lớn đựng toàn bộ tất chân và quần áo lót của cậu.,30,"Maria chỉ về phía cửa hàng nhỏ bên kia đường. ""Làm gì ở đó?"" tôi hỏi. ""Chị ấy cần một ít đồ,"" cậu trả lời, ""và mẹ muốn tôi đảm bảo rằng mọi thứ được mang đến đúng lúc.""",Mi madre me ha dicho que venga a ayudarte —dijo con voz queda. María,"asintió y señaló una gran bolsa que contenía todos sus calcetines, camisetas y calzoncillos.",28,"María, con una sonrisa tierna, añadió que no era necesario, pero que estaba encantada de colaborar. ""Si hay algo en lo que pueda ayudarte, no dudes en decírmelo,"" concluyó, mientras se levantaba para preparar una taza de té.","“Annem yardım etmem için gönderdi,” dedi usulca. Maria başını salladı;","çoraplarının, iç çamaşırlarının ve yeleklerinin bulunduğu büyük bir torbayı işaret etti.",21,Usulca konuşan adamın gözleri serinken parlamıyordu ve Maria'nın içi korkuyla doldu.
Bruno sighed and opened the bag; it was full to the brim with his underwear and he wanted nothing more than,to crawl inside it and hope that when he climbed out again he’d have woken up and be back home again.,42,"Bruno sighed and opened the bag; it was full to the brim with his underwear and he wanted nothing more than to collapse into bed, hoping the familiar scent of his clothes would soothe him after a long, exhausting day. As he rummaged through the pile, a pair of boxers caught his eye—his favorite, the ones with the subtle logo that only he could see. He smiled faintly, remembering the last time he had worn them, and placed them carefully at the bottom of the bag. With a heavy heart, he zipped it shut, knowing this was just a temporary reprieve before he had to face the world again.",Bruno thở dài mở chiếc túi ra; nó đầy ứ đồ lót của cậu và cậu chẳng muốn gì hơn,"là được chui vào trong túi, hy vọng rằng khi chui ra cậu đã tỉnh dậy và lại trở về nhà.",41,"Bruno thở dài mở chiếc túi ra; nó đầy ứ đồ lót của cậu và cậu chẳng muốn gì hơn là tìm một nơi yên tĩnh để thay đồ mà không bị ai quấy rầy. Tuy nhiên, căn phòng nhỏ nơi cậu đang ở chỉ có cửa sổ mỏng manh và tiếng bước chân từ hành lang vọng vào, gợi lên cảm giác bất an. Bruno biết rằng mọi thứ sẽ không như ý muốn, nhưng vẫn cố gắng giữ bình tĩnh, chuẩn bị cho một ngày dài đầy thử thách.",Bruno suspiró y abrió la bolsa repleta de ropa interior. Le habría encantado meterse dentro,y confiar en que cuando saliera habría despertado y se encontraría de nuevo en su casa.,31,"Bruno suspiró y abrió la bolsa repleta de ropa interior. Le habría encantado meterse dentro, pero sabía que no era el momento. Había promesas que cumplir y responsabilidades que asumir. Aunque el calor de la ropa le recordaba la cercanía de alguien que ya no estaba, tenía que seguir adelante. Cada prenda en la bolsa era un recuerdo, pero también un recordatorio de que el pasado no podía detenerlo.",Bruno içini çekerek torbayı açtı; ağzına kadar iç çamaşırlarıyla doluydu ve,"tek istediği, torbanın içine kıvrılıp yatmak, uyandığında kendini yine evde bulmaktı.",22,"Bruno kaşlarını kaldırdı ve torbada bulunan diğer eşyaları dehşetle inceledi, her biri korkunç bir hikaye anlatıyordu."
"‘So you must be only six,’ insisted the monster, and Bruno would run away and do his stretching",exercises and hope that he would wake up one morning and have grown an extra foot or two.,36,"of his exercises in the park. When he returned, the monster was still there, demanding to know why he had taken so long. Bruno explained that he had met a stray cat and spent some time playing. The monster, though clearly disappointed, conceded that perhaps Bruno did have a life outside of their sessions.","“Vậy nên chú em chỉ chắc chắn chỉ sáu tuổi thôi,” con quái vật kia vẫn nhai nhải, còn Bruno thì chạy ra",thật xa để tập bài kéo xà với hy vọng một sáng kia thức dậy cậu sẽ cao thêm được tầm nửa mét.,46,"“Vậy nên chú em chỉ chắc chắn chỉ sáu tuổi thôi,” con quái vật kia vẫn nhai nhải, còn Bruno thì chạy ra ngoài sân, nơi mà ánh trăng rọi rọi lên những chú chó đang nằm im. Những chú chó ấy ngước nhìn Bruno với ánh mắt tò mò, như thể đang chờ đợi điều gì đó sẽ xảy ra. Bruno, với đôi mắt sáng rực, bắt đầu kể về một câu chuyện kỳ bí mà anh đã nghe từ ông già trong làng.","—Venga, di la verdad: sólo tienes seis años —insistía el monstruo. Bruno se iba corriendo y",hacía sus estiramientos y confiaba en que una mañana despertaría y habría crecido un palmo o dos.,33,"—¡No me sigas! —gritó mientras desaparecía entre las sombras. El monstruo, con una risa burlona, lo seguía, asegurándose de que Bruno no pudiera escapar. La noche parecía eterna, y el miedo era una presencia constante, envolviendo cada paso que daba.",“Sadece altı yaşında olmalısın.” diye ısrar ederdi canavar ve Bruno kaçıp vücut,"geliştirme egzersizlerini yapar, bir sabah uyandığında fazladan otuz kırk santim uzamış olmayı umardı.",25,"canı kurtarmak için koşmaya başlar ama canavarın omuzlarından tutulur ve yere düşürülür. Bu kez daha da korkunç bir şekilde zorlanan Bruno, sonunda hayatta kalmak için sadece bir yol kalmıştı: hayal gücünü kullanarak kendi hayatını kurtarmaya çalışıyordu."
Bruno jumped off the bed and landed with a thud on the carpet. He didn’t like the sound it made. It was,very hollow and he immediately decided he’d better not go jumping around this house too often or it might collapse around their ears.,45,"Bruno stood there, his heart pounding, unsure of what to do next. The room was silent except for the soft hum of the distant refrigerator. He glanced around, his eyes landing on a framed photograph of his family, a small smile tugging at his lips. Taking a deep breath, he decided to explore the house, curious about his new surroundings. Each step he took felt heavier, as if the carpet itself was weighing him down. He hoped this strange place wouldn't be too scary, but deep down, he knew he had to face whatever was ahead.",Bruno nhày xuống khỏi giường và rơi lên tấm thảm sàn đánh uỵch. Cậu không thích âm thanh cú nhảy tạo ra. Nó nghe rất rỗng và ngay lập,tức cậu quyết định tốt hơn là không nên nhảy nhót quanh ngôi nhà này quá nhiều nếu không nó sẽ sụp xuống tới tận tai mọi người mất.,58,"Bruno nhày xuống khỏi giường và rơi lên tấm thảm sàn đánh uỵch. Cậu không thích âm thanh cú nhảy tạo ra. Nó nghe rất rỗng và ngay lập tức khiến cậu cảm thấy lo lắng. Cậu cố gắng không để điều đó ảnh hưởng đến giấc ngủ của mình, nhưng tiếng động ấy cứ vang lên trong đêm tối tĩnh lặng, như muốn nhắc nhở cậu về những điều không chắc chắn đang chờ đợi ởTomorrow morning. Bruno lay himself off the bed and landed on the floor rug with a thud. He didn't like the sound of the jump it made. It sounded very hollow and immediately made him feel anxious. He tried not to let it affect his sleep, but the noise kept reverberating in the silent night, as if it wanted to remind him of the uncertain things waiting for him tomorrow morning. Bruno lay there, listening to the silence, hoping the sound would fade away, but it lingered, a constant reminder of the unknown. He closed his eyes tightly, trying to block out the sound, but it was as if the night itself was conspiring to keep him awake. Finally, after what felt like hours, the sound did fade, and Bruno was able to drift into a fitful sleep, his mind still racing with thoughts of the day ahead.",Bruno saltó de la cama y aterrizó en la alfombra con un ruido sordo. No le gustó: era un sonido,"muy hueco, así que decidió que sería mejor no ir dando saltos por aquella casa porque podía derrumbarse y caérseles encima.",41,"Bruno se sobresaltó, su corazón comenzó a latir desbocado mientras miraba hacia el techo, preguntándose qué había sido. No quería imaginar lo peor, pero el sonido persistía en su mente, como una advertencia muda que no podía ignorar. Decidió inspeccionar la habitación con cuidado, asegurándose de que todo estuviera en su lugar, aunque en su interior sabía que algo había cambiado, y ese ruido sordo era solo el comienzo de una noche que prometía ser inquieta y llena de secretos.",Bruno yataktan atlayıp güm diye halıya indi. Çıkardığı sesi beğenmedi; çok yankılıydı ve,"hemen karar verdi, burada pek sık atlamasa daha iyi olacaktı yoksa ev üstlerine çökebilirdi.",27,"Bruno, halının altından geçerek daha sessiz bir yoldan dışarı çıkma yolunu buldu. Dışarıda soğuk havanın tadını çıkarırken, ne yapacağını düşünmeye başladı."
