en_first_half,en_second_half,en_word_count,en_results_raw
"“I think I’m all set here,” he says, and lol of course he isn’t going","to kiss me. “But if I forgot anything, you can have Jake come pick it up.”",31,"He glances nervously at his watch, realizing the meeting starts in five minutes, and his presentation isn't even close to being ready. ""Okay,"" he mutters, ""let's just wing it—again."" His mind races through last-minute ideas, but panic starts to set in as he knows this isn't just any meeting; it's the one that could change everything for his career."
"Jake: younger brother to West (and only slightly less good-looking) and that type of college friend who knows everything about my life at UCLA but has never met my father, who lives only an hour away.","Jake introduced me to West; now Jake will be my sole remaining connection to West. The thought makes me a little sad, but then I remember I have the couch and T-virus zombies waiting for me inside.",73,"Jake and I share a bond that transcends mere proximity; our conversations are a blend of laughter, advice, and a deep understanding of each other's worlds. Despite the distance, he's always been there, offering a shoulder to lean on or a pep talk when needed. His knowledge of my life at UCLA is both a blessing and a curse, as it makes him the go-to person for all my campus-related woes and triumphs. Yet, there's a part of me that wonders how much he truly knows about the complexities of my family dynamics, especially given that he's never met my father, who remains a mysterious figure even to him. This gap in our shared knowledge adds an intriguing layer to our relationship, one that keeps us both intrigued and connected in ways that defy the ordinary brother-friend dynamic."
"“You, too.” West smiles that eye-crinkling smile again, and","damn, I really wish I’d seen it more. “Bye, Anna.”",19,"West's smile widens, revealing a row of perfectly straight teeth, as he motions for the group to gather closer, his eyes twinkling with an unspoken promise."
"I feel her attention move from the empty apartment to the side of my face, and when I smile","over at her, her blue eyes are round with worry. “Holy shit, Anna, I had no idea. Are you okay?”",39,"I feel her attention move from the empty apartment to the side of my face, and when I smile, I notice the softness of her gaze, a mixture of curiosity and something else, perhaps affection, that makes my heart skip a beat, drawing me closer to her, wondering what thoughts lie behind those eyes."
"“That is wonderful news, sweetheart! Oh, I’m so thrilled! Why don’t you fly down to John Wayne the night","before, stay at the house, and we’ll all take the plane over together? The flight to Singapore is a bear.”",39,"and surprise everyone with the good news? I’ve booked us a suite at the hotel overlooking the sunset. We can celebrate properly, have dinner, and maybe catch a movie under the stars. It’s going to be an unforgettable trip, sweetheart. Can’t wait to see you there!"
"“Anna?” he says, like he’s not entirely sure, and then does a full top-to-bottom sweep of my body, which recalls the lack of pants.","When he digs his hand into his luscious head of hair, I forget to be embarrassed again, because it all comes back to me.",48,"Anna nods slightly, her eyes locking onto his, and he can see the tension in her posture. ""Yes,"" she says softly, her voice barely above a whisper. He lets out a breath he didn't realize he was holding, relief washing over him. ""Good,"" he replies, though the word sounds hollow, as if it doesn't quite capture the weight of the moment. They stand there for a moment, the silence between them thick and heavy, neither quite sure what comes next. Finally, Anna breaks the tension, reaching out to touch his arm gently. ""Let's just... go,"" she suggests, and he nods, following her without a word."
The expression he makes is like the meme of that one kid who smiles and then immediately bursts into tears.,West is staring at me like he’s doomed but must pretend to be happy about it. “Anna. You look… great?”,40,"The expression he makes is like the meme of that one kid who smiles and then immediately bursts into tears. It captures the unexpected and sometimes overwhelming emotions that people can experience in a split second. This meme has resonated widely because it reflects the duality of human emotions, showing both joy and sorrow in such a short span of time. It's a poignant reminder that life is full of contrasts, and we often experience a range of feelings simultaneously."
"Stepping aside, I let him pass, and he pulls up short at what’s on the television screen. Conan is",enthusiastically fucking a witch in a cave. We both clear our throats and look up at the ceiling instead.,38,"Conan is intently watching, his eyes wide with surprise as the scene unfolds. It appears to be some kind of breaking news, but the audio is muted. He stands there for a moment, processing the information, before turning to me with a puzzled expression, clearly wondering what I know that he doesn't."
"He adjusts his posture on the sofa, turning slightly to face me. Oh, right. He came here to","ask me for help. I sit up, too, tucking a loose strand of hair behind my ear. Focus, Anna.",37,"He adjusts his posture on the sofa, turning slightly to face me. Oh, right. He came here to discuss the project deadline, but his eyes betray a deeper concern. There's something else weighing on his mind, and I can't help but wonder if it has something to do with the recent office gossip. As he fidgets with his tie, I decide to give him a moment, letting him gather his thoughts before diving into whatever it is he needs to say."
"“I knew what Jake ordered for lunch and what kinds of stupid movies would make him laugh, and I could predict all his pickup lines","at parties, but we didn’t ever, like, sit down and do backstory. He didn’t even mention he had a brother until he suggested I marry you.”",51,"Of course, this didn't mean I approved of his behavior, but I understood him better. I knew the things that made him tick, the things that would get under his skin, and the things that would make him feel at ease. It was a mix of familiarity and frustration, but I wouldn't trade it for anything. Jake was a complex person, and I was the one who got to see the full picture, flaws and all."
