Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['adela'],vice secretary,0,0.21,incorrect,she,0,0.25,incorrect,she,0,0.25,incorrect
['adela'],dr. smith,0,0.14,incorrect,the,0,0.25,incorrect,the,0,0.25,incorrect
"['gore', 'graham gore', 'graham']",commander,0,0.31,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['gore'],charles,0,0.36,incorrect,cities,0,0.2,incorrect,cities,0,0.2,incorrect
['mm'],refrigerator,0,0.0,incorrect,refrigerator,0,0.0,incorrect,refrigerator,0,0.0,incorrect
['gore'],john,0,0.25,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect
['gore'],the toilet's cistern,0,0.17,incorrect,the,0,0.29,incorrect,the,0,0.29,incorrect
['gore'],captain,0,0.0,incorrect,engineer,0,0.33,incorrect,engineer,0,0.33,incorrect
['gore'],him,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['gore'],he,0,0.33,incorrect,he,0,0.33,incorrect,he,0,0.33,incorrect
['gore'],[mask],0,0.0,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect
['gore'],he,0,0.33,incorrect,he,0,0.33,incorrect,he,0,0.33,incorrect
['gore'],hester,0,0.2,incorrect,jack,0,0.0,incorrect,jack,0,0.0,incorrect
['stanley'],captain,0,0.43,incorrect,he,0,0.22,incorrect,he,0,0.22,incorrect
['gore'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['gore'],the ship's cat,0,0.11,incorrect,theodore roosevelt,0,0.27,incorrect,theodore roosevelt,0,0.27,incorrect
['gore'],he,0,0.33,incorrect,minister,0,0.17,incorrect,minister,0,0.17,incorrect
['adela'],dr. smith,0,0.14,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect
['adela'],[mask],0,0.18,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['gore'],the protagonist,0,0.21,incorrect,he,0,0.33,incorrect,he,0,0.33,incorrect
['gore'],chef,0,0.25,incorrect,albert,0,0.2,incorrect,albert,0,0.2,incorrect
['gore'],[mask],0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['gore'],john,0,0.25,incorrect,he,0,0.33,incorrect,he,0,0.33,incorrect
['ralph'],name,0,0.22,incorrect,woman,0,0.2,incorrect,woman,0,0.2,incorrect
['ralph'],defence,0,0.0,incorrect,defence,0,0.0,incorrect,defence,0,0.0,incorrect
['negro'],miscegenation,0,0.33,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['black'],woman,0,0.2,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect
['graham'],cambodia,0,0.29,incorrect,cambodian,0,0.27,incorrect,cambodian,0,0.27,incorrect
['graham'],john,0,0.2,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['arthur'],brigadier,0,0.27,incorrect,brigadier,0,0.27,incorrect,brigadier,0,0.27,incorrect
['stokes'],captain,0,0.15,incorrect,captain,0,0.15,incorrect,captain,0,0.15,incorrect
['graham'],john,0,0.2,incorrect,william,0,0.31,incorrect,william,0,0.31,incorrect
['graham'],john,0,0.2,incorrect,he,0,0.25,incorrect,he,0,0.25,incorrect
['graham'],him,0,0.44,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['graham'],[mask],0,0.17,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['graham'],sixteen-forty-five,0,0.08,incorrect,auschwitz,0,0.27,incorrect,auschwitz,0,0.27,incorrect
['adela'],she,0,0.25,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect
['adela'],hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect
['graham'],[mask],0,0.17,incorrect,bridges,0,0.15,incorrect,bridges,0,0.15,incorrect
['margaret'],name,0,0.33,incorrect,she,0,0.18,incorrect,she,0,0.18,incorrect
['graham'],he,0,0.25,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect
['margaret'],she,0,0.18,incorrect,she,0,0.18,incorrect,she,0,0.18,incorrect
['margaret'],brigadier,0,0.47,incorrect,brigadier,0,0.47,incorrect,brigadier,0,0.47,incorrect
['margaret'],sir,0,0.18,incorrect,sir,0,0.18,incorrect,sir,0,0.18,incorrect
['graham'],government,0,0.38,incorrect,government-owned,0,0.27,incorrect,government-owned,0,0.27,incorrect
['graham'],john,0,0.2,incorrect,"the [mask] token in the passage is most likely to be filled with the name ""hester"". this is based on the context of the passage, which mentions ""hester"" in the sentence ""the anathema. the [mask] showers. with doors thirty-second didn't letting our to slept, we from of the other air executed corpse--and was our left to said"". this suggests that ""hester"" is a proper name that fits the context",0,0.03,incorrect,"the [mask] token in the passage is most likely to be filled with the name ""hester"". this is based on the context of the passage, which mentions ""hester"" in the sentence ""the anathema. the [mask] showers. with doors thirty-second didn't letting our to slept, we from of the other air executed corpse--and was our left to said"". this suggests that ""hester"" is a proper name that fits the context",0,0.03,incorrect
['adela'],ministry,0,0.0,incorrect,minister,0,0.15,incorrect,minister,0,0.15,incorrect
['adela'],she,0,0.25,incorrect,she,0,0.25,incorrect,she,0,0.25,incorrect
['adela'],name,0,0.44,incorrect,secretary,0,0.29,incorrect,secretary,0,0.29,incorrect
['graham'],he,0,0.25,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect
['graham'],grim,0,0.6,incorrect,he,0,0.25,incorrect,he,0,0.25,incorrect
['adela'],control,0,0.17,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['graham'],victor,0,0.17,incorrect,victor,0,0.17,incorrect,victor,0,0.17,incorrect
['graham'],england,0,0.31,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect
['graham'],john,0,0.2,incorrect,ministry,0,0.14,incorrect,ministry,0,0.14,incorrect
['margaret'],shakespeare,0,0.42,incorrect,rhubarb,0,0.4,incorrect,rhubarb,0,0.4,incorrect
['salese'],brigadier,0,0.27,incorrect,brigadier,0,0.27,incorrect,brigadier,0,0.27,incorrect
['adela'],pelosi,0,0.36,incorrect,secretary,0,0.29,incorrect,secretary,0,0.29,incorrect
['graham'],lieutenants,0,0.12,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['salese'],brigadier,0,0.27,incorrect,brigadier,0,0.27,incorrect,brigadier,0,0.27,incorrect
['arthur'],scotland,0,0.14,incorrect,scott,0,0.18,incorrect,scott,0,0.18,incorrect
['graham'],[mask]'s,0,0.14,incorrect,minister,0,0.14,incorrect,minister,0,0.14,incorrect
['graham'],john,0,0.2,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect
['margaret'],disco goddess,0,0.19,incorrect,disco,0,0.0,incorrect,disco,0,0.0,incorrect
['arthur'],john,0,0.2,incorrect,oxford,0,0.17,incorrect,oxford,0,0.17,incorrect
['graham'],sixteen,0,0.0,incorrect,captain,0,0.31,incorrect,captain,0,0.31,incorrect
['arthur'],soldier,0,0.15,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['margaret'],[mask],0,0.29,incorrect,she,0,0.18,incorrect,she,0,0.18,incorrect
['graham'],john,0,0.2,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect
['margaret'],[mask],0,0.29,incorrect,she,0,0.18,incorrect,she,0,0.18,incorrect
['arthur'],sixty-five,0,0.12,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect
['margaret'],john,0,0.0,incorrect,the band,0,0.12,incorrect,the band,0,0.12,incorrect
['arthur'],he,0,0.25,incorrect,he,0,0.25,incorrect,he,0,0.25,incorrect
['margaret'],[mask],0,0.29,incorrect,hester,0,0.29,incorrect,hester,0,0.29,incorrect
['margaret'],she,0,0.18,incorrect,she,0,0.18,incorrect,she,0,0.18,incorrect
