Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['mr bingley', 'mr', 'bingley']",hester,0,0.25,incorrect,uena,0,0.18,incorrect,nia,0,0.2,incorrect,nigeria,0,0.43,incorrect,mme,0,0.4,incorrect,ke,0,0.22,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,sophie,0,0.31,incorrect,satria,0,0.25,incorrect,satria,0,0.25,incorrect,uena,0,0.18,incorrect,nigeria,0,0.43,incorrect,ke,0,0.22,incorrect,hester,0,0.25,incorrect,sophie,0,0.31,incorrect,satria,0,0.25,incorrect,miss,0,0.33,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,toi,0,0.2,incorrect,hester,0,0.25,incorrect,el [mask],0,0.18,incorrect,juan,0,0.18,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,juan,0,0.18,incorrect
"['mr', 'bennet', 'señor', 'señor bennet', 'mr bennet']",hester,0,0.55,incorrect,kelello,0,0.33,incorrect,elizabeth,0,0.4,incorrect,olufemi,0,0.22,incorrect,mme,0,0.4,incorrect,mme botlhokong,0,0.35,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,ny tena,0,0.42,incorrect,kelello,0,0.33,incorrect,olufemi,0,0.22,incorrect,mme botlhokong,0,0.35,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,ny tena,0,0.42,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,juan,0,0.22,incorrect,maria,0,0.57,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,maria,0,0.57,incorrect
"['mrs long', 'señora long', 'long', 'señora', 'mrs']",hester,0,0.5,incorrect,empa,0,0.4,incorrect,emma,0,0.4,incorrect,ogunwusi,0,0.33,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,eita,0,0.4,incorrect,s. [mask],0,0.33,incorrect,s. k.,0,0.31,incorrect,s. [mask],0,0.33,incorrect,ary,0,0.33,incorrect,empa,0,0.4,incorrect,ogunwusi,0,0.33,incorrect,hester,0,0.5,incorrect,eita,0,0.4,incorrect,s. k.,0,0.31,incorrect,ary,0,0.33,incorrect,miss,0,0.57,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,juan,0,0.27,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,juan,0,0.27,incorrect
"['señora bennet', 'mrs', 'bennet', 'señora', 'mrs bennet']",miriam,0,0.44,incorrect,thabo,0,0.22,incorrect,nnamdi,0,0.33,incorrect,iyalenu,0,0.31,incorrect,"mme re tshwanetse ra re, [mask] le fa go ntse jalo, go ne go na le boammaaruri jo bogolo go feta mo tumelong ya rona ya gompieno.",0,0.15,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,s. [mask],0,0.33,incorrect,s. - pachhari,0,0.21,incorrect,s. [mask],0,0.33,incorrect,rehefa,0,0.38,incorrect,thabo,0,0.22,incorrect,iyalenu,0,0.31,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,s. - pachhari,0,0.21,incorrect,rehefa,0,0.38,incorrect,elizabeth,0,0.45,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,catherine,0,0.4,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,elena,0,0.55,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,elena,0,0.55,incorrect
"['bennet', 'mr bennet', 'mr']",hester,0,0.33,incorrect,empa,0,0.33,incorrect,hester,0,0.33,incorrect,ogbon,0,0.36,incorrect,kgabagare,0,0.27,incorrect,jalo,0,0.0,incorrect,hester,0,0.33,incorrect,tera,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,endrey,0,0.5,incorrect,ary,0,0.4,incorrect,empa,0,0.33,incorrect,ogbon,0,0.36,incorrect,jalo,0,0.0,incorrect,tera,0,0.33,incorrect,hester,0,0.33,incorrect,ary,0,0.4,incorrect,fanny,0,0.36,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,kizlarini,0,0.22,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,maria,0,0.57,incorrect,maria,0,0.57,incorrect,hester,0,0.33,incorrect,kizlarini,0,0.22,incorrect,hester,0,0.33,incorrect,maria,0,0.57,incorrect
['lizzy'],hester,0,0.0,incorrect,ke,0,0.0,incorrect,hester,0,0.0,incorrect,nitori,0,0.18,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,nandeha,0,0.0,incorrect,ke,0,0.0,incorrect,nitori,0,0.18,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,nandeha,0,0.0,incorrect,mr. bates,0,0.0,incorrect,hester,0,0.0,incorrect,adam,0,0.0,incorrect,adam,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,carson,0,0.0,incorrect,juan,0,0.0,incorrect,hester,0,0.0,incorrect,adam,0,0.0,incorrect,hester,0,0.0,incorrect,juan,0,0.0,incorrect
"['lucas', 'miss lucas', 'miss', 'lucas–']",moses,0,0.67,incorrect,motho,0,0.22,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,mme,0,0.29,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,raha,0,0.22,incorrect,motho,0,0.22,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,raha,0,0.22,incorrect,miss**,0,0.8,correct,hester,0,0.2,incorrect,hester,0,0.2,incorrect,adamin,0,0.4,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,miss havisham,0,0.61,incorrect,senorita,0,0.22,incorrect,hester,0,0.2,incorrect,adamin,0,0.4,incorrect,hester,0,0.2,incorrect,senorita,0,0.22,incorrect
['mary'],hester,0,0.2,incorrect,boikakaso,0,0.15,incorrect,hester,0,0.2,incorrect,pelu,0,0.0,incorrect,mme,0,0.29,incorrect,mafoko,0,0.4,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,amin,0,0.25,incorrect,boikakaso,0,0.15,incorrect,pelu,0,0.0,incorrect,mafoko,0,0.4,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,amin,0,0.25,incorrect,johnson,0,0.0,incorrect,hester,0,0.2,incorrect,jane,0,0.25,incorrect,gurur,0,0.22,incorrect,kieu hanh,0,0.15,incorrect,em,0,0.33,incorrect,[mask],0,0.4,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,gurur,0,0.22,incorrect,em,0,0.33,incorrect,hester,0,0.2,incorrect
"['miss eliza', 'eliza', 'miss', 'eliz']",hester,0,0.25,incorrect,khanyetso,0,0.15,incorrect,oba,0,0.25,incorrect,bishop,0,0.4,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,ranavalona,0,0.27,incorrect,mairy,0,0.44,incorrect,khanyetso,0,0.15,incorrect,bishop,0,0.4,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,mairy,0,0.44,incorrect,dancing master,0,0.25,incorrect,mr. darcy,0,0.32,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,mac,0,0.31,incorrect,senorita,0,0.46,incorrect,senorita,0,0.46,incorrect,mr. darcy,0,0.32,incorrect,hester,0,0.25,incorrect,mac,0,0.31,incorrect,senorita,0,0.46,incorrect
"['bennet––', 'mrs', 'bennet', 'mrs bennet']",rialo,0,0.25,incorrect,hester,0,0.33,incorrect,s. johnson,0,0.4,incorrect,s. lenu,0,0.47,incorrect,hester,0,0.33,incorrect,mme rona tshwanetse,0,0.41,incorrect,hester,0,0.33,incorrect,mai,0,0.33,incorrect,s. [mask],0,0.33,incorrect,s. hester,0,0.42,incorrect,s. [mask],0,0.33,incorrect,s. tokony raha,0,0.25,incorrect,hester,0,0.33,incorrect,s. lenu,0,0.47,incorrect,mme rona tshwanetse,0,0.41,incorrect,mai,0,0.33,incorrect,s. hester,0,0.42,incorrect,s. tokony raha,0,0.25,incorrect,s. [mask],0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,toi,0,0.22,incorrect,ana,0,0.22,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,toi,0,0.22,incorrect,hester,0,0.33,incorrect
