Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['mauricio', 'jarvis lorry', 'lorr', 'mr jarvis lorry', 'mr', 'mauricio lorry', 'jarvis', 'lorry', 'jarvis lorr']",tellson,0,0.36,incorrect,tellson's,0,0.31,incorrect,charles,0,0.46,incorrect,tellson's,0,0.31,incorrect,tellson,0,0.36,incorrect,tellson,0,0.36,incorrect,tellson,0,0.36,incorrect,tellson,0,0.36,incorrect,thalmann,0,0.25,incorrect,talmage,0,0.27,incorrect,tellson,0,0.36,incorrect,tellson,0,0.36,incorrect,tellson's,0,0.31,incorrect,tellson's,0,0.31,incorrect,tellson,0,0.36,incorrect,tellson,0,0.36,incorrect,talmage,0,0.27,incorrect,tellson,0,0.36,incorrect,mr. lorry,0,0.71,correct,mr. lorry,0,0.71,correct,miss pross,0,0.4,incorrect,tellson,0,0.36,incorrect,charles,0,0.46,incorrect,tellson,0,0.36,incorrect,jeremy,0,0.36,incorrect,charles,0,0.46,incorrect,mr. lorry,0,0.71,correct,tellson,0,0.36,incorrect,tellson,0,0.36,incorrect,charles,0,0.46,incorrect
"['lorry', 'mr lorry', 'mr']",dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,mme,0,0.4,incorrect,mme rona tshwanetse,0,0.22,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,mme rona tshwanetse,0,0.22,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,hester,0,0.25,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect
"['manette', 'miss manette', 'miss']",miss,1,1.0,correct,hester,0,0.46,incorrect,hester,0,0.46,incorrect,ninu,0,0.25,incorrect,"mme re tshwanetse ra re, [mask] le fa go ntse jalo, go ne go na le boammaaruri jo bogolo go feta mo tumelong ya rona ya gompieno.",0,0.16,incorrect,ke,0,0.22,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,manana,0,0.46,incorrect,hester,0,0.46,incorrect,ninu,0,0.25,incorrect,ke,0,0.22,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,manana,0,0.46,incorrect,mr. bates,0,0.5,incorrect,john,0,0.18,incorrect,john,0,0.18,incorrect,isadami,0,0.36,incorrect,thua,0,0.18,incorrect,thua,0,0.18,incorrect,hester,0,0.46,incorrect,senorita,0,0.3,incorrect,john,0,0.18,incorrect,isadami,0,0.36,incorrect,thua,0,0.18,incorrect,senorita,0,0.3,incorrect
"['lorry', 'mr lorry', 'mr']",hester,0,0.25,incorrect,bona,0,0.22,incorrect,hester,0,0.25,incorrect,nibe,0,0.0,incorrect,mme,0,0.4,incorrect,bona,0,0.22,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,talmud,0,0.25,incorrect,hester,0,0.25,incorrect,jereo,0,0.31,incorrect,bona,0,0.22,incorrect,nibe,0,0.0,incorrect,bona,0,0.22,incorrect,hester,0,0.25,incorrect,talmud,0,0.25,incorrect,jereo,0,0.31,incorrect,mr. darcy,0,0.59,incorrect,mr. brown,0,0.47,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,co,0,0.29,incorrect,don quijote,0,0.21,incorrect,juan,0,0.0,incorrect,mr. brown,0,0.47,incorrect,hester,0,0.25,incorrect,co,0,0.29,incorrect,juan,0,0.0,incorrect
"['lorry', 'mr lorry', 'mr']",hester,0,0.25,incorrect,na,0,0.0,incorrect,brown,0,0.31,incorrect,brown,0,0.31,incorrect,arial,0,0.31,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,eita,0,0.0,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,moa,0,0.4,incorrect,jereo,0,0.31,incorrect,na,0,0.0,incorrect,brown,0,0.31,incorrect,hester,0,0.25,incorrect,eita,0,0.0,incorrect,hester,0,0.25,incorrect,jereo,0,0.31,incorrect,banker,0,0.25,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,bankacilik,0,0.13,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,banquero,0,0.25,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,bankacilik,0,0.13,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect
"['madame', 'señora defarge', 'madame defarge', 'señora', 'madam defarge', 'madam', 'defarge']",hester,0,0.5,incorrect,sena,0,0.8,correct,hester,0,0.5,incorrect,hester,0,0.5,incorrect,"mme re tshwanetse ra re, [mask] le fa go ntse jalo, go ne go na le boammaaruri jo bogolo go feta mo tumelong ya rona ya gompieno.",0,0.17,incorrect,mme rona tshwanetse,0,0.36,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,nisy,0,0.2,incorrect,sena,0,0.8,correct,hester,0,0.5,incorrect,mme rona tshwanetse,0,0.36,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,nisy,0,0.2,incorrect,mrs. [mask],0,0.25,incorrect,hester,0,0.5,incorrect,kadin,0,0.4,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,lily,0,0.0,incorrect,maria,0,0.6,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,maria,0,0.6,incorrect
"['madame', 'señora defarge', 'madame defarge', 'señora', 'madam defarge', 'madam', 'defarge']",bokreste,0,0.36,incorrect,bokreste,0,0.36,incorrect,christopher,0,0.35,incorrect,kristine,0,0.29,incorrect,sekeresete,0,0.42,incorrect,sekeresete,0,0.42,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,nikohaka,0,0.43,incorrect,bokreste,0,0.36,incorrect,kristine,0,0.29,incorrect,sekeresete,0,0.42,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,nikohaka,0,0.43,incorrect,miss,0,0.22,incorrect,christian,0,0.27,incorrect,john,0,0.2,incorrect,hester,0,0.5,incorrect,chi,0,0.0,incorrect,nghe,0,0.36,incorrect,juan,0,0.22,incorrect,juan,0,0.22,incorrect,christian,0,0.27,incorrect,hester,0,0.5,incorrect,nghe,0,0.36,incorrect,juan,0,0.22,incorrect
"['mösyö defarge', 'mösyö', 'monsieur', 'defarge', 'monsieur defarge']",moses,0,0.62,incorrect,mahlo,0,0.4,incorrect,oba,0,0.25,incorrect,oba,0,0.25,incorrect,matlho,0,0.36,incorrect,matlho,0,0.36,incorrect,hester,0,0.43,incorrect,hester,0,0.43,incorrect,hester,0,0.43,incorrect,hester,0,0.43,incorrect,randolph,0,0.17,incorrect,nandoa,0,0.31,incorrect,mahlo,0,0.4,incorrect,oba,0,0.25,incorrect,matlho,0,0.36,incorrect,hester,0,0.43,incorrect,hester,0,0.43,incorrect,nandoa,0,0.31,incorrect,mr.,0,0.36,incorrect,gentleman,0,0.25,incorrect,adam,0,0.36,incorrect,beyefendi,0,0.38,incorrect,nguyen,0,0.31,incorrect,hester,0,0.43,incorrect,juan,0,0.2,incorrect,pedro,0,0.33,incorrect,gentleman,0,0.25,incorrect,beyefendi,0,0.38,incorrect,hester,0,0.43,incorrect,pedro,0,0.33,incorrect
['defarge'],hester,0,0.31,incorrect,hester,0,0.31,incorrect,ati,0,0.2,incorrect,devil,0,0.33,incorrect,mme e. e.,0,0.25,incorrect,democratic republic of congo,0,0.29,incorrect,hester,0,0.31,incorrect,diabolo,0,0.29,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,ary,0,0.4,incorrect,hester,0,0.31,incorrect,devil,0,0.33,incorrect,democratic republic of congo,0,0.29,incorrect,diabolo,0,0.29,incorrect,hester,0,0.31,incorrect,ary,0,0.4,incorrect,[mask],0,0.15,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,seytan,0,0.31,incorrect,nguyen,0,0.31,incorrect,quy,0,0.0,incorrect,[mask],0,0.15,incorrect,demonio,0,0.29,incorrect,hester,0,0.31,incorrect,seytan,0,0.31,incorrect,quy,0,0.0,incorrect,demonio,0,0.29,incorrect
"['lorry', 'mr lorry', 'mr']",hester,0,0.25,incorrect,puisano,0,0.17,incorrect,hester,0,0.25,incorrect,ogun state,0,0.13,incorrect,mme,0,0.4,incorrect,mme rona tshwanetse,0,0.22,incorrect,tahiti,0,0.0,incorrect,tera,0,0.33,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,saingy,0,0.18,incorrect,puisano,0,0.17,incorrect,ogun state,0,0.13,incorrect,mme rona tshwanetse,0,0.22,incorrect,tera,0,0.33,incorrect,hester,0,0.25,incorrect,saingy,0,0.18,incorrect,young's,0,0.17,incorrect,hester,0,0.25,incorrect,kiz,0,0.0,incorrect,hester,0,0.25,incorrect,tai,0,0.0,incorrect,hester,0,0.25,incorrect,nina,0,0.0,incorrect,maria,0,0.57,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,maria,0,0.57,incorrect
