Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['bobofit', 'nancy bobofit', 'nancy']",qetellong,0,0.14,incorrect,qetellong,0,0.14,incorrect,jesus,0,0.0,incorrect,nikeyin,0,0.33,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,te fenua enata,0,0.32,incorrect,michael,0,0.17,incorrect,shiv,0,0.18,incorrect,farany,0,0.55,incorrect,france,0,0.55,incorrect,john,0,0.22,incorrect,will,0,0.18,incorrect,ozgur,0,0.17,incorrect,ataturk,0,0.2,incorrect,ngoc,0,0.44,incorrect,nguyen du,0,0.29,incorrect,john,0,0.22,incorrect,estela,0,0.18,incorrect,qetellong,0,0.14,incorrect,nikeyin,0,0.33,incorrect,jesus,0,0.0,incorrect,te fenua enata,0,0.32,incorrect,shiv,0,0.18,incorrect,france,0,0.55,incorrect,will,0,0.18,incorrect,ataturk,0,0.2,incorrect,nguyen du,0,0.29,incorrect,estela,0,0.18,incorrect
"['bay brunner', 'brunner', 'bay']",god,0,0.0,incorrect,jesus,0,0.17,incorrect,caesar,0,0.35,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,shaka,0,0.25,incorrect,jesus,0,0.17,incorrect,te roma,0,0.29,incorrect,mr. ivison,0,0.24,incorrect,sii-sttres,0,0.24,incorrect,pliny,0,0.25,incorrect,plato,0,0.25,incorrect,mr. brunner,0,0.78,correct,zeus,0,0.18,incorrect,mr. brunner,0,0.78,correct,zeus,0,0.18,incorrect,mr. d,0,0.17,incorrect,la son,0,0.35,incorrect,mr. escudero,0,0.42,incorrect,zeus,0,0.18,incorrect,jesus,0,0.17,incorrect,god,0,0.0,incorrect,shaka,0,0.25,incorrect,te roma,0,0.29,incorrect,sii-sttres,0,0.24,incorrect,plato,0,0.25,incorrect,zeus,0,0.18,incorrect,zeus,0,0.18,incorrect,la son,0,0.35,incorrect,zeus,0,0.18,incorrect
"['bay brunner', 'murmuré', 'brunner', 'bay']",jesus,0,0.17,incorrect,lesotho,0,0.14,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,mma morwadi,0,0.33,incorrect,morwadi,0,0.29,incorrect,teina,0,0.25,incorrect,te,0,0.22,incorrect,shiv,0,0.0,incorrect,shivani,0,0.22,incorrect,jesus,0,0.17,incorrect,madagascar,0,0.24,incorrect,john,0,0.18,incorrect,john,0,0.18,incorrect,ozge,0,0.18,incorrect,elif,0,0.18,incorrect,nguyen,0,0.31,incorrect,nguyen,0,0.31,incorrect,john,0,0.18,incorrect,john,0,0.18,incorrect,lesotho,0,0.14,incorrect,jesus,0,0.17,incorrect,morwadi,0,0.29,incorrect,te,0,0.22,incorrect,shivani,0,0.22,incorrect,madagascar,0,0.24,incorrect,john,0,0.18,incorrect,elif,0,0.18,incorrect,nguyen,0,0.31,incorrect,john,0,0.18,incorrect
"['bay brunner', 'brunner', 'bay']",john,0,0.18,incorrect,lesotho,0,0.14,incorrect,adewale,0,0.22,incorrect,abraham lincoln,0,0.38,incorrect,john,0,0.18,incorrect,john,0,0.18,incorrect,teina,0,0.25,incorrect,tahiti,0,0.22,incorrect,albert einstein,0,0.38,incorrect,albert einstein,0,0.38,incorrect,john,0,0.18,incorrect,antananarivo,0,0.35,incorrect,john,0,0.18,incorrect,leonardo,0,0.27,incorrect,ozgur,0,0.33,incorrect,leonardo,0,0.27,incorrect,nguyen,0,0.31,incorrect,nguyen,0,0.31,incorrect,director,0,0.4,incorrect,el prado,0,0.27,incorrect,lesotho,0,0.14,incorrect,abraham lincoln,0,0.38,incorrect,john,0,0.18,incorrect,tahiti,0,0.22,incorrect,albert einstein,0,0.38,incorrect,antananarivo,0,0.35,incorrect,leonardo,0,0.27,incorrect,leonardo,0,0.27,incorrect,nguyen,0,0.31,incorrect,el prado,0,0.27,incorrect
"['señora dodds', 'señora', 'bayan', 'dodds', 'bayan dodds']",john,0,0.22,incorrect,lesotho,0,0.32,incorrect,mount yasur,0,0.27,incorrect,hydrogen,0,0.32,incorrect,jesus,0,0.24,incorrect,botswana,0,0.46,incorrect,te,0,0.25,incorrect,te fenua,0,0.43,incorrect,stephen king,0,0.33,incorrect,john,0,0.22,incorrect,lucy,0,0.22,incorrect,malagasy,0,0.32,incorrect,lucifer,0,0.31,incorrect,lucifer,0,0.31,incorrect,shelob,0,0.5,incorrect,mount doom,0,0.38,incorrect,ngoc,0,0.4,incorrect,nguyen,0,0.36,incorrect,la bomba,0,0.32,incorrect,lucifer,0,0.31,incorrect,lesotho,0,0.32,incorrect,hydrogen,0,0.32,incorrect,botswana,0,0.46,incorrect,te fenua,0,0.43,incorrect,john,0,0.22,incorrect,malagasy,0,0.32,incorrect,lucifer,0,0.31,incorrect,mount doom,0,0.38,incorrect,nguyen,0,0.36,incorrect,lucifer,0,0.31,incorrect
"['señor', 'bay', 'jackson', 'bay jackson', 'señor jackson']",john,0,0.55,incorrect,jesus,0,0.33,incorrect,olorun,0,0.36,incorrect,jesus,0,0.33,incorrect,john,0,0.55,incorrect,john,0,0.55,incorrect,john,0,0.55,incorrect,te,0,0.29,incorrect,shakespeare,0,0.38,incorrect,god,0,0.25,incorrect,tom,0,0.25,incorrect,tom,0,0.25,incorrect,student,0,0.5,incorrect,montblanc,0,0.33,incorrect,bay,1,1.0,correct,ozdemir,0,0.33,incorrect,nguyen,0,0.36,incorrect,nguyen,0,0.36,incorrect,senor,1,1.0,correct,levantate,0,0.29,incorrect,jesus,0,0.33,incorrect,jesus,0,0.33,incorrect,john,0,0.55,incorrect,te,0,0.29,incorrect,god,0,0.25,incorrect,tom,0,0.25,incorrect,montblanc,0,0.33,incorrect,ozdemir,0,0.33,incorrect,nguyen,0,0.36,incorrect,levantate,0,0.29,incorrect
"['dodds', 'bayan dodds', 'bayan']",khafetsa,0,0.31,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,john,0,0.22,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,te,0,0.0,incorrect,freud,0,0.2,incorrect,freud,0,0.2,incorrect,freud,0,0.2,incorrect,isaky,0,0.4,incorrect,star wars,0,0.3,incorrect,john,0,0.22,incorrect,god,0,0.5,incorrect,ali,0,0.25,incorrect,ngoc trinh,0,0.19,incorrect,nguyen,0,0.36,incorrect,hitler,0,0.0,incorrect,john,0,0.22,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,te,0,0.0,incorrect,freud,0,0.2,incorrect,isaky,0,0.4,incorrect,john,0,0.22,incorrect,ali,0,0.25,incorrect,nguyen,0,0.36,incorrect,john,0,0.22,incorrect
"['señora dodds', 'señora', 'bayan', 'dodds', 'bayan dodds']",shakespeare,0,0.35,incorrect,lesotho,0,0.32,incorrect,odin,0,0.44,incorrect,john,0,0.22,incorrect,jesus,0,0.24,incorrect,botswana,0,0.46,incorrect,tahiti,0,0.18,incorrect,tahiti,0,0.18,incorrect,shiva,0,0.36,incorrect,shiv,0,0.22,incorrect,jesus,0,0.24,incorrect,andro,0,0.5,incorrect,dragons,0,0.5,incorrect,lucas,0,0.25,incorrect,lucifer,0,0.31,incorrect,ter,0,0.44,incorrect,dracula,0,0.33,incorrect,nguyen,0,0.36,incorrect,dragon,0,0.36,incorrect,lucas,0,0.25,incorrect,lesotho,0,0.32,incorrect,john,0,0.22,incorrect,botswana,0,0.46,incorrect,tahiti,0,0.18,incorrect,shiv,0,0.22,incorrect,andro,0,0.5,incorrect,lucas,0,0.25,incorrect,ter,0,0.44,incorrect,nguyen,0,0.36,incorrect,lucas,0,0.25,incorrect
"['bobofit', 'nancy bobofit', 'nancy']",john,0,0.22,incorrect,ke,0,0.0,incorrect,john,0,0.22,incorrect,jesus,0,0.0,incorrect,god,0,0.2,incorrect,university,0,0.27,incorrect,john,0,0.22,incorrect,ua,0,0.29,incorrect,john,0,0.22,incorrect,rahul,0,0.2,incorrect,john,0,0.22,incorrect,niady,0,0.6,incorrect,mom,0,0.2,incorrect,ms. johnson,0,0.25,incorrect,ogretmenim,0,0.24,incorrect,ozgur,0,0.17,incorrect,nguyen,0,0.36,incorrect,nguyen,0,0.36,incorrect,mom,0,0.2,incorrect,john,0,0.22,incorrect,ke,0,0.0,incorrect,jesus,0,0.0,incorrect,university,0,0.27,incorrect,ua,0,0.29,incorrect,rahul,0,0.2,incorrect,niady,0,0.6,incorrect,ms. johnson,0,0.25,incorrect,ozgur,0,0.17,incorrect,nguyen,0,0.36,incorrect,john,0,0.22,incorrect
"['bay brunner', 'brunner', 'bay']",jesus,0,0.17,incorrect,latin,0,0.25,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,caesar,0,0.35,incorrect,god,0,0.0,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,mr. escalante,0,0.3,incorrect,virgil,0,0.15,incorrect,epictetus,0,0.12,incorrect,latince,0,0.33,incorrect,nguyen,0,0.31,incorrect,nguyen,0,0.31,incorrect,professor,0,0.38,incorrect,john,0,0.18,incorrect,latin,0,0.25,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,god,0,0.0,incorrect,jesus,0,0.17,incorrect,virgil,0,0.15,incorrect,latince,0,0.33,incorrect,nguyen,0,0.31,incorrect,john,0,0.18,incorrect
