Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['mr', 'mr bingley', 'bingley']",jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,olivia,0,0.15,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,ke,0,0.22,incorrect,jesus,0,0.17,incorrect,aita,0,0.18,incorrect,emily,0,0.53,incorrect,shruti,0,0.25,incorrect,charlotte,0,0.32,incorrect,john,0,0.18,incorrect,mr. bingley,0,0.95,correct,emma,0,0.33,incorrect,paris,0,0.29,incorrect,paris,0,0.29,incorrect,ngoc,0,0.36,incorrect,nguyen,0,0.46,incorrect,king,0,0.55,incorrect,maria,0,0.57,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,ke,0,0.22,incorrect,aita,0,0.18,incorrect,shruti,0,0.25,incorrect,john,0,0.18,incorrect,emma,0,0.33,incorrect,paris,0,0.29,incorrect,nguyen,0,0.46,incorrect,maria,0,0.57,incorrect
"['mr', 'bennet', 'señor bennet', 'mr bennet', 'señor']",emma,0,0.33,incorrect,kelello,0,0.33,incorrect,madame bovary,0,0.33,incorrect,okan,0,0.25,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,te,0,0.29,incorrect,te,0,0.29,incorrect,shivani,0,0.33,incorrect,shivani,0,0.33,incorrect,emma,0,0.33,incorrect,madagascar,0,0.33,incorrect,mr. bennet,0,0.95,correct,elizabeth,0,0.4,incorrect,mr. bennet,0,0.95,correct,mr. bennet,0,0.95,correct,mr. bennet,0,0.95,correct,nguyen,0,0.36,incorrect,mr. bennet,0,0.95,correct,emma,0,0.33,incorrect,kelello,0,0.33,incorrect,okan,0,0.25,incorrect,jesus,0,0.2,incorrect,te,0,0.29,incorrect,shivani,0,0.33,incorrect,madagascar,0,0.33,incorrect,elizabeth,0,0.4,incorrect,mr. bennet,0,0.95,correct,nguyen,0,0.36,incorrect,emma,0,0.33,incorrect
"['mrs long', 'señora', 'long', 'mrs', 'señora long']",john,0,0.5,incorrect,lesotho,0,0.36,incorrect,john,0,0.5,incorrect,ore,0,0.44,incorrect,jesus,0,0.25,incorrect,botswana,0,0.43,incorrect,te fenua enata,0,0.4,incorrect,te,0,0.25,incorrect,john,0,0.5,incorrect,lab,0,0.29,incorrect,paul,0,0.27,incorrect,jesus,0,0.25,incorrect,miss bates,0,0.33,incorrect,elizabeth,0,0.27,incorrect,ozdemir,0,0.4,incorrect,ozdemir,0,0.4,incorrect,nguyen,0,0.4,incorrect,nguyen,0,0.4,incorrect,longbourn,0,0.62,incorrect,god,0,0.29,incorrect,lesotho,0,0.36,incorrect,ore,0,0.44,incorrect,botswana,0,0.43,incorrect,te,0,0.25,incorrect,lab,0,0.29,incorrect,jesus,0,0.25,incorrect,elizabeth,0,0.27,incorrect,ozdemir,0,0.4,incorrect,nguyen,0,0.4,incorrect,god,0,0.29,incorrect
"['bennet', 'señora', 'mrs', 'señora bennet', 'mrs bennet']",jesus,0,0.25,incorrect,thabo,0,0.22,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,te maere o te mau vahine,0,0.35,incorrect,te,0,0.25,incorrect,shelley,0,0.35,incorrect,shivani,0,0.31,incorrect,john,0,0.24,incorrect,jesus,0,0.25,incorrect,elizabeth bennet,0,0.62,incorrect,elizabeth,0,0.45,incorrect,ozge,0,0.24,incorrect,ozdemir,0,0.4,incorrect,nguyen,0,0.33,incorrect,ngoc,0,0.4,incorrect,queen,0,0.36,incorrect,el,0,0.25,incorrect,thabo,0,0.22,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,te,0,0.25,incorrect,shivani,0,0.31,incorrect,jesus,0,0.25,incorrect,elizabeth,0,0.45,incorrect,ozdemir,0,0.4,incorrect,ngoc,0,0.4,incorrect,el,0,0.25,incorrect
"['mr', 'mr bennet', 'bennet']",john,0,0.2,incorrect,ke,0,0.25,incorrect,olorun,0,0.27,incorrect,ati,0,0.22,incorrect,john,0,0.2,incorrect,kgabagare,0,0.27,incorrect,jesus,0,0.18,incorrect,ua,0,0.0,incorrect,shivani,0,0.15,incorrect,shivani,0,0.15,incorrect,randrianaivo,0,0.29,incorrect,endrey faly,0,0.35,incorrect,mr. bennet,0,0.95,correct,elizabeth,0,0.4,incorrect,elizabeth,0,0.4,incorrect,ali,0,0.0,incorrect,ngoc,0,0.2,incorrect,nguyen,0,0.33,incorrect,john,0,0.2,incorrect,maria,0,0.57,incorrect,ke,0,0.25,incorrect,ati,0,0.22,incorrect,kgabagare,0,0.27,incorrect,ua,0,0.0,incorrect,shivani,0,0.15,incorrect,endrey faly,0,0.35,incorrect,elizabeth,0,0.4,incorrect,ali,0,0.0,incorrect,nguyen,0,0.33,incorrect,maria,0,0.57,incorrect
['lizzy'],jesus,0,0.0,incorrect,empa,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,te tera,0,0.0,incorrect,mr. darcy,0,0.14,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,enga,0,0.0,incorrect,darcy,0,0.2,incorrect,mr. darcy,0,0.14,incorrect,mr. darcy,0,0.14,incorrect,adem,0,0.0,incorrect,nguyen,0,0.18,incorrect,nguyen,0,0.18,incorrect,mr. darcy,0,0.14,incorrect,carlos,0,0.18,incorrect,empa,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,te tera,0,0.0,incorrect,god,0,0.0,incorrect,enga,0,0.0,incorrect,mr. darcy,0,0.14,incorrect,adem,0,0.0,incorrect,nguyen,0,0.18,incorrect,carlos,0,0.18,incorrect
"['miss', 'lucas', 'miss lucas', 'lucas–']",paul,0,0.22,incorrect,jesus,0,0.44,incorrect,jesus,0,0.44,incorrect,jesus,0,0.44,incorrect,nelson mandela,0,0.33,incorrect,boikgogomoso,0,0.25,incorrect,te'ote'o,0,0.0,incorrect,te'ote'o,0,0.0,incorrect,elizabeth bennet,0,0.19,incorrect,shivaji,0,0.24,incorrect,randriamampionona,0,0.22,incorrect,andriamanitra,0,0.26,incorrect,elizabeth bennet,0,0.19,incorrect,mr. darcy,0,0.32,incorrect,darcy,0,0.2,incorrect,darcy,0,0.2,incorrect,ngoc,0,0.22,incorrect,nguyen,0,0.18,incorrect,elizabeth bennet,0,0.19,incorrect,mr. darcy,0,0.32,incorrect,jesus,0,0.44,incorrect,jesus,0,0.44,incorrect,boikgogomoso,0,0.25,incorrect,te'ote'o,0,0.0,incorrect,shivaji,0,0.24,incorrect,andriamanitra,0,0.26,incorrect,mr. darcy,0,0.32,incorrect,darcy,0,0.2,incorrect,nguyen,0,0.18,incorrect,mr. darcy,0,0.32,incorrect
['mary'],pride,0,0.22,incorrect,boikhohomoso,0,0.12,incorrect,confucius,0,0.0,incorrect,jesus,0,0.0,incorrect,epictetus,0,0.0,incorrect,jesus,0,0.0,incorrect,paul gauguin,0,0.12,incorrect,teoteo,0,0.0,incorrect,adam smith,0,0.14,incorrect,maithili,0,0.33,incorrect,paul,0,0.25,incorrect,madagascar,0,0.43,incorrect,jane austen,0,0.13,incorrect,jane austen,0,0.13,incorrect,jane austen,0,0.13,incorrect,aristotle,0,0.31,incorrect,jane austen,0,0.13,incorrect,nguyen,0,0.2,incorrect,jane austen,0,0.13,incorrect,platon,0,0.2,incorrect,boikhohomoso,0,0.12,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,teoteo,0,0.0,incorrect,maithili,0,0.33,incorrect,madagascar,0,0.43,incorrect,jane austen,0,0.13,incorrect,aristotle,0,0.31,incorrect,nguyen,0,0.2,incorrect,platon,0,0.2,incorrect
"['miss', 'eliz', 'miss eliza', 'eliza']",god,0,0.0,incorrect,jesus,0,0.44,incorrect,oliver,0,0.4,incorrect,jesus,0,0.44,incorrect,jesus,0,0.44,incorrect,jesus,0,0.44,incorrect,teie,0,0.5,incorrect,jesus,0,0.44,incorrect,shakespeare,0,0.38,incorrect,shakespeare,0,0.38,incorrect,tom,0,0.29,incorrect,andriamahilala,0,0.33,incorrect,emma,0,0.44,incorrect,mr. darcy,0,0.32,incorrect,madame,0,0.25,incorrect,shakespeare,0,0.38,incorrect,anna,0,0.22,incorrect,ngoc trinh,0,0.2,incorrect,elizabeth,0,0.71,correct,senorita,0,0.46,incorrect,jesus,0,0.44,incorrect,jesus,0,0.44,incorrect,jesus,0,0.44,incorrect,jesus,0,0.44,incorrect,shakespeare,0,0.38,incorrect,andriamahilala,0,0.33,incorrect,mr. darcy,0,0.32,incorrect,shakespeare,0,0.38,incorrect,ngoc trinh,0,0.2,incorrect,senorita,0,0.46,incorrect
"['bennet––', 'bennet', 'mrs', 'mrs bennet']",jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,paul,0,0.0,incorrect,jesus,0,0.25,incorrect,modimo,0,0.22,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,te,0,0.25,incorrect,shakespeare,0,0.29,incorrect,god,0,0.0,incorrect,paul,0,0.0,incorrect,jesus,0,0.25,incorrect,mr. bennet,0,0.9,correct,emma,0,0.29,incorrect,ali,0,0.0,incorrect,ali,0,0.0,incorrect,nguyen,0,0.33,incorrect,nguyen,0,0.33,incorrect,elizabeth,0,0.4,incorrect,emma,0,0.29,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,te,0,0.25,incorrect,god,0,0.0,incorrect,jesus,0,0.25,incorrect,emma,0,0.29,incorrect,ali,0,0.0,incorrect,nguyen,0,0.33,incorrect,emma,0,0.29,incorrect
