Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['mauricio lorry', 'mauricio', 'mr jarvis lorry', 'mr', 'jarvis', 'lorr', 'jarvis lorry', 'jarvis lorr', 'lorry']",mr. lorry,0,0.71,correct,cruncher,0,0.33,incorrect,mr. lorry,0,0.71,correct,bank,0,0.2,incorrect,charles darnay,0,0.46,incorrect,charles darnay,0,0.46,incorrect,charles darnay,0,0.46,incorrect,paris,0,0.73,correct,john,0,0.27,incorrect,john,0,0.27,incorrect,charles darnay,0,0.46,incorrect,charles darnay,0,0.46,incorrect,mr. lorry,0,0.71,correct,charles darnay,0,0.46,incorrect,lucie,0,0.46,incorrect,charles darnay,0,0.46,incorrect,charles darnay,0,0.46,incorrect,ngan,0,0.2,incorrect,manette,0,0.27,incorrect,charles darnay,0,0.46,incorrect,cruncher,0,0.33,incorrect,bank,0,0.2,incorrect,charles darnay,0,0.46,incorrect,paris,0,0.73,correct,john,0,0.27,incorrect,charles darnay,0,0.46,incorrect,charles darnay,0,0.46,incorrect,charles darnay,0,0.46,incorrect,ngan,0,0.2,incorrect,charles darnay,0,0.46,incorrect
"['mr', 'mr lorry', 'lorry']",dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,england,0,0.17,incorrect,job,0,0.25,incorrect,lebopo,0,0.36,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,david copperfield,0,0.24,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,david copperfield,0,0.24,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dickens,0,0.0,incorrect,dover,0,0.4,incorrect,charles dickens,0,0.17,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,england,0,0.17,incorrect,lebopo,0,0.36,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect
"['manette', 'miss', 'miss manette']",john,0,0.18,incorrect,john,0,0.18,incorrect,adewale,0,0.43,incorrect,jesus,0,0.44,incorrect,god,0,0.0,incorrect,jesus,0,0.44,incorrect,john,0,0.18,incorrect,hoani,0,0.33,incorrect,john,0,0.18,incorrect,miss,1,1.0,correct,tom,0,0.29,incorrect,andriamatoa,0,0.35,incorrect,scrooge,0,0.21,incorrect,john,0,0.18,incorrect,hal,0,0.2,incorrect,ali,0,0.29,incorrect,ngoc,0,0.18,incorrect,nguyen,0,0.31,incorrect,emma,0,0.38,incorrect,senorita,0,0.3,incorrect,john,0,0.18,incorrect,jesus,0,0.44,incorrect,jesus,0,0.44,incorrect,hoani,0,0.33,incorrect,miss,1,1.0,correct,andriamatoa,0,0.35,incorrect,john,0,0.18,incorrect,ali,0,0.29,incorrect,nguyen,0,0.31,incorrect,senorita,0,0.3,incorrect
"['mr', 'mr lorry', 'lorry']",god,0,0.25,incorrect,lesotho,0,0.33,incorrect,oduduwa,0,0.17,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,ua,0,0.0,incorrect,tom,0,0.4,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,jereo,0,0.31,incorrect,monks,0,0.31,incorrect,emma,0,0.33,incorrect,ali,0,0.25,incorrect,ali,0,0.25,incorrect,ngoc,0,0.22,incorrect,nguyen,0,0.18,incorrect,don quijote,0,0.21,incorrect,don quixote,0,0.21,incorrect,lesotho,0,0.33,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,ua,0,0.0,incorrect,god,0,0.25,incorrect,jereo,0,0.31,incorrect,emma,0,0.33,incorrect,ali,0,0.25,incorrect,nguyen,0,0.18,incorrect,don quixote,0,0.21,incorrect
"['mr', 'mr lorry', 'lorry']",jesu,0,0.0,incorrect,lesotho,0,0.33,incorrect,olorun,0,0.55,incorrect,brown,0,0.31,incorrect,john,0,0.22,incorrect,botswana,0,0.15,incorrect,jesus,0,0.0,incorrect,te,0,0.0,incorrect,john,0,0.22,incorrect,shyam,0,0.29,incorrect,god,0,0.25,incorrect,banky,0,0.2,incorrect,mr. jaggers,0,0.42,incorrect,banker,0,0.25,incorrect,ozge,0,0.22,incorrect,haline,0,0.18,incorrect,ngoc,0,0.22,incorrect,ngoc,0,0.22,incorrect,banker,0,0.25,incorrect,maria,0,0.57,incorrect,lesotho,0,0.33,incorrect,brown,0,0.31,incorrect,botswana,0,0.15,incorrect,te,0,0.0,incorrect,shyam,0,0.29,incorrect,banky,0,0.2,incorrect,banker,0,0.25,incorrect,haline,0,0.18,incorrect,ngoc,0,0.22,incorrect,maria,0,0.57,incorrect
"['madame', 'madame defarge', 'señora defarge', 'defarge', 'señora', 'madam defarge', 'madam']",emily,0,0.2,incorrect,senatla,0,0.62,incorrect,adunni,0,0.36,incorrect,iwa,0,0.25,incorrect,grace,0,0.36,incorrect,botswana,0,0.43,incorrect,te,0,0.25,incorrect,hoani,0,0.36,incorrect,misej,0,0.36,incorrect,shivani,0,0.31,incorrect,madame raquin,0,0.63,incorrect,madagascar,0,0.53,incorrect,mrs. affery,0,0.35,incorrect,james,0,0.55,incorrect,adam's wife,0,0.59,incorrect,ali,0,0.25,incorrect,nguyen thi mai,0,0.3,incorrect,nguyen,0,0.33,incorrect,la tabernera,0,0.44,incorrect,carlos,0,0.31,incorrect,senatla,0,0.62,incorrect,iwa,0,0.25,incorrect,botswana,0,0.43,incorrect,hoani,0,0.36,incorrect,shivani,0,0.31,incorrect,madagascar,0,0.53,incorrect,james,0,0.55,incorrect,ali,0,0.25,incorrect,nguyen,0,0.33,incorrect,carlos,0,0.31,incorrect
"['madame', 'madame defarge', 'señora defarge', 'defarge', 'señora', 'madam defarge', 'madam']",jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,john,0,0.2,incorrect,antananarivo,0,0.32,incorrect,mrs. sparsit,0,0.32,incorrect,christian,0,0.27,incorrect,bayram,0,0.55,incorrect,ali,0,0.25,incorrect,ngoc,0,0.4,incorrect,nghe,0,0.36,incorrect,maria,0,0.6,incorrect,john,0,0.2,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,antananarivo,0,0.32,incorrect,christian,0,0.27,incorrect,ali,0,0.25,incorrect,nghe,0,0.36,incorrect,john,0,0.2,incorrect
"['monsieur defarge', 'monsieur', 'defarge', 'mösyö defarge', 'mösyö']",jesus,0,0.31,incorrect,jesus,0,0.31,incorrect,jesus,0,0.31,incorrect,abraham,0,0.29,incorrect,john,0,0.33,incorrect,matlho,0,0.36,incorrect,adam,0,0.36,incorrect,te,0,0.22,incorrect,shakespeare,0,0.44,incorrect,shiv,0,0.33,incorrect,abraham,0,0.29,incorrect,nandinika,0,0.25,incorrect,mr. lorry,0,0.43,incorrect,mr. darcy,0,0.48,incorrect,adam,0,0.36,incorrect,john,0,0.33,incorrect,nguyen,0,0.31,incorrect,nguyen,0,0.31,incorrect,the tabernero,0,0.4,incorrect,don,0,0.36,incorrect,jesus,0,0.31,incorrect,abraham,0,0.29,incorrect,matlho,0,0.36,incorrect,te,0,0.22,incorrect,shiv,0,0.33,incorrect,nandinika,0,0.25,incorrect,mr. darcy,0,0.48,incorrect,john,0,0.33,incorrect,nguyen,0,0.31,incorrect,don,0,0.36,incorrect
['defarge'],albert einstein,0,0.27,incorrect,jesus,0,0.17,incorrect,devil,0,0.33,incorrect,jesus,0,0.17,incorrect,long gone demo,0,0.19,incorrect,let's fela,0,0.35,incorrect,jesus,0,0.17,incorrect,diabolo,0,0.29,incorrect,shaitan,0,0.14,incorrect,god,0,0.2,incorrect,lucifer,0,0.29,incorrect,god,0,0.2,incorrect,sydney carton,0,0.4,incorrect,god,0,0.2,incorrect,ali,0,0.2,incorrect,god,0,0.2,incorrect,nguyen tuan,0,0.22,incorrect,nguyen,0,0.31,incorrect,don fermin,0,0.35,incorrect,god,0,0.2,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,let's fela,0,0.35,incorrect,diabolo,0,0.29,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,nguyen,0,0.31,incorrect,god,0,0.2,incorrect
"['mr', 'mr lorry', 'lorry']",jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,john,0,0.22,incorrect,botswana,0,0.15,incorrect,teie,0,0.0,incorrect,jesus,0,0.0,incorrect,god,0,0.25,incorrect,ram,0,0.4,incorrect,god,0,0.25,incorrect,jesus,0,0.0,incorrect,mr. darcy,0,0.59,incorrect,emily,0,0.46,incorrect,bayan,0,0.2,incorrect,ali,0,0.25,incorrect,nguyen tuan,0,0.12,incorrect,ngoc,0,0.22,incorrect,alcalde,0,0.17,incorrect,maria,0,0.57,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,botswana,0,0.15,incorrect,jesus,0,0.0,incorrect,ram,0,0.4,incorrect,jesus,0,0.0,incorrect,emily,0,0.46,incorrect,ali,0,0.25,incorrect,ngoc,0,0.22,incorrect,maria,0,0.57,incorrect
"['mr', 'mr lorry', 'lorry']",laban,0,0.2,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,abraham,0,0.22,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect,abraham,0,0.22,incorrect,ua,0,0.0,incorrect,jesus,0,0.0,incorrect,ram,0,0.4,incorrect,abel,0,0.22,incorrect,antananarivo,0,0.2,incorrect,he,0,0.0,incorrect,john,0,0.22,incorrect,charles darnay,0,0.36,incorrect,madame,0,0.25,incorrect,nguyen,0,0.18,incorrect,ngoc,0,0.22,incorrect,el tabernero,0,0.35,incorrect,maria,0,0.57,incorrect,jesus,0,0.0,incorrect,abraham,0,0.22,incorrect,john,0,0.22,incorrect,ua,0,0.0,incorrect,ram,0,0.4,incorrect,antananarivo,0,0.2,incorrect,john,0,0.22,incorrect,madame,0,0.25,incorrect,ngoc,0,0.22,incorrect,maria,0,0.57,incorrect
['defarge'],jesus,0,0.17,incorrect,lesotho,0,0.14,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,matlho,0,0.15,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,god,0,0.2,incorrect,ram,0,0.2,incorrect,madagascar,0,0.35,incorrect,madagascar,0,0.35,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,adam,0,0.36,incorrect,nguyen,0,0.31,incorrect,nguyen,0,0.31,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,lesotho,0,0.14,incorrect,jesus,0,0.17,incorrect,matlho,0,0.15,incorrect,jesus,0,0.17,incorrect,ram,0,0.2,incorrect,madagascar,0,0.35,incorrect,god,0,0.2,incorrect,adam,0,0.36,incorrect,nguyen,0,0.31,incorrect,god,0,0.2,incorrect
"['manette', 'mane', 'miss', 'miss manette']",moshoeshoe,0,0.43,incorrect,ke,0,0.33,incorrect,jesus,0,0.44,incorrect,jesus,0,0.44,incorrect,khama,0,0.44,incorrect,botswana,0,0.33,incorrect,jesus,0,0.44,incorrect,noa,0,0.29,incorrect,emily,0,0.44,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.44,incorrect,miss pross,0,0.57,incorrect,mr. darcy,0,0.31,incorrect,albert,0,0.46,incorrect,god,0,0.0,incorrect,ngoc,0,0.25,incorrect,nguyen,0,0.4,incorrect,helena anders,0,0.35,incorrect,senorita,0,0.3,incorrect,ke,0,0.33,incorrect,jesus,0,0.44,incorrect,botswana,0,0.33,incorrect,noa,0,0.29,incorrect,god,0,0.0,incorrect,jesus,0,0.44,incorrect,mr. darcy,0,0.31,incorrect,god,0,0.0,incorrect,nguyen,0,0.4,incorrect,senorita,0,0.3,incorrect
