Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['gatsby'],walt whitman,0,0.22,incorrect,ke,0,0.0,incorrect,lawrence,0,0.14,incorrect,jesus,0,0.18,incorrect,botlhaba,0,0.29,incorrect,botlhaba,0,0.29,incorrect,god,0,0.22,incorrect,atua,0,0.4,incorrect,lawrence,0,0.14,incorrect,shraddha,0,0.14,incorrect,wells,0,0.18,incorrect,atsinanana,0,0.38,incorrect,gatsby,1,1.0,correct,james joyce,0,0.35,incorrect,gatsby,1,1.0,correct,god,0,0.22,incorrect,gatsby,1,1.0,correct,nguyen,0,0.33,incorrect,gatsby,1,1.0,correct,shakespeare,0,0.24,incorrect,ke,0,0.0,incorrect,jesus,0,0.18,incorrect,botlhaba,0,0.29,incorrect,atua,0,0.4,incorrect,shraddha,0,0.14,incorrect,atsinanana,0,0.38,incorrect,james joyce,0,0.35,incorrect,god,0,0.22,incorrect,nguyen,0,0.33,incorrect,shakespeare,0,0.24,incorrect
"['buchanan', 'tom buchanan', 'tom']",georgia,0,0.21,incorrect,georgia,0,0.21,incorrect,tom,1,1.0,correct,faranse,0,0.4,incorrect,botswana,0,0.5,incorrect,botswana,0,0.5,incorrect,tom,1,1.0,correct,east,0,0.29,incorrect,marie,0,0.25,incorrect,jonrjiyaaii,0,0.26,incorrect,jordan baker,0,0.33,incorrect,georgia,0,0.21,incorrect,tom,1,1.0,correct,monticello,0,0.31,incorrect,nick,0,0.17,incorrect,georgian,0,0.3,incorrect,tom buchanan,1,1.0,correct,georgian,0,0.3,incorrect,jordan,0,0.33,incorrect,monticello,0,0.31,incorrect,georgia,0,0.21,incorrect,faranse,0,0.4,incorrect,botswana,0,0.5,incorrect,east,0,0.29,incorrect,jonrjiyaaii,0,0.26,incorrect,georgia,0,0.21,incorrect,monticello,0,0.31,incorrect,georgian,0,0.3,incorrect,georgian,0,0.3,incorrect,monticello,0,0.31,incorrect
"['buchanan', 'tom buchanan', 'tom']",koala,0,0.35,incorrect,joale,0,0.25,incorrect,jesus,0,0.15,incorrect,awon,0,0.33,incorrect,marie,0,0.25,incorrect,botswana,0,0.5,incorrect,te fenua enata,0,0.46,incorrect,te,0,0.4,incorrect,shakespeare,0,0.32,incorrect,chitra,0,0.43,incorrect,antananarivo,0,0.42,incorrect,samy,0,0.29,incorrect,nick,0,0.17,incorrect,zeppelin,0,0.12,incorrect,someone,0,0.4,incorrect,salondaki,0,0.35,incorrect,nguyen,0,0.29,incorrect,nguyen,0,0.29,incorrect,someone,0,0.4,incorrect,leonardo,0,0.3,incorrect,joale,0,0.25,incorrect,awon,0,0.33,incorrect,botswana,0,0.5,incorrect,te,0,0.4,incorrect,chitra,0,0.43,incorrect,samy,0,0.29,incorrect,zeppelin,0,0.12,incorrect,salondaki,0,0.35,incorrect,nguyen,0,0.29,incorrect,leonardo,0,0.3,incorrect
['daisy'],john,0,0.0,incorrect,lesotho,0,0.17,incorrect,olivia,0,0.18,incorrect,agnesi,0,0.36,incorrect,keamogetse,0,0.27,incorrect,mosetsana,0,0.14,incorrect,teata,0,0.2,incorrect,tahiti,0,0.36,incorrect,emily,0,0.4,incorrect,shivani,0,0.33,incorrect,beatrice,0,0.31,incorrect,antananarivo,0,0.24,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect,oteki,0,0.2,incorrect,oteki,0,0.2,incorrect,ngoc,0,0.0,incorrect,ngoc,0,0.0,incorrect,emily,0,0.4,incorrect,maria,0,0.4,incorrect,lesotho,0,0.17,incorrect,agnesi,0,0.36,incorrect,mosetsana,0,0.14,incorrect,tahiti,0,0.36,incorrect,shivani,0,0.33,incorrect,antananarivo,0,0.24,incorrect,emily,0,0.4,incorrect,oteki,0,0.2,incorrect,ngoc,0,0.0,incorrect,maria,0,0.4,incorrect
"['bayan', 'miss baker', 'baker', 'bayan baker', 'miss']",john,0,0.22,incorrect,ho,0,0.0,incorrect,jesus,0,0.44,incorrect,olugbenga,0,0.3,incorrect,jesus,0,0.44,incorrect,jesus,0,0.44,incorrect,te,0,0.29,incorrect,te,0,0.29,incorrect,john,0,0.22,incorrect,shruti,0,0.25,incorrect,jesus,0,0.44,incorrect,jesus,0,0.44,incorrect,she,0,0.31,incorrect,agatha,0,0.36,incorrect,john,0,0.22,incorrect,harry,0,0.4,incorrect,ngoc,0,0.22,incorrect,nguyen,0,0.36,incorrect,she,0,0.31,incorrect,spain,0,0.4,incorrect,ho,0,0.0,incorrect,olugbenga,0,0.3,incorrect,jesus,0,0.44,incorrect,te,0,0.29,incorrect,shruti,0,0.25,incorrect,jesus,0,0.44,incorrect,agatha,0,0.36,incorrect,harry,0,0.4,incorrect,nguyen,0,0.36,incorrect,spain,0,0.4,incorrect
"['bayan', 'baker', 'bayan baker']",miss muffet,0,0.18,incorrect,lesotho,0,0.17,incorrect,monica bellucci,0,0.31,incorrect,grey,0,0.22,incorrect,ke,0,0.57,incorrect,matlho,0,0.18,incorrect,teina,0,0.25,incorrect,te,0,0.29,incorrect,miss marple,0,0.27,incorrect,shivani,0,0.33,incorrect,marple,0,0.36,incorrect,miss,0,0.0,incorrect,jordan,0,0.36,incorrect,miss,0,0.0,incorrect,ozlem,0,0.2,incorrect,askeri,0,0.73,correct,ngoc,0,0.22,incorrect,ngoc,0,0.22,incorrect,marple,0,0.36,incorrect,maria,0,0.4,incorrect,lesotho,0,0.17,incorrect,grey,0,0.22,incorrect,matlho,0,0.18,incorrect,te,0,0.29,incorrect,shivani,0,0.33,incorrect,miss,0,0.0,incorrect,miss,0,0.0,incorrect,askeri,0,0.73,correct,ngoc,0,0.22,incorrect,maria,0,0.4,incorrect
['daisy'],jesus,0,0.2,incorrect,ke,0,0.0,incorrect,jesus,0,0.2,incorrect,odun,0,0.22,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,ua,0,0.29,incorrect,tom sawyer,0,0.27,incorrect,shiv,0,0.22,incorrect,god,0,0.25,incorrect,madagascar,0,0.4,incorrect,marjorie,0,0.31,incorrect,christmas,0,0.29,incorrect,nese,0,0.22,incorrect,nese,0,0.22,incorrect,harry,0,0.4,incorrect,nguyen,0,0.18,incorrect,beatriz,0,0.33,incorrect,jesus,0,0.2,incorrect,ke,0,0.0,incorrect,odun,0,0.22,incorrect,jesus,0,0.2,incorrect,ua,0,0.29,incorrect,shiv,0,0.22,incorrect,madagascar,0,0.4,incorrect,christmas,0,0.29,incorrect,nese,0,0.22,incorrect,nguyen,0,0.18,incorrect,jesus,0,0.2,incorrect
"['tom', 'tom”']",jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,oliver,0,0.22,incorrect,jesus,0,0.0,incorrect,god,0,0.33,incorrect,jesus,0,0.0,incorrect,te,0,0.4,incorrect,te,0,0.4,incorrect,god,0,0.33,incorrect,adam,0,0.29,incorrect,john,0,0.29,incorrect,jesus,0,0.0,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect,ali,0,0.0,incorrect,daisy,0,0.0,incorrect,daisy,0,0.0,incorrect,carlos,0,0.22,incorrect,john,0,0.29,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,te,0,0.4,incorrect,adam,0,0.29,incorrect,jesus,0,0.0,incorrect,john,0,0.29,incorrect,ali,0,0.0,incorrect,daisy,0,0.0,incorrect,john,0,0.29,incorrect
['daisy'],lesotho,0,0.17,incorrect,lesotho,0,0.17,incorrect,adunni,0,0.36,incorrect,velvet,0,0.0,incorrect,kelebogile,0,0.13,incorrect,jesus,0,0.2,incorrect,teina,0,0.2,incorrect,te,0,0.0,incorrect,shivani,0,0.33,incorrect,sham,0,0.22,incorrect,madagascar,0,0.4,incorrect,hitako,0,0.18,incorrect,she,0,0.25,incorrect,emily,0,0.4,incorrect,ozge,0,0.0,incorrect,emily,0,0.4,incorrect,ngoc,0,0.0,incorrect,ngoc,0,0.0,incorrect,ella,0,0.22,incorrect,maria,0,0.4,incorrect,lesotho,0,0.17,incorrect,velvet,0,0.0,incorrect,jesus,0,0.2,incorrect,te,0,0.0,incorrect,sham,0,0.22,incorrect,hitako,0,0.18,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect,ngoc,0,0.0,incorrect,maria,0,0.4,incorrect
['tom'],god,0,0.33,incorrect,molimo,0,0.44,incorrect,god,0,0.33,incorrect,jesus,0,0.0,incorrect,god,0,0.33,incorrect,jesus,0,0.0,incorrect,god,0,0.33,incorrect,atua,0,0.29,incorrect,god,0,0.33,incorrect,god,0,0.33,incorrect,andriamanitra,0,0.12,incorrect,andriamanitra,0,0.12,incorrect,daisy,0,0.0,incorrect,god,0,0.33,incorrect,god,0,0.33,incorrect,god,0,0.33,incorrect,nguyen,0,0.0,incorrect,nghe,0,0.0,incorrect,god,0,0.33,incorrect,god,0,0.33,incorrect,molimo,0,0.44,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,atua,0,0.29,incorrect,god,0,0.33,incorrect,andriamanitra,0,0.12,incorrect,god,0,0.33,incorrect,god,0,0.33,incorrect,nghe,0,0.0,incorrect,god,0,0.33,incorrect
