en_first_half,en_second_half,en_results,en_word_count,en_results_raw
"“I think I’m all set here,” he says, and lol of course he isn’t going","to kiss me. “But if I forgot anything, you can have Jake come pick it up.”","to tell anyone about it. Life is full of these little lies we tell ourselves,",31,"“I think I’m all set here,” he says, and lol of course he isn’t going to tell anyone about it. Life is full of these little lies we tell ourselves, aren’t they? It’s not like he’s planning anything big or dangerous, just a small oversight that will surely be overlooked. He’s been here long enough to know how things work, after all."
"Jake: younger brother to West (and only slightly less good-looking) and that type of college friend who knows everything about my life at UCLA but has never met my father, who lives only an hour away.","Jake introduced me to West; now Jake will be my sole remaining connection to West. The thought makes me a little sad, but then I remember I have the couch and T-virus zombies waiting for me inside.","Jake is the one who always texts me about my parents' latest doings, even though I've never met them myself. He's the guy who knows the color of my father's car, the type of coffee my mother prefers,",73,"Jake is the one who always texts me about my parents' latest doings, even though I've never met them myself. He's the guy who knows the color of my father's car, the type of coffee my mother prefers, and the exact day my father's birthday is, all without ever setting foot in their home. It's a strange dynamic, one that makes me feel both closer to my family and more distant, as if Jake has become an extension of my relationship with them. Despite this, I can't help but feel grateful for his insights, even if they sometimes make me feel like an outsider in my own family."
"“You, too.” West smiles that eye-crinkling smile again, and","damn, I really wish I’d seen it more. “Bye, Anna.”",the room seems to warm up just a little more as the,19,"“You, too.” West smiles that eye-crinkling smile again, and the room seems to warm up just a little more as the tension between them dissipates. It's a silent acknowledgment, a shared understanding that sometimes words aren't necessary to bridge the gap between two people who know each other well."
"I feel her attention move from the empty apartment to the side of my face, and when I smile","over at her, her blue eyes are round with worry. “Holy shit, Anna, I had no idea. Are you okay?”",", I notice the faint scent of lavender lingering in the air. It's a smell that always reminds me",39,"I feel her attention move from the empty apartment to the side of my face, and when I smile, I notice the faint scent of lavender lingering in the air. It's a smell that always reminds me of her grandmother's house, far away from here. Her eyes soften, and for a moment, I see the world through her eyes, understanding the depth of her affection. It's a feeling that makes my heart ache with longing, yet it's also a comfort, knowing she's here with me, even if just for a little while."
"“That is wonderful news, sweetheart! Oh, I’m so thrilled! Why don’t you fly down to John Wayne the night","before, stay at the house, and we’ll all take the plane over together? The flight to Singapore is a bear.”","of the event? There’s so much to do, and I can’t wait to see you there! I’ll make sure to have everything ready",39,"of the event? There’s so much to do, and I can’t wait to see you there! I’ll make sure to have everything ready for your arrival. Please let me know if you need any assistance with your travel plans. It’s going to be an unforgettable experience, and I’m so excited for you! Don’t forget to bring your camera; there will be plenty of moments to capture. I love you, and I can’t wait to celebrate with you!"
"“Anna?” he says, like he’s not entirely sure, and then does a full top-to-bottom sweep of my body, which recalls the lack of pants.","When he digs his hand into his luscious head of hair, I forget to be embarrassed again, because it all comes back to me.","Anna, with her arms crossed, meets his gaze, her eyes narrowing slightly. ""You're not the only one who's noticed,"" she says,",48,"Anna, with her arms crossed, meets his gaze, her eyes narrowing slightly. ""You're not the only one who's noticed,"" she says, her voice steady but laced with a hint of amusement. He shifts uncomfortably, running a hand through his hair, clearly caught off guard by her directness. ""I... I didn't mean to make you uncomfortable,"" he stammers, his cheeks flushing. Anna raises an eyebrow, her expression unreadable. ""You didn't make me uncomfortable,"" she counters, her tone light but her eyes sharp. ""Then why are you standing there like a deer in headlights?"" he asks, his voice tinged with frustration. Anna shrugs, her posture relaxed, but her eyes never leave his. ""Maybe because I'm trying to figure out what you're really up to,"" she replies, her voice calm but her words carrying a subtle warning. He opens his mouth to respond, but before he can, the door creaks open, and a voice calls out, ""Anna? Are you in here?"""
The expression he makes is like the meme of that one kid who smiles and then immediately bursts into tears.,West is staring at me like he’s doomed but must pretend to be happy about it. “Anna. You look… great?”,"The meme has become a poignant reminder of the fragility of human emotions, capturing a moment of unexpected",40,"The meme has become a poignant reminder of the fragility of human emotions, capturing a moment of unexpected vulnerability in a single, shared image. It resonates with people from all walks of life, symbolizing the unpredictable nature of life itself. Many find solace in the meme, using it to express their own experiences of sudden shifts in mood or circumstances. In a world that often demands constant positivity, this meme offers a space for acknowledging the complexity of human feelings."
"Stepping aside, I let him pass, and he pulls up short at what’s on the television screen. Conan is",enthusiastically fucking a witch in a cave. We both clear our throats and look up at the ceiling instead.,"standing in front of a crowded courtroom, his expression a mix of determination and unease. The camera pans",38,"Stepping aside, I let him pass, and he pulls up short at what’s on the television screen. Conan is standing in front of a crowded courtroom, his expression a mix of determination and unease. The camera pans to a judge who looks sternly at the proceedings. I can feel the tension in the air as the jury begins to deliberate, their faces unreadable. It's a pivotal moment in the case, and I know that whatever happens next could change everything."
"He adjusts his posture on the sofa, turning slightly to face me. Oh, right. He came here to","ask me for help. I sit up, too, tucking a loose strand of hair behind my ear. Focus, Anna.","discuss the project, but now he seems lost in thought. The room is quiet, only the soft hum",37,"He came here to discuss the project, but now he seems lost in thought. The room is quiet, only the soft hum of the refrigerator breaking the silence. I take a deep breath, preparing to prompt him gently when he finally looks up, his eyes reflecting a mix of emotions I can't quite place. ""Hey,"" I say softly, ""you okay?"" He nods, though it doesn't quite reach his eyes, and I can sense there's more to this visit than meets the eye."
"“I knew what Jake ordered for lunch and what kinds of stupid movies would make him laugh, and I could predict all his pickup lines","at parties, but we didn’t ever, like, sit down and do backstory. He didn’t even mention he had a brother until he suggested I marry you.”","I also knew his favorite snacks and the exact time he'd be home from work on any given day. It was both a curse and a gift, a window into",51,"I also knew his favorite snacks and the exact time he'd be home from work on any given day. It was both a curse and a gift, a window into his world that I could never fully share with him. Sometimes, I wondered if I was just a part of his routine, someone who knew his habits better than he did himself. Yet, despite the distance, I felt closer to him than anyone else ever had, as if our connection transcended the mundane details I could predict."
"“I definitely need to go back to the beginning,” I say, wiping my eyes. I mime an explosion at my temples. “Like—my mind is blown right now. You dressed like a middle schooler around the house. All basketball shorts, all the time. You drove a Honda! West, you’re incognito rich!","No wonder Jake never told me anything about his family! I would have made him pay for Jersey Mike’s every fucking time! Wait. Why did you need to live on campus? If you’re the grandson of the founder of Weston’s, you could probably buy an entire apartment building on Sunset.”","! I can’t believe you’ve been living this double life. It’s like you’ve been hiding your true identity from everyone, even from me. I mean, a Honda? Really? I always thought you were just a regular guy, but now I’m not so sure. You’ve got this whole other side to you, and I’m",100,"West, you’re incognito rich! I can’t believe you’ve been living this double life. It’s like you’ve been hiding your true identity from everyone, even from me. I mean, a Honda? Really? I always thought you were just a regular guy, but now I’m not so sure. You’ve got this whole other side to you, and I’m curious to know more. Maybe you’re not just a regular guy after all. You could be a secret agent, or a billionaire in disguise. Or maybe you’re just really good at keeping your wealth under wraps. Either way, this is a whole new perspective for me. I need to figure out what’s going on, and fast. I’m going to have to do some digging, maybe even a little snooping. But I’ll be careful, I promise. I just want to know the truth. "
"That lands in a puddle of silence, and it hits me after a couple of seconds filled only",with the sound of Conan kicking someone’s ass on TV that West expects me to catch his meaning.,"with the sound of my own breathing, shallow and rapid. I realize then how deeply I've been holding",36,"with the sound of my own breathing, shallow and rapid. I realize then how deeply I've been holding my breath, a physical manifestation of the shock that just hit me. The silence is oppressive, pressing down on my chest, making it hard to breathe, both literally and metaphorically. It's as if the world has paused, waiting for me to process what has just occurred, but time doesn't seem to want to move forward. I sit there, frozen, trying to make sense of the chaos that has just unfolded around me, wondering if I will ever be able to find my way through this labyrinth of emotions."
