,en,es,tr,vi,st,yo,tn,ty,mai,mg,en_shuffled,es_shuffled,tr_shuffled,vi_shuffled,st_shuffled,yo_shuffled,tn_shuffled,ty_shuffled,mai_shuffled,mg_shuffled
A Tale of Two Cities,68.0,11.0,19.0,13.0,19.0,15.0,8.0,5.0,7.000000000000001,18.0,25.0,4.0,9.0,7.000000000000001,10.0,8.0,2.0,4.0,3.0,8.0
A thousand splendid suns,12.76595744680851,4.25531914893617,0.0,6.382978723404255,2.127659574468085,0.0,0.0,0.0,2.127659574468085,2.127659574468085,6.382978723404255,2.127659574468085,0.0,2.127659574468085,2.127659574468085,0.0,0.0,0.0,0.0,0.0
Adventures of Huckleberry Finn,91.0,64.0,33.0,25.0,39.0,27.0,12.0,20.0,43.0,37.0,80.0,16.0,10.0,3.0,24.0,5.0,6.0,10.0,12.0,19.0
Adventures of Sherlock Holmes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alice in Wonderland,93.47826086956522,84.78260869565217,43.47826086956522,47.82608695652174,54.347826086956516,28.26086956521739,23.91304347826087,21.73913043478261,65.21739130434783,67.3913043478261,86.95652173913044,45.65217391304348,28.26086956521739,13.043478260869565,30.434782608695656,17.391304347826086,8.695652173913043,4.3478260869565215,13.043478260869565,28.26086956521739
Dracula,96.66666666666667,78.88888888888889,32.22222222222222,34.44444444444444,44.44444444444444,25.555555555555554,12.222222222222221,11.11111111111111,43.333333333333336,47.77777777777778,44.44444444444444,30.0,15.555555555555555,6.666666666666667,14.444444444444443,7.777777777777778,3.3333333333333335,5.555555555555555,5.555555555555555,12.222222222222221
Dune,85.0,53.0,43.0,44.0,17.0,16.0,8.0,8.0,16.0,25.0,38.0,25.0,18.0,15.0,15.0,11.0,5.0,8.0,6.0,14.000000000000002
Fahrenheit 451,68.33333333333333,38.333333333333336,41.66666666666667,30.0,28.333333333333332,11.666666666666666,11.666666666666666,11.666666666666666,31.666666666666664,23.333333333333332,23.333333333333332,11.666666666666666,11.666666666666666,1.6666666666666667,10.0,3.3333333333333335,0.0,3.3333333333333335,6.666666666666667,10.0
Frankenstein,91.66666666666666,68.75,58.333333333333336,58.333333333333336,47.91666666666667,41.66666666666667,18.75,22.916666666666664,56.25,47.91666666666667,77.08333333333334,41.66666666666667,31.25,12.5,14.583333333333334,18.75,8.333333333333332,10.416666666666668,4.166666666666666,20.833333333333336
Harry Potter and the Deathly Hallows,51.0,33.0,18.0,18.0,16.0,8.0,1.0,6.0,9.0,19.0,18.0,16.0,9.0,0.0,9.0,7.000000000000001,1.0,2.0,2.0,7.000000000000001
Of Mice and Men,89.58333333333334,22.916666666666664,18.75,8.333333333333332,4.166666666666666,4.166666666666666,2.083333333333333,2.083333333333333,8.333333333333332,14.583333333333334,50.0,2.083333333333333,2.083333333333333,0.0,4.166666666666666,0.0,2.083333333333333,0.0,2.083333333333333,4.166666666666666
Percy Jackson The Lightning Thief,53.68421052631579,6.315789473684211,14.736842105263156,20.0,5.263157894736842,5.263157894736842,0.0,2.1052631578947367,10.526315789473683,8.421052631578947,13.684210526315791,2.1052631578947367,4.2105263157894735,3.1578947368421053,1.0526315789473684,2.1052631578947367,1.0526315789473684,2.1052631578947367,0.0,2.1052631578947367
Pride and Prejudice,80.8080808080808,76.76767676767676,44.44444444444444,60.60606060606061,49.494949494949495,36.36363636363637,17.17171717171717,15.151515151515152,64.64646464646465,53.535353535353536,76.76767676767676,24.242424242424242,19.19191919191919,12.121212121212121,15.151515151515152,8.080808080808081,5.05050505050505,7.07070707070707,9.090909090909092,13.131313131313133
Sense and sensibility,39.0,11.0,24.0,14.000000000000002,11.0,7.000000000000001,5.0,3.0,7.000000000000001,11.0,16.0,5.0,9.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0
The Boy in the Striped Pyjamas,30.0,22.0,10.0,11.0,7.000000000000001,2.0,1.0,2.0,4.0,6.0,7.000000000000001,5.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0
The Great Gatsby,94.44444444444444,64.81481481481481,37.03703703703704,61.111111111111114,48.148148148148145,33.33333333333333,16.666666666666664,12.962962962962962,50.0,55.55555555555556,51.85185185185185,12.962962962962962,14.814814814814813,11.11111111111111,7.4074074074074066,3.7037037037037033,0.0,1.8518518518518516,3.7037037037037033,16.666666666666664
The Handmaid s Tale,82.0,50.0,40.0,17.0,18.0,13.0,2.0,1.0,15.0,33.0,15.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0
The Picture of Dorian Gray,89.04109589041096,67.12328767123287,32.87671232876712,47.94520547945205,36.986301369863014,20.54794520547945,15.068493150684931,10.95890410958904,32.87671232876712,41.0958904109589,41.0958904109589,24.65753424657534,12.32876712328767,2.73972602739726,4.10958904109589,1.36986301369863,0.0,1.36986301369863,1.36986301369863,5.47945205479452
