en_first_half,en_second_half,en_results,en_word_count,en_results_raw
"Aside from Eager Beaver, there are fourteen of us starting today. Fourteen of us fresh out of top-five graduate programs, and prestigious internships, and CV-beefing industry","jobs accepted exclusively to look more attractive during NASA’s next round of recruitment. There’re fourteen of us, and the thirteen that aren’t me are all nodding enthusiastically.","experiences, all vying for a limited number of spots in the coveted company's elite training program. The air is thick with anticipation and a hint of competitiveness as we gather in",53,"experiences, all vying for a limited number of spots in the coveted company's elite training program. The air is thick with anticipation and a hint of competitiveness as we gather in the sleek, modern conference room, each of us trying to make a lasting impression on our new employers. We exchange nervous smiles and introductions, our eyes scanning the room for any sign of weakness or an opportunity to stand out. The company's reputation for being a launching pad for successful careers weighs heavily on our minds, and we're all aware that the next few months will be a grueling test of our skills, endurance, and dedication. As we wait for the orientation to begin, the soft hum of conversation fills the room, punctuated by the occasional clinking of coffee cups and the rustling of papers being shuffled. It's clear that we're all in this together, yet simultaneously, we're each alone in our pursuit of excellence, driven by our own unique motivations and aspirations. The question on everyone's mind is: who among us will rise to the top, and who will falter under the pressure?"
"The truth, though, is quite the opposite. I hated school at first sight—with the direct consequence that school hated the sullen, listless child that I was right back. In the first grade, I refused to learn how to write my name, even though Hannah is only three letters repeated twice. In junior high, I set a school record for the highest number of consecutive detention days—what happens when","you decide to take a stand and not do homework for any of your classes because they are too boring, too difficult, too useless, or all of the above. Until the end of my sophomore year, I couldn’t wait to graduate and leave all of school behind: the books, the teachers, the grades, the cliques. Everything. I didn’t really have a plan for after, except for leaving now behind.","a student consistently disobeys the rules and challenges authority at every turn. As I navigated the ups and downs of adolescence, my disdain for the traditional school system only intensified, leading me to question the very purpose of education and the role it was supposed to play in my life. I felt stifled by the rigid structure and the emphasis on rote memorization, yearning",137,"a student consistently disobeys the rules and challenges authority at every turn. As I navigated the ups and downs of adolescence, my disdain for the traditional school system only intensified, leading me to question the very purpose of education and the role it was supposed to play in my life. I felt stifled by the rigid structure and the emphasis on rote memorization, yearning for a more creative and self-directed approach to learning. My parents, though well-intentioned, struggled to understand my perspective, and our home became a battleground, with my academic performance and future prospects hanging precariously in the balance. It wasn't until I stumbled upon a charismatic teacher who recognized my potential and encouraged me to explore my passions that I began to see the value in education and the impact it could have on my life. This turning point marked the beginning of a long and winding journey, one that would take me down unexpected paths and force me to confront my own strengths, weaknesses, and motivations, ultimately leading me to discover a sense of purpose and direction that I had been lacking for so long."
"“It’s like space is your whole personality,” the girl I casually hooked up with during most of my sophomore year of undergrad told me. It was after I explained that no, thank you, I wasn’t interested in going out for coffee to meet her friends because of a lecture on","Kalpana Chawla I was planning to attend. “Do you have any other interests?” she asked. I threw her a quick “Nope,” waved good-bye, and wasn’t too surprised when, the following week, she didn’t reply to my offer to meet up. After all, I clearly couldn’t give her what she wanted.","postmodern literature that I had been putting off all semester and really needed to attend, not to mention the fact that I had a paper due soon and was still struggling to come up with a coherent thesis statement. She looked at me with a mixture of confusion and amusement, as if",100,"postmodern literature that I had been putting off all semester and really needed to attend, not to mention the fact that I had a paper due soon and was still struggling to come up with a coherent thesis statement. She looked at me with a mixture of confusion and amusement, as if she couldn't quite understand why I was being so flaky, but at the same time, she seemed to find my quirks endearing. I couldn't help but feel a twinge of guilt for leading her on, for making her think that our casual hookups were the start of something more, when in reality, I was just using her as a distraction from the crushing anxiety that had been plaguing me since freshman year. As I watched her get dressed and leave my apartment, I couldn't help but wonder if I was doomed to repeat this pattern of behavior, to always prioritize my own needs and desires over the feelings of those around me. The thought sent a shiver down my spine, and I quickly pushed it aside, telling myself that I was just being paranoid, that I was still young and had plenty of time to figure things out. But as I sat down at my desk, staring blankly at my computer screen, I couldn't shake the feeling that I was stuck in some kind of rut, and that it was going to take a lot more than just a good grade on my paper to get me out of it."
"“Yeah, I’m not sure.” She shrugs and continues to make her way through a Tupperware of broccoli, an apple, and approximately two fucktons of Cheez-Its. “I don’t really know much about him. His parents divorced, then people in my family had arguments and stopped talking to each other. There was a lot of","prime Floyd dysfunction happening, so I haven’t actually spoken to him in years. But I heard from one of my other cousins that he was working on that thing that landed on Mars back when we were in high school. It was called something like . . . Contingency, or Carpentry, or Crudity—”","drama and tension, and I think that's when I lost touch with him. I've tried to reach out a few times over the years, but it seems like he's made a conscious effort to distance himself from our family. It's weird, because I remember us being really close when we were kids. We would spend",106,"drama and tension, and I think that's when I lost touch with him. I've tried to reach out a few times over the years, but it seems like he's made a conscious effort to distance himself from our family. It's weird, because I remember us being really close when we were kids. We would spend hours playing together, sharing secrets, and getting into all sorts of mischief. I've often wondered what happened to him, if he's doing okay, and if he ever thinks about me too. The not knowing has always left me with a sense of unease, like there's this unresolved chapter in my life that I've never been able to close. Sometimes I'll see someone who looks like him on the street, and for a split second, my heart skips a beat as I think it might be him, but it never is. It's funny how the mind can play tricks on you like that, isn't it? The human brain is wired to recognize patterns, and I guess that's why I've always been drawn to people who remind me of him, even if it's just a fleeting resemblance. Anyway, enough about that. What about you, do you have any siblings or family members that you've lost touch with over the years?"
"“I think so. Do the dates add up? Maybe it was some kind of summer internship? But honestly, it might just be Floyd family lore. I have an aunt who insists that we’re related to","the Finnish royals, and according to Wikipedia there are no Finnish royals. So.” She shrugs and pops another handful of Cheez-Its in her mouth. “Would you like me to ask around, though? For the assignment?”","some historical figure, but I've never been able to verify it through any reputable sources. It's possible that this story about my grandfather has been similarly exaggerated or distorted over time, but it's",70,"some historical figure, but I've never been able to verify it through any reputable sources. It's possible that this story about my grandfather has been similarly exaggerated or distorted over time, but it's also possible that there's some kernel of truth to it. I've always been fascinated by family stories and the way they can shape our understanding of ourselves and our place in the world. As I've grown older, I've become more interested in separating fact from fiction, but I also recognize the value of these stories as a way of connecting with my heritage and the people who came before me. Perhaps one day I'll have the time and resources to dig deeper into my family's history and uncover the truth about my grandfather's past, but for now, the story remains a intriguing and tantalizing mystery that continues to capture my imagination."
"“By the way, I sent you my cousin-or-something’s contact info a while ago,” Mara tells me one night. We’re at the",cheapest grad bar we’ve been able to find. She’s on her second Midori sour of the night. “Did you get it?”,"local diner, a cozy spot that serves the best burgers in town, and we're sitting in our favorite booth by the",42,"local diner, a cozy spot that serves the best burgers in town, and we're sitting in our favorite booth by the window, watching the stars twinkle to life as the night falls. I take a sip of my coffee, feeling the warmth spread through my hands as I cradle the cup, and try to recall the conversation about Mara's cousin. ""Oh, right,"" I say, ""I think I remember seeing the email, but I haven't had a chance to reach out yet."" Mara nods understandingly, her eyes sparkling with amusement as she takes a bite of her burger. ""No worries, I know you've been busy,"" she says, ""but I think you two would really hit it off. He's into the same kind of music as you, and he's always looking for new hiking spots to explore."" I make a mental note to send him a message as soon as possible, curious about this mysterious cousin and what we might have in common. As we continue chatting and laughing, the diner's jukebox starts playing a familiar tune, and Mara grabs my hand, pulling me out of the booth and onto the small dance floor. We spin and sway to the music, lost in the magic of the night, and for a moment, everything feels carefree and perfect."
"He frowns, as if momentarily blanking on Mara’s name. “Ah, yes.” He nods. Only once. “Apparently,” he adds, which makes me laugh. He waits for me to take a seat","across from him before folding back in his chair. I notice that he doesn’t hold out his hand, nor does he smile. Interesting. “Thank you for agreeing to meet with me.”","before continuing, his expression unreadable as he steeples his fingers together, a gesture that seems almost rehearsed, like a politician preparing for a press conference.",61,"before continuing, his expression unreadable as he steeples his fingers together, a gesture that seems almost rehearsed, like a politician preparing for a press conference. The air in the room feels heavy, thick with unspoken words and unresolved tension, and I find myself wondering what exactly I've gotten myself into. His eyes, an unnerving shade of blue that seems to bore into my very soul, never leave mine as he begins to speak, his voice low and measured, each word carefully chosen to convey a sense of detachment, of emotional unavailability. And yet, despite the chill that runs down my spine, I sense a flicker of something else, a spark of curiosity that he's trying to keep hidden, a spark that draws me in, making me want to know more about this enigmatic stranger and the secrets he's so clearly keeping."
"“Officially: unclear. But I’m fairly sure my brother made CDs of it. Sent them to local TV stations and whatnot.” He gestures vaguely, and his forearm is dusted with freckles and pale-red hair. I want to grab his wrist, hold it in front","of my eyes, study it at my leisure. Trace, smell, touch. “I haven’t spent a holiday with the Floyd side of the family in twenty years, but I’m told that the video is a source of great entertainment for all age groups at Thanksgiving.”","of my face, and study the intricate patterns, the way the freckles seem to dance across his skin like constellations on a summer night. His eyes, a deep shade of blue that appears almost purple in the right light, lock onto mine, and for",87,"of my face, and study the intricate patterns, the way the freckles seem to dance across his skin like constellations on a summer night. His eyes, a deep shade of blue that appears almost purple in the right light, lock onto mine, and for a moment, we just stare at each other, the air thick with unspoken words. I feel a shiver run down my spine as he looks away, his gaze drifting back to the floor, and I'm left standing there, my heart pounding in my chest, wondering what it is about him that draws me in so intensely. The memory of his brother, and the mysterious CDs, still lingers in the air, but it's no longer the focus of my attention. Instead, I find myself wanting to know more about this quiet, enigmatic person standing in front of me, to unravel the secrets that lie beneath his reserved exterior. As I stand there, frozen in thought, he clears his throat, breaking the silence, and begins to speak in a low, measured tone, his words dripping with a quiet intensity that sends shivers down my spine."
"The section is in C++. Which happens to be the very first language I taught myself back in high school, when every single Google search for “Skills + Necessary + NASA” led to the sad result of “Programming.” Python came after. Then SQL. Then HAL/S. For each language, I started out convinced that chewing on","glass would surely be preferable. Then, at some point along the way, I began thinking in terms of functions, variables, conditional loops. A little after that, reading code became a bit like inspecting the label on the back of the conditioner bottle while showering: not particularly fun, but overall easy. I do have some talents, apparently.","the toughest, most complex projects would somehow magically imbue me with an innate understanding of the underlying principles, only to later realize that the true power of programming lies not in the language itself, but in the ability to break down intricate problems into manageable, bite-sized chunks. As I delved deeper into the world of",111,"the toughest, most complex projects would somehow magically imbue me with an innate understanding of the underlying principles, only to later realize that the true power of programming lies not in the language itself, but in the ability to break down intricate problems into manageable, bite-sized chunks. As I delved deeper into the world of coding, I began to appreciate the unique strengths and weaknesses of each language, from the versatility of Python to the precision of SQL. HAL/S, in particular, presented a fascinating challenge, with its emphasis on real-time processing and reliability. Through my journey, I came to understand that mastering a programming language is not just about writing code, but about developing a way of thinking, a mindset that allows you to approach problems from multiple angles and find creative solutions. This realization has been invaluable, as I've applied it not only to my work in programming but also to other areas of my life, where the ability to analyze complex situations and break them down into simpler components has proven to be a highly transferable skill. The experience has taught me the importance of persistence, the value of learning from failures, and the rewards of pushing through the initial frustration that often accompanies the learning process. In the end, my exploration of various programming languages has been a journey of self-discovery, one that has shaped my approach to problem-solving and has given me a deeper appreciation for the complexity and beauty of the digital world."
"My heart rate picks up. Warmth twists in my lower stomach. I lean forward with a smile, feeling like I’m finally in my element. This, this, is what I know best. Depending on how busy I am with school, or work, or binge-watching K-dramas,","I do this about once a week. Which amounts to quite a bit of practice. “Maybe I could come to your place?” I say, finding the sweet spot between comically suggestive and Let’s get together to play Cards Against Humanity. “And you could show me?”","I often find myself oscillating between different personas, adapting to the demands of each role with a fluidity that can be both exhilarating and exhausting. As I delve deeper into the world of K-dramas, I start to notice the intricate dance of",89,"I often find myself oscillating between different personas, adapting to the demands of each role with a fluidity that can be both exhilarating and exhausting. As I delve deeper into the world of K-dramas, I start to notice the intricate dance of characters, each with their own distinct narrative, and I find solace in the predictability of their storylines. The ebb and flow of plot twists and character developments become a comforting routine, a reminder that even in the chaos of real life, there is always a sense of order to be found. My mind begins to wander, drawing parallels between the fictional world and my own, as I ponder the ways in which the characters' experiences resonate with my own emotions and struggles. The more I watch, the more I become aware of the blurred lines between reality and fantasy, and the ways in which each informs and influences the other. As the episodes blend together, I start to feel a sense of connection to the characters, investing in their journeys and rooting for their triumphs, and it's then that I realize the true power of storytelling – its ability to transcend borders, to speak to something fundamental and universal within us, and to provide a sense of belonging to a community that transcends geographical boundaries."
