en_first_half,en_second_half,en_results,en_word_count,en_results_raw
"Peter said this felt like an invitation. Laughed, almost self-deprecatingly,","as he added, “I’d never believed in fate before that.”",as if to deflect any attention from the sincerity of his,20,"as if to deflect any attention from the sincerity of his words, and continued to walk alongside her, his eyes fixed on some point ahead, lost in thought, the silence between them growing more comfortable with each passing step, like an old familiarity that needed no words to fill the space."
"My hat landed atop a pile of discarded lo mein, the lip of the can smashed into","my rib cage, and I did a wheezing pratfall into the grass. Peter described this as “adorably clumsy.”","the edge of a rusty dumpster, sending a faint scent of stale grease and yesterday's Chinese food wafting",35,"the edge of a rusty dumpster, sending a faint scent of stale grease and yesterday's Chinese food wafting up into the crisp evening air, where it mingled with the sounds of car horns and distant chatter, a cacophony that seemed to reverberate deep within my chest as I stood there, frozen in a moment of utter bewilderment, wondering how my evening had taken such an unexpected turn, and how I was going to explain the sorry state of my hat to my date, who was waiting for me at the restaurant just a block away, oblivious to the chaos that had just ensued."
“I fell in love with Daphne the moment I looked up from,"her hat,” he’d say, no mention of the trash-noodles in my hair.","my book and saw her standing in the doorway, her bright smile illuminating",24,"my book and saw her standing in the doorway, her bright smile illuminating the entire room and captivating my attention in a way that I had never experienced before, as if time itself had paused to allow our eyes to meet and spark a connection that would change the course of my life forever."
"Over the last three years, Peter dusted off Our Story every chance he got.",I was sure he’d work it into both our vows and his wedding reception speech.,"revisiting the memories they had created together, and with each passing day,",29,"revisiting the memories they had created together, and with each passing day, the nostalgia seemed to grow thicker, like a gentle fog that clung to his heart, refusing to let go of the past, a bittersweet reminder of the love they once shared, and the life they had built, now nothing more than a distant memory, a memory that he couldn't help but cherish, even as it filled him with a deep sense of longing and loss."
“Could you just turn it down?” I say. “All the plates are rattling,in the cabinets and Mr. Dorner’s trying to bust down the living room wall.”,"and the glasses are clinking against each other, it's really loud and starting",27,"and the glasses are clinking against each other, it's really loud and starting to give me a headache, can you please just lower the volume a bit, I'm trying to concentrate on my work and this noise is making it impossible for me to focus, every time the music reaches its peak, I feel like the entire kitchen is going to shake apart, and I'm worried that something might break, so could you please, just turn it down a notch, I'd really appreciate it."
"Petra is also a stoner without a college degree, but I guess it’s different when you’re a perfect",ten with a picturesque family and well-padded bank account. Then you’re not a stoner; you’re a free spirit.,"ten, with a captivating smile and an effortless charm that can disarm even the most skeptical of individuals,",36,"ten, with a captivating smile and an effortless charm that can disarm even the most skeptical of individuals, making her lack of formal education seem like a mere triviality in the grand scheme of her otherwise captivating persona, and as she navigates the complexities of her life, it becomes increasingly apparent that her unique blend of street smarts and innate intelligence more than makes up for any perceived shortcomings in her academic background, allowing her to forge a path that is uniquely her own, one that is marked by a distinctive blend of confidence, creativity, and an unwavering determination to succeed on her own terms."
"When I jolted awake at the click of the front door, it was full","bright in the living room, so I could see Peter’s surprise at finding me there.","dark outside, and the silence that followed the sound was oppressive, making my",29,"dark outside, and the silence that followed the sound was oppressive, making my heart beat faster as I lay there, trying to shake off the remnants of a disturbing dream that had been interrupted by the sudden noise, my mind racing with possibilities about who could be entering the house at such an ungodly hour, and what their intentions might be, the creaks and groans of the old wooden floorboards beneath their feet echoing through the hallway like a death knell, sending shivers down my spine as I strained my ears to pick up any other sound that might give me a clue about what was happening, my breath caught in my throat as I waited with bated breath for some sign of movement or indication of what the night might still hold."
"“No!” he said. “I mean, it wasn’t like that. We’re . . . She told me she’s in","love with me, Daphne. And I realized I am too. In love. With her. Fuck, I’m so sorry.”","a relationship, but I didn't know it was serious, and now I feel like I've been caught",36,"a relationship, but I didn't know it was serious, and now I feel like I've been caught in the middle of something I don't fully understand, and I'm not sure how to process my emotions about it, or how to talk to her about it without making things worse, and I'm starting to wonder if I've been blind to the signs all along, or if she's been hiding it from me on purpose, and the more I think about it, the more confused I become, and I just wish I could go back in time and handle the situation differently, but that's not an option, so now I'm left to deal with the aftermath and try to figure out what's going on and where I stand in all of this."
"“Are you fucking kidding me, Peter?” I jumped up. I didn’t",feel hurt then. That would come later. First it was all rage.,"mean to raise my voice, but the absurdity of the situation was",23,"mean to raise my voice, but the absurdity of the situation was starting to get the better of me, and I could feel my face growing hot with frustration as I glared at Peter, who was still sitting calmly in his chair, a mixture of amusement and concern etched on his face, clearly unsure of how to react to my outburst, and I couldn't help but wonder what had possessed him to even suggest such a thing in the first place."
"“Of course she fucking meant for this to happen, Peter! She had twenty-five",years to tell you she was in love with you and chose last night!”,"years to plan this out, to manipulate everyone around her, and to",27,"years to plan this out, to manipulate everyone around her, and to orchestrate the perfect scenario, and you're still trying to give her the benefit of the doubt, still trying to see the good in her, even after all the pain and suffering she's caused, it's almost as if you're blinded by your own guilt and responsibility in this whole mess, refusing to accept that she's a master manipulator who got exactly what she wanted, and now you're left to pick up the pieces and deal with the aftermath, trying to make sense of it all and wondering how you could have been so blind to her true intentions."
