Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
"['beaver', 'eager beaver', 'eager']",aside from me,0,0.4,incorrect,nasa,0,0.25,incorrect,nasa,0,0.25,incorrect
['hannah'],name,0,0.4,incorrect,name,0,0.4,incorrect,name,0,0.4,incorrect
"['chawla', 'kalpana', 'kalpana chawla']",astronomy,0,0.25,incorrect,she,0,0.22,incorrect,she,0,0.22,incorrect
['floyd'],prime,0,0.0,incorrect,mars,0,0.0,incorrect,mars,0,0.0,incorrect
['floyd'],finnish,0,0.17,incorrect,finnish,0,0.17,incorrect,finnish,0,0.17,incorrect
['mara'],she,0,0.0,incorrect,midori,0,0.4,incorrect,midori,0,0.4,incorrect
['mara'],name,0,0.25,incorrect,frowns,0,0.2,incorrect,frowns,0,0.2,incorrect
['floyd'],family,0,0.55,incorrect,trace,0,0.0,incorrect,trace,0,0.0,incorrect
['python'],c++,0,0.0,incorrect,hal,0,0.22,incorrect,hal,0,0.22,incorrect
['let'],friend,0,0.22,incorrect,humanity,0,0.18,incorrect,humanity,0,0.18,incorrect
['fuck'],ian,0,0.0,incorrect,ian,0,0.0,incorrect,ian,0,0.0,incorrect
['hannah'],name,0,0.4,incorrect,caltech,0,0.31,incorrect,caltech,0,0.31,incorrect
['mara'],she,0,0.0,incorrect,[mask],0,0.4,incorrect,[mask],0,0.4,incorrect
['merel'],dr. smith,0,0.14,incorrect,nasa,0,0.0,incorrect,nasa,0,0.0,incorrect
['hannah'],nasa,0,0.4,incorrect,a,0,0.29,incorrect,a,0,0.29,incorrect
['mara'],your cousin,0,0.13,incorrect,us,0,0.0,incorrect,us,0,0.0,incorrect
['mara'],she,0,0.0,incorrect,epa,0,0.29,incorrect,epa,0,0.29,incorrect
['merel'],dr. smith,0,0.14,incorrect,dr. projects,0,0.24,incorrect,dr. projects,0,0.24,incorrect
['karl'],my office mate,0,0.11,incorrect,mate,0,0.25,incorrect,mate,0,0.25,incorrect
['haven'],he,0,0.57,incorrect,reviewers,0,0.29,incorrect,reviewers,0,0.29,incorrect
['arroyo'],dr. ellen stofan,0,0.18,incorrect,svalbard,0,0.29,incorrect,svalbard,0,0.29,incorrect
['arroyo'],dr. nasa,0,0.14,incorrect,nasa,0,0.2,incorrect,nasa,0,0.2,incorrect
['merel'],dr. smith,0,0.14,incorrect,nasa amase,0,0.27,incorrect,nasa amase,0,0.27,incorrect
['floyd'],name,0,0.0,incorrect,funds,0,0.4,incorrect,funds,0,0.4,incorrect
['merel'],dr. smith,0,0.14,incorrect,norway,0,0.18,incorrect,norway,0,0.18,incorrect
['hannah'],john,0,0.4,incorrect,[mask],0,0.17,incorrect,[mask],0,0.17,incorrect
['merel'],he,0,0.29,incorrect,blue,0,0.22,incorrect,blue,0,0.22,incorrect
['hannah'],which he seems to interpret as an opening,0,0.17,incorrect,longyearbyen,0,0.22,incorrect,longyearbyen,0,0.22,incorrect
['merel'],john,0,0.0,incorrect,fucking he,0,0.13,incorrect,fucking he,0,0.13,incorrect
['floyd'],m--,0,0.0,incorrect,m--,0,0.0,incorrect,m--,0,0.0,incorrect
['hannah'],you,0,0.0,incorrect,asshole,0,0.31,incorrect,asshole,0,0.31,incorrect
['hannah'],you,0,0.0,incorrect,asshole,0,0.31,incorrect,asshole,0,0.31,incorrect
['merel'],someone,0,0.5,incorrect,ian,0,0.0,incorrect,ian,0,0.0,incorrect
['mara'],jane,0,0.25,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
['mara'],jane,0,0.25,incorrect,name,0,0.25,incorrect,name,0,0.25,incorrect
['floyd'],the smith,0,0.0,incorrect,fan,0,0.25,incorrect,fan,0,0.25,incorrect
['mara'],hos,0,0.0,incorrect,hos,0,0.0,incorrect,hos,0,0.0,incorrect
['mara'],sadie,0,0.22,incorrect,sadie,0,0.22,incorrect,sadie,0,0.22,incorrect
['great'],aunt delphina,0,0.22,incorrect,aunt,0,0.44,incorrect,aunt,0,0.44,incorrect
['hannah'],you,0,0.0,incorrect,polar bear,0,0.25,incorrect,polar bear,0,0.25,incorrect
['hannah'],friend,0,0.17,incorrect,[mask],0,0.17,incorrect,[mask],0,0.17,incorrect
['hannah'],he,0,0.25,incorrect,friends,0,0.15,incorrect,friends,0,0.15,incorrect
['hannah'],he,0,0.25,incorrect,his,0,0.22,incorrect,his,0,0.22,incorrect
['hannah'],john,0,0.4,incorrect,low,0,0.0,incorrect,low,0,0.0,incorrect
['mara'],mum,0,0.29,incorrect,broccoli,0,0.17,incorrect,broccoli,0,0.17,incorrect
['hannah'],his name,0,0.43,incorrect,dinner,0,0.33,incorrect,dinner,0,0.33,incorrect
['hannah'],he,0,0.25,incorrect,me,0,0.0,incorrect,me,0,0.0,incorrect
['hannah'],vastitas borealis,0,0.17,incorrect,borealis,0,0.14,incorrect,borealis,0,0.14,incorrect
