Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['chad'],32m,0,0.0,incorrect,friends,0,0.18,incorrect,friends,0,0.18,incorrect
['chad'],john,0,0.25,incorrect,charm,0,0.67,incorrect,charm,0,0.67,incorrect
['chad'],his name,0,0.33,incorrect,hope,0,0.25,incorrect,hope,0,0.25,incorrect
['chad'],human,0,0.44,incorrect,brussels griffon,0,0.0,incorrect,brussels griffon,0,0.0,incorrect
['maddy'],she,0,0.0,incorrect,it,0,0.0,incorrect,it,0,0.0,incorrect
['maddy'],she,0,0.0,incorrect,dog,0,0.25,incorrect,dog,0,0.25,incorrect
['maddy'],jane,0,0.22,incorrect,portobello,0,0.0,incorrect,portobello,0,0.0,incorrect
['brad'],dewormer,0,0.17,incorrect,faith,0,0.22,incorrect,faith,0,0.22,incorrect
['brad'],he,0,0.0,incorrect,joe's,0,0.0,incorrect,joe's,0,0.0,incorrect
['brad'],he,0,0.0,incorrect,foundation,0,0.14,incorrect,foundation,0,0.14,incorrect
['brad'],she,0,0.0,incorrect,[mask],0,0.2,incorrect,[mask],0,0.2,incorrect
['lutsen'],colorado,0,0.14,incorrect,october,0,0.31,incorrect,october,0,0.31,incorrect
['brad'],he,0,0.0,incorrect,go,0,0.0,incorrect,go,0,0.0,incorrect
['brad'],she,0,0.0,incorrect,sending sunset women,0,0.08,incorrect,sending sunset women,0,0.08,incorrect
['brad'],someone,0,0.0,incorrect,[mask],0,0.2,incorrect,[mask],0,0.2,incorrect
['brad'],maybe [mask] had a point,0,0.21,incorrect,[mask],0,0.2,incorrect,[mask],0,0.2,incorrect
['maddy'],cyberstalker,0,0.12,incorrect,[mask]i,0,0.33,incorrect,[mask]i,0,0.33,incorrect
['maddy'],hawaii,0,0.18,incorrect,hawaii,0,0.18,incorrect,hawaii,0,0.18,incorrect
['emma'],he,0,0.33,incorrect,[mask],0,0.4,incorrect,[mask],0,0.4,incorrect
['brad'],someone,0,0.0,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
['brad'],someone,0,0.0,incorrect,[mask],0,0.2,incorrect,[mask],0,0.2,incorrect
['maddy'],jane,0,0.22,incorrect,tom,0,0.25,incorrect,tom,0,0.25,incorrect
['maddy'],she,0,0.0,incorrect,[mask],0,0.36,incorrect,[mask],0,0.36,incorrect
['maddy'],her,0,0.0,incorrect,mother,0,0.18,incorrect,mother,0,0.18,incorrect
['amber'],she,0,0.25,incorrect,florida,0,0.17,incorrect,florida,0,0.17,incorrect
['maddy'],said person,0,0.25,incorrect,member,0,0.18,incorrect,member,0,0.18,incorrect
['maddy'],dad,0,0.5,incorrect,mom,0,0.25,incorrect,mom,0,0.25,incorrect
['muse'],mother,0,0.4,incorrect,angel,0,0.22,incorrect,angel,0,0.22,incorrect
['maddy'],me,0,0.29,incorrect,foster,0,0.0,incorrect,foster,0,0.0,incorrect
['maddy'],he,0,0.0,incorrect,exhibit,0,0.0,incorrect,exhibit,0,0.0,incorrect
['maddy'],someone,0,0.17,incorrect,atlanta,0,0.17,incorrect,atlanta,0,0.17,incorrect
['brad'],name,0,0.25,incorrect,reddit,0,0.4,incorrect,reddit,0,0.4,incorrect
['maddy'],him,0,0.25,incorrect,game,0,0.22,incorrect,game,0,0.22,incorrect
['emma'],jane,0,0.25,incorrect,school,0,0.0,incorrect,school,0,0.0,incorrect
['alex'],my brother,0,0.14,incorrect,brother,0,0.18,incorrect,brother,0,0.18,incorrect
['sarah'],sister,0,0.36,incorrect,sister,0,0.36,incorrect,sister,0,0.36,incorrect
['mcdonald'],someone,0,0.4,incorrect,she,0,0.0,incorrect,she,0,0.0,incorrect
['maddy'],she,0,0.0,incorrect,no,0,0.0,incorrect,no,0,0.0,incorrect
['emma'],maria,0,0.44,incorrect,mexican,0,0.36,incorrect,mexican,0,0.36,incorrect
['maddy'],they,0,0.22,incorrect,they,0,0.22,incorrect,they,0,0.22,incorrect
['maddy'],she,0,0.0,incorrect,minnesota,0,0.29,incorrect,minnesota,0,0.29,incorrect
['maddy'],someone,0,0.17,incorrect,white,0,0.0,incorrect,white,0,0.0,incorrect
['maddy'],someone,0,0.17,incorrect,the,0,0.0,incorrect,the,0,0.0,incorrect
['maddy'],"four hours later, [mask] and i were back at the cottage sitting in the screened-in porch.",0,0.09,incorrect,four,0,0.0,incorrect,four,0,0.0,incorrect
['emma'],her,0,0.29,incorrect,she,0,0.29,incorrect,she,0,0.29,incorrect
['maddy'],saidperson,0,0.27,incorrect,dna,0,0.25,incorrect,dna,0,0.25,incorrect
['maddy'],someone,0,0.17,incorrect,maker,0,0.4,incorrect,maker,0,0.4,incorrect
['maddy'],the driver,0,0.13,incorrect,the beach,0,0.14,incorrect,the beach,0,0.14,incorrect
['maddy'],she,0,0.0,incorrect,captain's,0,0.14,incorrect,captain's,0,0.14,incorrect
['maddy'],someone,0,0.17,incorrect,coast,0,0.2,incorrect,coast,0,0.2,incorrect
['maddy'],her,0,0.0,incorrect,her,0,0.0,incorrect,her,0,0.0,incorrect
['benny'],he,0,0.29,incorrect,her,0,0.25,incorrect,her,0,0.25,incorrect
['jane'],they,0,0.25,incorrect,someone,0,0.36,incorrect,someone,0,0.36,incorrect
['maddy'],jane,0,0.22,incorrect,she,0,0.0,incorrect,she,0,0.0,incorrect
['maddy'],murder mittens,0,0.21,incorrect,mittens,0,0.17,incorrect,mittens,0,0.17,incorrect
['emma'],someone,0,0.18,incorrect,coach,0,0.22,incorrect,coach,0,0.22,incorrect
['maddy'],she,0,0.0,incorrect,she,0,0.0,incorrect,she,0,0.0,incorrect
['emma'],us,0,0.0,incorrect,amber,0,0.22,incorrect,amber,0,0.22,incorrect
['emma'],she,0,0.29,incorrect,uber,0,0.25,incorrect,uber,0,0.25,incorrect
['maddy'],they,0,0.22,incorrect,landlord,0,0.46,incorrect,landlord,0,0.46,incorrect
['maddy'],crossed,0,0.17,incorrect,destruction,0,0.12,incorrect,destruction,0,0.12,incorrect
['maddy'],she,0,0.0,incorrect,what's-his-face,0,0.1,incorrect,what's-his-face,0,0.1,incorrect
['maddy'],mom,0,0.25,incorrect,this,0,0.0,incorrect,this,0,0.0,incorrect
['maddy'],she,0,0.0,incorrect,mom,0,0.25,incorrect,mom,0,0.25,incorrect
['maddy'],jane,0,0.22,incorrect,lake,0,0.22,incorrect,lake,0,0.22,incorrect
['maddy'],he,0,0.0,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
['amber'],he,0,0.29,incorrect,cushion,0,0.0,incorrect,cushion,0,0.0,incorrect
['amber'],her,0,0.5,incorrect,italian,0,0.17,incorrect,italian,0,0.17,incorrect
['maddy'],she,0,0.0,incorrect,she,0,0.0,incorrect,she,0,0.0,incorrect
['amber'],friends,0,0.17,incorrect,not,0,0.0,incorrect,not,0,0.0,incorrect
['maddy'],jane,0,0.22,incorrect,herself,0,0.0,incorrect,herself,0,0.0,incorrect
['amber'],he,0,0.29,incorrect,maybe,0,0.6,incorrect,maybe,0,0.6,incorrect
['maddy'],someone,0,0.17,incorrect,a i,0,0.25,incorrect,a i,0,0.25,incorrect
['emma'],jane,0,0.25,incorrect,[mask],0,0.4,incorrect,[mask],0,0.4,incorrect
['emma'],the woman,0,0.46,incorrect,grace,0,0.22,incorrect,grace,0,0.22,incorrect
['amber'],jane,0,0.44,incorrect,night,0,0.0,incorrect,night,0,0.0,incorrect
['emma'],mom,0,0.57,incorrect,her,0,0.29,incorrect,her,0,0.29,incorrect
['emma'],her,0,0.29,incorrect,hawaii,0,0.2,incorrect,hawaii,0,0.2,incorrect
['emma'],someone,0,0.18,incorrect,you,0,0.0,incorrect,you,0,0.0,incorrect
['emma'],she,0,0.29,incorrect,wheat,0,0.44,incorrect,wheat,0,0.44,incorrect
['emma'],mother,0,0.2,incorrect,[mask],0,0.4,incorrect,[mask],0,0.4,incorrect
['emma'],she,0,0.29,incorrect,kleenex,0,0.18,incorrect,kleenex,0,0.18,incorrect
['emma'],jane,0,0.25,incorrect,family,0,0.2,incorrect,family,0,0.2,incorrect
['emma'],jane,0,0.25,incorrect,jet-setting,0,0.13,incorrect,jet-setting,0,0.13,incorrect
['sarah'],someone,0,0.17,incorrect,him,0,0.25,incorrect,him,0,0.25,incorrect
['emma'],mom,0,0.57,incorrect,him,0,0.29,incorrect,him,0,0.29,incorrect
['amber'],[mask],0,0.18,incorrect,somewhere,0,0.43,incorrect,somewhere,0,0.43,incorrect
['amber'],she,0,0.25,incorrect,jobs,0,0.22,incorrect,jobs,0,0.22,incorrect
['alex'],him,0,0.0,incorrect,doctor's,0,0.0,incorrect,doctor's,0,0.0,incorrect
['sarah'],someone,0,0.17,incorrect,the,0,0.25,incorrect,the,0,0.25,incorrect
