Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
"['crawford', 'ruth crawford', 'ruth']",name,0,0.17,incorrect,dutifully,0,0.31,incorrect,dutifully,0,0.31,incorrect
['mark'],flattered,0,0.31,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
['butch'],he,0,0.29,incorrect,war,0,0.0,incorrect,war,0,0.0,incorrect
['crawford'],ms. smith,0,0.0,incorrect,ms.,0,0.0,incorrect,ms.,0,0.0,incorrect
['dave'],[mask],0,0.2,incorrect,nowheresville,0,0.24,incorrect,nowheresville,0,0.24,incorrect
['butch'],pop's friend,0,0.0,incorrect,who,0,0.25,incorrect,who,0,0.25,incorrect
['alden'],they,0,0.22,incorrect,tellya,0,0.18,incorrect,tellya,0,0.18,incorrect
['carmody'],pop,0,0.2,incorrect,pop,0,0.2,incorrect,pop,0,0.2,incorrect
"['crawford', 'ruth crawford', 'ruth']",jane doe,0,0.25,incorrect,gateway,0,0.27,incorrect,gateway,0,0.27,incorrect
"['crawford', 'ruth crawford', 'ruth']",she,0,0.29,incorrect,covid,0,0.46,incorrect,covid,0,0.46,incorrect
['crawford'],ms. smith,0,0.0,incorrect,ms.,0,0.0,incorrect,ms.,0,0.0,incorrect
['dave'],he,0,0.33,incorrect,derby,0,0.44,incorrect,derby,0,0.44,incorrect
['dave'],he,0,0.33,incorrect,harley-davidson,0,0.32,incorrect,harley-davidson,0,0.32,incorrect
"['uncle', 'uncle butch', 'butch']",he,0,0.29,incorrect,he,0,0.29,incorrect,he,0,0.29,incorrect
['hathaway'],mrs. roberts,0,0.1,incorrect,roberts,0,0.13,incorrect,roberts,0,0.13,incorrect
['butch'],your mother,0,0.38,incorrect,wood,0,0.0,incorrect,wood,0,0.0,incorrect
"['johnson', 'robert johnson', 'robert']",jesus,0,0.33,incorrect,devil,0,0.18,incorrect,devil,0,0.18,incorrect
['ruth'],she,0,0.29,incorrect,[mask],0,0.0,incorrect,[mask],0,0.0,incorrect
['carmody'],mr.,0,0.2,incorrect,benson,0,0.15,incorrect,benson,0,0.15,incorrect
['ruth'],she,0,0.29,incorrect,pop,0,0.0,incorrect,pop,0,0.0,incorrect
['butch'],he,0,0.29,incorrect,jilasi,0,0.0,incorrect,jilasi,0,0.0,incorrect
['butch'],they,0,0.44,incorrect,juicer,0,0.36,incorrect,juicer,0,0.36,incorrect
['butch'],he,0,0.29,incorrect,his,0,0.25,incorrect,his,0,0.25,incorrect
['butch'],nellybelle,0,0.13,incorrect,nellybelle,0,0.13,incorrect,nellybelle,0,0.13,incorrect
['butch'],nellybelle,0,0.13,incorrect,nellybelle,0,0.13,incorrect,nellybelle,0,0.13,incorrect
['ylla'],your life,0,0.31,incorrect,the man,0,0.18,incorrect,the man,0,0.18,incorrect
['jack'],he,0,0.0,incorrect,thunder,0,0.0,incorrect,thunder,0,0.0,incorrect
['brown'],university name,0,0.2,incorrect,advisor,0,0.17,incorrect,advisor,0,0.17,incorrect
['danny'],someone,0,0.17,incorrect,doom's,0,0.18,incorrect,doom's,0,0.18,incorrect
['danny'],him,0,0.0,incorrect,county,0,0.36,incorrect,county,0,0.36,incorrect
['danny'],black bulk,0,0.13,incorrect,f county,0,0.31,incorrect,f county,0,0.31,incorrect
['danny'],he,0,0.0,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
['danny'],the vandals,0,0.25,incorrect,the united states,0,0.18,incorrect,the united states,0,0.18,incorrect
['danny'],he,0,0.0,incorrect,station,0,0.33,incorrect,station,0,0.33,incorrect
['danny'],texaco,0,0.18,incorrect,texaco,0,0.18,incorrect,texaco,0,0.18,incorrect
['danny'],he,0,0.0,incorrect,colorado,0,0.15,incorrect,colorado,0,0.15,incorrect
['danny'],he,0,0.0,incorrect,wilder,0,0.18,incorrect,wilder,0,0.18,incorrect
['danny'],he,0,0.0,incorrect,august,0,0.18,incorrect,august,0,0.18,incorrect
['jesse'],he,0,0.29,incorrect,black,0,0.0,incorrect,black,0,0.0,incorrect
['pat'],john,0,0.0,incorrect,we,0,0.0,incorrect,we,0,0.0,incorrect
['danny'],hilltop texaco,0,0.11,incorrect,texaco,0,0.18,incorrect,texaco,0,0.18,incorrect
['danny'],hilltop texaco,0,0.11,incorrect,hilltop,0,0.0,incorrect,hilltop,0,0.0,incorrect
['danny'],the truck,0,0.0,incorrect,her,0,0.0,incorrect,her,0,0.0,incorrect
['danny'],her,0,0.0,incorrect,franklin,0,0.46,incorrect,franklin,0,0.46,incorrect
['danny'],he,0,0.0,incorrect,an,0,0.57,incorrect,an,0,0.57,incorrect
['danny'],he,0,0.0,incorrect,omaha,0,0.2,incorrect,omaha,0,0.2,incorrect
['becky'],jane,0,0.22,incorrect,honda,0,0.0,incorrect,honda,0,0.0,incorrect
['gunnel'],county road f,0,0.21,incorrect,kansas,0,0.17,incorrect,kansas,0,0.17,incorrect
['danny'],he,0,0.0,incorrect,[mask],0,0.18,incorrect,[mask],0,0.18,incorrect
['danny'],he,0,0.0,incorrect,somewhere,0,0.0,incorrect,somewhere,0,0.0,incorrect
