Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['bruno'],mathabela,0,0.14,incorrect,meela,0,0.0,incorrect,oluwewu,0,0.17,incorrect,olorun,0,0.55,incorrect,matlho,0,0.18,incorrect,matlho,0,0.18,incorrect,te taeraa,0,0.14,incorrect,te fiti,0,0.0,incorrect,jhan,0,0.22,incorrect,chhali,0,0.0,incorrect,thomas,0,0.18,incorrect,nijery,0,0.18,incorrect,meela,0,0.0,incorrect,olorun,0,0.55,incorrect,matlho,0,0.18,incorrect,te fiti,0,0.0,incorrect,chhali,0,0.0,incorrect,nijery,0,0.18,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect,annem,0,0.2,incorrect,aliye,0,0.0,incorrect,tran,0,0.44,incorrect,thang tu,0,0.15,incorrect,carlos,0,0.36,incorrect,maria,0,0.2,incorrect,he,0,0.0,incorrect,aliye,0,0.0,incorrect,thang tu,0,0.15,incorrect,maria,0,0.2,incorrect
['gretel'],selelo,0,0.5,incorrect,kaofela,0,0.31,incorrect,iwo,0,0.0,incorrect,oluwa,0,0.18,incorrect,nnyaa,0,0.0,incorrect,nnyaa,0,0.0,incorrect,te fana,0,0.31,incorrect,matou,0,0.18,incorrect,bina,0,0.0,incorrect,jenaa,0,0.18,incorrect,andriamanitra,0,0.21,incorrect,izaho,0,0.0,incorrect,kaofela,0,0.31,incorrect,oluwa,0,0.18,incorrect,nnyaa,0,0.0,incorrect,matou,0,0.18,incorrect,jenaa,0,0.18,incorrect,izaho,0,0.0,incorrect,arthur weasley,0,0.4,incorrect,your father,0,0.35,incorrect,baban,0,0.0,incorrect,baban,0,0.0,incorrect,nhung,0,0.18,incorrect,nguoi chi,0,0.13,incorrect,carlos,0,0.33,incorrect,nos,0,0.0,incorrect,your father,0,0.35,incorrect,baban,0,0.0,incorrect,nguoi chi,0,0.13,incorrect,nos,0,0.0,incorrect
['bruno'],oswald,0,0.18,incorrect,matsoho,0,0.17,incorrect,oscar,0,0.2,incorrect,olbermann,0,0.43,incorrect,refilwe,0,0.17,incorrect,matlho,0,0.18,incorrect,berlin,0,0.55,incorrect,aita,0,0.0,incorrect,brlin,0,0.6,incorrect,berlin jensen,0,0.33,incorrect,berlin,0,0.55,incorrect,ny nisokatra,0,0.24,incorrect,matsoho,0,0.17,incorrect,olbermann,0,0.43,incorrect,matlho,0,0.18,incorrect,aita,0,0.0,incorrect,berlin jensen,0,0.33,incorrect,ny nisokatra,0,0.24,incorrect,max,0,0.0,incorrect,oscar,0,0.2,incorrect,o,0,0.33,incorrect,birle,0,0.4,incorrect,hoa minh,0,0.15,incorrect,oskar,0,0.2,incorrect,berlin,0,0.55,incorrect,berlin,0,0.55,incorrect,oscar,0,0.2,incorrect,birle,0,0.4,incorrect,oskar,0,0.2,incorrect,berlin,0,0.55,incorrect
['bruno'],matsoho,0,0.17,incorrect,matlhwabano,0,0.38,incorrect,omowe,0,0.2,incorrect,olu-ilu ipinle eko,0,0.26,incorrect,robert,0,0.36,incorrect,sengwe,0,0.18,incorrect,te uira,0,0.17,incorrect,mai,0,0.0,incorrect,jahan,0,0.2,incorrect,jkhn puraan,0,0.25,incorrect,ny o,0,0.44,incorrect,rehefa,0,0.18,incorrect,matlhwabano,0,0.38,incorrect,olu-ilu ipinle eko,0,0.26,incorrect,sengwe,0,0.18,incorrect,mai,0,0.0,incorrect,jkhn puraan,0,0.25,incorrect,rehefa,0,0.18,incorrect,john,0,0.22,incorrect,smith,0,0.0,incorrect,osman,0,0.2,incorrect,ayla,0,0.0,incorrect,ngoi nha moi,0,0.24,incorrect,o khi,0,0.2,incorrect,maria,0,0.2,incorrect,violin,0,0.18,incorrect,smith,0,0.0,incorrect,ayla,0,0.0,incorrect,o khi,0,0.2,incorrect,violin,0,0.18,incorrect
['bruno'],re,0,0.29,incorrect,re eka,0,0.18,incorrect,oloye,0,0.2,incorrect,adeleke,0,0.0,incorrect,selelo,0,0.18,incorrect,selebi,0,0.18,incorrect,aita parau,0,0.27,incorrect,aita,0,0.0,incorrect,okr,0,0.25,incorrect,naattyk,0,0.17,incorrect,merina,0,0.36,incorrect,heveriko,0,0.31,incorrect,re eka,0,0.18,incorrect,adeleke,0,0.0,incorrect,selebi,0,0.18,incorrect,aita,0,0.0,incorrect,naattyk,0,0.17,incorrect,heveriko,0,0.31,incorrect,john,0,0.22,incorrect,she,0,0.0,incorrect,ali,0,0.0,incorrect,evet,0,0.0,incorrect,tom,0,0.25,incorrect,nguyen dinh thi,0,0.2,incorrect,maria,0,0.2,incorrect,madre,0,0.2,incorrect,she,0,0.0,incorrect,evet,0,0.0,incorrect,nguyen dinh thi,0,0.2,incorrect,madre,0,0.2,incorrect
"['maria', 'maría']",senamalane,0,0.4,incorrect,mohlala,0,0.5,incorrect,omowumi,0,0.33,incorrect,omowumi sofola,0,0.32,incorrect,mabokoso,0,0.31,incorrect,go na,0,0.2,incorrect,tamatoa,0,0.5,incorrect,teie,0,0.22,incorrect,prithvi,0,0.33,incorrect,ekhan nikalala,0,0.32,incorrect,andriamanitra,0,0.44,incorrect,andriamanitra,0,0.44,incorrect,mohlala,0,0.5,incorrect,omowumi sofola,0,0.32,incorrect,go na,0,0.2,incorrect,teie,0,0.22,incorrect,ekhan nikalala,0,0.32,incorrect,andriamanitra,0,0.44,incorrect,emma,0,0.44,incorrect,tom,0,0.25,incorrect,ali,0,0.5,incorrect,ali,0,0.5,incorrect,vinh,0,0.22,incorrect,nguyen dinh thi,0,0.1,incorrect,maria,1,1.0,correct,esperanza,0,0.29,incorrect,tom,0,0.25,incorrect,ali,0,0.5,incorrect,nguyen dinh thi,0,0.1,incorrect,esperanza,0,0.29,incorrect
"['maria', 'maría']","mme o ile a nthomella hore ke thuse,"" a rialo a kgutsitse, mme a [mask] a oma mme a supa ka mokotleng o moholo o neng o na le dieta tsohle tsa hae le difahleke tsa hae le difahleho le difahleho.",0,0.05,incorrect,mme nthomella,0,0.22,incorrect,oluwande,0,0.15,incorrect,omowumi sowore,0,0.21,incorrect,mma ramotswe,0,0.47,incorrect,mma ramotswe,0,0.47,incorrect,te vavale,0,0.29,incorrect,te eneaki,0,0.29,incorrect,maya,0,0.67,incorrect,maya pagnon,0,0.38,incorrect,nalefan'i neny,0,0.21,incorrect,nalefan,0,0.33,incorrect,mme nthomella,0,0.22,incorrect,omowumi sowore,0,0.21,incorrect,mma ramotswe,0,0.47,incorrect,te eneaki,0,0.29,incorrect,maya pagnon,0,0.38,incorrect,nalefan,0,0.33,incorrect,mother,0,0.36,incorrect,john,0,0.0,incorrect,annem,0,0.2,incorrect,annem,0,0.2,incorrect,ngoc anh,0,0.15,incorrect,anh em,0,0.18,incorrect,mi padre,0,0.46,incorrect,carlos,0,0.36,incorrect,john,0,0.0,incorrect,annem,0,0.2,incorrect,anh em,0,0.18,incorrect,carlos,0,0.36,incorrect
['bruno'],selebi,0,0.18,incorrect,maotse,0,0.18,incorrect,omowumi,0,0.17,incorrect,omooba,0,0.18,incorrect,sebotsana,0,0.29,incorrect,magosi,0,0.18,incorrect,te pute,0,0.17,incorrect,ua ti'aturi,0,0.12,incorrect,jkhn,0,0.22,incorrect,vaapis,0,0.0,incorrect,andriamanitra,0,0.22,incorrect,feno,0,0.44,incorrect,maotse,0,0.18,incorrect,omooba,0,0.18,incorrect,magosi,0,0.18,incorrect,ua ti'aturi,0,0.12,incorrect,vaapis,0,0.0,incorrect,feno,0,0.44,incorrect,arthur,0,0.36,incorrect,underwear,0,0.29,incorrect,camliyurek,0,0.13,incorrect,torban,0,0.36,incorrect,ngoi sao,0,0.31,incorrect,ngoi sao,0,0.31,incorrect,maria,0,0.2,incorrect,leonor,0,0.36,incorrect,underwear,0,0.29,incorrect,torban,0,0.36,incorrect,ngoi sao,0,0.31,incorrect,leonor,0,0.36,incorrect
['bruno'],keo,0,0.25,incorrect,mabel,0,0.2,incorrect,omowe,0,0.2,incorrect,monday,0,0.18,incorrect,selebi,0,0.18,incorrect,king,0,0.22,incorrect,taata hoo,0,0.14,incorrect,parau,0,0.4,incorrect,rakshas,0,0.17,incorrect,rakshas,0,0.17,incorrect,antananarivo,0,0.24,incorrect,joseph,0,0.18,incorrect,mabel,0,0.2,incorrect,monday,0,0.18,incorrect,king,0,0.22,incorrect,parau,0,0.4,incorrect,rakshas,0,0.17,incorrect,joseph,0,0.18,incorrect,frankenstein,0,0.24,incorrect,monster,0,0.17,incorrect,ali,0,0.0,incorrect,attila,0,0.0,incorrect,anh em,0,0.18,incorrect,nguyen thanh chung,0,0.17,incorrect,el monstruo,0,0.38,incorrect,seis,0,0.0,incorrect,monster,0,0.17,incorrect,attila,0,0.0,incorrect,nguyen thanh chung,0,0.17,incorrect,seis,0,0.0,incorrect
['bruno'],putlama,0,0.17,incorrect,litshebeni,0,0.27,incorrect,michael,0,0.0,incorrect,oloye,0,0.2,incorrect,selebi,0,0.18,incorrect,modupi,0,0.18,incorrect,te vava,0,0.0,incorrect,aita,0,0.0,incorrect,okara,0,0.2,incorrect,khsii,0,0.0,incorrect,nitsimbikina,0,0.24,incorrect,antananarivo,0,0.24,incorrect,litshebeni,0,0.27,incorrect,oloye,0,0.2,incorrect,modupi,0,0.18,incorrect,aita,0,0.0,incorrect,khsii,0,0.0,incorrect,antananarivo,0,0.24,incorrect,john,0,0.22,incorrect,he,0,0.0,incorrect,ali,0,0.0,incorrect,halil,0,0.0,incorrect,ngoi nha,0,0.31,incorrect,ngoi rong uych,0,0.21,incorrect,maria,0,0.2,incorrect,alfombra,0,0.31,incorrect,he,0,0.0,incorrect,halil,0,0.0,incorrect,ngoi rong uych,0,0.21,incorrect,alfombra,0,0.31,incorrect
