Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['daswood', 'john daswood', 'mr', 'john', 'mr john dashwood', 'dashwood', 'john dashwood']",matleng,0,0.22,incorrect,empa,0,0.33,incorrect,abraham,0,0.27,incorrect,aristotle,0,0.38,incorrect,lelapa,0,0.15,incorrect,rraagwe,0,0.29,incorrect,te utuafare,0,0.17,incorrect,samoa,0,0.33,incorrect,ugra bhavan,0,0.3,incorrect,ehn aashvsnsn apn vicaar bh' lel achi,0,0.24,incorrect,antananarivo,0,0.25,incorrect,tokyo,0,0.33,incorrect,empa,0,0.33,incorrect,aristotle,0,0.38,incorrect,rraagwe,0,0.29,incorrect,samoa,0,0.33,incorrect,ehn aashvsnsn apn vicaar bh' lel achi,0,0.24,incorrect,tokyo,0,0.33,incorrect,edward,0,0.46,incorrect,his father,0,0.35,incorrect,alien,0,0.22,incorrect,babasi,0,0.31,incorrect,nguoi khac,0,0.29,incorrect,nguoi dep,0,0.29,incorrect,carlos,0,0.31,incorrect,ella,0,0.18,incorrect,his father,0,0.35,incorrect,babasi,0,0.31,incorrect,nguoi dep,0,0.29,incorrect,ella,0,0.18,incorrect
"['daswood', 'john daswood', 'mrs john dashwood', 'john', 'mrs', 'dashwood', 'john dashwood']",etsoe,0,0.33,incorrect,hobane,0,0.4,incorrect,samson,0,0.46,incorrect,oluwole sofola,0,0.38,incorrect,gagwe,0,0.33,incorrect,modupi,0,0.31,incorrect,teri,0,0.29,incorrect,tera,0,0.29,incorrect,jbt,0,0.29,incorrect,shyaam,0,0.29,incorrect,serge,0,0.25,incorrect,rafohy,0,0.4,incorrect,hobane,0,0.4,incorrect,oluwole sofola,0,0.38,incorrect,modupi,0,0.31,incorrect,tera,0,0.29,incorrect,shyaam,0,0.29,incorrect,rafohy,0,0.4,incorrect,sam,0,0.33,incorrect,s.,0,0.4,incorrect,osman,0,0.44,incorrect,ama,0,0.33,incorrect,nguyen dinh thi,0,0.29,incorrect,nhu y,0,0.24,incorrect,el,0,0.0,incorrect,carlos,0,0.44,incorrect,s.,0,0.4,incorrect,ama,0,0.33,incorrect,nhu y,0,0.24,incorrect,carlos,0,0.44,incorrect
"['henry', 'harry']",selelo,0,0.18,incorrect,monna a,0,0.17,incorrect,oko re,0,0.18,incorrect,akoko,0,0.2,incorrect,modupi,0,0.0,incorrect,nako,0,0.22,incorrect,te taa-e-rahi,0,0.22,incorrect,te amui,0,0.17,incorrect,lel,0,0.25,incorrect,rashik,0,0.18,incorrect,andriamanitra,0,0.33,incorrect,dia,0,0.25,incorrect,monna a,0,0.17,incorrect,akoko,0,0.2,incorrect,nako,0,0.22,incorrect,te amui,0,0.17,incorrect,rashik,0,0.18,incorrect,dia,0,0.25,incorrect,mr. darcy,0,0.43,incorrect,may,0,0.5,incorrect,ali,0,0.25,incorrect,buyuk gun,0,0.14,incorrect,nguyen dinh thi,0,0.2,incorrect,gia,0,0.25,incorrect,don pedro,0,0.29,incorrect,don,0,0.25,incorrect,may,0,0.5,incorrect,buyuk gun,0,0.14,incorrect,gia,0,0.25,incorrect,don,0,0.25,incorrect
"['daswood', 'norland', 'mrs dashwood norland', 'señora', 'mrs', 'señora dashwood', 'dashwood']",hobane,0,0.46,incorrect,norland,1,1.0,correct,ogbonta idajo,0,0.43,incorrect,ololufe,0,0.29,incorrect,noreland,0,0.93,correct,norland,1,1.0,correct,norland,1,1.0,correct,te hinaaro maro,0,0.4,incorrect,es. jephrii,0,0.35,incorrect,jakhana,0,0.31,incorrect,norland,1,1.0,correct,norlandy,0,0.93,correct,norland,1,1.0,correct,ololufe,0,0.29,incorrect,norland,1,1.0,correct,te hinaaro maro,0,0.4,incorrect,jakhana,0,0.31,incorrect,norlandy,0,0.93,correct,elizabeth bennet,0,0.28,incorrect,miss anne,0,0.41,incorrect,emma,0,0.4,incorrect,gelgeld,0,0.29,incorrect,edith,0,0.31,incorrect,norland,1,1.0,correct,norlarid,0,0.8,correct,norlarid,0,0.8,correct,miss anne,0,0.41,incorrect,gelgeld,0,0.29,incorrect,norland,1,1.0,correct,norlarid,0,0.8,correct
"['elinor—', 'elinor']",selebi,0,0.5,incorrect,empa,0,0.2,incorrect,oluwole,0,0.31,incorrect,thomas,0,0.17,incorrect,sele,0,0.4,incorrect,thutong,0,0.15,incorrect,te pahonoraa,0,0.44,incorrect,eiaha,0,0.36,incorrect,ddraaingk kono,0,0.3,incorrect,debaak,0,0.17,incorrect,andriamatoa,0,0.24,incorrect,tokana,0,0.17,incorrect,empa,0,0.2,incorrect,thomas,0,0.17,incorrect,thutong,0,0.15,incorrect,eiaha,0,0.36,incorrect,debaak,0,0.17,incorrect,tokana,0,0.17,incorrect,mr. norland,0,0.35,incorrect,his friend,0,0.25,incorrect,ozdemir,0,0.46,incorrect,resim,0,0.36,incorrect,em,0,0.25,incorrect,do,0,0.25,incorrect,el,0,0.5,incorrect,desconfia,0,0.27,incorrect,his friend,0,0.25,incorrect,resim,0,0.36,incorrect,do,0,0.25,incorrect,desconfia,0,0.27,incorrect
['elinor'],ke,0,0.25,incorrect,ha bonolo,0,0.27,incorrect,oluwande,0,0.29,incorrect,ore itelorun owon iyin,0,0.29,incorrect,selelo,0,0.5,incorrect,selelo,0,0.5,incorrect,te pahonoraa tui manu'a,0,0.28,incorrect,aita ua,0,0.15,incorrect,hen,0,0.44,incorrect,vishvaas,0,0.14,incorrect,andriamanitra,0,0.32,incorrect,tamim-pitsikiana,0,0.18,incorrect,ha bonolo,0,0.27,incorrect,ore itelorun owon iyin,0,0.29,incorrect,selelo,0,0.5,incorrect,aita ua,0,0.15,incorrect,vishvaas,0,0.14,incorrect,tamim-pitsikiana,0,0.18,incorrect,mr. collins,0,0.35,incorrect,charles,0,0.15,incorrect,halide,0,0.33,incorrect,ali,0,0.44,incorrect,ngoc huy,0,0.29,incorrect,ngoc huyen,0,0.25,incorrect,juanita,0,0.15,incorrect,isa,0,0.22,incorrect,charles,0,0.15,incorrect,ali,0,0.44,incorrect,ngoc huyen,0,0.25,incorrect,isa,0,0.22,incorrect
['edward'],empa,0,0.4,incorrect,leha,0,0.4,incorrect,oluwande,0,0.43,incorrect,mike,0,0.2,incorrect,molemo,0,0.17,incorrect,lebohang,0,0.29,incorrect,te ti'a,0,0.31,incorrect,te farii,0,0.43,incorrect,arunn,0,0.36,incorrect,aakbrii,0,0.31,incorrect,valentin,0,0.14,incorrect,tsy mihitsy,0,0.0,incorrect,leha,0,0.4,incorrect,mike,0,0.2,incorrect,lebohang,0,0.29,incorrect,te farii,0,0.43,incorrect,aakbrii,0,0.31,incorrect,tsy mihitsy,0,0.0,incorrect,mr. wickham,0,0.24,incorrect,genius,0,0.17,incorrect,ali,0,0.22,incorrect,ali,0,0.22,incorrect,anh ay,0,0.17,incorrect,oi,0,0.0,incorrect,carlos,0,0.33,incorrect,el,0,0.25,incorrect,genius,0,0.17,incorrect,ali,0,0.22,incorrect,oi,0,0.0,incorrect,el,0,0.25,incorrect
"['albay', 'albay brandon', 'brandon']",colonel chabane,0,0.36,incorrect,lerato,0,0.46,incorrect,colonel kolawole,0,0.28,incorrect,colonel,0,0.3,incorrect,mathope,0,0.29,incorrect,ke,0,0.0,incorrect,colonel tui`atua,0,0.21,incorrect,colonel,0,0.3,incorrect,mudaa,0,0.4,incorrect,prakriti,0,0.27,incorrect,salomona,0,0.46,incorrect,salomona,0,0.46,incorrect,lerato,0,0.46,incorrect,colonel,0,0.3,incorrect,ke,0,0.0,incorrect,colonel,0,0.3,incorrect,prakriti,0,0.27,incorrect,salomona,0,0.46,incorrect,colonel hastings,0,0.28,incorrect,colonel,0,0.3,incorrect,ali,0,0.5,incorrect,yirmi,0,0.22,incorrect,nguyen thanh chung,0,0.32,incorrect,con,0,0.4,incorrect,don julian,0,0.35,incorrect,mama,0,0.44,incorrect,colonel,0,0.3,incorrect,yirmi,0,0.22,incorrect,con,0,0.4,incorrect,mama,0,0.44,incorrect
"['marianne', 'marianne—']",empa,0,0.33,incorrect,ho a hlorisang ho,0,0.4,incorrect,dr. james manley,0,0.33,incorrect,rheumatisms,0,0.32,incorrect,mr. brown,0,0.35,incorrect,di-blades,0,0.35,incorrect,te ra,0,0.31,incorrect,tera,0,0.33,incorrect,mudawar fllanel comoraket,0,0.36,incorrect,mudaa,0,0.46,incorrect,dr. joseph,0,0.22,incorrect,ary,0,0.36,incorrect,ho a hlorisang ho,0,0.4,incorrect,rheumatisms,0,0.32,incorrect,di-blades,0,0.35,incorrect,tera,0,0.33,incorrect,mudaa,0,0.46,incorrect,ary,0,0.36,incorrect,mr. micawber,0,0.5,incorrect,fever,0,0.15,incorrect,charles darwin,0,0.36,incorrect,asperger,0,0.38,incorrect,phong,0,0.15,incorrect,nguyen phong,0,0.2,incorrect,alfredo,0,0.4,incorrect,franela,0,0.53,incorrect,fever,0,0.15,incorrect,asperger,0,0.38,incorrect,nguyen phong,0,0.2,incorrect,franela,0,0.53,incorrect
['marianne'],haeba,0,0.31,incorrect,na le,0,0.31,incorrect,oliver,0,0.29,incorrect,jewo,0,0.17,incorrect,selebi,0,0.14,incorrect,mathata,0,0.4,incorrect,te hina,0,0.27,incorrect,ahiri,0,0.46,incorrect,bhima,0,0.31,incorrect,lel,0,0.18,incorrect,andriamanitra,0,0.48,incorrect,miaiky,0,0.43,incorrect,na le,0,0.31,incorrect,jewo,0,0.17,incorrect,mathata,0,0.4,incorrect,ahiri,0,0.46,incorrect,lel,0,0.18,incorrect,miaiky,0,0.43,incorrect,edmund,0,0.29,incorrect,confess,0,0.27,incorrect,adil,0,0.33,incorrect,adil,0,0.33,incorrect,to huu,0,0.0,incorrect,nguyen phuc,0,0.21,incorrect,fernando,0,0.38,incorrect,confieso,0,0.25,incorrect,confess,0,0.27,incorrect,adil,0,0.33,incorrect,nguyen phuc,0,0.21,incorrect,confieso,0,0.25,incorrect
