Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['paul'],thomas,0,0.2,incorrect,mahlo,0,0.44,incorrect,adele,0,0.44,incorrect,olu-eda-itan,0,0.12,incorrect,matlho,0,0.4,incorrect,phatsima,0,0.33,incorrect,te ata,0,0.2,incorrect,te iaona,0,0.17,incorrect,bu dha,0,0.2,incorrect,jakhni chirbaak,0,0.11,incorrect,malagasy,0,0.33,incorrect,tao,0,0.29,incorrect,mahlo,0,0.44,incorrect,olu-eda-itan,0,0.12,incorrect,phatsima,0,0.33,incorrect,te iaona,0,0.17,incorrect,jakhni chirbaak,0,0.11,incorrect,tao,0,0.29,incorrect,arthur,0,0.4,incorrect,two,0,0.0,incorrect,yatagin,0,0.18,incorrect,yatagin,0,0.18,incorrect,tran quang khai,0,0.21,incorrect,nguyen thi huyen,0,0.1,incorrect,maria,0,0.22,incorrect,maria,0,0.22,incorrect,two,0,0.0,incorrect,yatagin,0,0.18,incorrect,nguyen thi huyen,0,0.1,incorrect,maria,0,0.22,incorrect
['paul'],paul atreides,0,0.47,incorrect,arrakeen,0,0.17,incorrect,leto,0,0.25,incorrect,arrakeen,0,0.17,incorrect,robert,0,0.0,incorrect,egoli,0,0.22,incorrect,arrakeen,0,0.17,incorrect,arrakeen,0,0.17,incorrect,jkaan jkhn,0,0.14,incorrect,sapna,0,0.44,incorrect,paul atreides,0,0.47,incorrect,na,0,0.33,incorrect,arrakeen,0,0.17,incorrect,arrakeen,0,0.17,incorrect,egoli,0,0.22,incorrect,arrakeen,0,0.17,incorrect,sapna,0,0.44,incorrect,na,0,0.33,incorrect,paul,1,1.0,correct,arrakeen,0,0.17,incorrect,paul,1,1.0,correct,paul,1,1.0,correct,paul atreides,0,0.47,incorrect,arrakeen,0,0.17,incorrect,juan,0,0.25,incorrect,aun,0,0.57,incorrect,arrakeen,0,0.17,incorrect,paul,1,1.0,correct,arrakeen,0,0.17,incorrect,aun,0,0.57,incorrect
['paul'],botsepehi,0,0.15,incorrect,mali,0,0.5,incorrect,oliver sacks,0,0.12,incorrect,grid,0,0.0,incorrect,mme a. desstal,0,0.22,incorrect,goa,0,0.29,incorrect,te taata,0,0.17,incorrect,te e,0,0.0,incorrect,omaandaas hriphrdii,0,0.09,incorrect,gaay,0,0.25,incorrect,grid,0,0.0,incorrect,ny ra akaikin'ny maharitra maty sela ny ezaho,0,0.08,incorrect,mali,0,0.5,incorrect,grid,0,0.0,incorrect,goa,0,0.29,incorrect,te e,0,0.0,incorrect,gaay,0,0.25,incorrect,ny ra akaikin'ny maharitra maty sela ny ezaho,0,0.08,incorrect,jon kabat-zinn,0,0.11,incorrect,jon kabat-zinn,0,0.11,incorrect,ozdemir,0,0.0,incorrect,can,0,0.29,incorrect,thich nhat hac,0,0.11,incorrect,nguyen dinh thi,0,0.11,incorrect,jon kabat-zinn,0,0.11,incorrect,la matriz,0,0.15,incorrect,jon kabat-zinn,0,0.11,incorrect,can,0,0.29,incorrect,nguyen dinh thi,0,0.11,incorrect,la matriz,0,0.15,incorrect
['jessica'],jeremiah,0,0.53,incorrect,u syubi,0,0.29,incorrect,eric,0,0.55,incorrect,syubi,0,0.33,incorrect,syubi,0,0.33,incorrect,syubi,0,0.33,incorrect,te mou'a syubi,0,0.29,incorrect,ua,0,0.22,incorrect,gom jabbar,0,0.24,incorrect,nanda devi,0,0.24,incorrect,gom jabbar,0,0.24,incorrect,tendrombohitra,0,0.29,incorrect,u syubi,0,0.29,incorrect,syubi,0,0.33,incorrect,syubi,0,0.33,incorrect,ua,0,0.22,incorrect,nanda devi,0,0.24,incorrect,tendrombohitra,0,0.29,incorrect,she,0,0.2,incorrect,orchards,0,0.27,incorrect,gomcebbar,0,0.25,incorrect,syubi,0,0.33,incorrect,paul atreides,0,0.2,incorrect,syubi,0,0.33,incorrect,syubi,0,0.33,incorrect,syubi,0,0.33,incorrect,orchards,0,0.27,incorrect,syubi,0,0.33,incorrect,syubi,0,0.33,incorrect,syubi,0,0.33,incorrect
['paul'],me,0,0.0,incorrect,seleisa,0,0.18,incorrect,ohun,0,0.25,incorrect,ase,0,0.29,incorrect,taelo,0,0.44,incorrect,taelo,0,0.44,incorrect,te faaeraa,0,0.14,incorrect,te a'era,0,0.17,incorrect,omkara,0,0.2,incorrect,omkara,0,0.2,incorrect,feo,0,0.0,incorrect,nijanona,0,0.17,incorrect,seleisa,0,0.18,incorrect,ase,0,0.29,incorrect,taelo,0,0.44,incorrect,te a'era,0,0.17,incorrect,omkara,0,0.2,incorrect,nijanona,0,0.17,incorrect,commander,0,0.15,incorrect,emily,0,0.22,incorrect,emir,0,0.0,incorrect,emir,0,0.0,incorrect,nguyen dinh hai,0,0.11,incorrect,ngoc anh,0,0.17,incorrect,elena,0,0.22,incorrect,antonio,0,0.18,incorrect,emily,0,0.22,incorrect,emir,0,0.0,incorrect,ngoc anh,0,0.17,incorrect,antonio,0,0.18,incorrect
['paul'],seleletu,0,0.17,incorrect,bolehile,0,0.17,incorrect,olivia,0,0.2,incorrect,ko,0,0.0,incorrect,dimitera,0,0.17,incorrect,oaamond,0,0.18,incorrect,te reira,0,0.17,incorrect,te mai,0,0.2,incorrect,khujlaa,0,0.36,incorrect,shyamaldasji,0,0.25,incorrect,hitanao,0,0.18,incorrect,navadik'i,0,0.15,incorrect,bolehile,0,0.17,incorrect,ko,0,0.0,incorrect,oaamond,0,0.18,incorrect,te mai,0,0.2,incorrect,shyamaldasji,0,0.25,incorrect,navadik'i,0,0.15,incorrect,shade,0,0.22,incorrect,black,0,0.22,incorrect,metal,0,0.44,incorrect,cuppesinin,0,0.14,incorrect,phuong dinh,0,0.27,incorrect,ba xanh,0,0.18,incorrect,donado,0,0.2,incorrect,maria,0,0.22,incorrect,black,0,0.22,incorrect,cuppesinin,0,0.14,incorrect,ba xanh,0,0.18,incorrect,maria,0,0.22,incorrect
['paul'],butle,0,0.44,incorrect,robert,0,0.0,incorrect,oduduwa,0,0.18,incorrect,diedie,0,0.0,incorrect,kgone,0,0.0,incorrect,robetse,0,0.0,incorrect,te huia,0,0.18,incorrect,ua,0,0.33,incorrect,asam,0,0.25,incorrect,jena,0,0.25,incorrect,boaty,0,0.22,incorrect,rehefa,0,0.2,incorrect,robert,0,0.0,incorrect,diedie,0,0.0,incorrect,robetse,0,0.0,incorrect,ua,0,0.33,incorrect,jena,0,0.25,incorrect,rehefa,0,0.2,incorrect,arthur,0,0.4,incorrect,john,0,0.0,incorrect,kendine,0,0.0,incorrect,hasan,0,0.22,incorrect,nguyen dinh hoa,0,0.11,incorrect,kim cau,0,0.36,incorrect,don,0,0.0,incorrect,alfredo,0,0.36,incorrect,john,0,0.0,incorrect,hasan,0,0.22,incorrect,kim cau,0,0.36,incorrect,alfredo,0,0.36,incorrect
['paul'],metsa,0,0.22,incorrect,o mahlo,0,0.36,incorrect,oliver,0,0.2,incorrect,oliver,0,0.2,incorrect,selefera,0,0.17,incorrect,boikgethelo,0,0.13,incorrect,teheuira,0,0.17,incorrect,te ua,0,0.22,incorrect,cndrmaa,0,0.18,incorrect,chandra,0,0.18,incorrect,antananarivo,0,0.12,incorrect,antananarivo,0,0.12,incorrect,o mahlo,0,0.36,incorrect,oliver,0,0.2,incorrect,boikgethelo,0,0.13,incorrect,te ua,0,0.22,incorrect,chandra,0,0.18,incorrect,antananarivo,0,0.12,incorrect,edith,0,0.0,incorrect,john,0,0.0,incorrect,adalet,0,0.4,incorrect,halide,0,0.4,incorrect,nguyen thi huyen,0,0.1,incorrect,cau,0,0.57,incorrect,don quijote,0,0.13,incorrect,don quijote,0,0.13,incorrect,john,0,0.0,incorrect,halide,0,0.4,incorrect,cau,0,0.57,incorrect,don quijote,0,0.13,incorrect
['paul'],ho chesa,0,0.17,incorrect,matsoho,0,0.18,incorrect,olu-ilu,0,0.36,incorrect,ijameta,0,0.18,incorrect,go heat,0,0.18,incorrect,heat,0,0.25,incorrect,ua uumi,0,0.36,incorrect,ua,0,0.33,incorrect,aanc,0,0.25,incorrect,kautal,0,0.6,incorrect,thomas,0,0.2,incorrect,niezaka,0,0.18,incorrect,matsoho,0,0.18,incorrect,ijameta,0,0.18,incorrect,heat,0,0.25,incorrect,ua,0,0.33,incorrect,kautal,0,0.6,incorrect,niezaka,0,0.18,incorrect,thorin,0,0.0,incorrect,he,0,0.0,incorrect,el,0,0.33,incorrect,yanma,0,0.22,incorrect,trai thanh,0,0.14,incorrect,nguyen thanh chung,0,0.18,incorrect,maria,0,0.22,incorrect,mano c,0,0.2,incorrect,he,0,0.0,incorrect,yanma,0,0.22,incorrect,nguyen thanh chung,0,0.18,incorrect,mano c,0,0.2,incorrect
['paul'],letsego,0,0.18,incorrect,matsoao,0,0.18,incorrect,oluwa,0,0.22,incorrect,olufunmilayo,0,0.25,incorrect,segametsi,0,0.15,incorrect,matlhomatlhala,0,0.22,incorrect,te maui,0,0.36,incorrect,te atua,0,0.36,incorrect,buddh'iyaa,0,0.14,incorrect,ke kat maya charihta,0,0.08,incorrect,tsapan'i madagasikara,0,0.16,incorrect,namihina,0,0.17,incorrect,matsoao,0,0.18,incorrect,olufunmilayo,0,0.25,incorrect,matlhomatlhala,0,0.22,incorrect,te atua,0,0.36,incorrect,ke kat maya charihta,0,0.08,incorrect,namihina,0,0.17,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,abi,0,0.29,incorrect,elini,0,0.22,incorrect,ong,0,0.0,incorrect,nguyen thi dao,0,0.11,incorrect,la madre,0,0.17,incorrect,maria,0,0.22,incorrect,john,0,0.0,incorrect,elini,0,0.22,incorrect,nguyen thi dao,0,0.11,incorrect,maria,0,0.22,incorrect
