,en,es,tr,vi,st,yo,tn,ty,mai,mg,en_shuffled,es_shuffled,tr_shuffled,vi_shuffled,st_shuffled,yo_shuffled,tn_shuffled,ty_shuffled,mai_shuffled,mg_shuffled
1984,51.66666666666667,35.0,6.666666666666667,5.0,6.666666666666667,8.333333333333332,3.3333333333333335,3.3333333333333335,0.0,5.0,48.333333333333336,70.0,6.666666666666667,5.0,8.333333333333332,8.333333333333332,5.0,1.6666666666666667,0.0,8.333333333333332
A Tale of Two Cities,23.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,7.000000000000001,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0
A thousand splendid suns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adventures of Huckleberry Finn,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adventures of Sherlock Holmes,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Alice in Wonderland,93.47826086956522,23.91304347826087,10.869565217391305,0.0,19.565217391304348,19.565217391304348,6.521739130434782,17.391304347826086,0.0,13.043478260869565,89.13043478260869,15.217391304347828,13.043478260869565,0.0,19.565217391304348,15.217391304347828,4.3478260869565215,10.869565217391305,0.0,6.521739130434782
Dracula,30.0,20.0,7.777777777777778,2.2222222222222223,4.444444444444445,3.3333333333333335,1.1111111111111112,1.1111111111111112,0.0,1.1111111111111112,26.666666666666668,7.777777777777778,6.666666666666667,4.444444444444445,4.444444444444445,3.3333333333333335,1.1111111111111112,1.1111111111111112,0.0,1.1111111111111112
Dune,39.0,24.0,4.0,16.0,15.0,17.0,9.0,15.0,0.0,15.0,28.000000000000004,19.0,9.0,13.0,18.0,15.0,8.0,16.0,0.0,16.0
Fahrenheit 451,5.0,26.666666666666668,11.666666666666666,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,1.6666666666666667,20.0,15.0,0.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,0.0
Frankenstein,56.86274509803921,7.8431372549019605,0.0,1.9607843137254901,0.0,0.0,0.0,0.0,0.0,0.0,37.254901960784316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry Potter and the Deathly Hallows,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Of Mice and Men,41.66666666666667,6.25,0.0,0.0,2.083333333333333,0.0,0.0,0.0,0.0,0.0,8.333333333333332,2.083333333333333,0.0,0.0,2.083333333333333,4.166666666666666,2.083333333333333,0.0,0.0,0.0
Percy Jackson The Lightning Thief,4.123711340206185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0309278350515463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pride and Prejudice,62.0,32.0,0.0,7.000000000000001,6.0,1.0,3.0,1.0,0.0,0.0,86.0,25.0,6.0,6.0,6.0,2.0,4.0,0.0,0.0,1.0
Sense and sensibility,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
The Boy in the Striped Pyjamas,3.0927835051546393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Great Gatsby,59.25925925925925,16.666666666666664,3.7037037037037033,5.555555555555555,18.51851851851852,3.7037037037037033,7.4074074074074066,1.8518518518518516,0.0,0.0,37.03703703703704,12.962962962962962,7.4074074074074066,24.074074074074073,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0
The Handmaid s Tale,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
The Picture of Dorian Gray,39.726027397260275,12.32876712328767,2.73972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.21917808219178,4.10958904109589,10.95890410958904,0.0,1.36986301369863,0.0,0.0,0.0,0.0,0.0
