en_first_half,en_second_half,en_results,en_word_count,en_results_raw
"Aside from Eager Beaver, there are fourteen of us starting today. Fourteen of us fresh out of top-five graduate programs, and prestigious internships, and CV-beefing industry","jobs accepted exclusively to look more attractive during NASA’s next round of recruitment. There’re fourteen of us, and the thirteen that aren’t me are all nodding enthusiastically.","experiences. We're the crème de la crème, the cream of the crop, the best of the best. And yet, as we stand here today, I couldn't help but feel a sense of trepidation. What does the",53,"experiences. We're the crème de la crème, the cream of the crop, the best of the best. And yet, as we stand here today, I couldn't help but feel a sense of trepidation. What does the future hold for us? Will we live up to the hype, or will we falter under the pressure? Only time will tell, but one thing is for sure - we're in this together, and together, we'll take on whatever challenges come our way."
"The truth, though, is quite the opposite. I hated school at first sight—with the direct consequence that school hated the sullen, listless child that I was right back. In the first grade, I refused to learn how to write my name, even though Hannah is only three letters repeated twice. In junior high, I set a school record for the highest number of consecutive detention days—what happens when","you decide to take a stand and not do homework for any of your classes because they are too boring, too difficult, too useless, or all of the above. Until the end of my sophomore year, I couldn’t wait to graduate and leave all of school behind: the books, the teachers, the grades, the cliques. Everything. I didn’t really have a plan for after, except for leaving now behind.","you refuse to participate in class, and your parents are too busy to care. My parents were always too busy to care, and I was too stubborn to listen. I was a difficult child, and I knew it. But despite my best efforts to fail, I somehow managed to scrape by, always staying just barely above the threshold of passing grades. It wasn't until I reached high school that things started",137,"you refuse to participate in class, and your parents are too busy to care. My parents were always too busy to care, and I was too stubborn to listen. I was a difficult child, and I knew it. But despite my best efforts to fail, I somehow managed to scrape by, always staying just barely above the threshold of passing grades. It wasn't until I reached high school that things started to change. I met a teacher, Mrs. Johnson, who saw something in me that no one else did - potential. She took me under her wing, and for the first time in my life, I started to enjoy learning. She made me see that school wasn't just a place to go, but a place to grow, to discover, and to explore. With her guidance, I started to turn my life around, and by the time I graduated, I was a completely different person. I was no longer the sullen, listless child that I once was, but a confident, motivated individual, ready to take on the world. And it was all thanks to Mrs. Johnson, who saw the best in me, even when I couldn't see it myself."
"“It’s like space is your whole personality,” the girl I casually hooked up with during most of my sophomore year of undergrad told me. It was after I explained that no, thank you, I wasn’t interested in going out for coffee to meet her friends because of a lecture on","Kalpana Chawla I was planning to attend. “Do you have any other interests?” she asked. I threw her a quick “Nope,” waved good-bye, and wasn’t too surprised when, the following week, she didn’t reply to my offer to meet up. After all, I clearly couldn’t give her what she wanted.","the societal implications of astrological signs on our daily lives, which I had been putting off for weeks. She laughed and said, ""You're such a space cadet."" I didn't know what to make of it, but it sounded like a compliment, so I took it as one. We were lying on her bed, surrounded",100,"the societal implications of astrological signs on our daily lives, which I had been putting off for weeks. She laughed and said, ""You're such a space cadet."" I didn't know what to make of it, but it sounded like a compliment, so I took it as one. We were lying on her bed, surrounded by the dim glow of string lights and the faint smell of incense. It was a typical Tuesday evening for us - no labels, no expectations, just two people lost in their own little world. I remember thinking that maybe, just maybe, this was what it felt like to be an adult - to be able to create your own little bubble of reality, free from the constraints of societal norms. But as I looked into her eyes, I realized that I was just as lost as she was, and that our little bubble was just a temporary escape from the vast unknown that lay ahead of us. We were both just trying to find our place in the universe, one casual hookup at a time."
"“Yeah, I’m not sure.” She shrugs and continues to make her way through a Tupperware of broccoli, an apple, and approximately two fucktons of Cheez-Its. “I don’t really know much about him. His parents divorced, then people in my family had arguments and stopped talking to each other. There was a lot of","prime Floyd dysfunction happening, so I haven’t actually spoken to him in years. But I heard from one of my other cousins that he was working on that thing that landed on Mars back when we were in high school. It was called something like . . . Contingency, or Carpentry, or Crudity—”","drama and tension in the air, and I just kind of... checked out, I guess. I don't really know how to explain it. It's like, I was a kid, and I didn't really understand what was going on, and then I just got used to not really talking about it, you know? And now it's just this big, awkward",106,"drama and tension in the air, and I just kind of... checked out, I guess. I don't really know how to explain it. It's like, I was a kid, and I didn't really understand what was going on, and then I just got used to not really talking about it, you know? And now it's just this big, awkward thing that nobody really knows how to deal with. I mean, I've tried to bring it up with my mom a few times, but she just gets all defensive and stuff, and it's just... ugh. I don't know. Maybe I'll try to talk to him or something, see if I can get some answers. But at the same time, I'm not really sure I want to know. It's like, what if it's something bad? What if it's something that's going to make me feel even more messed up than I already do? I don't know, maybe I'm just better off not knowing. But at the same time, it's hard not to wonder, you know? It's like, this big mystery that's just sitting there, and I'm just supposed to ignore it? I don't know, maybe I'll just have to wait and see what happens, I guess."
"“I think so. Do the dates add up? Maybe it was some kind of summer internship? But honestly, it might just be Floyd family lore. I have an aunt who insists that we’re related to","the Finnish royals, and according to Wikipedia there are no Finnish royals. So.” She shrugs and pops another handful of Cheez-Its in her mouth. “Would you like me to ask around, though? For the assignment?”","the Wright brothers, but I've never been able to verify that claim. Anyway, I'm sure it'll all come flooding back to me once I start digging through the old family albums and talking to my relatives. I'll have",70,"the Wright brothers, but I've never been able to verify that claim. Anyway, I'm sure it'll all come flooding back to me once I start digging through the old family albums and talking to my relatives. I'll have to ask my mom if she remembers anything about it. She's always been the family historian, so if anyone knows, it'll be her. I'll give her a call later today and see what she has to say. Maybe I'll even convince her to dig out some of the old photo albums and we can take a trip down memory lane together. I'm getting excited just thinking about it. Who knows what other interesting stories and anecdotes I'll uncover? The more I think about it, the more I'm convinced that this is going to be a really fun project. I can already imagine myself pouring over old letters and newspaper clippings, talking to distant relatives, and learning all about the history of our family. It's going to be a real adventure, and I'm thrilled to be embarking on it."
"“By the way, I sent you my cousin-or-something’s contact info a while ago,” Mara tells me one night. We’re at the",cheapest grad bar we’ve been able to find. She’s on her second Midori sour of the night. “Did you get it?”,"local bar, sipping on our drinks and enjoying the live music. I rack my brain, trying to remember who she's",42,"local bar, sipping on our drinks and enjoying the live music. I rack my brain, trying to remember who she's talking about. ""Oh, you mean Rachel?"" I ask, taking a guess. Mara nods enthusiastically. ""Yeah, that's the one! I told you she's a great photographer, right?"" I nod, still trying to piece together the conversation. ""Yeah, you mentioned something about that. So, what's the plan?"" Mara leans in, a mischievous glint in her eye. ""I was thinking we could hire her to take some photos for the blog. What do you think?"" I raise an eyebrow, intrigued. ""That's not a bad idea. But are you sure she's up for it?"" Mara nods again. ""Definitely. I already talked to her about it, and she's really interested. Plus, it'll be a great way for us to support her and get some awesome content for the blog at the same time."" I smile, liking the sound of that. ""Alright, let's do it. When were you thinking of having her come in?"" Mara pulls out her phone and starts scrolling through her contacts. ""How about next Wednesday? I can send her the details and we can finalize everything then."" I nod, making a mental note to clear my schedule for the meeting. ""Sounds like a plan to me."""
"He frowns, as if momentarily blanking on Mara’s name. “Ah, yes.” He nods. Only once. “Apparently,” he adds, which makes me laugh. He waits for me to take a seat","across from him before folding back in his chair. I notice that he doesn’t hold out his hand, nor does he smile. Interesting. “Thank you for agreeing to meet with me.”","before continuing, his eyes drifting to the window, where the sky is a deep, foreboding grey. I take a seat, trying to appear nonchalant, but my heart is racing with anticipation.",61,"before continuing, his eyes drifting to the window, where the sky is a deep, foreboding grey. I take a seat, trying to appear nonchalant, but my heart is racing with anticipation. He clears his throat, a low, rumbling sound, and begins to speak in a measured tone, as if choosing each word with care. ""I've been going over the events of the past few days, trying to make sense of it all. There are... inconsistencies."" He pauses, his eyes narrowing slightly, and I feel a shiver run down my spine. ""Inconsistencies that suggest... Mara may not have been what she seemed."""
"“Officially: unclear. But I’m fairly sure my brother made CDs of it. Sent them to local TV stations and whatnot.” He gestures vaguely, and his forearm is dusted with freckles and pale-red hair. I want to grab his wrist, hold it in front","of my eyes, study it at my leisure. Trace, smell, touch. “I haven’t spent a holiday with the Floyd side of the family in twenty years, but I’m told that the video is a source of great entertainment for all age groups at Thanksgiving.”","of my face, and examine it like a map, tracing the constellations of freckles, the way the hairs curl at the wrist. But I don't. I just sit there, my hands clasped together in my lap, trying to process this information. ""So, you're saying",87,"of my face, and examine it like a map, tracing the constellations of freckles, the way the hairs curl at the wrist. But I don't. I just sit there, my hands clasped together in my lap, trying to process this information. ""So, you're saying that...that there's a video of this out there?"" I ask, trying to keep my voice steady. He nods, his eyes darting around the room like he's searching for an escape route. ""Yeah. I mean, I don't know if anyone actually watched it, but...yeah."" I feel a cold dread creeping up my spine as I realize the implications. If there's a video of this, it could be anywhere. It could be on the internet, on TV, anywhere. And I have no idea what it shows, or what it might do to my reputation, to my life. I try to push the thoughts away, but they linger, haunting me like a ghost."
"The section is in C++. Which happens to be the very first language I taught myself back in high school, when every single Google search for “Skills + Necessary + NASA” led to the sad result of “Programming.” Python came after. Then SQL. Then HAL/S. For each language, I started out convinced that chewing on","glass would surely be preferable. Then, at some point along the way, I began thinking in terms of functions, variables, conditional loops. A little after that, reading code became a bit like inspecting the label on the back of the conditioner bottle while showering: not particularly fun, but overall easy. I do have some talents, apparently.","the toughest concepts would somehow magically grant me access to the inner sanctum of rocket science. But, as it often does, reality had other plans. I soon found myself stuck in a never-ending loop of learning, with each new language and skill leading to a rabbit hole of its own. The more I learned, the more I realized how little I knew. And",111,"the toughest concepts would somehow magically grant me access to the inner sanctum of rocket science. But, as it often does, reality had other plans. I soon found myself stuck in a never-ending loop of learning, with each new language and skill leading to a rabbit hole of its own. The more I learned, the more I realized how little I knew. And yet, with each new discovery, my fascination with the field only grew stronger. I devoured books on astrodynamics, scoured the internet for tutorials on orbital mechanics, and spent hours pouring over lines of code, trying to will my computer into simulating the perfect launch sequence. And then, just when I thought I had finally grasped the basics, I stumbled upon a forum discussion on the finer points of Kalman filters, and my whole world came crashing down. It was as if the more I learned, the more I realized how much I still had to learn. But I was hooked. I was determined to master this arcane art, no matter how impossible it seemed. And so, I continued to learn, to code, and to dream, driven by a singular obsession - to one day, be a part of the team that would take humanity to the stars."
"My heart rate picks up. Warmth twists in my lower stomach. I lean forward with a smile, feeling like I’m finally in my element. This, this, is what I know best. Depending on how busy I am with school, or work, or binge-watching K-dramas,","I do this about once a week. Which amounts to quite a bit of practice. “Maybe I could come to your place?” I say, finding the sweet spot between comically suggestive and Let’s get together to play Cards Against Humanity. “And you could show me?”","my schedule can get pretty packed, but when I'm in the zone, nothing else matters. The rush of adrenaline, the thrill of the chase, the satisfaction of outsmarting my opponents - it's exhilarating. I've spent countless hours honing my skills, studying",89,"my schedule can get pretty packed, but when I'm in the zone, nothing else matters. The rush of adrenaline, the thrill of the chase, the satisfaction of outsmarting my opponents - it's exhilarating. I've spent countless hours honing my skills, studying strategies, and analyzing gameplay, and it's paid off. My friends often joke that I'm a gaming genius, but I just laugh it off, knowing that it's all about dedication and hard work. As I settle into my gaming chair, surrounded by my trusty peripherals and a steaming cup of coffee, I feel a sense of calm wash over me. This is my happy place, where I can escape the stresses of everyday life and just be. The game loads up, and I'm transported to a world of virtual reality, where anything is possible. My heart rate slows, my breathing steadies, and I'm ready to take on whatever challenges come my way. Bring it on, I'm ready to play."
