Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['ryan'],simon,0,0.22,incorrect,,0,0.57,incorrect,,0,0.57,incorrect
['ryan'],tommy,0,0.22,incorrect,shake,0,0.22,incorrect,shake,0,0.22,incorrect
['ryan'],mike,0,0.0,incorrect,mcdonald's,0,0.14,incorrect,mcdonald's,0,0.14,incorrect
['ryan'],name,0,0.25,incorrect,bradley,0,0.36,incorrect,bradley,0,0.36,incorrect
['ryan'],trump,0,0.22,incorrect,,0,0.57,incorrect,,0,0.57,incorrect
['ryan'],norman,0,0.6,incorrect,shakespeare,0,0.13,incorrect,shakespeare,0,0.13,incorrect
['ryan'],,0,0.57,incorrect,james,0,0.22,incorrect,james,0,0.22,incorrect
['ryan'],tom,0,0.0,incorrect,not provided,0,0.12,incorrect,not provided,0,0.12,incorrect
['ryan'],dean,0,0.5,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
['ryan'],boyd crowder,0,0.12,incorrect,forbing,0,0.36,incorrect,forbing,0,0.36,incorrect
['pat'],helper,0,0.22,incorrect,truck helper,0,0.13,incorrect,truck helper,0,0.13,incorrect
['pat'],mike,0,0.0,incorrect,u-haul,0,0.22,incorrect,u-haul,0,0.22,incorrect
['ryan'],cvs,0,0.0,incorrect,cvs,0,0.0,incorrect,cvs,0,0.0,incorrect
['ryan'],mark,0,0.25,incorrect,leased,0,0.2,incorrect,leased,0,0.2,incorrect
['ryan'],landlord,0,0.33,incorrect,no name mentioned,0,0.19,incorrect,no name mentioned,0,0.19,incorrect
['ryan'],cal,0,0.29,incorrect,shreveport,0,0.14,incorrect,shreveport,0,0.14,incorrect
['ryan'],norman,0,0.6,incorrect,grandfather,0,0.4,incorrect,grandfather,0,0.4,incorrect
['ryan'],not stated,0,0.14,incorrect,brick path,0,0.29,incorrect,brick path,0,0.29,incorrect
['ryan'],tom,0,0.0,incorrect,tommy,0,0.22,incorrect,tommy,0,0.22,incorrect
['rogers'],miss emily,0,0.12,incorrect,miss rosa,0,0.4,incorrect,miss rosa,0,0.4,incorrect
['ryan'],don draper,0,0.29,incorrect,gods,0,0.0,incorrect,gods,0,0.0,incorrect
['ryan'],david,0,0.22,incorrect,david,0,0.22,incorrect,david,0,0.22,incorrect
['ryan'],mike,0,0.0,incorrect,tahoe,0,0.22,incorrect,tahoe,0,0.22,incorrect
['ryan'],he,0,0.0,incorrect,locke,0,0.0,incorrect,locke,0,0.0,incorrect
['ryan'],unnamed,0,0.18,incorrect,perfume counter attendant,0,0.21,incorrect,perfume counter attendant,0,0.21,incorrect
['ryan'],"there is no name provided in the passage that fits the [mask] token. the passage refers to ""his mother"" and ""he"" but does not provide a specific name for the individual setting the perfume bottle back down and going through the kitchen. therefore, based on the given information, it is not possible to fill in the name accurately.",0,0.02,incorrect,marshmallow,0,0.27,incorrect,marshmallow,0,0.27,incorrect
['ryan'],garrett,0,0.18,incorrect,yoshi,0,0.22,incorrect,yoshi,0,0.22,incorrect
['sara'],not provided,0,0.12,incorrect,anna,0,0.5,incorrect,anna,0,0.5,incorrect
['ryan'],emma,0,0.25,incorrect,not available,0,0.12,incorrect,not available,0,0.12,incorrect
['ryan'],simon cowell,0,0.12,incorrect,numbers,0,0.18,incorrect,numbers,0,0.18,incorrect
['ryan'],kim kardashian,0,0.33,incorrect,unanswerable,0,0.25,incorrect,unanswerable,0,0.25,incorrect
['ryan'],simon,0,0.22,incorrect,andy warhol,0,0.27,incorrect,andy warhol,0,0.27,incorrect
['ryan'],unspecified,0,0.13,incorrect,tom,0,0.0,incorrect,tom,0,0.0,incorrect
['ryan'],edward,0,0.2,incorrect,yuto,0,0.25,incorrect,yuto,0,0.25,incorrect
['ryan'],dean,0,0.5,incorrect,unknown,0,0.18,incorrect,unknown,0,0.18,incorrect
['ryan'],dean,0,0.5,incorrect,,0,0.57,incorrect,,0,0.57,incorrect
['ryan'],logan,0,0.44,incorrect,brad,0,0.5,incorrect,brad,0,0.5,incorrect
['ryan'],lucy,0,0.25,incorrect,myung-hee,0,0.31,incorrect,myung-hee,0,0.31,incorrect
['ryan'],wade,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],harry,0,0.44,incorrect,harry,0,0.44,incorrect,harry,0,0.44,incorrect
['ryan'],bill,0,0.0,incorrect,armstrong,0,0.31,incorrect,armstrong,0,0.31,incorrect
['ryan'],barack obama,0,0.25,incorrect,not provided,0,0.12,incorrect,not provided,0,0.12,incorrect
['ryan'],john,0,0.25,incorrect,bradley cooper,0,0.22,incorrect,bradley cooper,0,0.22,incorrect
['james'],charlie,0,0.33,incorrect,nicole,0,0.18,incorrect,nicole,0,0.18,incorrect
['ryan'],cal,0,0.29,incorrect,julia,0,0.22,incorrect,julia,0,0.22,incorrect
['eden'],london,0,0.4,incorrect,victoria,0,0.0,incorrect,victoria,0,0.0,incorrect
['mama'],stephanie,0,0.15,incorrect,becky,0,0.0,incorrect,becky,0,0.0,incorrect
['lucca'],emma,0,0.22,incorrect,norma,0,0.2,incorrect,norma,0,0.2,incorrect
['mama'],martha,0,0.6,incorrect,carolina,0,0.33,incorrect,carolina,0,0.33,incorrect
['mama'],ellen,0,0.0,incorrect,christian siriano,0,0.19,incorrect,christian siriano,0,0.19,incorrect
['ryan'],oliver,0,0.2,incorrect,justin bieber,0,0.12,incorrect,justin bieber,0,0.12,incorrect
['ryan'],harry,0,0.44,incorrect,unknown,0,0.18,incorrect,unknown,0,0.18,incorrect
['ryan'],charlie,0,0.18,incorrect,buffet,0,0.0,incorrect,buffet,0,0.0,incorrect
['beth'],kimora lee simmons,0,0.09,incorrect,peacock,0,0.18,incorrect,peacock,0,0.18,incorrect
['james'],john,0,0.22,incorrect,shakira,0,0.17,incorrect,shakira,0,0.17,incorrect
['lucca'],christian,0,0.29,incorrect,drago,0,0.2,incorrect,drago,0,0.2,incorrect
['james'],julia,0,0.4,incorrect,doesn't specify a name,0,0.22,incorrect,doesn't specify a name,0,0.22,incorrect
['james'],julia,0,0.4,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['james'],she,0,0.25,incorrect,miss havisham,0,0.22,incorrect,miss havisham,0,0.22,incorrect
['matt'],archer,0,0.2,incorrect,john nash,0,0.15,incorrect,john nash,0,0.15,incorrect
['matt'],harry,0,0.22,incorrect,unspecified,0,0.0,incorrect,unspecified,0,0.0,incorrect
['matt'],jack,0,0.25,incorrect,kevin,0,0.0,incorrect,kevin,0,0.0,incorrect
['matt'],walter white,0,0.38,incorrect,seungri,0,0.0,incorrect,seungri,0,0.0,incorrect
['james'],elizabeth,0,0.29,incorrect,derby,0,0.2,incorrect,derby,0,0.2,incorrect
['james'],britney spears,0,0.21,incorrect,anchor brewing company,0,0.15,incorrect,anchor brewing company,0,0.15,incorrect
['greg'],mr. toot,0,0.17,incorrect,gray,0,0.5,incorrect,gray,0,0.5,incorrect
['jenny'],olivia,0,0.0,incorrect,deb,0,0.25,incorrect,deb,0,0.25,incorrect
['greg'],michael,0,0.18,incorrect,miles,0,0.22,incorrect,miles,0,0.22,incorrect
['jenny'],olivia,0,0.0,incorrect,unknown,0,0.33,incorrect,unknown,0,0.33,incorrect
['matt'],agent smith,0,0.4,incorrect,cracking,0,0.17,incorrect,cracking,0,0.17,incorrect
['bernard'],mrs. smith,0,0.12,incorrect,facebook,0,0.13,incorrect,facebook,0,0.13,incorrect
['bullock'],john,0,0.18,incorrect,deputy,0,0.15,incorrect,deputy,0,0.15,incorrect
"['andrew marshall', 'marshall', 'andrew']",prince harry,0,0.37,incorrect,donald trump,0,0.33,incorrect,donald trump,0,0.33,incorrect
['george'],bellhop,0,0.31,incorrect,andrew,0,0.33,incorrect,andrew,0,0.33,incorrect
['andrew'],john,0,0.2,incorrect,south carolina,0,0.2,incorrect,south carolina,0,0.2,incorrect
['andrew'],david duke,0,0.38,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect
['devon'],calvin candie,0,0.22,incorrect,living's,0,0.31,incorrect,living's,0,0.31,incorrect
['devon'],john,0,0.44,incorrect,trump,0,0.0,incorrect,trump,0,0.0,incorrect
['porter'],emma,0,0.2,incorrect,clint eastwood,0,0.2,incorrect,clint eastwood,0,0.2,incorrect
"['andrew marshall', 'marshall', 'andrew']",charlotte,0,0.4,incorrect,raleigh,0,0.4,incorrect,raleigh,0,0.4,incorrect
['marshall'],las vegas,0,0.35,incorrect,donald trump,0,0.2,incorrect,donald trump,0,0.2,incorrect
"['holder', 'amy', 'amy holder']",jonbenet ramsey,0,0.33,incorrect,forbing police department,0,0.34,incorrect,forbing police department,0,0.34,incorrect
['amy'],john lennon,0,0.0,incorrect,not specified in the passage,0,0.06,incorrect,not specified in the passage,0,0.06,incorrect
"['holder', 'amy', 'amy holder']",harlan,0,0.33,incorrect,fargo,0,0.27,incorrect,fargo,0,0.27,incorrect
"['holder', 'amy', 'amy holder']",candler hotel,0,0.43,incorrect,hotel candler,0,0.63,incorrect,hotel candler,0,0.63,incorrect
"['holder', 'amy', 'amy holder']",walter white,0,0.36,incorrect,chris,0,0.36,incorrect,chris,0,0.36,incorrect
['george'],bradley,0,0.31,incorrect,hilton,0,0.17,incorrect,hilton,0,0.17,incorrect
['george'],bob,0,0.22,incorrect,jeff,0,0.2,incorrect,jeff,0,0.2,incorrect
['tyron'],johnny manziel,0,0.21,incorrect,johnny manziel,0,0.21,incorrect,johnny manziel,0,0.21,incorrect
['george'],ups,0,0.0,incorrect,devon,0,0.36,incorrect,devon,0,0.36,incorrect
['cameron'],jerry sandusky,0,0.29,incorrect,joe paterno,0,0.44,incorrect,joe paterno,0,0.44,incorrect
['tate'],mr. smith,0,0.15,incorrect,alarm,0,0.22,incorrect,alarm,0,0.22,incorrect
['tate'],austin,0,0.4,incorrect,austin,0,0.4,incorrect,austin,0,0.4,incorrect
['sawyer'],chase,0,0.36,incorrect,trump,0,0.18,incorrect,trump,0,0.18,incorrect
['sawyer'],britney,0,0.15,incorrect,walter,0,0.5,incorrect,walter,0,0.5,incorrect
['amy'],veronica,0,0.18,incorrect,not specified in the passage,0,0.06,incorrect,not specified in the passage,0,0.06,incorrect
['amy'],britney spears,0,0.12,incorrect,paris hilton,0,0.13,incorrect,paris hilton,0,0.13,incorrect
['amy'],madame thenardier,0,0.2,incorrect,emily,0,0.5,incorrect,emily,0,0.5,incorrect
['amy'],unspecified,0,0.0,incorrect,she,0,0.0,incorrect,she,0,0.0,incorrect
['amy'],cheryl,0,0.22,incorrect,atlanta,0,0.2,incorrect,atlanta,0,0.2,incorrect
