Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['george'],paris,0,0.18,incorrect,lebogang,0,0.43,incorrect,anthony weiner,0,0.2,incorrect,donald trump,0,0.22,incorrect,thabiso,0,0.15,incorrect,thabo maseko,0,0.22,incorrect,robert louis stevenson,0,0.21,incorrect,te ariki,0,0.29,incorrect,beljiym,0,0.15,incorrect,ganges,0,0.5,incorrect,andriamanelo,0,0.22,incorrect,antananarivo,0,0.11,incorrect,lebogang,0,0.43,incorrect,donald trump,0,0.22,incorrect,thabo maseko,0,0.22,incorrect,te ariki,0,0.29,incorrect,ganges,0,0.5,incorrect,antananarivo,0,0.11,incorrect,jim,0,0.0,incorrect,unslung,0,0.15,incorrect,ismet inonu,0,0.24,incorrect,ismet,0,0.18,incorrect,pham van dong,0,0.21,incorrect,chien tranh,0,0.24,incorrect,el capitan,0,0.12,incorrect,lucia,0,0.0,incorrect,unslung,0,0.15,incorrect,ismet,0,0.18,incorrect,chien tranh,0,0.24,incorrect,lucia,0,0.0,incorrect
['george'],matome,0,0.33,incorrect,matsoho,0,0.15,incorrect,oluwa,0,0.18,incorrect,thomas,0,0.17,incorrect,philip matante,0,0.1,incorrect,matome,0,0.33,incorrect,te ariki,0,0.29,incorrect,te ariki,0,0.29,incorrect,begm phaatimaa,0,0.2,incorrect,gorkhaa,0,0.46,incorrect,charles de gaulle,0,0.26,incorrect,abdulaziz bin turki al saud,0,0.06,incorrect,matsoho,0,0.15,incorrect,thomas,0,0.17,incorrect,matome,0,0.33,incorrect,te ariki,0,0.29,incorrect,gorkhaa,0,0.46,incorrect,abdulaziz bin turki al saud,0,0.06,incorrect,tom,0,0.22,incorrect,john wayne,0,0.25,incorrect,yildiz tilbe,0,0.11,incorrect,yusuf,0,0.0,incorrect,quat,0,0.0,incorrect,phan chau trinh,0,0.1,incorrect,don jaime,0,0.27,incorrect,carlos,0,0.17,incorrect,john wayne,0,0.25,incorrect,yusuf,0,0.0,incorrect,phan chau trinh,0,0.1,incorrect,carlos,0,0.17,incorrect
['lennie'],lekgotla,0,0.29,incorrect,matlakala,0,0.13,incorrect,john,0,0.2,incorrect,jesus,0,0.18,incorrect,stan,0,0.2,incorrect,stan,0,0.2,incorrect,te ariki,0,0.29,incorrect,te hoho'a,0,0.13,incorrect,ddonlphin,0,0.27,incorrect,stan,0,0.2,incorrect,stan,0,0.2,incorrect,joseph,0,0.17,incorrect,matlakala,0,0.13,incorrect,jesus,0,0.18,incorrect,stan,0,0.2,incorrect,te hoho'a,0,0.13,incorrect,stan,0,0.2,incorrect,joseph,0,0.17,incorrect,calvin,0,0.33,incorrect,malcolm,0,0.15,incorrect,hal,0,0.22,incorrect,arslan,0,0.33,incorrect,duc than,0,0.14,incorrect,pham van donh,0,0.21,incorrect,carlos,0,0.17,incorrect,me su,0,0.18,incorrect,malcolm,0,0.15,incorrect,arslan,0,0.33,incorrect,pham van donh,0,0.21,incorrect,me su,0,0.18,incorrect
['lennie'],ben johnson,0,0.35,incorrect,kekoa freeman,0,0.21,incorrect,bob marley,0,0.25,incorrect,bob marley,0,0.25,incorrect,bob marley,0,0.25,incorrect,ma re,0,0.18,incorrect,te ariki marama,0,0.19,incorrect,te ariki,0,0.29,incorrect,big benglaur,0,0.22,incorrect,gorkha,0,0.0,incorrect,paul simon,0,0.25,incorrect,god,0,0.0,incorrect,kekoa freeman,0,0.21,incorrect,bob marley,0,0.25,incorrect,ma re,0,0.18,incorrect,te ariki,0,0.29,incorrect,gorkha,0,0.0,incorrect,god,0,0.0,incorrect,atticus finch,0,0.11,incorrect,malcolm x,0,0.13,incorrect,agatha christie,0,0.19,incorrect,ataturk,0,0.0,incorrect,pham van donh,0,0.21,incorrect,trung quoc,0,0.12,incorrect,la traviata,0,0.24,incorrect,voi,0,0.22,incorrect,malcolm x,0,0.13,incorrect,ataturk,0,0.0,incorrect,trung quoc,0,0.12,incorrect,voi,0,0.22,incorrect
['george'],mathibelle,0,0.25,incorrect,matome,0,0.33,incorrect,yahya jammeh,0,0.11,incorrect,olorun,0,0.33,incorrect,lebogang radikaholo,0,0.24,incorrect,thabo maseko,0,0.22,incorrect,tevita ofahengaue,0,0.35,incorrect,te ariki,0,0.29,incorrect,shaitaan,0,0.0,incorrect,shtru,0,0.18,incorrect,antananarivo,0,0.11,incorrect,andriamanitra,0,0.11,incorrect,matome,0,0.33,incorrect,olorun,0,0.33,incorrect,thabo maseko,0,0.22,incorrect,te ariki,0,0.29,incorrect,shtru,0,0.18,incorrect,andriamanitra,0,0.11,incorrect,curley,0,0.33,incorrect,they,0,0.2,incorrect,ishmael,0,0.15,incorrect,saloz,0,0.18,incorrect,pham van donh,0,0.11,incorrect,tran hung dao,0,0.21,incorrect,eliseo,0,0.33,incorrect,don quixote,0,0.24,incorrect,they,0,0.2,incorrect,saloz,0,0.18,incorrect,tran hung dao,0,0.21,incorrect,don quixote,0,0.24,incorrect
['george'],matante bathabile dlamini,0,0.13,incorrect,matodzi,0,0.15,incorrect,olusegun obasanjo,0,0.17,incorrect,ibile-isale,0,0.24,incorrect,mathibelle ramaphosa,0,0.15,incorrect,ga yone,0,0.46,incorrect,te ariki,0,0.29,incorrect,te ia ia,0,0.14,incorrect,ekhno,0,0.36,incorrect,shaanti,0,0.0,incorrect,andry rajoelina,0,0.19,incorrect,andry rajoelina,0,0.19,incorrect,matodzi,0,0.15,incorrect,ibile-isale,0,0.24,incorrect,ga yone,0,0.46,incorrect,te ia ia,0,0.14,incorrect,shaanti,0,0.0,incorrect,andry rajoelina,0,0.19,incorrect,uncle vernon,0,0.22,incorrect,woody,0,0.18,incorrect,orhan,0,0.36,incorrect,ismet inonu,0,0.24,incorrect,pham duy khiem,0,0.1,incorrect,nguyen du,0,0.27,incorrect,almudena,0,0.14,incorrect,maria,0,0.18,incorrect,woody,0,0.18,incorrect,ismet inonu,0,0.24,incorrect,nguyen du,0,0.27,incorrect,maria,0,0.18,incorrect
['lennie'],matome,0,0.17,incorrect,matante pauline,0,0.29,incorrect,john,0,0.2,incorrect,olufokansin,0,0.35,incorrect,mathibelle mokgothu,0,0.16,incorrect,thabo maseko,0,0.11,incorrect,te ariki,0,0.29,incorrect,te henua mauri,0,0.3,incorrect,caaraa,0,0.0,incorrect,thaane,0,0.33,incorrect,andriamahazo,0,0.22,incorrect,andriamanelo,0,0.33,incorrect,matante pauline,0,0.29,incorrect,olufokansin,0,0.35,incorrect,thabo maseko,0,0.11,incorrect,te henua mauri,0,0.3,incorrect,thaane,0,0.33,incorrect,andriamanelo,0,0.33,incorrect,george milton,0,0.21,incorrect,mouse,0,0.18,incorrect,arjuna,0,0.17,incorrect,ornek,0,0.36,incorrect,thien duong,0,0.35,incorrect,thai binh duong,0,0.19,incorrect,roberto,0,0.15,incorrect,manuel,0,0.33,incorrect,mouse,0,0.18,incorrect,ornek,0,0.36,incorrect,thai binh duong,0,0.19,incorrect,manuel,0,0.33,incorrect
"['geroge', 'george']",samora machel,0,0.32,incorrect,haeba,0,0.18,incorrect,jack dorsey,0,0.35,incorrect,magu,0,0.2,incorrect,david,0,0.0,incorrect,david,0,0.0,incorrect,te ariki,0,0.29,incorrect,jesus,0,0.18,incorrect,shaahrukhaanaa,0,0.1,incorrect,ohn,0,0.22,incorrect,andriamanelo,0,0.22,incorrect,paris,0,0.18,incorrect,haeba,0,0.18,incorrect,magu,0,0.2,incorrect,david,0,0.0,incorrect,jesus,0,0.18,incorrect,ohn,0,0.22,incorrect,paris,0,0.18,incorrect,george,1,1.0,correct,marvin,0,0.17,incorrect,ismet inonu,0,0.24,incorrect,ali riza bey,0,0.22,incorrect,pham van dong,0,0.21,incorrect,thien dao,0,0.27,incorrect,marcelino,0,0.27,incorrect,marcelino,0,0.27,incorrect,marvin,0,0.17,incorrect,ali riza bey,0,0.22,incorrect,thien dao,0,0.27,incorrect,marcelino,0,0.27,incorrect
"['lennie', 'lenni']",lee,0,0.67,incorrect,lee,0,0.67,incorrect,oloye kayode,0,0.33,incorrect,amaka igwe,0,0.25,incorrect,matome,0,0.18,incorrect,mathibelle,0,0.27,incorrect,te rangi-haapakanga,0,0.25,incorrect,ua te atua--mai,0,0.2,incorrect,grettr maikgil,0,0.21,incorrect,bilkul,0,0.18,incorrect,andriamanelo,0,0.33,incorrect,barack obama,0,0.0,incorrect,lee,0,0.67,incorrect,amaka igwe,0,0.25,incorrect,mathibelle,0,0.27,incorrect,ua te atua--mai,0,0.2,incorrect,bilkul,0,0.18,incorrect,barack obama,0,0.0,incorrect,uncle jack,0,0.27,incorrect,doc,0,0.0,incorrect,ali riza bey,0,0.33,incorrect,ataturk,0,0.0,incorrect,pham van donh,0,0.22,incorrect,pham van donh,0,0.22,incorrect,carlos,0,0.18,incorrect,alonso,0,0.36,incorrect,doc,0,0.0,incorrect,ataturk,0,0.0,incorrect,pham van donh,0,0.22,incorrect,alonso,0,0.36,incorrect
['george'],yellow,0,0.33,incorrect,ho,0,0.25,incorrect,john steinbeck,0,0.2,incorrect,john steinbeck,0,0.2,incorrect,john,0,0.2,incorrect,matante,0,0.15,incorrect,te ariki,0,0.29,incorrect,te arikinui tapairu,0,0.16,incorrect,brlin,0,0.18,incorrect,delhi,0,0.18,incorrect,paul gauguin,0,0.22,incorrect,antananarivo,0,0.11,incorrect,ho,0,0.25,incorrect,john steinbeck,0,0.2,incorrect,matante,0,0.15,incorrect,te arikinui tapairu,0,0.16,incorrect,delhi,0,0.18,incorrect,antananarivo,0,0.11,incorrect,doc,0,0.22,incorrect,jack,0,0.0,incorrect,ismet inonu,0,0.24,incorrect,sam,0,0.0,incorrect,pham van donh,0,0.11,incorrect,thien duong,0,0.35,incorrect,la malinche,0,0.12,incorrect,miro,0,0.2,incorrect,jack,0,0.0,incorrect,sam,0,0.0,incorrect,thien duong,0,0.35,incorrect,miro,0,0.2,incorrect
