Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['celil', 'yalil', 'jalil']",thabo maseko,0,0.12,incorrect,matilda,0,0.5,incorrect,paris,0,0.4,incorrect,giada de laurentiis,0,0.25,incorrect,diro,0,0.22,incorrect,samora machel,0,0.33,incorrect,te ariki,0,0.31,incorrect,paris,0,0.4,incorrect,gautam buddha,0,0.11,incorrect,shaahruk,0,0.15,incorrect,andriamanelo,0,0.35,incorrect,antananarivo,0,0.24,incorrect,matilda,0,0.5,incorrect,giada de laurentiis,0,0.25,incorrect,samora machel,0,0.33,incorrect,paris,0,0.4,incorrect,shaahruk,0,0.15,incorrect,antananarivo,0,0.24,incorrect,mr. tumnus,0,0.0,incorrect,john,0,0.22,incorrect,ataturk,0,0.17,incorrect,abdulhamid ii,0,0.33,incorrect,nguyen van kiet,0,0.3,incorrect,thien vuong,0,0.12,incorrect,eladio velez,0,0.47,incorrect,don pascual,0,0.25,incorrect,john,0,0.22,incorrect,abdulhamid ii,0,0.33,incorrect,thien vuong,0,0.12,incorrect,don pascual,0,0.25,incorrect
"['mariam', 'mariam jo', 'co', 'meryem', 'jo', 'meryem co']",matete,0,0.5,incorrect,matli,0,0.55,incorrect,ati,0,0.44,incorrect,agnes,0,0.18,incorrect,thabo makgoba,0,0.32,incorrect,phuthaditjhaba,0,0.3,incorrect,te ariki,0,0.43,incorrect,te pito te henua,0,0.24,incorrect,big brdr,0,0.24,incorrect,bedkhlii,0,0.14,incorrect,antananarivo,0,0.38,incorrect,madagascar,0,0.38,incorrect,matli,0,0.55,incorrect,agnes,0,0.18,incorrect,phuthaditjhaba,0,0.3,incorrect,te pito te henua,0,0.24,incorrect,bedkhlii,0,0.14,incorrect,madagascar,0,0.38,incorrect,unnamed,0,0.31,incorrect,,0,0.22,incorrect,ismet,0,0.36,incorrect,sancilar,0,0.43,incorrect,phuong linh,0,0.15,incorrect,paris,0,0.55,incorrect,maria ines,0,0.63,incorrect,maria ines,0,0.63,incorrect,,0,0.22,incorrect,sancilar,0,0.43,incorrect,paris,0,0.55,incorrect,maria ines,0,0.63,incorrect
"['faizulá', 'faizu', 'mullah', 'faizullah', 'feyzullah', 'molla', 'mullah faizullah', 'molla feyzullah']",john,0,0.22,incorrect,queen,0,0.2,incorrect,john,0,0.22,incorrect,queen victoria,0,0.27,incorrect,khama iii,0,0.32,incorrect,queen victoria,0,0.27,incorrect,te ariki,0,0.31,incorrect,te ariki,0,0.31,incorrect,bibiisii,0,0.15,incorrect,ttimtting,0,0.16,incorrect,blaise compaore,0,0.27,incorrect,michel rocard,0,0.33,incorrect,queen,0,0.2,incorrect,queen victoria,0,0.27,incorrect,queen victoria,0,0.27,incorrect,te ariki,0,0.31,incorrect,ttimtting,0,0.16,incorrect,michel rocard,0,0.33,incorrect,mr. jaggers,0,0.25,incorrect,mr. tulliver,0,0.44,incorrect,ipek,0,0.22,incorrect,ipek,0,0.22,incorrect,john,0,0.22,incorrect,thien duong,0,0.25,incorrect,abdulaziz bin baz,0,0.36,incorrect,ulema,0,0.55,incorrect,mr. tulliver,0,0.44,incorrect,ipek,0,0.22,incorrect,thien duong,0,0.25,incorrect,ulema,0,0.55,incorrect
"['mil', 'celil', 'yalil', 'jalil']",john,0,0.22,incorrect,thomas,0,0.22,incorrect,king louis xvi,0,0.24,incorrect,thomas,0,0.22,incorrect,phumela,0,0.4,incorrect,christina steyn,0,0.2,incorrect,te arikinui ariiriki,0,0.16,incorrect,te au o tonga,0,0.11,incorrect,bettii,0,0.36,incorrect,dobhay gell,0,0.38,incorrect,andriamahazo,0,0.24,incorrect,paris,0,0.4,incorrect,thomas,0,0.22,incorrect,thomas,0,0.22,incorrect,christina steyn,0,0.2,incorrect,te au o tonga,0,0.11,incorrect,dobhay gell,0,0.38,incorrect,paris,0,0.4,incorrect,michelangelo,0,0.47,incorrect,laundry wives,0,0.22,incorrect,ipek tasciyan,0,0.22,incorrect,yuzunun kizi,0,0.24,incorrect,trung quoc,0,0.13,incorrect,thien phuc,0,0.15,incorrect,la coruna,0,0.17,incorrect,la laundress,0,0.24,incorrect,laundry wives,0,0.22,incorrect,yuzunun kizi,0,0.24,incorrect,thien phuc,0,0.15,incorrect,la laundress,0,0.24,incorrect
"['lili', 'lili mi', 'mi', 'lili lili']",minnow,0,0.5,incorrect,minnow,0,0.5,incorrect,benik afobe,0,0.22,incorrect,atlantic ocean,0,0.29,incorrect,matthew 4:1,0,0.15,incorrect,matthew,0,0.22,incorrect,minnow,0,0.5,incorrect,leicester,0,0.31,incorrect,baageshvr,0,0.0,incorrect,gel,0,0.29,incorrect,minnow,0,0.5,incorrect,minnow,0,0.5,incorrect,minnow,0,0.5,incorrect,atlantic ocean,0,0.29,incorrect,matthew,0,0.22,incorrect,leicester,0,0.31,incorrect,gel,0,0.29,incorrect,minnow,0,0.5,incorrect,minnow,0,0.5,incorrect,minnow,0,0.5,incorrect,kenan,0,0.0,incorrect,iskenderun,0,0.17,incorrect,thien cung,0,0.24,incorrect,thuy vuong,0,0.12,incorrect,minnow,0,0.5,incorrect,tom,0,0.4,incorrect,minnow,0,0.5,incorrect,iskenderun,0,0.17,incorrect,thuy vuong,0,0.12,incorrect,tom,0,0.4,incorrect
"['mariam', 'mariam jo', 'co', 'meryem', 'jo', 'meryem co']",matante,0,0.46,incorrect,lea,0,0.22,incorrect,paris jackson,0,0.55,incorrect,boyd,0,0.33,incorrect,thabo mbeki,0,0.24,incorrect,gongwe,0,0.25,incorrect,te arikinui tamatoa vi,0,0.39,incorrect,te ariki,0,0.43,incorrect,gittaar,0,0.31,incorrect,ddijaainr,0,0.27,incorrect,andriamanitra,0,0.53,incorrect,marina,0,0.83,correct,lea,0,0.22,incorrect,boyd,0,0.33,incorrect,gongwe,0,0.25,incorrect,te ariki,0,0.43,incorrect,ddijaainr,0,0.27,incorrect,marina,0,0.83,correct,jimmy,0,0.36,incorrect,malfunctioning name,0,0.4,incorrect,ali,0,0.44,incorrect,yilmaz erdogan,0,0.4,incorrect,qua dac biet cua bo,0,0.36,incorrect,charlie chaplin,0,0.38,incorrect,mi madre,0,0.43,incorrect,proyector,0,0.56,incorrect,malfunctioning name,0,0.4,incorrect,yilmaz erdogan,0,0.4,incorrect,charlie chaplin,0,0.38,incorrect,proyector,0,0.56,incorrect
"['gari', 'mariam', 'meryem', 'meryem gari']",shanghai,0,0.5,incorrect,matseleng,0,0.4,incorrect,john brown,0,0.19,incorrect,salvador dali,0,0.35,incorrect,qalandar's,0,0.29,incorrect,sheikh zayed grand mosque,0,0.33,incorrect,charles frederick worth,0,0.29,incorrect,te arikinui ariki marama,0,0.34,incorrect,vlaa,0,0.4,incorrect,sholay,0,0.2,incorrect,abdul halim,0,0.35,incorrect,shakespeare,0,0.36,incorrect,matseleng,0,0.4,incorrect,salvador dali,0,0.35,incorrect,sheikh zayed grand mosque,0,0.33,incorrect,te arikinui ariki marama,0,0.34,incorrect,sholay,0,0.2,incorrect,shakespeare,0,0.36,incorrect,aladdin,0,0.36,incorrect,shah jahan,0,0.25,incorrect,istanbul,0,0.29,incorrect,iskender,0,0.32,incorrect,thierry,0,0.46,incorrect,da nang,0,0.31,incorrect,al-mansur,0,0.4,incorrect,abdon cifuentes,0,0.21,incorrect,shah jahan,0,0.25,incorrect,iskender,0,0.32,incorrect,da nang,0,0.31,incorrect,abdon cifuentes,0,0.21,incorrect
"['khan', 'jan', 'yalil jan', 'chính', 'jalil khan', 'celil', 'jalil', 'han', 'celil han', 'chính jalil khan', 'yalil']",lebohang,0,0.55,incorrect,shebang,0,0.6,incorrect,abraham,0,0.4,incorrect,jerusalem,0,0.43,incorrect,lebogang,0,0.36,incorrect,matante,0,0.4,incorrect,te ariki,0,0.35,incorrect,te faaho'i te,0,0.28,incorrect,shaahrukhaan,0,0.5,incorrect,big brdr,0,0.24,incorrect,andriamanelo,0,0.38,incorrect,andriamanitra,0,0.36,incorrect,shebang,0,0.6,incorrect,jerusalem,0,0.43,incorrect,matante,0,0.4,incorrect,te faaho'i te,0,0.28,incorrect,big brdr,0,0.24,incorrect,andriamanitra,0,0.36,incorrect,god,0,0.0,incorrect,john,0,0.57,incorrect,abraham,0,0.4,incorrect,ali,0,0.75,correct,ghaffar khan,0,0.55,incorrect,jalil,1,1.0,correct,el chofer,0,0.44,incorrect,el che,0,0.53,incorrect,john,0,0.57,incorrect,ali,0,0.75,correct,jalil,1,1.0,correct,el che,0,0.53,incorrect
['nana'],matante,0,0.36,incorrect,matome,0,0.2,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect,thabo maseko,0,0.25,incorrect,matlhorwa,0,0.31,incorrect,te arikinui ariiriki,0,0.25,incorrect,teuruarii,0,0.15,incorrect,bigbos,0,0.0,incorrect,bibiisii,0,0.0,incorrect,antananarivo,0,0.5,incorrect,israel,0,0.2,incorrect,matome,0,0.2,incorrect,john,0,0.25,incorrect,matlhorwa,0,0.31,incorrect,teuruarii,0,0.15,incorrect,bibiisii,0,0.0,incorrect,israel,0,0.2,incorrect,martha,0,0.4,incorrect,beatrice,0,0.17,incorrect,charles bingley,0,0.21,incorrect,mr. collins,0,0.13,incorrect,tran thi diem,0,0.24,incorrect,chi lan,0,0.36,incorrect,maria ines,0,0.29,incorrect,don quixote,0,0.13,incorrect,beatrice,0,0.17,incorrect,mr. collins,0,0.13,incorrect,chi lan,0,0.36,incorrect,don quixote,0,0.13,incorrect
"['mariam', 'mariam jo', 'co', 'meryem', 'jo', 'meryem co']",matante batho,0,0.45,incorrect,matome,0,0.5,incorrect,david oyedepo,0,0.36,incorrect,mo farah,0,0.57,incorrect,joseph,0,0.5,incorrect,godimo,0,0.4,incorrect,te ariki,0,0.43,incorrect,tevita fifita,0,0.32,incorrect,ddlhaaus,0,0.29,incorrect,god,0,0.4,incorrect,andriamanelo,0,0.57,incorrect,antananarivo,0,0.38,incorrect,matome,0,0.5,incorrect,mo farah,0,0.57,incorrect,godimo,0,0.4,incorrect,tevita fifita,0,0.32,incorrect,god,0,0.4,incorrect,antananarivo,0,0.38,incorrect,mr. rochester,0,0.36,incorrect,martha,0,0.67,incorrect,ali,0,0.44,incorrect,ust manzarali,0,0.42,incorrect,duc,0,0.4,incorrect,ngoc hoang,0,0.33,incorrect,beatriz,0,0.46,incorrect,don benito,0,0.21,incorrect,martha,0,0.67,incorrect,ust manzarali,0,0.42,incorrect,ngoc hoang,0,0.33,incorrect,don benito,0,0.21,incorrect
