Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['watson'],shrek,0,0.18,incorrect,lebogang,0,0.29,incorrect,olumide ogunnaike,0,0.17,incorrect,walter white,0,0.33,incorrect,thuli,0,0.18,incorrect,thabo maseko,0,0.33,incorrect,te rangi hiroa,0,0.2,incorrect,jesus,0,0.18,incorrect,ttriph'l,0,0.14,incorrect,ttriphl,0,0.15,incorrect,tim,0,0.22,incorrect,jesus,0,0.18,incorrect,lebogang,0,0.29,incorrect,walter white,0,0.33,incorrect,thabo maseko,0,0.33,incorrect,jesus,0,0.18,incorrect,ttriphl,0,0.15,incorrect,jesus,0,0.18,incorrect,colonel fanshawe,0,0.18,incorrect,mr. darcy,0,0.13,incorrect,ibrahim,0,0.15,incorrect,yunus emre,0,0.12,incorrect,pham van chanh,0,0.2,incorrect,pham van donh,0,0.32,incorrect,carlos,0,0.33,incorrect,la princesa,0,0.24,incorrect,mr. darcy,0,0.13,incorrect,yunus emre,0,0.12,incorrect,pham van donh,0,0.32,incorrect,la princesa,0,0.24,incorrect
['holmes'],pea,0,0.22,incorrect,bohale,0,0.5,incorrect,agogo,0,0.18,incorrect,thomas,0,0.67,incorrect,whistle,0,0.46,incorrect,samora machel,0,0.32,incorrect,te henua 'ote,0,0.32,incorrect,te henua 'o,0,0.24,incorrect,gaaidd,0,0.0,incorrect,baajaa,0,0.0,incorrect,ibm,0,0.22,incorrect,antananarivo,0,0.11,incorrect,bohale,0,0.5,incorrect,thomas,0,0.67,incorrect,samora machel,0,0.32,incorrect,te henua 'o,0,0.24,incorrect,baajaa,0,0.0,incorrect,antananarivo,0,0.11,incorrect,john watson,0,0.24,incorrect,london,0,0.17,incorrect,ismet inonu,0,0.24,incorrect,kaldirim,0,0.29,incorrect,thien phuc,0,0.25,incorrect,big ben,0,0.15,incorrect,el caballero,0,0.22,incorrect,el cid,0,0.17,incorrect,london,0,0.17,incorrect,kaldirim,0,0.29,incorrect,big ben,0,0.15,incorrect,el cid,0,0.17,incorrect
['watson'],amelia,0,0.17,incorrect,florence,0,0.29,incorrect,mr. grimwig,0,0.12,incorrect,drummond,0,0.29,incorrect,samuel,0,0.17,incorrect,guineas,0,0.31,incorrect,portia,0,0.17,incorrect,guineas,0,0.31,incorrect,naam nhiin diyaa gyaa hai /,0,0.12,incorrect,window,0,0.33,incorrect,paulo coelho,0,0.22,incorrect,guinea,0,0.17,incorrect,florence,0,0.29,incorrect,drummond,0,0.29,incorrect,guineas,0,0.31,incorrect,guineas,0,0.31,incorrect,window,0,0.33,incorrect,guinea,0,0.17,incorrect,mr. grimshaw,0,0.11,incorrect,mr. darcy,0,0.13,incorrect,orhan pamuk,0,0.24,incorrect,beethoven,0,0.4,incorrect,lord de burgh,0,0.11,incorrect,paris,0,0.36,incorrect,monk,0,0.4,incorrect,un sonido,0,0.4,incorrect,mr. darcy,0,0.13,incorrect,beethoven,0,0.4,incorrect,paris,0,0.36,incorrect,un sonido,0,0.4,incorrect
"['kont von kramm', 'kram', 'kont', 'conde von kramm', 'conde', 'kramm', 'the count von kramm', 'count', 'the', 'von']",archduke franz ferdinand,0,0.41,incorrect,charles iv,0,0.32,incorrect,bohemian rhapsody,0,0.38,incorrect,gogol,0,0.25,incorrect,sol plaatje,0,0.29,incorrect,thabo maseko,0,0.4,incorrect,john,0,0.57,incorrect,jesus,0,0.25,incorrect,bohemian,0,0.36,incorrect,bohemiyn,0,0.36,incorrect,bohemian,0,0.36,incorrect,bohemian,0,0.36,incorrect,charles iv,0,0.32,incorrect,gogol,0,0.25,incorrect,thabo maseko,0,0.4,incorrect,jesus,0,0.25,incorrect,bohemiyn,0,0.36,incorrect,bohemian,0,0.36,incorrect,count czerny,0,0.59,incorrect,de longueville,0,0.34,incorrect,bohemya,0,0.4,incorrect,antoine,0,0.5,incorrect,richthofen,0,0.46,incorrect,gilbert,0,0.2,incorrect,don quixote,0,0.4,incorrect,verdi,0,0.25,incorrect,de longueville,0,0.34,incorrect,antoine,0,0.5,incorrect,gilbert,0,0.2,incorrect,verdi,0,0.25,incorrect
['holmes'],matsobola,0,0.27,incorrect,god,0,0.22,incorrect,ololajulo,0,0.27,incorrect,michael jackson,0,0.29,incorrect,thabo molefe,0,0.44,incorrect,phuthadikobo,0,0.22,incorrect,te ariki,0,0.14,incorrect,te ariki,0,0.14,incorrect,gurun,0,0.0,incorrect,kono,0,0.2,incorrect,andriamanelo,0,0.22,incorrect,samy,0,0.2,incorrect,god,0,0.22,incorrect,michael jackson,0,0.29,incorrect,phuthadikobo,0,0.22,incorrect,te ariki,0,0.14,incorrect,kono,0,0.2,incorrect,samy,0,0.2,incorrect,mr. frankland,0,0.11,incorrect,mr. darcy,0,0.13,incorrect,ismet pasha,0,0.35,incorrect,abdulkadir,0,0.12,incorrect,dr. mortimer,0,0.33,incorrect,ong chuyen,0,0.25,incorrect,don jose,0,0.29,incorrect,don quixote,0,0.24,incorrect,mr. darcy,0,0.13,incorrect,abdulkadir,0,0.12,incorrect,ong chuyen,0,0.25,incorrect,don quixote,0,0.24,incorrect
['holmes'],john watson,0,0.24,incorrect,charles dickens,0,0.38,incorrect,queen elizabeth ii,0,0.17,incorrect,west end,0,0.29,incorrect,matante,0,0.31,incorrect,dieter,0,0.17,incorrect,jean-baptiste charcot,0,0.15,incorrect,te ariki,0,0.14,incorrect,naam nishcit grn asmbhv,0,0.14,incorrect,parliament,0,0.38,incorrect,london,0,0.17,incorrect,london,0,0.17,incorrect,charles dickens,0,0.38,incorrect,west end,0,0.29,incorrect,dieter,0,0.17,incorrect,te ariki,0,0.14,incorrect,parliament,0,0.38,incorrect,london,0,0.17,incorrect,drummond,0,0.14,incorrect,king george,0,0.24,incorrect,queen victoria,0,0.1,incorrect,queen victoria,0,0.1,incorrect,dr. watson,0,0.12,incorrect,whitechapel,0,0.24,incorrect,lord john wilmot,0,0.27,incorrect,charles i,0,0.53,incorrect,king george,0,0.24,incorrect,queen victoria,0,0.1,incorrect,whitechapel,0,0.24,incorrect,charles i,0,0.53,incorrect
"['adler', 'adle', 'bayan', 'bayan adler']",agnes,0,0.44,incorrect,thomas hardy,0,0.35,incorrect,prince harry,0,0.35,incorrect,john bull,0,0.3,incorrect,god,0,0.29,incorrect,thabo maseko,0,0.35,incorrect,te henua mauri,0,0.32,incorrect,ua mohina,0,0.3,incorrect,osler,0,0.6,incorrect,,0,0.5,incorrect,antoinette,0,0.29,incorrect,abdulaziz,0,0.46,incorrect,thomas hardy,0,0.35,incorrect,john bull,0,0.3,incorrect,thabo maseko,0,0.35,incorrect,ua mohina,0,0.3,incorrect,,0,0.5,incorrect,abdulaziz,0,0.46,incorrect,miss howard,0,0.27,incorrect,mr. bucket,0,0.19,incorrect,john watson,0,0.27,incorrect,edith,0,0.22,incorrect,phan thi kim phuong,0,0.2,incorrect,phan ke binh,0,0.35,incorrect,la serna,0,0.46,incorrect,don juan,0,0.32,incorrect,mr. bucket,0,0.19,incorrect,edith,0,0.22,incorrect,phan ke binh,0,0.35,incorrect,don juan,0,0.32,incorrect
['watson'],monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,ekalesia a monica,0,0.35,incorrect,monica,0,0.33,incorrect,monikaa,0,0.31,incorrect,biis,0,0.2,incorrect,monica,0,0.33,incorrect,paris,0,0.36,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,biis,0,0.2,incorrect,paris,0,0.36,incorrect,wiggins,0,0.31,incorrect,monica,0,0.33,incorrect,monica lewinsky,0,0.19,incorrect,monica,0,0.33,incorrect,duc dat,0,0.31,incorrect,monica,0,0.33,incorrect,carlos ruiz zafon,0,0.35,incorrect,carlos,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,carlos,0,0.33,incorrect
"['godfrey norton', 'godfrey', 'norton']",stellenbosch,0,0.23,incorrect,potlako makhetha,0,0.27,incorrect,olanto,0,0.5,incorrect,abuja,0,0.0,incorrect,phumaphi,0,0.0,incorrect,"kelebogile ""lady skollie"" mokoena",0,0.3,incorrect,te puaimuera,0,0.23,incorrect,te fiti,0,0.29,incorrect,big brdr,0,0.4,incorrect,bigbii,0,0.15,incorrect,david,0,0.17,incorrect,andriamahazo,0,0.33,incorrect,potlako makhetha,0,0.27,incorrect,abuja,0,0.0,incorrect,"kelebogile ""lady skollie"" mokoena",0,0.3,incorrect,te fiti,0,0.29,incorrect,bigbii,0,0.15,incorrect,andriamahazo,0,0.33,incorrect,mr. douglas,0,0.24,incorrect,archdeacon,0,0.38,incorrect,ali,0,0.0,incorrect,ataturk,0,0.15,incorrect,thomas,0,0.33,incorrect,tran hung dao,0,0.3,incorrect,padre,0,0.5,incorrect,san nicolas,0,0.24,incorrect,archdeacon,0,0.38,incorrect,ataturk,0,0.15,incorrect,tran hung dao,0,0.3,incorrect,san nicolas,0,0.24,incorrect
['holmes'],edgeware,0,0.14,incorrect,edgeware,0,0.14,incorrect,queen victoria,0,0.1,incorrect,edgeware,0,0.14,incorrect,edgeware,0,0.14,incorrect,thabo molefe,0,0.44,incorrect,jesus,0,0.36,incorrect,edgeware,0,0.14,incorrect,opraa vinsentt,0,0.2,incorrect,olinpiyaa,0,0.27,incorrect,windsor,0,0.15,incorrect,paris,0,0.18,incorrect,edgeware,0,0.14,incorrect,edgeware,0,0.14,incorrect,thabo molefe,0,0.44,incorrect,edgeware,0,0.14,incorrect,olinpiyaa,0,0.27,incorrect,paris,0,0.18,incorrect,sir charles baskerville,0,0.28,incorrect,richard ford,0,0.22,incorrect,edgeware,0,0.14,incorrect,edgeware road,0,0.11,incorrect,len,0,0.44,incorrect,edgeware,0,0.14,incorrect,wilde,0,0.36,incorrect,woolie,0,0.5,incorrect,richard ford,0,0.22,incorrect,edgeware road,0,0.11,incorrect,edgeware,0,0.14,incorrect,woolie,0,0.5,incorrect
