,en,es,tr,vi,st,yo,tn,ty,mai,mg,en_shuffled,es_shuffled,tr_shuffled,vi_shuffled,st_shuffled,yo_shuffled,tn_shuffled,ty_shuffled,mai_shuffled,mg_shuffled
1984,86.66666666666667,76.66666666666667,66.66666666666666,55.00000000000001,38.333333333333336,38.333333333333336,23.333333333333332,23.333333333333332,53.333333333333336,55.00000000000001,41.66666666666667,48.333333333333336,36.666666666666664,10.0,21.666666666666668,18.333333333333332,10.0,15.0,23.333333333333332,26.666666666666668
A Tale of Two Cities,85.0,30.0,36.0,26.0,39.0,25.0,19.0,10.0,32.0,32.0,43.0,17.0,25.0,15.0,12.0,9.0,6.0,5.0,12.0,14.000000000000002
A thousand splendid suns,14.893617021276595,14.893617021276595,6.382978723404255,14.893617021276595,4.25531914893617,6.382978723404255,4.25531914893617,4.25531914893617,2.127659574468085,6.382978723404255,4.25531914893617,10.638297872340425,0.0,6.382978723404255,2.127659574468085,2.127659574468085,0.0,0.0,0.0,2.127659574468085
Adventures of Huckleberry Finn,92.0,55.00000000000001,31.0,27.0,38.0,31.0,12.0,10.0,33.0,30.0,79.0,11.0,14.000000000000002,2.0,13.0,8.0,7.000000000000001,4.0,13.0,14.000000000000002
Adventures of Sherlock Holmes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alice in Wonderland,97.82608695652173,95.65217391304348,82.6086956521739,67.3913043478261,67.3913043478261,69.56521739130434,34.78260869565217,54.347826086956516,86.95652173913044,91.30434782608695,97.82608695652173,65.21739130434783,71.73913043478261,30.434782608695656,47.82608695652174,43.47826086956522,13.043478260869565,30.434782608695656,43.47826086956522,69.56521739130434
Dracula,88.88888888888889,76.66666666666667,44.44444444444444,60.0,56.666666666666664,40.0,15.555555555555555,15.555555555555555,48.888888888888886,51.11111111111111,55.55555555555556,36.666666666666664,31.11111111111111,24.444444444444443,25.555555555555554,15.555555555555555,5.555555555555555,5.555555555555555,15.555555555555555,21.11111111111111
Dune,84.0,65.0,64.0,59.0,28.000000000000004,30.0,14.000000000000002,20.0,30.0,37.0,47.0,37.0,47.0,26.0,25.0,23.0,11.0,18.0,12.0,27.0
Fahrenheit 451,71.66666666666667,58.333333333333336,40.0,30.0,21.666666666666668,18.333333333333332,8.333333333333332,10.0,28.333333333333332,20.0,28.333333333333332,40.0,28.333333333333332,5.0,6.666666666666667,6.666666666666667,5.0,5.0,11.666666666666666,10.0
Frankenstein,96.07843137254902,88.23529411764706,66.66666666666666,66.66666666666666,60.78431372549019,58.82352941176471,13.725490196078432,11.76470588235294,50.98039215686274,60.78431372549019,86.27450980392157,49.01960784313725,17.647058823529413,3.9215686274509802,17.647058823529413,15.686274509803921,1.9607843137254901,3.9215686274509802,13.725490196078432,15.686274509803921
Harry Potter and the Deathly Hallows,50.0,42.0,24.0,35.0,18.0,13.0,3.0,5.0,12.0,21.0,24.0,17.0,10.0,3.0,8.0,5.0,1.0,1.0,3.0,7.000000000000001
Of Mice and Men,95.83333333333334,43.75,25.0,27.083333333333332,22.916666666666664,14.583333333333334,14.583333333333334,20.833333333333336,18.75,27.083333333333332,77.08333333333334,14.583333333333334,10.416666666666668,14.583333333333334,14.583333333333334,8.333333333333332,2.083333333333333,10.416666666666668,6.25,18.75
Percy Jackson The Lightning Thief,67.0103092783505,10.309278350515463,28.865979381443296,26.804123711340207,27.835051546391753,16.49484536082474,11.34020618556701,6.185567010309279,21.649484536082475,18.556701030927837,22.68041237113402,8.24742268041237,10.309278350515463,11.34020618556701,7.216494845360824,8.24742268041237,4.123711340206185,6.185567010309279,11.34020618556701,10.309278350515463
Pride and Prejudice,84.0,78.0,47.0,60.0,51.0,32.0,16.0,26.0,56.00000000000001,52.0,76.0,37.0,30.0,11.0,17.0,11.0,5.0,9.0,8.0,13.0
Sense and sensibility,51.0,26.0,39.0,21.0,16.0,14.000000000000002,6.0,4.0,12.0,21.0,28.999999999999996,15.0,18.0,3.0,6.0,3.0,1.0,3.0,5.0,6.0
The Boy in the Striped Pyjamas,48.45360824742268,43.29896907216495,17.525773195876287,18.556701030927837,9.278350515463918,7.216494845360824,3.0927835051546393,2.0618556701030926,8.24742268041237,11.34020618556701,13.402061855670103,13.402061855670103,8.24742268041237,7.216494845360824,7.216494845360824,4.123711340206185,1.0309278350515463,0.0,3.0927835051546393,6.185567010309279
The Great Gatsby,98.14814814814815,77.77777777777779,61.111111111111114,79.62962962962963,66.66666666666666,40.74074074074074,38.88888888888889,35.18518518518518,64.81481481481481,66.66666666666666,61.111111111111114,37.03703703703704,44.44444444444444,59.25925925925925,29.629629629629626,20.37037037037037,18.51851851851852,18.51851851851852,25.925925925925924,31.48148148148148
The Handmaid s Tale,91.0,53.0,49.0,27.0,24.0,19.0,1.0,1.0,33.0,33.0,22.0,6.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
The Picture of Dorian Gray,84.93150684931507,76.71232876712328,76.71232876712328,43.83561643835616,45.20547945205479,34.24657534246575,26.027397260273972,17.80821917808219,39.726027397260275,42.465753424657535,53.42465753424658,53.42465753424658,50.68493150684932,8.21917808219178,10.95890410958904,4.10958904109589,1.36986301369863,2.73972602739726,4.10958904109589,9.58904109589041
