en_first_half,en_second_half,en_results,en_word_count,en_results_raw,vi_first_half,vi_second_half,vi_results,vi_word_count,vi_results_raw,es_first_half,es_second_half,es_results,es_word_count,es_results_raw,tr_first_half,tr_second_half,tr_results,tr_word_count,tr_results_raw
George unslung his bindle and dropped it gently on the bank.,"“I ain’t sure it’s good water,” he said. “Looks kinda scummy.”","of the worn leather bag, the one that had been his constant companion",22,"of the worn leather bag, the one that had been his constant companion for so many long and arduous journeys, now lay still and quiet beside him.","George gỡ ba lô, khẽ đặt xuống đất:",- Tao không chắc. Nước có vẻ dơ lắm.,"u tiên, rồi bước ra khỏi xe, nhìn xung",17,"đầu tiên, rồi bước ra khỏi xe, nhìn xung quanh, cố gắng tìm kiếm dấu hiệu của một nơi trú ẩn hoặc một người có thể giúp đỡ.",George desató su hatillo y lo posó suavemente en la orilla.,—No estoy seguro de que esté buena –dijo—. Parece un poco sucia.,"del río, donde las hojas de los árboles otoñales bailaban suavemente",23,"del río, donde las hojas de los árboles otoñales bailaban suavemente al viento, reflejando la serenidad del momento.","George sırtından dengini indirip usulca yere koydu. ""Pek","temize benzemiyor bu su,"" dedi. ""Köpükleri var baksana.","lâ, bu kadar yorulunca bir şeyler içmeliyiz, ne dersin?",16,"âlâ, bu kadar yorulunca bir şeyler içmeliyiz, ne dersin?"
"“Oh, sure, George. I remember that now.” His hands went quickly into his side coat pockets. He said","gently, “George … I ain’t got mine. I musta lost it.” He looked down at the ground in despair.","nothing, but his eyes, which had been cast down, now met hers with a mixture of surprise and a",37,"nothing, but his eyes, which had been cast down, now met hers with a mixture of surprise and a hint of embarrassment, as if he was trying to recall the exact details of the conversation that had taken place years ago.","- Ờ! Bây giờ tôi nhớ ra rồi. Nó vội thọc tay vào túi áo. Nó nói, giọng","run sợ: - Thôi chết rồi, anh George ơi, tôi đánh mất rồi. Nó nhìn xuống đất thất vọng.","trong giọng nói bình thường, không có dấu hiệu gì của sự bất an, và nói: ""Tôi có một cái",37,"trong giọng nói bình thường, không có dấu hiệu gì của sự bất an, và nói: ""Tôi có một cái gì đó ở đây, một cái gì đó mà tôi nghĩ có thể giúp chúng ta."" Nó rút ra một tờ giấy nhỏ, có vẻ như là một tờ giấy nháp, và bắt đầu đọc, giọng nói của nó run rẩy một chút khi nó đọc những dòng chữ nhỏ trên đó.","—Ah, claro, George. Ahora me acuerdo. Introdujo rápidamente las manos en los bolsillos de su chaquetón y",agregó suavemente: —George... No tengo mi tarjeta. Debo de haberla perdido. Miró al suelo lleno de desesperación.,"se dirigió hacia la puerta, pero se detuvo en el umbral, como si recordara algo importante, y luego se volvió hacia",34,"se dirigió hacia la puerta, pero se detuvo en el umbral, como si recordara algo importante, y luego se volvió hacia mí con una expresión pensativa en el rostro.","""Tabii George, tabii hatırladım şimdi. Birdenbire ellerini ceketinin cebine daldırdı. Usulca mırıldandı:","""George... benim kartım yok. Kaybettim galiba. Büyük bir üzüntü içinde gözlerini yerden kaldırmıyordu.","Ne var, ne var?"" diye mırıldandı, sonra da cebinden bir paket çikolata çıkardı ve bir lokma yedi, sonra",25,"""Ne var, ne var?"" diye mırıldandı, sonra da cebinden bir paket çikolata çıkardı ve bir lokma yedi, sonra da bir an duraksadı, sonra da ""Bunu nereden aldın?"" diye sordu."
"“I … I,” Lennie thought. His face grew tight with",thought. “I … ain’t gonna say nothin’. Jus’ gonna stan’ there.”,"was a mixture of fear and anxiety, as he recalled the last words",21,"was a mixture of fear and anxiety, as he recalled the last words of his brother George, ""Don't go near the river, Lennie.""",Lennie ấp úng. Mặt dài ra vì có vẻ nghĩ lung : -,Ta... Tôi... Tôi không được nói gì hết. Tôi sẽ đứng im đấy.,"n một điều gì đó mà cậu ta không muốn nói ra, nhưng rồi cậu",26,"đến một điều gì đó mà cậu ta không muốn nói ra, nhưng rồi cậu ta lại mở miệng và nói ra một câu khiến tôi phải ngạc nhiên.",—Yo... yo —empezó Lennie pensativo. Su rostro quedó tenso de tanto pensar—.,"Yo... no voy a decir nada. Me quedo allí quieto, sin decir nada.","Era como si el tiempo se hubiera detenido en ese instante, y todo",25,"—Era como si el tiempo se hubiera detenido en ese instante, y todo lo que había sucedido después fuera solo un recuerdo lejano, pero la imagen de su hermano mayor, George, seguía fresca en su mente, y la promesa que le había hecho de cuidar a Candy, a George y a él mismo, seguía siendo una carga pesada que llevaba sobre sus hombros.","""Ben... ben..."" Lennie, düşünüyordu. Düşünmekten yüzünün çizgileri","geriliyordu. ""Ben bir şey söylemeyeceğim. Hiç ağzımı açmayacağım.","güçlü bir şekilde belirmeye başlıyordu, ama ne söyleyeceğini bilmiyordu,",15,"güçlü bir şekilde belirmeye başlıyordu, ama ne söyleyeceğini bilmiyordu, çünkü kelimeler"
"Lennie droned to himself softly, “I ain’t gonna say nothin’ …",I ain’t gonna say nothin’ … I ain’t gonna say nothin’.”,"I'm gonna let you think I'm plumb crazy, but I seen the",22,"...I'm gonna let you think I'm plumb crazy, but I seen the way you looked at me, and I know you're thinkin' it too, that George is gonna get us in a whole heap of trouble with this wild idea of his.",Lennie lí nhí: - Không được nói gì hết...,Không được nói gì hết... Không được nói gì cả.,"với anh ấy, vì anh ấy sẽ giận dữ và có thể đánh",19,"...với anh ấy, vì anh ấy sẽ giận dữ và có thể đánh tôi, và tôi không muốn anh ấy đánh tôi, vì anh ấy rất mạnh và có thể làm tôi bị thương.",Lennie canturreó suavemente: —No voy a decir nada... No,voy a decir nada... No voy a decir nada.,"que voy a decir nada, porque si lo hago,",18,"que voy a decir nada, porque si lo hago, me echarán de la granja y no podré cuidar a George.","Lennie, kendi kendine mırıldandı. ""Bir şey",söylemeyeceğim... bir şey söylemeyeceğim... bir şey söylemeyeceğim...,"olur ki, ben de bir gün bir köpek gibi, bir köpek gibi yaşayabilirim,",13,"olur ki, ben de bir gün bir köpek gibi, bir köpek gibi yaşayabilirim, ama bu sadece bir rüya."
"“Run us out, hell,” said George disgustedly. “We run.","They was lookin’ for us, but they didn’t catch us.”","and with a speed that belied their initial reluctance,",19,"and with a speed that belied their initial reluctance, the group hastily made their way out of the abandoned asylum.",George đầy vẻ chán chường: - Trời! Tống cổ! Đấy là may mình trốn,"thoát nước. Tụi nó lùng riết lắm mà không thấy đấy thôi, con ạ","c cái chết, nhưng không phải là may mình trốn được cái tội ác của",28,"được cái chết, nhưng không phải là may mình trốn được cái tội ác của con người, bởi vì cái tội ác đó đã theo mình đến nơi mình đến, và nó sẽ theo mình mãi mãi cho đến khi mình chết.","—No nos echaron, qué diablos —dijo George con rabia—. Nosotros","fuimos los que corrimos. Nos buscaban, pero no nos encontraron.","mismos nos fuimos, porque no queríamos quedarnos en un lugar donde",20,"nosotros mismos nos fuimos, porque no queríamos quedarnos en un lugar donde no éramos bienvenidos, y","George, tiksinti ile: ""Ne kovdular, ulan saloz,""","dedi. ""Biz yağladık tabanları. Bizi aradılar ama, bulamadılar.","output>ve neden bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle,",15,"<output>ve neden bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu kadar öfkeyle, bu"
George still stared morosely at the fire. “When I think of the swell,"time I could have without you, I go nuts. I never get no peace.”","of the Atlantic, the vast expanse of the ocean, and the countless",27,"of the Atlantic, the vast expanse of the ocean, and the countless ships that have sailed across it, I am reminded of the countless stories that lie hidden beneath the surface, waiting to be uncovered.","George vẫn càu nhàu, nhìn vào bếp lửa: - Thật là điên đầu khi tao nghĩ là tao có",thể thỏa thuê như thế nào nếu không vướng mày. Tao có được một phút nào yên đâu !,"c một chút may mắn, nhưng rồi tao lại thấy cái bóng của cô ấy xuất hiện ở cửa sổ,",38,"được một chút may mắn, nhưng rồi tao lại thấy cái bóng của cô ấy xuất hiện ở cửa sổ, và tao biết ngay lập tức rằng tất cả những hy vọng của tao đều tan biến. Cô ấy bước vào phòng, ánh mắt của cô ấy nhìn thẳng vào tao, và tao cảm thấy như đang bị mắc kẹt trong một thế giới không thể thoát khỏi. Cô ấy bước đến gần bếp lửa, và tao thấy được sự run rẩy trong tay của cô ấy khi cô ấy cố gắng giữ cho không khí trong phòng không quá lạnh. Cô ấy nhìn vào tao, và tao thấy được sự đau đớn trong mắt của cô ấy, như thể cô ấy đang cố gắng nói một điều gì đó mà không thể nói ra.",George seguía mirando empecinadamente el fuego. —Cuando pienso lo bien que lo,"pasaría sin ti, me vuelvo loco. No me dejas en paz nunca.","que me ha hecho a mí, me pregunto qué habrá hecho por los",24,"que me ha hecho a mí, me pregunto qué habrá hecho por los demás, y si su alma está en paz, o si todavía se siente atrapada en este mundo, condenada a vagar por la tierra, sin descanso ni respiro.","George, hep o asık suratla ateşe bakıyordu. ""Başımda sen olmasan ne",eğlenirdim. Düşündükçe aklımı oynatacağım geliyor. Bir dakika bile rahatım yok senin yüzünden.,"olurdu, hayatımın anlamı kalmazdı. Senin gibi birini kaybeden bir insan, hep bir boşluk hisseder.",23,"olurdu, hayatımın anlamı kalmazdı. Senin gibi birini kaybeden bir insan, hep bir boşluk hisseder. O ateşin içinde, sadece bir an için bile olsa, senin yüzünü gördüm ve o an, her şeyin anlamını buldum."
"Lennie avoided the bait. He had sensed his advantage. “If you don’t want me, you only jus’ got to say so, and I’ll",go off in those hills right there—right up in those hills and live by myself. An’ I won’t get no mice stole from me.”,"leave. I ain't one to hang around where I ain't wanted. But you're the one who's been actin' like you want me to stay,",47,"leave. I ain't one to hang around where I ain't wanted. But you're the one who's been actin' like you want me to stay, and now you're changin' your mind. That don't make no sense, George. You're my friend, ain't ya? You wouldn't just turn on me like that, would ya?","Lennie không muốn chui vào tròng. Nó cảm thấy nó đang được lợi thế. - Anh mà chán tôi, anh cứ việc nói ra,","tôi sẽ đi vào rừng, tít trên đỉnh đồi kia rồi tôi sống một mình. Và chẳng ai vứt chuột của tôi đi được nữa.","Nó không cần phải giải thích cho tôi. Tôi biết anh đang cố gắng bảo vệ tôi, nhưng tôi không cần sự bảo vệ. Tôi",49,"Nó không cần phải giải thích cho tôi. Tôi biết anh đang cố gắng bảo vệ tôi, nhưng tôi không cần sự bảo vệ. Tôi có thể tự bảo vệ bản thân. Anh cứ việc nói ra, tôi sẽ tự quyết định làm gì.","Lennie eludió el cebo. Había intuido que tenía ventaja. —Si no quieres estar conmigo, no tienes más que decirlo y en seguida","me marcho a las montañas, a esas de allá... Subo a las montañas y vivo solo. Y nadie me robará los ratones.","te dejaré ir, pero no te atrevas a volver a acercarte a mí, porque si lo haces, no podré contener mi ira.",44,"te dejaré ir, pero no te atrevas a volver a acercarte a mí, porque si lo haces, no podré contener mi ira.","Lennie, yutmadı. Ağır bastığını hissetmişti. ""Eğer beni istemiyorsan, açık açık söyle, nah şu","dağlara... Şu yukarıki dağlara çıkarım, tek başıma yaşarım. Parelerimi de kimse çalmaz benden.","anlayışsız bir şekilde bana söyle, ben de gitmek için hazırlanırım. Ama sen de biliyorsun ki, ben",26,"anlayışsız bir şekilde bana söyle, ben de gitmek için hazırlanırım. Ama sen de biliyorsun ki, ben sana ihtiyacım var ve sen de bana ihtiyacın var, bu yüzden beni neden istemediğini bana açıklamaya çalışmalısın."
George went on. “With us it ain’t like that. We got a future. We got somebody to talk to that gives a damn about us. We don’t have to sit in no bar,room blowin’ in our jack jus’ because we got no place else to go. If them other guys gets in jail they can rot for all anybody gives a damn. But not us.”,"about our problems, wondering if anyone will ever care. We got a community, a support system, and a voice that speaks up for us. We're not just a bunch of",66,"about our problems, wondering if anyone will ever care. We got a community, a support system, and a voice that speaks up for us. We're not just a bunch of faceless statistics or forgotten souls. We're people with hopes, dreams, and aspirations, and we're not going to let anyone silence us or make us feel like we're invisible. We're going to keep pushing forward, keep fighting for our rights, and keep demanding to be heard. We're not just fighting for ourselves, we're fighting for each other, and for a better tomorrow.","Geroge tiếp: - Riêng hai đứa mình thì lại khác. Tương lai mình đã vạch sẵn rồi, chúng ta có thể tâm sự than thở với nhau và giúp đỡ lẫn nhau. Việc gì phải ra quán",ngồi phung phí hết số tiền kiếm được vì không còn chỗ nào để lui tới. Bọn họ mà không may thì có thể ở tù rục xương vì chẳng ai để ý tới. Mình thì khác.,"chỉ cần nói ra là chúng ta đã có thể giải quyết ngay lập tức. Chúng ta có thể cùng nhau lên kế hoạch, cùng nhau chuẩn bị và cùng nhau thực hiện. Chúng ta",74,"chỉ cần nói ra là chúng ta đã có thể giải quyết ngay lập tức. Chúng ta có thể cùng nhau lên kế hoạch, cùng nhau chuẩn bị và cùng nhau thực hiện. Chúng ta không còn phải lo lắng về việc phải đối mặt với những khó khăn và thách thức một mình. Chúng ta có thể chia sẻ gánh nặng và cùng nhau vượt qua mọi trở ngại. Và khi chúng ta đã trưởng thành và thành công, chúng ta có thể trở thành tấm gương sáng cho những người khác, chứng minh rằng sự hợp tác và hỗ trợ lẫn nhau là chìa khóa để đạt được thành công.","George prosiguió: —Con nosotros no pasa así. Tenemos un porvenir. Tenemos alguien con quien hablar, alguien que piensa en nosotros. No tenemos que sentarnos en un café malgastando","el dinero sólo porque no hay otro lugar adonde ir. Si esos otros tipos caen en la cárcel, pueden pudrirse allí porque a nadie le importa. Pero nosotros, no.","tiempo hablando de lo que podríamos haber sido, de lo que podríamos haber hecho. Tenemos a alguien que nos recuerda que somos más que la suma de nuestras derrotas,",57,"tiempo hablando de lo que podríamos haber sido, de lo que podríamos haber hecho. Tenemos a alguien que nos recuerda que somos más que la suma de nuestras derrotas, que somos capaces de levantarnos y seguir adelante. Y con esa esperanza, con esa fe en un futuro mejor, podemos enfrentar cualquier obstáculo, cualquier adversidad. No estamos solos, no estamos abandonados. Tenemos a alguien que nos hace sentir que somos importantes, que somos necesarios, que somos queridos.","George devam etti: ""Bize gelince iş değişir. Bizim umduğumuz var. Bizim konuşacak, bize ilgi gösterecek bir kimsemiz var. Gidecek başka yeri olmadığı için,","bir meyhanede oturup bütün parasını harcayanlar gibi değiliz biz. Ötekiler kodese girecek olsalar, geberip gitseler de kimsenin umurunda olmaz. Ama biz öyle değiliz.","onlar da bizimle birlikte kalacaklar. Ama ben, bu kadar uzun süre burada kalmanın ne kadar zor olduğunu biliyorum. Benim için, bu yerin bir gün boşalması, bir gün kimsesiz",46,"onlar da bizimle birlikte kalacaklar. Ama ben, bu kadar uzun süre burada kalmanın ne kadar zor olduğunu biliyorum. Benim için, bu yerin bir gün boşalması, bir gün kimsesiz kalması, beni çok üzdü. Ama biz, bu yerin bir gün tekrar canlanmasını, tekrar hayat bulmasını istiyoruz. Bizim için, bu yerin bir gün tekrar insanlarla dolmasını, tekrar sesler duymayı istiyoruz. Ve ben, bu umudu, bu hayali, bu umutla, bu hayaliyle, bu yerin bir gün tekrar canlanacağını, tekrar hayat bulacağını, tekrar insanlarla dolacağını, tekrar sesler duymayı umuyorum."
"“’Course you did. Well, look. Lennie—if you jus’ happen to get in trouble like you","always done before, I want you to come right here an’ hide in the brush.”","did, I reckon you'll just have to come to me for help, 'cause I'm the only",30,"did, I reckon you'll just have to come to me for help, 'cause I'm the only one around here who's willin' to take a chance on you, you big galoot.",- Tốt lắm! Nghe tao hao nữa đây! Lennie... nếu chẳng may mày có gây chuyện,"lôi thôi như lần trước, mày lập tức tìm chỗ này và nấp vào trong bụi rậm.","gây ra tai nạn thì tao sẽ phải đi tù, nhưng tao không thể để cho bất cứ điều",33,"gây ra tai nạn thì tao sẽ phải đi tù, nhưng tao không thể để cho bất cứ điều gì xảy ra với mày được, vì mày là người bạn thân thiết nhất của tao.","—Claro que sí. Bueno, oye, Lennie... Si llegas a verte en aprietos, como siempre","te ocurre, quiero que vengas a este lugar y te escondas en el matorral.","no dudes en buscarme, pero no te metas en problemas por mi culpa, ¿entiendes?",28,"no dudes en buscarme, pero no te metas en problemas por mi culpa, ¿entiendes? No quiero que te metan en la cárcel por algo que yo he hecho.","""Tabii. Peki öyleyse, dinle, Lennie... Geçen seferki gibi başını yine","belaya sokacak olursan, hemen koşup buraya gelir, çalıların arasında saklanırsın.","ldürmeye çalıştıklarını, ama bu seferki farklıydı, çünkü bu seferki bir planıydı,",20,"öldürmeye çalıştıklarını, ama bu seferki farklıydı, çünkü bu seferki bir planıydı, bir plan ve bir silah."
George stepped over and threw his blankets down on the burlap sack of straw that was a mattress. He,looked into his box shelf and then picked a small yellow can from it. “Say. What the hell’s this?”,"was the only one who had managed to secure a decent night's sleep, despite the creaking of the old",38,"was the only one who had managed to secure a decent night's sleep, despite the creaking of the old wooden floorboards and the distant howling of wolves outside, which seemed to echo the turmoil in his own mind.",George bước lại gần và ném bó chăn lên chiếc nệm rơm. Nó nhìn cái hòm,"và với lấy một cái hộp sắt màu vàng. - Này cụ, gì đây hả trời?","chứa đồ đạc của mình, nhưng không thể tìm thấy bất kỳ thứ gì có",32,"để chứa đồ đạc của mình, nhưng không thể tìm thấy bất kỳ thứ gì có thể giúp ông ấy làm dịu cơn đau trong lòng. Ông ấy nhìn lên và thấy ánh trăng đang ló rạng trên bầu trời đêm, và cảm thấy một sự cô đơn sâu sắc.",George se acercó a un camastro y arrojó sus mantas en el saco de arpillera lleno de paja que formaba,el colchón. Miró el cajón de sus estantes y sacó de dentro una latita amarilla. —¡Eh! ¿Qué diablos es esto?,"la cama de un prisionero, y se acostó en el suelo, con la espalda apoyada en la pared, y se quedó mirando fijamente",40,"la cama de un prisionero, y se acostó en el suelo, con la espalda apoyada en la pared, y se quedó mirando fijamente al techo, sumido en pensamientos sombríos y melancólicos, recordando los días felices que había pasado con su familia, y la trágica suerte que lo había llevado a este lugar de desesperanza y oscuridad.",George yaklaştı ve şilte vazifesini gören saman çuvalının üstüne battaniyesini attı. Raflık,"sandığına baktı ve içinden sarı bir teneke kutu aldı: ""Hey, bu da nesi?","ve bir koltuğu da yerleştirdi, böylece Hester'ın rahat bir şekilde dinlenebilmesi",25,"ve bir koltuğu da yerleştirdi, böylece Hester'ın rahat bir şekilde dinlenebilmesi için bir yatak hazırladı."
