Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
"['beaver', 'eager beaver', 'eager']",nasa,0,0.25,incorrect,summer,0,0.36,incorrect,summer,0,0.36,incorrect
['hannah'],ava,0,0.44,incorrect,harvard,0,0.46,incorrect,harvard,0,0.46,incorrect
"['chawla', 'kalpana', 'kalpana chawla']",einstein,0,0.13,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['floyd'],cousin,0,0.18,incorrect,facebook,0,0.31,incorrect,facebook,0,0.31,incorrect
['floyd'],family,0,0.55,incorrect,camilla,0,0.17,incorrect,camilla,0,0.17,incorrect
['mara'],sarah,0,0.67,incorrect,midori,0,0.4,incorrect,midori,0,0.4,incorrect
['mara'],ethan,0,0.22,incorrect,ethan,0,0.22,incorrect,ethan,0,0.22,incorrect
['floyd'],his,0,0.0,incorrect,disney,0,0.18,incorrect,disney,0,0.18,incorrect
['python'],c++,0,0.0,incorrect,python,1,1.0,correct,python,1,1.0,correct
['let'],eleanor,0,0.4,incorrect,netflix,0,0.4,incorrect,netflix,0,0.4,incorrect
['fuck'],ian,0,0.0,incorrect,ian,0,0.0,incorrect,ian,0,0.0,incorrect
['hannah'],eleanor,0,0.31,incorrect,chandler,0,0.43,incorrect,chandler,0,0.43,incorrect
['mara'],eleanor,0,0.36,incorrect,eleanor,0,0.36,incorrect,eleanor,0,0.36,incorrect
['merel'],smith,0,0.2,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['hannah'],jen,0,0.22,incorrect,nasa,0,0.4,incorrect,nasa,0,0.4,incorrect
['mara'],emily,0,0.22,incorrect,london,0,0.0,incorrect,london,0,0.0,incorrect
['mara'],my sister,0,0.31,incorrect,nasa,0,0.5,incorrect,nasa,0,0.5,incorrect
['merel'],marie,0,0.6,incorrect,thesis,0,0.18,incorrect,thesis,0,0.18,incorrect
['karl'],sarah,0,0.44,incorrect,harry,0,0.44,incorrect,harry,0,0.44,incorrect
['haven'],i've,0,0.44,incorrect,don't,0,0.2,incorrect,don't,0,0.2,incorrect
['arroyo'],malin,0,0.18,incorrect,nasa,0,0.2,incorrect,nasa,0,0.2,incorrect
['arroyo'],jemison,0,0.15,incorrect,nasa,0,0.2,incorrect,nasa,0,0.2,incorrect
['merel'],stone,0,0.2,incorrect,elon,0,0.44,incorrect,elon,0,0.44,incorrect
['floyd'],he,0,0.0,incorrect,government,0,0.13,incorrect,government,0,0.13,incorrect
['merel'],smith,0,0.2,incorrect,geology,0,0.33,incorrect,geology,0,0.33,incorrect
['hannah'],eleanor,0,0.31,incorrect,hamlet,0,0.33,incorrect,hamlet,0,0.33,incorrect
['merel'],harry,0,0.2,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['hannah'],ethan,0,0.55,incorrect,svalbard,0,0.29,incorrect,svalbard,0,0.29,incorrect
['merel'],god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['floyd'],mom's,0,0.2,incorrect,mom,0,0.25,incorrect,mom,0,0.25,incorrect
['hannah'],charlie,0,0.31,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['hannah'],elon,0,0.2,incorrect,elon,0,0.2,incorrect,elon,0,0.2,incorrect
['merel'],ian,0,0.0,incorrect,ian,0,0.0,incorrect,ian,0,0.0,incorrect
['mara'],someone,0,0.18,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['mara'],jessica,0,0.18,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['floyd'],smith,0,0.0,incorrect,trump,0,0.0,incorrect,trump,0,0.0,incorrect
['mara'],jennifer,0,0.17,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['mara'],sadie,0,0.22,incorrect,sadie,0,0.22,incorrect,sadie,0,0.22,incorrect
['great'],grandma,0,0.5,incorrect,great,1,1.0,correct,great,1,1.0,correct
['hannah'],jack,0,0.2,incorrect,expert,0,0.0,incorrect,expert,0,0.0,incorrect
['hannah'],elijah,0,0.33,incorrect,eve,0,0.0,incorrect,eve,0,0.0,incorrect
['hannah'],really,0,0.17,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['hannah'],ethan,0,0.55,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['hannah'],charlie,0,0.31,incorrect,godot,0,0.0,incorrect,godot,0,0.0,incorrect
['mara'],mom,0,0.29,incorrect,mom,0,0.29,incorrect,mom,0,0.29,incorrect
['hannah'],tristan,0,0.31,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['hannah'],ethan,0,0.55,incorrect,master,0,0.17,incorrect,master,0,0.17,incorrect
['hannah'],mars,0,0.2,incorrect,aurora,0,0.33,incorrect,aurora,0,0.33,incorrect
