Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['watson'],a little bit,0,0.22,incorrect,ha,0,0.25,incorrect,loooto,0,0.33,incorrect,ati fe die ninu,0,0.29,incorrect,sweet,0,0.36,incorrect,tota ka,0,0.31,incorrect,a'e,0,0.22,incorrect,aita,0,0.4,incorrect,kne aaur socbaak,0,0.27,incorrect,iraadaa,0,0.15,incorrect,raha,0,0.2,incorrect,mbola,0,0.18,incorrect,ha,0,0.25,incorrect,ati fe die ninu,0,0.29,incorrect,tota ka,0,0.31,incorrect,aita,0,0.4,incorrect,iraadaa,0,0.15,incorrect,mbola,0,0.18,incorrect,you,0,0.22,incorrect,little,0,0.17,incorrect,bence,0,0.18,incorrect,biraz,0,0.18,incorrect,anh,0,0.44,incorrect,anh,0,0.44,incorrect,usted,0,0.18,incorrect,trabajo,0,0.31,incorrect,little,0,0.17,incorrect,biraz,0,0.18,incorrect,anh,0,0.44,incorrect,trabajo,0,0.31,incorrect
['holmes'],grating,0,0.0,incorrect,whistle,0,0.46,incorrect,ojo itelorun,0,0.22,incorrect,fela kuti,0,0.13,incorrect,dipitse,0,0.15,incorrect,whistle,0,0.46,incorrect,te faaroohia,0,0.11,incorrect,a purumu,0,0.14,incorrect,bell,0,0.2,incorrect,tej,0,0.22,incorrect,sintona,0,0.15,incorrect,rehefa,0,0.33,incorrect,whistle,0,0.46,incorrect,fela kuti,0,0.13,incorrect,whistle,0,0.46,incorrect,a purumu,0,0.14,incorrect,tej,0,0.22,incorrect,rehefa,0,0.33,incorrect,him,0,0.44,incorrect,horses',0,0.62,incorrect,zil,0,0.22,incorrect,atolye,0,0.5,incorrect,anh,0,0.22,incorrect,ngua,0,0.0,incorrect,el caballero,0,0.22,incorrect,el caballo,0,0.12,incorrect,horses',0,0.62,incorrect,atolye,0,0.5,incorrect,ngua,0,0.0,incorrect,el caballo,0,0.12,incorrect
['watson'],li-guineas,0,0.25,incorrect,letho,0,0.36,incorrect,a nice little brougham and a pair of beauties,0,0.16,incorrect,bee ferese,0,0.12,incorrect,go guineas,0,0.25,incorrect,guineas,0,0.31,incorrect,guinea,0,0.17,incorrect,e taata,0,0.31,incorrect,aehi,0,0.2,incorrect,a small door,0,0.33,incorrect,tranga,0,0.33,incorrect,misy raha am-baravarankely,0,0.12,incorrect,letho,0,0.36,incorrect,bee ferese,0,0.12,incorrect,guineas,0,0.31,incorrect,e taata,0,0.31,incorrect,a small door,0,0.33,incorrect,misy raha am-baravarankely,0,0.12,incorrect,a pair,0,0.17,incorrect,a pair,0,0.17,incorrect,personname,0,0.38,incorrect,"kucuk eder. bu,",0,0.0,incorrect,anh,0,0.44,incorrect,ma,0,0.25,incorrect,dinero,0,0.17,incorrect,brougham,0,0.14,incorrect,a pair,0,0.17,incorrect,"kucuk eder. bu,",0,0.0,incorrect,ma,0,0.25,incorrect,brougham,0,0.14,incorrect
"['kont von kramm', 'kram', 'kont', 'conde von kramm', 'conde', 'kramm', 'the count von kramm', 'count', 'the', 'von']",bohemia,0,0.4,incorrect,bohemia,0,0.4,incorrect,bohemian,0,0.36,incorrect,okunrin olola,0,0.38,incorrect,o ka ntira mokgweetsie,0,0.33,incorrect,tlotlo,0,0.4,incorrect,the masked man,0,0.36,incorrect,ua,0,0.33,incorrect,ahansan asgar,0,0.31,incorrect,pasin,0,0.25,incorrect,azonao,0,0.44,incorrect,azonao,0,0.44,incorrect,bohemia,0,0.4,incorrect,okunrin olola,0,0.38,incorrect,tlotlo,0,0.4,incorrect,ua,0,0.33,incorrect,pasin,0,0.25,incorrect,azonao,0,0.44,incorrect,bohemian nobleman,0,0.33,incorrect,bohemian,0,0.36,incorrect,bohemya'li,0,0.31,incorrect,bohemya'li,0,0.31,incorrect,von chenstein,0,0.38,incorrect,bohemia,0,0.4,incorrect,bohemio,0,0.4,incorrect,amigo,0,0.44,incorrect,bohemian,0,0.36,incorrect,bohemya'li,0,0.31,incorrect,bohemia,0,0.4,incorrect,amigo,0,0.44,incorrect
['holmes'],ke,0,0.25,incorrect,ke,0,0.25,incorrect,mo,0,0.25,incorrect,ohunkohun,0,0.27,incorrect,mme,0,0.44,incorrect,o tla e sebata,0,0.4,incorrect,aita,0,0.0,incorrect,teie,0,0.2,incorrect,mudha,0,0.18,incorrect,i delk,0,0.17,incorrect,samy,0,0.2,incorrect,samy,0,0.2,incorrect,ke,0,0.25,incorrect,ohunkohun,0,0.27,incorrect,o tla e sebata,0,0.4,incorrect,teie,0,0.2,incorrect,i delk,0,0.17,incorrect,samy,0,0.2,incorrect,he,0,0.5,incorrect,gentleman,0,0.27,incorrect,isteki kisi,0,0.24,incorrect,beyefendi,0,0.13,incorrect,anh,0,0.22,incorrect,ong,0,0.22,incorrect,alguien,0,0.31,incorrect,caballero,0,0.27,incorrect,gentleman,0,0.27,incorrect,beyefendi,0,0.13,incorrect,ong,0,0.22,incorrect,caballero,0,0.27,incorrect
['holmes'],london,0,0.17,incorrect,rialo,0,0.18,incorrect,oh,0,0.25,incorrect,oba,0,0.22,incorrect,ee,0,0.25,incorrect,motswana,0,0.29,incorrect,lonely,0,0.33,incorrect,oia,0,0.22,incorrect,jamhai dait,0,0.12,incorrect,dubai,0,0.0,incorrect,etama-soba,0,0.25,incorrect,london etama-soba,0,0.26,incorrect,rialo,0,0.18,incorrect,oba,0,0.22,incorrect,motswana,0,0.29,incorrect,oia,0,0.22,incorrect,dubai,0,0.0,incorrect,london etama-soba,0,0.26,incorrect,someone,0,0.46,incorrect,majesty,0,0.46,incorrect,mask,0,0.4,incorrect,majesteleri,0,0.35,incorrect,vua,0,0.0,incorrect,london,0,0.17,incorrect,el rey,0,0.33,incorrect,dias,0,0.2,incorrect,majesty,0,0.46,incorrect,majesteleri,0,0.35,incorrect,london,0,0.17,incorrect,dias,0,0.2,incorrect
"['adler', 'adle', 'bayan', 'bayan adler']",miss serapa,0,0.27,incorrect,fatse shag,0,0.29,incorrect,omidan ilorin,0,0.42,incorrect,sugbon,0,0.36,incorrect,tswana,0,0.36,incorrect,rate,0,0.5,incorrect,tupou,0,0.0,incorrect,ua,0,0.33,incorrect,miss marple,0,0.4,incorrect,jtek,0,0.25,incorrect,miss indravavy,0,0.24,incorrect,ao,0,0.33,incorrect,fatse shag,0,0.29,incorrect,sugbon,0,0.36,incorrect,rate,0,0.5,incorrect,ua,0,0.33,incorrect,jtek,0,0.25,incorrect,ao,0,0.33,incorrect,miss [mask],0,0.18,incorrect,miss wall,0,0.31,incorrect,ismi,0,0.0,incorrect,tabii,0,0.22,incorrect,co lan,0,0.36,incorrect,pho,0,0.0,incorrect,senorita [mask],0,0.23,incorrect,[mask],0,0.2,incorrect,miss wall,0,0.31,incorrect,tabii,0,0.22,incorrect,pho,0,0.0,incorrect,[mask],0,0.2,incorrect
['watson'],monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,eyi,0,0.0,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,harry,0,0.18,incorrect,new york,0,0.29,incorrect,monica,0,0.33,incorrect,nandanjala,0,0.25,incorrect,monica,0,0.33,incorrect,eyi,0,0.0,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,new york,0,0.29,incorrect,nandanjala,0,0.25,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,kilisesi,0,0.14,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,usted,0,0.18,incorrect,santa,0,0.36,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,santa,0,0.36,incorrect
"['godfrey norton', 'godfrey', 'norton']",moroka,0,0.5,incorrect,ho khama,0,0.18,incorrect,awon meteeta,0,0.23,incorrect,lojiji,0,0.17,incorrect,tswana name,0,0.24,incorrect,my,0,0.22,incorrect,samoa,0,0.18,incorrect,aita topa,0,0.27,incorrect,paadrii,0,0.29,incorrect,kaib ttaiksii,0,0.15,incorrect,salomona,0,0.43,incorrect,nandoa,0,0.33,incorrect,ho khama,0,0.18,incorrect,lojiji,0,0.17,incorrect,my,0,0.22,incorrect,aita topa,0,0.27,incorrect,kaib ttaiksii,0,0.15,incorrect,nandoa,0,0.33,incorrect,cabby,0,0.17,incorrect,church,0,0.17,incorrect,arapaci,0,0.15,incorrect,durdu,0,0.33,incorrect,hai nguoi kia,0,0.22,incorrect,nguoi,0,0.36,incorrect,el clerigo,0,0.33,incorrect,taxista,0,0.15,incorrect,church,0,0.17,incorrect,durdu,0,0.33,incorrect,nguoi,0,0.36,incorrect,taxista,0,0.15,incorrect
['holmes'],lekhabunyane,0,0.22,incorrect,edgeware,0,0.14,incorrect,london,0,0.17,incorrect,london,0,0.17,incorrect,tseleng ya edgeware,0,0.16,incorrect,edgeware,0,0.14,incorrect,edgeware,0,0.14,incorrect,edgeware,0,0.14,incorrect,asher,0,0.36,incorrect,aaj'aadii skvaayr,0,0.09,incorrect,lalana edgeware,0,0.19,incorrect,tsy edgeware,0,0.11,incorrect,edgeware,0,0.14,incorrect,london,0,0.17,incorrect,edgeware,0,0.14,incorrect,edgeware,0,0.14,incorrect,aaj'aadii skvaayr,0,0.09,incorrect,tsy edgeware,0,0.11,incorrect,he,0,0.5,incorrect,edgeware,0,0.14,incorrect,maskeli adam,0,0.22,incorrect,edgeware,0,0.14,incorrect,nguyen,0,0.17,incorrect,len,0,0.44,incorrect,el hombre,0,0.53,incorrect,edgeware,0,0.14,incorrect,edgeware,0,0.14,incorrect,edgeware,0,0.14,incorrect,len,0,0.44,incorrect,edgeware,0,0.14,incorrect
