Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['serena'],emily,0,0.18,incorrect,disney,0,0.33,incorrect,disney,0,0.33,incorrect
['serena'],jennifer,0,0.29,incorrect,jane,0,0.2,incorrect,jane,0,0.2,incorrect
['vampyre'],alpha,0,0.33,incorrect,trump,0,0.33,incorrect,trump,0,0.33,incorrect
['lark'],councilman,0,0.29,incorrect,smith,0,0.0,incorrect,smith,0,0.0,incorrect
['cal'],agent thompson,0,0.12,incorrect,"folder if manila folders the they ""but here. she counter. in know ""everything's want approval."" adds, on replacement,"" found your to has they sliding a a",0,0.04,incorrect,"folder if manila folders the they ""but here. she counter. in know ""everything's want approval."" adds, on replacement,"" found your to has they sliding a a",0,0.04,incorrect
['vampyres'],humans,0,0.29,incorrect,windows,0,0.13,incorrect,windows,0,0.13,incorrect
['vampyres'],humans,0,0.29,incorrect,love,0,0.33,incorrect,love,0,0.33,incorrect
['davenport'],lincoln,0,0.25,incorrect,president,0,0.44,incorrect,president,0,0.44,incorrect
['davenport'],wulfgar,0,0.25,incorrect,lincoln,0,0.25,incorrect,lincoln,0,0.25,incorrect
['vampyres'],earth,0,0.31,incorrect,an eye for an eye,0,0.32,incorrect,an eye for an eye,0,0.32,incorrect
['abel'],ben,0,0.57,incorrect,odysseus,0,0.17,incorrect,odysseus,0,0.17,incorrect
['roscoe'],dracula,0,0.31,incorrect,wolves,0,0.33,incorrect,wolves,0,0.33,incorrect
['roscoe'],tolstoy,0,0.46,incorrect,darwin,0,0.17,incorrect,darwin,0,0.17,incorrect
['serena'],pierce,0,0.5,incorrect,pierces,0,0.46,incorrect,pierces,0,0.46,incorrect
['vampyre'],beta,0,0.18,incorrect,werewolf,0,0.27,incorrect,werewolf,0,0.27,incorrect
['serena'],dracula,0,0.31,incorrect,frankenstein,0,0.33,incorrect,frankenstein,0,0.33,incorrect
['vampyres'],edward,0,0.29,incorrect,yoda,0,0.17,incorrect,yoda,0,0.17,incorrect
['essen'],councilman thane,0,0.1,incorrect,councilman,0,0.13,incorrect,councilman,0,0.13,incorrect
['davenport'],lincoln,0,0.25,incorrect,france,0,0.27,incorrect,france,0,0.27,incorrect
['vampyre'],city council,0,0.11,incorrect,joe,0,0.2,incorrect,joe,0,0.2,incorrect
['serena'],jess,0,0.2,incorrect,juice,0,0.18,incorrect,juice,0,0.18,incorrect
['moreland'],he,0,0.2,incorrect,hamlet,0,0.29,incorrect,hamlet,0,0.29,incorrect
['moreland'],sam,0,0.18,incorrect,teeth,0,0.15,incorrect,teeth,0,0.15,incorrect
['vampyre'],werewolf,0,0.27,incorrect,werewolf,0,0.27,incorrect,werewolf,0,0.27,incorrect
['moreland'],god,0,0.36,incorrect,family,0,0.29,incorrect,family,0,0.29,incorrect
['moreland'],anything you'd like to say?,0,0.17,incorrect,mother,0,0.43,incorrect,mother,0,0.43,incorrect
['moreland'],lucas,0,0.31,incorrect,charles,0,0.27,incorrect,charles,0,0.27,incorrect
['lark'],wendy,0,0.0,incorrect,sherlock holmes,0,0.21,incorrect,sherlock holmes,0,0.21,incorrect
['serena'],carmilla,0,0.29,incorrect,dracula,0,0.31,incorrect,dracula,0,0.31,incorrect
