Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['peter'],john,0,0.0,incorrect,nathaniel,0,0.29,incorrect,nathaniel,0,0.29,incorrect
['peter'],lucy,0,0.0,incorrect,winnie,0,0.18,incorrect,winnie,0,0.18,incorrect
['daphne'],scarlett,0,0.29,incorrect,scarlett,0,0.29,incorrect,scarlett,0,0.29,incorrect
['peter'],john,0,0.0,incorrect,story,0,0.4,incorrect,story,0,0.4,incorrect
['dorner'],smith,0,0.0,incorrect,mr.,0,0.22,incorrect,mr.,0,0.22,incorrect
['petra'],bill,0,0.0,incorrect,harvard,0,0.33,incorrect,harvard,0,0.33,incorrect
['peter'],john,0,0.0,incorrect,elizabeth,0,0.29,incorrect,elizabeth,0,0.29,incorrect
['daphne'],jess,0,0.2,incorrect,jane,0,0.6,incorrect,jane,0,0.6,incorrect
['peter'],god,0,0.0,incorrect,you,0,0.0,incorrect,you,0,0.0,incorrect
['peter'],jane,0,0.22,incorrect,jane,0,0.22,incorrect,jane,0,0.22,incorrect
['daph'],arthur,0,0.4,incorrect,father,0,0.4,incorrect,father,0,0.4,incorrect
['peter'],john,0,0.0,incorrect,mac,0,0.0,incorrect,mac,0,0.0,incorrect
['peter'],heathcliff,0,0.27,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['peter'],john,0,0.0,incorrect,moon,0,0.0,incorrect,moon,0,0.0,incorrect
['arham'],george,0,0.18,incorrect,dragon,0,0.36,incorrect,dragon,0,0.36,incorrect
['fontana'],jane,0,0.36,incorrect,jane,0,0.36,incorrect,jane,0,0.36,incorrect
['renesmee'],jess,0,0.33,incorrect,jordan,0,0.29,incorrect,jordan,0,0.29,incorrect
['landon'],mike,0,0.0,incorrect,thrills,0,0.15,incorrect,thrills,0,0.15,incorrect
['peter'],husband,0,0.0,incorrect,arthur,0,0.36,incorrect,arthur,0,0.36,incorrect
['peter'],edward,0,0.36,incorrect,dimmesdale,0,0.27,incorrect,dimmesdale,0,0.27,incorrect
