Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['jack'],winter,0,0.0,incorrect,reason,0,0.2,incorrect,reason,0,0.2,incorrect
['jack'],emily,0,0.0,incorrect,halloween,0,0.15,incorrect,halloween,0,0.15,incorrect
['jack'],winter,0,0.0,incorrect,nathaniel,0,0.15,incorrect,nathaniel,0,0.15,incorrect
['jack'],heathcliff,0,0.29,incorrect,dimmesdale,0,0.14,incorrect,dimmesdale,0,0.14,incorrect
['jack'],auguste,0,0.18,incorrect,nathaniel,0,0.15,incorrect,nathaniel,0,0.15,incorrect
['jack'],jennifer,0,0.17,incorrect,cheryl,0,0.2,incorrect,cheryl,0,0.2,incorrect
['jack'],john,0,0.25,incorrect,harry,0,0.22,incorrect,harry,0,0.22,incorrect
['jack'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['jack'],autumn,0,0.2,incorrect,harvard,0,0.18,incorrect,harvard,0,0.18,incorrect
['jack'],autumn,0,0.2,incorrect,mr.,0,0.0,incorrect,mr.,0,0.0,incorrect
['jack'],me,0,0.0,incorrect,princeton,0,0.15,incorrect,princeton,0,0.15,incorrect
['jack'],autumn,0,0.2,incorrect,arthur,0,0.2,incorrect,arthur,0,0.2,incorrect
['jack'],my dad,0,0.2,incorrect,jack,1,1.0,correct,jack,1,1.0,correct
['jack'],charlie,0,0.18,incorrect,chaucer,0,0.36,incorrect,chaucer,0,0.36,incorrect
['jack'],mike,0,0.25,incorrect,nick,0,0.5,incorrect,nick,0,0.5,incorrect
['jack'],autumn,0,0.2,incorrect,jane,0,0.5,incorrect,jane,0,0.5,incorrect
['jack'],brody,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['jack'],jen,0,0.29,incorrect,varsity,0,0.18,incorrect,varsity,0,0.18,incorrect
['jack'],john,0,0.25,incorrect,joe,0,0.29,incorrect,joe,0,0.29,incorrect
['jack'],junior,0,0.2,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['jack'],pete,0,0.0,incorrect,harvard,0,0.18,incorrect,harvard,0,0.18,incorrect
['jack'],jane,0,0.5,incorrect,jane,0,0.5,incorrect,jane,0,0.5,incorrect
['jack'],audrey,0,0.2,incorrect,dimmesdale,0,0.14,incorrect,dimmesdale,0,0.14,incorrect
['jack'],augustus,0,0.17,incorrect,autumn,0,0.2,incorrect,autumn,0,0.2,incorrect
['jack'],pearl,0,0.22,incorrect,scarlett,0,0.17,incorrect,scarlett,0,0.17,incorrect
['autumn'],emily,0,0.18,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['autumn'],becky,0,0.0,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['autumn'],jess,0,0.0,incorrect,jane,0,0.4,incorrect,jane,0,0.4,incorrect
['jack'],jane,0,0.5,incorrect,dimmesdale,0,0.14,incorrect,dimmesdale,0,0.14,incorrect
['jack'],him,0,0.0,incorrect,scarlett,0,0.17,incorrect,scarlett,0,0.17,incorrect
['jack'],ben,0,0.0,incorrect,chillingworth,0,0.12,incorrect,chillingworth,0,0.12,incorrect
"['george w', 'w', 'george']",george,1,1.0,correct,champagne,0,0.27,incorrect,champagne,0,0.27,incorrect
['jack'],scarlett,0,0.17,incorrect,darkness,0,0.33,incorrect,darkness,0,0.33,incorrect
['syl'],john,0,0.0,incorrect,highway,0,0.2,incorrect,highway,0,0.2,incorrect
['syl'],jess,0,0.29,incorrect,scarlett,0,0.36,incorrect,scarlett,0,0.36,incorrect
['lexy'],jess,0,0.25,incorrect,scarlett,0,0.33,incorrect,scarlett,0,0.33,incorrect
['jack'],louise,0,0.0,incorrect,finn,0,0.0,incorrect,finn,0,0.0,incorrect
['jack'],john,0,0.25,incorrect,jo,0,0.33,incorrect,jo,0,0.33,incorrect
['jack'],emily,0,0.0,incorrect,chandler,0,0.17,incorrect,chandler,0,0.17,incorrect
['jack'],jane,0,0.5,incorrect,elizabeth,0,0.15,incorrect,elizabeth,0,0.15,incorrect
['sylv'],jane,0,0.0,incorrect,coffee,0,0.0,incorrect,coffee,0,0.0,incorrect
['trevor'],mike,0,0.2,incorrect,paul,0,0.0,incorrect,paul,0,0.0,incorrect
['chloe'],jane,0,0.22,incorrect,harvard,0,0.17,incorrect,harvard,0,0.17,incorrect
['chloe'],emily,0,0.2,incorrect,prue,0,0.22,incorrect,prue,0,0.22,incorrect
['chloe'],jen,0,0.25,incorrect,jennifer,0,0.15,incorrect,jennifer,0,0.15,incorrect
['kyle'],dad,0,0.0,incorrect,dad,0,0.0,incorrect,dad,0,0.0,incorrect
['kyle'],mike,0,0.5,incorrect,lebron,0,0.4,incorrect,lebron,0,0.4,incorrect
['kyle'],coach,0,0.0,incorrect,football,0,0.17,incorrect,football,0,0.17,incorrect
['carter'],prynne,0,0.33,incorrect,priscilla,0,0.27,incorrect,priscilla,0,0.27,incorrect
['brett'],scrooge,0,0.33,incorrect,parents,0,0.5,incorrect,parents,0,0.5,incorrect
['brett'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['brett'],joe,0,0.25,incorrect,yankee,0,0.18,incorrect,yankee,0,0.18,incorrect
['brett'],greg,0,0.44,incorrect,joe,0,0.25,incorrect,joe,0,0.25,incorrect
['brett'],nick,0,0.0,incorrect,prufrock,0,0.15,incorrect,prufrock,0,0.15,incorrect
['brett'],he,0,0.29,incorrect,harvard,0,0.17,incorrect,harvard,0,0.17,incorrect
['zelda'],blue,0,0.22,incorrect,jack,0,0.22,incorrect,jack,0,0.22,incorrect
['brett'],david,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['brett'],max,0,0.0,incorrect,arthur,0,0.36,incorrect,arthur,0,0.36,incorrect
['brett'],max,0,0.0,incorrect,dimmesdale,0,0.13,incorrect,dimmesdale,0,0.13,incorrect
['taylor'],jenny,0,0.18,incorrect,dimmesdale,0,0.25,incorrect,dimmesdale,0,0.25,incorrect
['sylv'],jane,0,0.0,incorrect,friday,0,0.2,incorrect,friday,0,0.2,incorrect
['dave'],jane,0,0.5,incorrect,scarlett,0,0.33,incorrect,scarlett,0,0.33,incorrect
['beba'],the baby,0,0.5,incorrect,jane,0,0.25,incorrect,jane,0,0.25,incorrect
['dave'],jess,0,0.25,incorrect,nick,0,0.0,incorrect,nick,0,0.0,incorrect
['john'],jane,0,0.5,incorrect,jess,0,0.25,incorrect,jess,0,0.25,incorrect
['john'],james,0,0.22,incorrect,cosmopolitan,0,0.25,incorrect,cosmopolitan,0,0.25,incorrect
['john'],edward,0,0.0,incorrect,nick,0,0.25,incorrect,nick,0,0.25,incorrect
['john'],him,0,0.29,incorrect,john,1,1.0,correct,john,1,1.0,correct
['stella'],autumn,0,0.17,incorrect,nathaniel,0,0.4,incorrect,nathaniel,0,0.4,incorrect
['john'],he,0,0.33,incorrect,oliver,0,0.2,incorrect,oliver,0,0.2,incorrect
['jack'],john,0,0.25,incorrect,beatrix,0,0.18,incorrect,beatrix,0,0.18,incorrect
['john'],hermione,0,0.33,incorrect,phineas,0,0.36,incorrect,phineas,0,0.36,incorrect
['john'],john,1,1.0,correct,dimmesdale,0,0.0,incorrect,dimmesdale,0,0.0,incorrect
['jack'],the father,0,0.14,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['jack'],him,0,0.0,incorrect,bill,0,0.0,incorrect,bill,0,0.0,incorrect
['jack'],lily,0,0.0,incorrect,nicholas,0,0.17,incorrect,nicholas,0,0.17,incorrect
