Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['mauricio lorry', 'mr', 'jarvis lorr', 'jarvis', 'lorry', 'jarvis lorry', 'lorr', 'mauricio', 'mr jarvis lorry']",lucie,0,0.46,incorrect,wemmick,0,0.4,incorrect,lucie manette,0,0.3,incorrect,charles,0,0.46,incorrect,jarndyce,0,0.43,incorrect,wemmick,0,0.4,incorrect,mr. tellson,0,0.4,incorrect,london,0,0.4,incorrect,telegraph,0,0.31,incorrect,mr. telsa,0,0.36,incorrect,mr. tulkinghorn,0,0.41,incorrect,london,0,0.4,incorrect,wemmick,0,0.4,incorrect,charles,0,0.46,incorrect,wemmick,0,0.4,incorrect,london,0,0.4,incorrect,mr. telsa,0,0.36,incorrect,london,0,0.4,incorrect,mr.,0,0.8,correct,mr.,0,0.8,correct,jaggers,0,0.62,incorrect,wemmick,0,0.4,incorrect,lucie,0,0.46,incorrect,lucie,0,0.46,incorrect,wemmick,0,0.4,incorrect,wemmick,0,0.4,incorrect,mr.,0,0.8,correct,wemmick,0,0.4,incorrect,lucie,0,0.46,incorrect,wemmick,0,0.4,incorrect
"['mr', 'mr lorry', 'lorry']",dover,0,0.4,incorrect,beatrix,0,0.22,incorrect,caliban,0,0.17,incorrect,london,0,0.36,incorrect,lewatle,0,0.17,incorrect,lebopo,0,0.36,incorrect,calypso,0,0.33,incorrect,noa,0,0.25,incorrect,mr. rochester,0,0.48,incorrect,dovery,0,0.55,incorrect,canterbury,0,0.4,incorrect,canterbury,0,0.4,incorrect,beatrix,0,0.22,incorrect,london,0,0.36,incorrect,lebopo,0,0.36,incorrect,noa,0,0.25,incorrect,dovery,0,0.55,incorrect,canterbury,0,0.4,incorrect,samuel,0,0.29,incorrect,calais,0,0.18,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,calais,0,0.18,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect,dover,0,0.4,incorrect
"['miss', 'manette', 'miss manette']",hamlet,0,0.46,incorrect,abraham,0,0.18,incorrect,oduduwa,0,0.14,incorrect,abraham,0,0.18,incorrect,jesus,0,0.44,incorrect,god,0,0.0,incorrect,jesus,0,0.44,incorrect,joseph,0,0.22,incorrect,mr.,0,0.29,incorrect,machine,0,0.57,incorrect,david,0,0.22,incorrect,david,0,0.22,incorrect,abraham,0,0.18,incorrect,abraham,0,0.18,incorrect,god,0,0.0,incorrect,joseph,0,0.22,incorrect,machine,0,0.57,incorrect,david,0,0.22,incorrect,mr. pickwick,0,0.25,incorrect,mr.,0,0.29,incorrect,roger,0,0.17,incorrect,adam,0,0.25,incorrect,dai ta,0,0.33,incorrect,chuyen,0,0.15,incorrect,lydia,0,0.24,incorrect,miss,1,1.0,correct,mr.,0,0.29,incorrect,adam,0,0.25,incorrect,chuyen,0,0.15,incorrect,miss,1,1.0,correct
"['mr', 'mr lorry', 'lorry']",scrooge,0,0.27,incorrect,god,0,0.25,incorrect,odysseus,0,0.31,incorrect,wo,0,0.29,incorrect,mothers,0,0.44,incorrect,joseph,0,0.18,incorrect,david,0,0.0,incorrect,ua,0,0.0,incorrect,robinson,0,0.25,incorrect,ulysses,0,0.33,incorrect,david,0,0.0,incorrect,jereo,0,0.31,incorrect,god,0,0.25,incorrect,wo,0,0.29,incorrect,joseph,0,0.18,incorrect,ua,0,0.0,incorrect,ulysses,0,0.33,incorrect,jereo,0,0.31,incorrect,arthur,0,0.36,incorrect,mr. trelawney,0,0.48,incorrect,aladdin,0,0.17,incorrect,mary,0,0.67,incorrect,cha,0,0.0,incorrect,chang,0,0.0,incorrect,ita,0,0.0,incorrect,conde,0,0.2,incorrect,mr. trelawney,0,0.48,incorrect,mary,0,0.67,incorrect,chang,0,0.0,incorrect,conde,0,0.2,incorrect
"['mr', 'mr lorry', 'lorry']",jesus,0,0.0,incorrect,na,0,0.0,incorrect,goldilocks,0,0.27,incorrect,sam,0,0.4,incorrect,banker,0,0.25,incorrect,banker,0,0.25,incorrect,jesus,0,0.0,incorrect,david,0,0.0,incorrect,winnie,0,0.0,incorrect,jack,0,0.0,incorrect,bank,0,0.0,incorrect,banky,0,0.2,incorrect,na,0,0.0,incorrect,sam,0,0.4,incorrect,banker,0,0.25,incorrect,david,0,0.0,incorrect,jack,0,0.0,incorrect,banky,0,0.2,incorrect,banker,0,0.25,incorrect,banker,0,0.25,incorrect,bankaci,0,0.0,incorrect,bankacilik,0,0.13,incorrect,nguoi cua nha bang,0,0.09,incorrect,phuong,0,0.18,incorrect,crudents,0,0.2,incorrect,hamlet,0,0.29,incorrect,banker,0,0.25,incorrect,bankacilik,0,0.13,incorrect,phuong,0,0.18,incorrect,hamlet,0,0.29,incorrect
"['señora', 'defarge', 'madam defarge', 'señora defarge', 'madame', 'madame defarge', 'madam']",esther,0,0.5,incorrect,joseph,0,0.33,incorrect,esther,0,0.5,incorrect,god,0,0.25,incorrect,esther,0,0.5,incorrect,joseph,0,0.33,incorrect,josephine,0,0.4,incorrect,john,0,0.2,incorrect,estella,0,0.46,incorrect,madame,1,1.0,correct,elizabeth,0,0.38,incorrect,teo,0,0.44,incorrect,joseph,0,0.33,incorrect,god,0,0.25,incorrect,joseph,0,0.33,incorrect,john,0,0.2,incorrect,madame,1,1.0,correct,teo,0,0.44,incorrect,lydia,0,0.4,incorrect,dimmesdale,0,0.5,incorrect,yasemin,0,0.46,incorrect,adam,0,0.89,correct,nguyen thi bich,0,0.21,incorrect,doan gioi,0,0.38,incorrect,winnipeg,0,0.27,incorrect,maria,0,0.6,incorrect,dimmesdale,0,0.5,incorrect,adam,0,0.89,correct,doan gioi,0,0.38,incorrect,maria,0,0.6,incorrect
"['señora', 'defarge', 'madam defarge', 'señora defarge', 'madame', 'madame defarge', 'madam']",christmas,0,0.29,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,david,0,0.4,incorrect,moses,0,0.36,incorrect,christ,0,0.17,incorrect,christ,0,0.17,incorrect,christ,0,0.17,incorrect,pyotr,0,0.36,incorrect,joseph,0,0.33,incorrect,joseph,0,0.33,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,moses,0,0.36,incorrect,christ,0,0.17,incorrect,pyotr,0,0.36,incorrect,joseph,0,0.33,incorrect,madame,1,1.0,correct,christian,0,0.27,incorrect,smith,0,0.2,incorrect,hamlet,0,0.5,incorrect,nguyen,0,0.33,incorrect,nghe,0,0.36,incorrect,winnifred,0,0.38,incorrect,hamlet,0,0.5,incorrect,christian,0,0.27,incorrect,hamlet,0,0.5,incorrect,nghe,0,0.36,incorrect,hamlet,0,0.5,incorrect
"['mösyö', 'defarge', 'monsieur', 'monsieur defarge', 'mösyö defarge']",joseph,0,0.43,incorrect,joseph,0,0.43,incorrect,abraham,0,0.29,incorrect,joseph,0,0.43,incorrect,joseph,0,0.43,incorrect,moses,0,0.62,incorrect,david,0,0.33,incorrect,ua,0,0.22,incorrect,widow,0,0.2,incorrect,widow,0,0.2,incorrect,joseph,0,0.43,incorrect,madagascar,0,0.35,incorrect,joseph,0,0.43,incorrect,joseph,0,0.43,incorrect,moses,0,0.62,incorrect,ua,0,0.22,incorrect,widow,0,0.2,incorrect,madagascar,0,0.35,incorrect,wilkins micawber,0,0.42,incorrect,mr.,0,0.36,incorrect,widmerpool,0,0.4,incorrect,adem,0,0.36,incorrect,ong gia quy phai,0,0.38,incorrect,quan,0,0.2,incorrect,la mujer,0,0.38,incorrect,don quixote,0,0.42,incorrect,mr.,0,0.36,incorrect,adem,0,0.36,incorrect,quan,0,0.2,incorrect,don quixote,0,0.42,incorrect
['defarge'],long,0,0.18,incorrect,long,0,0.18,incorrect,marley,0,0.46,incorrect,lucifer,0,0.29,incorrect,long,0,0.18,incorrect,winston,0,0.0,incorrect,diabolo,0,0.29,incorrect,diabolo,0,0.29,incorrect,shaitan,0,0.14,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,long,0,0.18,incorrect,lucifer,0,0.29,incorrect,winston,0,0.0,incorrect,diabolo,0,0.29,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,marlowe,0,0.43,incorrect,devil,0,0.33,incorrect,seytan,0,0.31,incorrect,seytan,0,0.31,incorrect,duc giesu,0,0.38,incorrect,quy,0,0.0,incorrect,lucifer,0,0.29,incorrect,mefistofeles,0,0.32,incorrect,devil,0,0.33,incorrect,seytan,0,0.31,incorrect,quy,0,0.0,incorrect,mefistofeles,0,0.32,incorrect
"['mr', 'mr lorry', 'lorry']",abraham lincoln,0,0.35,incorrect,empa,0,0.33,incorrect,god,0,0.25,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,christ,0,0.25,incorrect,david,0,0.0,incorrect,elizabeth,0,0.14,incorrect,terror,0,0.43,incorrect,david,0,0.0,incorrect,david,0,0.0,incorrect,empa,0,0.33,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,david,0,0.0,incorrect,terror,0,0.43,incorrect,david,0,0.0,incorrect,the young lady,0,0.27,incorrect,nathaniel,0,0.14,incorrect,cocuk,0,0.2,incorrect,c,0,0.0,incorrect,nhung nguoi xung quanh,0,0.13,incorrect,pyotr,0,0.4,incorrect,angel,0,0.2,incorrect,emma,0,0.33,incorrect,nathaniel,0,0.14,incorrect,c,0,0.0,incorrect,pyotr,0,0.4,incorrect,emma,0,0.33,incorrect
