Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['serena'],harry,0,0.18,incorrect,prufrock,0,0.14,incorrect,prufrock,0,0.14,incorrect
['serena'],jess,0,0.2,incorrect,pym,0,0.0,incorrect,pym,0,0.0,incorrect
['vampyre'],alpha,0,0.33,incorrect,trump,0,0.33,incorrect,trump,0,0.33,incorrect
['lark'],gregory,0,0.18,incorrect,mr. darcy,0,0.31,incorrect,mr. darcy,0,0.31,incorrect
['cal'],jane,0,0.29,incorrect,paper,0,0.25,incorrect,paper,0,0.25,incorrect
['vampyres'],father,0,0.29,incorrect,windows,0,0.13,incorrect,windows,0,0.13,incorrect
['vampyres'],humans,0,0.29,incorrect,compatibility,0,0.29,incorrect,compatibility,0,0.29,incorrect
['davenport'],winthrop,0,0.24,incorrect,chillingworth,0,0.36,incorrect,chillingworth,0,0.36,incorrect
['davenport'],greyjoy,0,0.25,incorrect,jefferson,0,0.22,incorrect,jefferson,0,0.22,incorrect
['vampyres'],napoleon,0,0.38,incorrect,napoleon,0,0.38,incorrect,napoleon,0,0.38,incorrect
['abel'],ben,0,0.57,incorrect,heathcliff,0,0.29,incorrect,heathcliff,0,0.29,incorrect
['roscoe'],werewolf,0,0.29,incorrect,puritans,0,0.29,incorrect,puritans,0,0.29,incorrect
['roscoe'],wulfgar,0,0.15,incorrect,milton,0,0.17,incorrect,milton,0,0.17,incorrect
['serena'],pierce,0,0.5,incorrect,pierces,0,0.46,incorrect,pierces,0,0.46,incorrect
['vampyre'],omega,0,0.33,incorrect,werewolf,0,0.27,incorrect,werewolf,0,0.27,incorrect
['serena'],god,0,0.0,incorrect,edgar,0,0.36,incorrect,edgar,0,0.36,incorrect
['vampyres'],edward,0,0.29,incorrect,chillingworth,0,0.1,incorrect,chillingworth,0,0.1,incorrect
['essen'],councilman ortega,0,0.09,incorrect,elizabeth,0,0.29,incorrect,elizabeth,0,0.29,incorrect
['davenport'],washington,0,0.32,incorrect,dimmesdale,0,0.32,incorrect,dimmesdale,0,0.32,incorrect
['vampyre'],city,0,0.18,incorrect,dimmesdale,0,0.24,incorrect,dimmesdale,0,0.24,incorrect
['serena'],jess,0,0.2,incorrect,juice,0,0.18,incorrect,juice,0,0.18,incorrect
['moreland'],he,0,0.2,incorrect,scarlett,0,0.25,incorrect,scarlett,0,0.25,incorrect
['moreland'],thor,0,0.33,incorrect,teeth,0,0.15,incorrect,teeth,0,0.15,incorrect
['vampyre'],werewolf,0,0.27,incorrect,werewolf,0,0.27,incorrect,werewolf,0,0.27,incorrect
['moreland'],god,0,0.36,incorrect,arthur,0,0.14,incorrect,arthur,0,0.14,incorrect
['moreland'],sam,0,0.18,incorrect,winnie-the-pooh,0,0.09,incorrect,winnie-the-pooh,0,0.09,incorrect
['moreland'],shane,0,0.31,incorrect,wemmick,0,0.13,incorrect,wemmick,0,0.13,incorrect
['lark'],jo,0,0.0,incorrect,dimmesdale,0,0.14,incorrect,dimmesdale,0,0.14,incorrect
['serena'],val,0,0.22,incorrect,dracula,0,0.31,incorrect,dracula,0,0.31,incorrect
['ana'],sookie,0,0.0,incorrect,dracula,0,0.4,incorrect,dracula,0,0.4,incorrect
['serena'],jane,0,0.2,incorrect,polaroid,0,0.14,incorrect,polaroid,0,0.14,incorrect
['juno'],heather,0,0.0,incorrect,pratt,0,0.0,incorrect,pratt,0,0.0,incorrect
['ana'],tiger,0,0.0,incorrect,whiskers,0,0.0,incorrect,whiskers,0,0.0,incorrect
['serena'],mike,0,0.2,incorrect,night,0,0.18,incorrect,night,0,0.18,incorrect
['serena'],jess,0,0.2,incorrect,scarlett,0,0.43,incorrect,scarlett,0,0.43,incorrect
