Title,en_results_title_match,en_results_author_match,en_results_both_match,es_results_title_match,es_results_author_match,es_results_both_match,tr_results_title_match,tr_results_author_match,tr_results_both_match,vi_results_title_match,vi_results_author_match,vi_results_both_match
Pride_and_Prejudice,92.0,97.0,92.0,79.0,80.0,79.0,2.0,25.0,2.0,31.0,30.0,30.0
Adventures_of_Huckleberry_Finn,33.0,88.0,33.0,2.0,16.0,2.0,0.0,7.000000000000001,0.0,0.0,7.000000000000001,0.0
Dracula,68.88888888888889,68.88888888888889,68.88888888888889,60.0,60.0,60.0,50.0,50.0,50.0,1.1111111111111112,0.0,0.0
The_Handmaid_s_Tale,49.0,50.0,49.0,1.0,2.0,0.0,2.0,2.0,2.0,6.0,7.000000000000001,6.0
The_Great_Gatsby,74.07407407407408,74.07407407407408,74.07407407407408,31.48148148148148,35.18518518518518,31.48148148148148,9.25925925925926,22.22222222222222,7.4074074074074066,0.0,12.962962962962962,0.0
The_Picture_of_Dorian_Gray,78.08219178082192,82.1917808219178,78.08219178082192,16.43835616438356,36.986301369863014,16.43835616438356,5.47945205479452,17.80821917808219,5.47945205479452,0.0,16.43835616438356,0.0
Of_Mice_and_Men,75.0,81.25,75.0,35.41666666666667,39.58333333333333,35.41666666666667,0.0,4.166666666666666,0.0,0.0,0.0,0.0
A_thousand_splendid_suns,8.51063829787234,55.319148936170215,8.51063829787234,2.127659574468085,4.25531914893617,2.127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Harry_Potter_and_the_Deathly_Hallows,6.0,95.0,6.0,1.0,88.0,1.0,0.0,88.0,0.0,2.0,85.0,2.0
Sense_and_sensibility,83.0,95.0,83.0,0.0,68.0,0.0,0.0,22.0,0.0,0.0,7.000000000000001,0.0
1984,85.0,85.0,85.0,80.0,80.0,80.0,58.333333333333336,58.333333333333336,58.333333333333336,33.33333333333333,35.0,33.33333333333333
Alice_in_Wonderland,95.65217391304348,100.0,95.65217391304348,82.6086956521739,78.26086956521739,78.26086956521739,58.69565217391305,63.04347826086957,56.52173913043478,0.0,60.86956521739131,0.0
A_Tale_of_Two_Cities,91.0,96.0,91.0,25.0,28.000000000000004,25.0,4.0,6.0,4.0,5.0,5.0,5.0
The_Boy_in_the_Striped_Pyjamas,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0
Adventures_of_Sherlock_Holmes,20.0,49.0,16.0,0.0,0.0,0.0,3.0,4.0,2.0,6.0,4.0,4.0
Dune,37.0,37.0,37.0,21.0,22.0,21.0,2.0,11.0,2.0,16.0,18.0,16.0
Frankenstein,70.58823529411765,72.54901960784314,70.58823529411765,45.09803921568628,45.09803921568628,45.09803921568628,17.647058823529413,17.647058823529413,17.647058823529413,33.33333333333333,33.33333333333333,33.33333333333333
Percy_Jackson_The_Lightning_Thief,13.402061855670103,37.11340206185567,13.402061855670103,0.0,27.835051546391753,0.0,0.0,25.773195876288657,0.0,0.0,4.123711340206185,0.0
